Radionuclide	Au-198m
Route of Intake	Injection
Material	Injection, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.8E-1	-	-	7.1E-2	6.7E-2	9.9E-2
0.083333	9.7E-1	-	-	7.2E-2	6.5E-2	9.8E-2
0.125	9.5E-1	-	-	7.2E-2	6.3E-2	9.7E-2
0.25	8.8E-1	-	-	7.3E-2	5.6E-2	9.5E-2
0.375	8.2E-1	-	-	7.4E-2	5.0E-2	9.2E-2
0.5	7.7E-1	-	-	7.4E-2	4.6E-2	8.9E-2
0.625	7.2E-1	-	-	7.2E-2	4.1E-2	8.6E-2
0.75	6.8E-1	-	-	7.1E-2	3.8E-2	8.3E-2
0.875	6.3E-1	-	-	6.8E-2	3.4E-2	8.0E-2
1	6.0E-1	1.3E-1	6.4E-3	6.5E-2	3.1E-2	7.7E-2
1.125	5.6E-1	-	-	6.2E-2	2.9E-2	7.4E-2
1.25	5.3E-1	-	-	5.8E-2	2.7E-2	7.2E-2
1.375	5.0E-1	-	-	5.5E-2	2.5E-2	6.9E-2
1.5	4.7E-1	-	-	5.1E-2	2.3E-2	6.6E-2
1.625	4.4E-1	-	-	4.7E-2	2.1E-2	6.4E-2
1.75	4.2E-1	-	-	4.3E-2	2.0E-2	6.1E-2
1.875	4.0E-1	-	-	4.0E-2	1.9E-2	5.9E-2
2	3.7E-1	4.6E-2	1.8E-2	3.6E-2	1.7E-2	5.6E-2
2.25	3.4E-1	-	-	3.0E-2	1.5E-2	5.2E-2
2.5	3.0E-1	-	-	2.5E-2	1.4E-2	4.8E-2
2.75	2.7E-1	-	-	2.1E-2	1.2E-2	4.4E-2
3	2.5E-1	1.6E-2	1.2E-2	1.7E-2	1.1E-2	4.0E-2
3.25	2.2E-1	-	-	1.4E-2	1.0E-2	3.7E-2
3.5	2.0E-1	-	-	1.1E-2	9.0E-3	3.4E-2
