Radionuclide	Fr-212
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.1E-1	6.0E-3	2.5E-2
0.083333	1.3E-2	5.9E-4	9.7E-4
0.125	1.6E-3	6.2E-5	4.2E-5
0.25	3.2E-6	1.0E-7	2.4E-8
0.375	6.1E-9	1.9E-10	-
