Radionuclide	Fr-212
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	9.5E-2	1.5E-2	1.8E-3
0.083333	1.2E-2	1.2E-3	9.3E-5
0.125	1.4E-3	1.0E-4	7.4E-6
0.25	2.7E-6	1.3E-7	1.3E-8
0.375	5.1E-9	2.2E-10	-
