Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type F, LaNiAl tritide, fA=0.99
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
8	1.6E-1	6.3E-3	5.1E-4	4.3E-3	3.1E-3
8.5	1.6E-1	-	-	4.2E-3	3.0E-3
9	1.5E-1	5.9E-3	4.7E-4	4.1E-3	2.9E-3
9.5	1.4E-1	-	-	3.9E-3	2.8E-3
10	1.4E-1	5.5E-3	4.4E-4	3.8E-3	2.7E-3
11	1.3E-1	5.1E-3	4.1E-4	3.5E-3	2.5E-3
12	1.2E-1	4.8E-3	3.8E-4	3.3E-3	2.3E-3
13	1.1E-1	4.4E-3	3.6E-4	3.1E-3	2.2E-3
14	1.1E-1	4.1E-3	3.3E-4	2.9E-3	2.0E-3
15	9.9E-2	3.9E-3	3.1E-4	2.7E-3	1.9E-3
16	9.3E-2	3.6E-3	2.9E-4	2.5E-3	1.8E-3
17	8.7E-2	3.4E-3	2.7E-4	2.3E-3	1.6E-3
18	8.1E-2	3.1E-3	2.5E-4	2.2E-3	1.5E-3
19	7.5E-2	2.9E-3	2.3E-4	2.0E-3	1.4E-3
20	7.1E-2	2.7E-3	2.2E-4	1.9E-3	1.3E-3
21	6.6E-2	2.5E-3	2.0E-4	1.8E-3	1.2E-3
22	6.2E-2	2.4E-3	1.9E-4	1.7E-3	1.2E-3
23	5.8E-2	2.2E-3	1.8E-4	1.5E-3	1.1E-3
24	5.4E-2	2.1E-3	1.7E-4	1.4E-3	1.0E-3
25	5.0E-2	1.9E-3	1.5E-4	1.3E-3	9.5E-4
26	4.7E-2	1.8E-3	1.4E-4	1.3E-3	8.9E-4
27	4.4E-2	1.7E-3	1.3E-4	1.2E-3	8.3E-4
28	4.1E-2	1.6E-3	1.3E-4	1.1E-3	7.7E-4
29	3.8E-2	1.5E-3	1.2E-4	1.0E-3	7.2E-4
30	3.6E-2	1.4E-3	1.1E-4	9.6E-4	6.7E-4
31	3.4E-2	1.3E-3	1.0E-4	9.0E-4	6.3E-4
32	3.2E-2	1.2E-3	9.5E-5	8.4E-4	5.9E-4
33	3.0E-2	1.1E-3	8.8E-5	7.9E-4	5.5E-4
34	2.8E-2	1.0E-3	8.3E-5	7.3E-4	5.1E-4
35	2.6E-2	9.6E-4	7.7E-5	6.9E-4	4.8E-4
36	2.4E-2	8.9E-4	7.2E-5	6.4E-4	4.5E-4
37	2.3E-2	8.4E-4	6.7E-5	6.0E-4	4.2E-4
38	2.1E-2	7.8E-4	6.3E-5	5.6E-4	3.9E-4
39	2.0E-2	7.3E-4	5.8E-5	5.3E-4	3.7E-4
40	1.9E-2	6.8E-4	5.5E-5	4.9E-4	3.4E-4
41	1.8E-2	6.3E-4	5.1E-5	4.6E-4	3.2E-4
42	1.7E-2	5.9E-4	4.8E-5	4.3E-4	3.0E-4
43	1.5E-2	5.5E-4	4.4E-5	4.1E-4	2.8E-4
44	1.5E-2	5.2E-4	4.1E-5	3.8E-4	2.6E-4
45	1.4E-2	4.8E-4	3.9E-5	3.6E-4	2.5E-4
46	1.3E-2	4.5E-4	3.6E-5	3.3E-4	2.3E-4
47	1.2E-2	4.2E-4	3.4E-5	3.1E-4	2.2E-4
48	1.1E-2	3.9E-4	3.2E-5	2.9E-4	2.0E-4
49	1.1E-2	3.7E-4	2.9E-5	2.8E-4	1.9E-4
50	1.0E-2	3.4E-4	2.7E-5	2.6E-4	1.8E-4
51	9.5E-3	3.2E-4	2.6E-5	2.4E-4	1.7E-4
52	8.9E-3	3.0E-4	2.4E-5	2.3E-4	1.6E-4
53	8.4E-3	2.8E-4	2.2E-5	2.2E-4	1.5E-4
54	8.0E-3	2.6E-4	2.1E-5	2.0E-4	1.4E-4
55	7.5E-3	2.4E-4	2.0E-5	1.9E-4	1.3E-4
56	7.1E-3	2.3E-4	1.8E-5	1.8E-4	1.2E-4
57	6.7E-3	2.1E-4	1.7E-5	1.7E-4	1.1E-4
58	6.3E-3	2.0E-4	1.6E-5	1.6E-4	1.1E-4
59	6.0E-3	1.9E-4	1.5E-5	1.5E-4	1.0E-4
60	5.7E-3	1.8E-4	1.4E-5	1.4E-4	9.5E-5
61	5.4E-3	1.6E-4	1.3E-5	1.3E-4	9.0E-5
62	5.1E-3	1.5E-4	1.2E-5	1.3E-4	8.4E-5
63	4.8E-3	1.4E-4	1.1E-5	1.2E-4	7.9E-5
64	4.6E-3	1.3E-4	1.1E-5	1.1E-4	7.5E-5
65	4.3E-3	1.3E-4	1.0E-5	1.1E-4	7.1E-5
66	4.1E-3	1.2E-4	9.4E-6	1.0E-4	6.7E-5
67	3.9E-3	1.1E-4	8.8E-6	9.6E-5	6.3E-5
68	3.7E-3	1.0E-4	8.3E-6	9.1E-5	5.9E-5
69	3.6E-3	9.7E-5	7.8E-6	8.6E-5	5.6E-5
70	3.4E-3	9.1E-5	7.3E-6	8.2E-5	5.3E-5
71	3.2E-3	8.6E-5	6.8E-6	7.8E-5	5.0E-5
72	3.1E-3	8.0E-5	6.4E-6	7.4E-5	4.8E-5
73	3.0E-3	7.5E-5	6.0E-6	7.0E-5	4.5E-5
74	2.8E-3	7.1E-5	5.6E-6	6.7E-5	4.3E-5
75	2.7E-3	6.7E-5	5.3E-6	6.4E-5	4.0E-5
76	2.6E-3	6.3E-5	5.0E-6	6.1E-5	3.8E-5
77	2.5E-3	5.9E-5	4.7E-6	5.8E-5	3.6E-5
78	2.4E-3	5.5E-5	4.4E-6	5.5E-5	3.5E-5
79	2.3E-3	5.2E-5	4.1E-6	5.3E-5	3.3E-5
80	2.2E-3	4.9E-5	3.9E-6	5.1E-5	3.1E-5
81	2.1E-3	4.6E-5	3.7E-6	4.8E-5	3.0E-5
82	2.0E-3	4.4E-5	3.4E-6	4.6E-5	2.9E-5
83	2.0E-3	4.1E-5	3.2E-6	4.4E-5	2.7E-5
84	1.9E-3	3.9E-5	3.1E-6	4.3E-5	2.6E-5
85	1.8E-3	3.7E-5	2.9E-6	4.1E-5	2.5E-5
86	1.8E-3	3.4E-5	2.7E-6	3.9E-5	2.4E-5
87	1.7E-3	3.3E-5	2.6E-6	3.8E-5	2.3E-5
88	1.6E-3	3.1E-5	2.4E-6	3.6E-5	2.2E-5
89	1.6E-3	2.9E-5	2.3E-6	3.5E-5	2.1E-5
90	1.5E-3	2.8E-5	2.2E-6	3.4E-5	2.0E-5
91	1.5E-3	2.6E-5	2.0E-6	3.3E-5	1.9E-5
92	1.4E-3	2.5E-5	1.9E-6	3.1E-5	1.8E-5
93	1.4E-3	2.3E-5	1.8E-6	3.0E-5	1.8E-5
94	1.4E-3	2.2E-5	1.7E-6	2.9E-5	1.7E-5
95	1.3E-3	2.1E-5	1.7E-6	2.8E-5	1.6E-5
96	1.3E-3	2.0E-5	1.6E-6	2.7E-5	1.6E-5
97	1.3E-3	1.9E-5	1.5E-6	2.7E-5	1.5E-5
98	1.2E-3	1.8E-5	1.4E-6	2.6E-5	1.5E-5
99	1.2E-3	1.7E-5	1.3E-6	2.5E-5	1.4E-5
100	1.2E-3	1.6E-5	1.3E-6	2.4E-5	1.4E-5
110	9.2E-4	1.0E-5	8.0E-7	1.9E-5	1.0E-5
120	7.7E-4	7.1E-6	5.4E-7	1.5E-5	8.1E-6
130	6.6E-4	5.2E-6	3.9E-7	1.3E-5	6.6E-6
140	5.7E-4	4.0E-6	3.0E-7	1.1E-5	5.7E-6
150	5.1E-4	3.2E-6	2.4E-7	9.8E-6	4.9E-6
160	4.6E-4	2.6E-6	1.9E-7	8.7E-6	4.3E-6
170	4.1E-4	2.2E-6	1.6E-7	7.8E-6	3.9E-6
180	3.8E-4	1.8E-6	1.4E-7	7.1E-6	3.5E-6
190	3.5E-4	1.6E-6	1.2E-7	6.5E-6	3.2E-6
200	3.2E-4	1.3E-6	9.9E-8	6.0E-6	2.9E-6
210	3.0E-4	1.2E-6	8.5E-8	5.5E-6	2.6E-6
220	2.8E-4	9.9E-7	7.4E-8	5.1E-6	2.4E-6
230	2.6E-4	8.6E-7	6.4E-8	4.8E-6	2.3E-6
240	2.4E-4	7.5E-7	5.6E-8	4.5E-6	2.1E-6
250	2.3E-4	6.6E-7	4.9E-8	4.2E-6	2.0E-6
260	2.2E-4	5.8E-7	4.3E-8	4.0E-6	1.9E-6
270	2.1E-4	5.1E-7	3.8E-8	3.8E-6	1.8E-6
280	2.0E-4	4.6E-7	3.4E-8	3.6E-6	1.7E-6
290	1.9E-4	4.1E-7	3.0E-8	3.5E-6	1.6E-6
300	1.8E-4	3.7E-7	2.7E-8	3.3E-6	1.5E-6
310	1.8E-4	3.3E-7	2.5E-8	3.2E-6	1.5E-6
320	1.7E-4	3.0E-7	2.2E-8	3.1E-6	1.4E-6
330	1.7E-4	2.8E-7	2.1E-8	3.0E-6	1.4E-6
340	1.6E-4	2.6E-7	1.9E-8	2.9E-6	1.3E-6
350	1.6E-4	2.4E-7	1.7E-8	2.8E-6	1.3E-6
360	1.5E-4	2.2E-7	1.6E-8	2.7E-6	1.2E-6
365	1.5E-4	2.1E-7	1.6E-8	2.7E-6	1.2E-6
370	1.5E-4	2.1E-7	1.5E-8	2.7E-6	1.2E-6
380	1.4E-4	1.9E-7	1.4E-8	2.6E-6	1.2E-6
390	1.4E-4	1.8E-7	1.3E-8	2.5E-6	1.1E-6
400	1.4E-4	1.7E-7	1.3E-8	2.5E-6	1.1E-6
410	1.3E-4	1.7E-7	1.2E-8	2.4E-6	1.1E-6
420	1.3E-4	1.6E-7	1.2E-8	2.3E-6	1.1E-6
430	1.3E-4	1.5E-7	1.1E-8	2.3E-6	1.0E-6
440	1.2E-4	1.5E-7	1.1E-8	2.2E-6	1.0E-6
450	1.2E-4	1.4E-7	1.0E-8	2.2E-6	9.9E-7
460	1.2E-4	1.4E-7	9.9E-9	2.1E-6	9.7E-7
470	1.2E-4	1.3E-7	9.6E-9	2.1E-6	9.5E-7
480	1.1E-4	1.3E-7	9.3E-9	2.0E-6	9.3E-7
490	1.1E-4	1.2E-7	9.0E-9	2.0E-6	9.1E-7
500	1.1E-4	1.2E-7	8.7E-9	2.0E-6	8.9E-7
510	1.1E-4	1.2E-7	8.5E-9	1.9E-6	8.7E-7
520	1.0E-4	1.1E-7	8.3E-9	1.9E-6	8.5E-7
530	1.0E-4	1.1E-7	8.1E-9	1.8E-6	8.3E-7
540	1.0E-4	1.1E-7	7.9E-9	1.8E-6	8.1E-7
550	9.8E-5	1.1E-7	7.7E-9	1.8E-6	8.0E-7
560	9.6E-5	1.0E-7	7.5E-9	1.7E-6	7.8E-7
570	9.4E-5	1.0E-7	7.3E-9	1.7E-6	7.6E-7
580	9.2E-5	9.8E-8	7.1E-9	1.7E-6	7.5E-7
590	9.0E-5	9.6E-8	7.0E-9	1.6E-6	7.3E-7
600	8.9E-5	9.4E-8	6.8E-9	1.6E-6	7.2E-7
610	8.7E-5	9.1E-8	6.7E-9	1.6E-6	7.0E-7
620	8.5E-5	8.9E-8	6.5E-9	1.5E-6	6.9E-7
630	8.3E-5	8.8E-8	6.4E-9	1.5E-6	6.7E-7
640	8.2E-5	8.6E-8	6.2E-9	1.5E-6	6.6E-7
650	8.0E-5	8.4E-8	6.1E-9	1.4E-6	6.5E-7
660	7.8E-5	8.2E-8	6.0E-9	1.4E-6	6.3E-7
670	7.7E-5	8.0E-8	5.9E-9	1.4E-6	6.2E-7
680	7.5E-5	7.9E-8	5.7E-9	1.3E-6	6.1E-7
690	7.4E-5	7.7E-8	5.6E-9	1.3E-6	6.0E-7
700	7.2E-5	7.5E-8	5.5E-9	1.3E-6	5.8E-7
710	7.1E-5	7.4E-8	5.4E-9	1.3E-6	5.7E-7
720	6.9E-5	7.2E-8	5.3E-9	1.2E-6	5.6E-7
730	6.8E-5	7.1E-8	5.2E-9	1.2E-6	5.5E-7
740	6.6E-5	6.9E-8	5.1E-9	1.2E-6	5.4E-7
750	6.5E-5	6.8E-8	5.0E-9	1.2E-6	5.3E-7
760	6.4E-5	6.7E-8	4.9E-9	1.1E-6	5.2E-7
770	6.2E-5	6.5E-8	4.8E-9	1.1E-6	5.0E-7
780	6.1E-5	6.4E-8	4.7E-9	1.1E-6	4.9E-7
790	6.0E-5	6.3E-8	4.6E-9	1.1E-6	4.8E-7
800	5.9E-5	6.1E-8	4.5E-9	1.1E-6	4.7E-7
810	5.7E-5	6.0E-8	4.4E-9	1.0E-6	4.7E-7
820	5.6E-5	5.9E-8	4.3E-9	1.0E-6	4.6E-7
830	5.5E-5	5.8E-8	4.2E-9	9.9E-7	4.5E-7
840	5.4E-5	5.6E-8	4.1E-9	9.7E-7	4.4E-7
850	5.3E-5	5.5E-8	4.0E-9	9.5E-7	4.3E-7
860	5.2E-5	5.4E-8	4.0E-9	9.3E-7	4.2E-7
870	5.1E-5	5.3E-8	3.9E-9	9.1E-7	4.1E-7
880	5.0E-5	5.2E-8	3.8E-9	8.9E-7	4.0E-7
890	4.9E-5	5.1E-8	3.7E-9	8.7E-7	3.9E-7
900	4.8E-5	5.0E-8	3.6E-9	8.6E-7	3.9E-7
910	4.7E-5	4.9E-8	3.6E-9	8.4E-7	3.8E-7
920	4.6E-5	4.8E-8	3.5E-9	8.2E-7	3.7E-7
930	4.5E-5	4.7E-8	3.4E-9	8.1E-7	3.6E-7
940	4.4E-5	4.6E-8	3.4E-9	7.9E-7	3.6E-7
950	4.3E-5	4.5E-8	3.3E-9	7.7E-7	3.5E-7
960	4.2E-5	4.4E-8	3.2E-9	7.6E-7	3.4E-7
970	4.1E-5	4.3E-8	3.2E-9	7.4E-7	3.3E-7
980	4.1E-5	4.2E-8	3.1E-9	7.3E-7	3.3E-7
990	4.0E-5	4.2E-8	3.0E-9	7.1E-7	3.2E-7
1000	3.9E-5	4.1E-8	3.0E-9	7.0E-7	3.1E-7
1010	3.8E-5	4.0E-8	2.9E-9	6.8E-7	3.1E-7
1020	3.7E-5	3.9E-8	2.8E-9	6.7E-7	3.0E-7
1030	3.7E-5	3.8E-8	2.8E-9	6.6E-7	3.0E-7
1040	3.6E-5	3.7E-8	2.7E-9	6.4E-7	2.9E-7
1050	3.5E-5	3.7E-8	2.7E-9	6.3E-7	2.8E-7
1060	3.4E-5	3.6E-8	2.6E-9	6.2E-7	2.8E-7
1070	3.4E-5	3.5E-8	2.6E-9	6.0E-7	2.7E-7
1080	3.3E-5	3.5E-8	2.5E-9	5.9E-7	2.7E-7
1090	3.2E-5	3.4E-8	2.5E-9	5.8E-7	2.6E-7
1095	3.2E-5	3.3E-8	2.4E-9	5.7E-7	2.6E-7
1100	3.2E-5	3.3E-8	2.4E-9	5.7E-7	2.6E-7
1200	2.6E-5	2.7E-8	2.0E-9	4.6E-7	2.1E-7
1300	2.1E-5	2.2E-8	1.6E-9	3.8E-7	1.7E-7
1400	1.7E-5	1.8E-8	1.3E-9	3.1E-7	1.4E-7
1500	1.4E-5	1.5E-8	1.1E-9	2.5E-7	1.1E-7
1600	1.1E-5	1.2E-8	8.7E-10	2.0E-7	9.2E-8
1700	9.3E-6	9.7E-9	7.1E-10	1.7E-7	7.5E-8
1800	7.5E-6	7.9E-9	5.7E-10	1.4E-7	6.1E-8
1900	6.1E-6	6.4E-9	4.7E-10	1.1E-7	5.0E-8
2000	5.0E-6	5.2E-9	3.8E-10	9.0E-8	4.0E-8
2100	4.1E-6	4.3E-9	3.1E-10	7.3E-8	3.3E-8
2200	3.3E-6	3.5E-9	2.5E-10	5.9E-8	2.7E-8
2300	2.7E-6	2.8E-9	2.1E-10	4.8E-8	2.2E-8
2400	2.2E-6	2.3E-9	1.7E-10	3.9E-8	1.8E-8
2500	1.8E-6	1.9E-9	1.4E-10	3.2E-8	1.5E-8
2600	1.5E-6	1.5E-9	1.1E-10	2.6E-8	1.2E-8
2700	1.2E-6	1.2E-9	-	2.1E-8	9.6E-9
2800	9.7E-7	1.0E-9	-	1.7E-8	7.8E-9
2900	7.9E-7	8.2E-10	-	1.4E-8	6.4E-9
3000	6.4E-7	6.7E-10	-	1.1E-8	5.2E-9
3100	5.2E-7	5.5E-10	-	9.3E-9	4.2E-9
3200	4.3E-7	4.5E-10	-	7.6E-9	3.4E-9
3300	3.5E-7	3.6E-10	-	6.2E-9	2.8E-9
3400	2.8E-7	3.0E-10	-	5.0E-9	2.3E-9
3500	2.3E-7	2.4E-10	-	4.1E-9	1.9E-9
3600	1.9E-7	2.0E-10	-	3.3E-9	1.5E-9
3650	1.7E-7	1.8E-10	-	3.0E-9	1.4E-9
4000	8.3E-8	-	-	1.5E-9	6.7E-10
5000	1.1E-8	-	-	1.9E-10	-
6000	1.4E-9	-	-	-	-
7000	1.7E-10	-	-	-	-
