Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type F, LaNiAl tritide, fA=0.99
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
0.041667	3.2E-1	-	-	1.3E-2	9.6E-3
0.083333	3.2E-1	-	-	1.0E-2	5.6E-3
0.125	3.2E-1	-	-	9.0E-3	5.6E-3
0.25	3.2E-1	-	-	8.1E-3	5.6E-3
0.375	3.1E-1	-	-	8.0E-3	5.7E-3
0.5	3.1E-1	-	-	7.9E-3	5.7E-3
0.625	3.1E-1	-	-	7.9E-3	5.7E-3
0.75	3.0E-1	-	-	7.8E-3	5.7E-3
0.875	3.0E-1	-	-	7.8E-3	5.6E-3
1	3.0E-1	1.0E-2	1.4E-4	7.7E-3	5.6E-3
1.125	2.9E-1	-	-	7.7E-3	5.6E-3
1.25	2.9E-1	-	-	7.7E-3	5.5E-3
1.375	2.9E-1	-	-	7.6E-3	5.5E-3
1.5	2.9E-1	-	-	7.6E-3	5.5E-3
1.625	2.8E-1	-	-	7.6E-3	5.4E-3
1.75	2.8E-1	-	-	7.5E-3	5.4E-3
1.875	2.8E-1	-	-	7.5E-3	5.3E-3
2	2.8E-1	1.1E-2	5.7E-4	7.4E-3	5.3E-3
2.25	2.7E-1	-	-	7.3E-3	5.2E-3
2.5	2.7E-1	-	-	7.2E-3	5.1E-3
2.75	2.6E-1	-	-	7.1E-3	5.0E-3
3	2.6E-1	1.0E-2	7.5E-4	7.0E-3	4.9E-3
3.25	2.5E-1	-	-	6.8E-3	4.9E-3
3.5	2.5E-1	-	-	6.7E-3	4.8E-3
3.75	2.4E-1	-	-	6.6E-3	4.7E-3
4	2.4E-1	9.4E-3	7.5E-4	6.5E-3	4.6E-3
4.25	2.4E-1	-	-	6.4E-3	4.5E-3
4.5	2.3E-1	-	-	6.3E-3	4.5E-3
4.75	2.3E-1	-	-	6.2E-3	4.4E-3
5	2.2E-1	8.8E-3	7.1E-4	6.1E-3	4.3E-3
5.5	2.2E-1	-	-	5.9E-3	4.2E-3
6	2.1E-1	8.2E-3	6.6E-4	5.7E-3	4.0E-3
6.5	2.0E-1	-	-	5.5E-3	3.9E-3
7	2.0E-1	7.7E-3	6.2E-4	5.3E-3	3.7E-3
7.5	1.9E-1	-	-	5.1E-3	3.6E-3
8	1.8E-1	7.1E-3	5.7E-4	4.9E-3	3.5E-3
8.5	1.8E-1	-	-	4.8E-3	3.4E-3
9	1.7E-1	6.7E-3	5.4E-4	4.6E-3	3.3E-3
9.5	1.6E-1	-	-	4.4E-3	3.1E-3
10	1.6E-1	6.2E-3	5.0E-4	4.3E-3	3.0E-3
11	1.5E-1	5.8E-3	4.7E-4	4.0E-3	2.8E-3
12	1.4E-1	5.4E-3	4.3E-4	3.7E-3	2.6E-3
13	1.3E-1	5.0E-3	4.0E-4	3.5E-3	2.5E-3
14	1.2E-1	4.7E-3	3.8E-4	3.3E-3	2.3E-3
15	1.1E-1	4.4E-3	3.5E-4	3.0E-3	2.1E-3
16	1.1E-1	4.1E-3	3.3E-4	2.8E-3	2.0E-3
17	9.8E-2	3.8E-3	3.1E-4	2.6E-3	1.9E-3
18	9.2E-2	3.5E-3	2.9E-4	2.5E-3	1.7E-3
19	8.6E-2	3.3E-3	2.7E-4	2.3E-3	1.6E-3
20	8.0E-2	3.1E-3	2.5E-4	2.2E-3	1.5E-3
21	7.5E-2	2.9E-3	2.3E-4	2.0E-3	1.4E-3
22	7.0E-2	2.7E-3	2.2E-4	1.9E-3	1.3E-3
23	6.5E-2	2.5E-3	2.0E-4	1.8E-3	1.2E-3
24	6.1E-2	2.3E-3	1.9E-4	1.6E-3	1.2E-3
25	5.7E-2	2.2E-3	1.8E-4	1.5E-3	1.1E-3
26	5.3E-2	2.0E-3	1.6E-4	1.4E-3	1.0E-3
27	5.0E-2	1.9E-3	1.5E-4	1.3E-3	9.4E-4
28	4.7E-2	1.8E-3	1.4E-4	1.2E-3	8.8E-4
29	4.4E-2	1.6E-3	1.3E-4	1.2E-3	8.2E-4
30	4.1E-2	1.5E-3	1.2E-4	1.1E-3	7.7E-4
31	3.8E-2	1.4E-3	1.2E-4	1.0E-3	7.1E-4
32	3.6E-2	1.3E-3	1.1E-4	9.5E-4	6.7E-4
33	3.4E-2	1.2E-3	1.0E-4	8.9E-4	6.2E-4
34	3.1E-2	1.2E-3	9.4E-5	8.3E-4	5.8E-4
35	2.9E-2	1.1E-3	8.7E-5	7.8E-4	5.5E-4
36	2.8E-2	1.0E-3	8.2E-5	7.3E-4	5.1E-4
37	2.6E-2	9.5E-4	7.6E-5	6.8E-4	4.8E-4
38	2.4E-2	8.8E-4	7.1E-5	6.4E-4	4.5E-4
39	2.3E-2	8.3E-4	6.6E-5	6.0E-4	4.2E-4
40	2.1E-2	7.7E-4	6.2E-5	5.6E-4	3.9E-4
41	2.0E-2	7.2E-4	5.8E-5	5.3E-4	3.6E-4
42	1.9E-2	6.7E-4	5.4E-5	4.9E-4	3.4E-4
43	1.8E-2	6.3E-4	5.0E-5	4.6E-4	3.2E-4
44	1.7E-2	5.9E-4	4.7E-5	4.3E-4	3.0E-4
45	1.6E-2	5.5E-4	4.4E-5	4.1E-4	2.8E-4
46	1.5E-2	5.1E-4	4.1E-5	3.8E-4	2.6E-4
47	1.4E-2	4.8E-4	3.8E-5	3.6E-4	2.5E-4
48	1.3E-2	4.5E-4	3.6E-5	3.3E-4	2.3E-4
49	1.2E-2	4.2E-4	3.3E-5	3.1E-4	2.2E-4
50	1.1E-2	3.9E-4	3.1E-5	3.0E-4	2.0E-4
51	1.1E-2	3.6E-4	2.9E-5	2.8E-4	1.9E-4
52	1.0E-2	3.4E-4	2.7E-5	2.6E-4	1.8E-4
53	9.6E-3	3.2E-4	2.5E-5	2.5E-4	1.7E-4
54	9.0E-3	3.0E-4	2.4E-5	2.3E-4	1.6E-4
55	8.5E-3	2.8E-4	2.2E-5	2.2E-4	1.5E-4
56	8.0E-3	2.6E-4	2.1E-5	2.0E-4	1.4E-4
57	7.6E-3	2.4E-4	1.9E-5	1.9E-4	1.3E-4
58	7.2E-3	2.3E-4	1.8E-5	1.8E-4	1.2E-4
59	6.8E-3	2.1E-4	1.7E-5	1.7E-4	1.1E-4
60	6.4E-3	2.0E-4	1.6E-5	1.6E-4	1.1E-4
61	6.1E-3	1.9E-4	1.5E-5	1.5E-4	1.0E-4
62	5.8E-3	1.7E-4	1.4E-5	1.4E-4	9.6E-5
63	5.5E-3	1.6E-4	1.3E-5	1.4E-4	9.0E-5
64	5.2E-3	1.5E-4	1.2E-5	1.3E-4	8.5E-5
65	4.9E-3	1.4E-4	1.1E-5	1.2E-4	8.0E-5
66	4.7E-3	1.3E-4	1.1E-5	1.2E-4	7.6E-5
67	4.5E-3	1.3E-4	1.0E-5	1.1E-4	7.1E-5
68	4.2E-3	1.2E-4	9.4E-6	1.0E-4	6.7E-5
69	4.0E-3	1.1E-4	8.8E-6	9.8E-5	6.4E-5
70	3.9E-3	1.0E-4	8.3E-6	9.3E-5	6.0E-5
71	3.7E-3	9.7E-5	7.8E-6	8.8E-5	5.7E-5
72	3.5E-3	9.1E-5	7.3E-6	8.4E-5	5.4E-5
73	3.4E-3	8.6E-5	6.8E-6	8.0E-5	5.1E-5
74	3.2E-3	8.1E-5	6.4E-6	7.6E-5	4.8E-5
75	3.1E-3	7.6E-5	6.0E-6	7.2E-5	4.6E-5
76	2.9E-3	7.1E-5	5.7E-6	6.9E-5	4.4E-5
77	2.8E-3	6.7E-5	5.3E-6	6.6E-5	4.1E-5
78	2.7E-3	6.3E-5	5.0E-6	6.3E-5	3.9E-5
79	2.6E-3	5.9E-5	4.7E-6	6.0E-5	3.7E-5
80	2.5E-3	5.6E-5	4.4E-6	5.7E-5	3.6E-5
81	2.4E-3	5.2E-5	4.2E-6	5.5E-5	3.4E-5
82	2.3E-3	4.9E-5	3.9E-6	5.3E-5	3.2E-5
83	2.2E-3	4.7E-5	3.7E-6	5.0E-5	3.1E-5
84	2.1E-3	4.4E-5	3.5E-6	4.8E-5	3.0E-5
85	2.1E-3	4.1E-5	3.3E-6	4.6E-5	2.8E-5
86	2.0E-3	3.9E-5	3.1E-6	4.5E-5	2.7E-5
87	1.9E-3	3.7E-5	2.9E-6	4.3E-5	2.6E-5
88	1.9E-3	3.5E-5	2.8E-6	4.1E-5	2.5E-5
89	1.8E-3	3.3E-5	2.6E-6	4.0E-5	2.4E-5
90	1.7E-3	3.1E-5	2.5E-6	3.8E-5	2.3E-5
91	1.7E-3	3.0E-5	2.3E-6	3.7E-5	2.2E-5
92	1.6E-3	2.8E-5	2.2E-6	3.6E-5	2.1E-5
93	1.6E-3	2.7E-5	2.1E-6	3.5E-5	2.0E-5
94	1.5E-3	2.5E-5	2.0E-6	3.3E-5	1.9E-5
95	1.5E-3	2.4E-5	1.9E-6	3.2E-5	1.9E-5
96	1.5E-3	2.3E-5	1.8E-6	3.1E-5	1.8E-5
97	1.4E-3	2.2E-5	1.7E-6	3.0E-5	1.7E-5
98	1.4E-3	2.1E-5	1.6E-6	2.9E-5	1.7E-5
99	1.3E-3	2.0E-5	1.5E-6	2.9E-5	1.6E-5
100	1.3E-3	1.9E-5	1.5E-6	2.8E-5	1.6E-5
110	1.0E-3	1.2E-5	9.1E-7	2.1E-5	1.2E-5
120	8.7E-4	8.1E-6	6.2E-7	1.7E-5	9.2E-6
130	7.5E-4	5.9E-6	4.5E-7	1.5E-5	7.6E-6
140	6.5E-4	4.5E-6	3.4E-7	1.3E-5	6.4E-6
150	5.8E-4	3.6E-6	2.7E-7	1.1E-5	5.6E-6
160	5.2E-4	3.0E-6	2.2E-7	9.9E-6	4.9E-6
170	4.7E-4	2.5E-6	1.8E-7	8.9E-6	4.4E-6
180	4.3E-4	2.1E-6	1.6E-7	8.1E-6	4.0E-6
190	3.9E-4	1.8E-6	1.3E-7	7.4E-6	3.6E-6
200	3.6E-4	1.5E-6	1.1E-7	6.8E-6	3.3E-6
210	3.4E-4	1.3E-6	9.7E-8	6.3E-6	3.0E-6
220	3.1E-4	1.1E-6	8.4E-8	5.8E-6	2.8E-6
230	2.9E-4	9.8E-7	7.3E-8	5.4E-6	2.6E-6
240	2.8E-4	8.6E-7	6.4E-8	5.1E-6	2.4E-6
250	2.6E-4	7.5E-7	5.6E-8	4.8E-6	2.3E-6
260	2.5E-4	6.6E-7	4.9E-8	4.6E-6	2.1E-6
270	2.4E-4	5.9E-7	4.3E-8	4.3E-6	2.0E-6
280	2.3E-4	5.2E-7	3.9E-8	4.1E-6	1.9E-6
290	2.2E-4	4.7E-7	3.4E-8	4.0E-6	1.8E-6
300	2.1E-4	4.2E-7	3.1E-8	3.8E-6	1.8E-6
310	2.0E-4	3.8E-7	2.8E-8	3.7E-6	1.7E-6
320	2.0E-4	3.5E-7	2.6E-8	3.5E-6	1.6E-6
330	1.9E-4	3.2E-7	2.3E-8	3.4E-6	1.6E-6
340	1.8E-4	2.9E-7	2.1E-8	3.3E-6	1.5E-6
350	1.8E-4	2.7E-7	2.0E-8	3.2E-6	1.5E-6
360	1.7E-4	2.5E-7	1.9E-8	3.1E-6	1.4E-6
365	1.7E-4	2.4E-7	1.8E-8	3.1E-6	1.4E-6
370	1.7E-4	2.4E-7	1.7E-8	3.0E-6	1.4E-6
380	1.6E-4	2.2E-7	1.6E-8	3.0E-6	1.3E-6
390	1.6E-4	2.1E-7	1.5E-8	2.9E-6	1.3E-6
400	1.6E-4	2.0E-7	1.5E-8	2.8E-6	1.3E-6
410	1.5E-4	1.9E-7	1.4E-8	2.7E-6	1.2E-6
420	1.5E-4	1.8E-7	1.3E-8	2.7E-6	1.2E-6
430	1.5E-4	1.7E-7	1.3E-8	2.6E-6	1.2E-6
440	1.4E-4	1.7E-7	1.2E-8	2.5E-6	1.2E-6
450	1.4E-4	1.6E-7	1.2E-8	2.5E-6	1.1E-6
460	1.4E-4	1.5E-7	1.1E-8	2.4E-6	1.1E-6
470	1.3E-4	1.5E-7	1.1E-8	2.4E-6	1.1E-6
480	1.3E-4	1.4E-7	1.1E-8	2.3E-6	1.1E-6
490	1.3E-4	1.4E-7	1.0E-8	2.3E-6	1.0E-6
500	1.2E-4	1.4E-7	9.9E-9	2.2E-6	1.0E-6
510	1.2E-4	1.3E-7	9.7E-9	2.2E-6	9.9E-7
520	1.2E-4	1.3E-7	9.4E-9	2.1E-6	9.7E-7
530	1.2E-4	1.3E-7	9.2E-9	2.1E-6	9.5E-7
540	1.1E-4	1.2E-7	8.9E-9	2.0E-6	9.3E-7
550	1.1E-4	1.2E-7	8.7E-9	2.0E-6	9.1E-7
560	1.1E-4	1.2E-7	8.5E-9	2.0E-6	8.9E-7
570	1.1E-4	1.1E-7	8.3E-9	1.9E-6	8.7E-7
580	1.1E-4	1.1E-7	8.1E-9	1.9E-6	8.5E-7
590	1.0E-4	1.1E-7	7.9E-9	1.8E-6	8.3E-7
600	1.0E-4	1.1E-7	7.8E-9	1.8E-6	8.2E-7
610	9.9E-5	1.0E-7	7.6E-9	1.8E-6	8.0E-7
620	9.7E-5	1.0E-7	7.4E-9	1.7E-6	7.8E-7
630	9.5E-5	1.0E-7	7.3E-9	1.7E-6	7.7E-7
640	9.3E-5	9.8E-8	7.1E-9	1.7E-6	7.5E-7
650	9.1E-5	9.6E-8	7.0E-9	1.6E-6	7.4E-7
660	8.9E-5	9.3E-8	6.8E-9	1.6E-6	7.2E-7
670	8.7E-5	9.2E-8	6.7E-9	1.6E-6	7.1E-7
680	8.6E-5	9.0E-8	6.5E-9	1.5E-6	6.9E-7
690	8.4E-5	8.8E-8	6.4E-9	1.5E-6	6.8E-7
700	8.2E-5	8.6E-8	6.3E-9	1.5E-6	6.6E-7
710	8.0E-5	8.4E-8	6.1E-9	1.4E-6	6.5E-7
720	7.9E-5	8.2E-8	6.0E-9	1.4E-6	6.4E-7
730	7.7E-5	8.1E-8	5.9E-9	1.4E-6	6.2E-7
740	7.6E-5	7.9E-8	5.8E-9	1.4E-6	6.1E-7
750	7.4E-5	7.7E-8	5.6E-9	1.3E-6	6.0E-7
760	7.3E-5	7.6E-8	5.5E-9	1.3E-6	5.9E-7
770	7.1E-5	7.4E-8	5.4E-9	1.3E-6	5.7E-7
780	7.0E-5	7.3E-8	5.3E-9	1.2E-6	5.6E-7
790	6.8E-5	7.1E-8	5.2E-9	1.2E-6	5.5E-7
800	6.7E-5	7.0E-8	5.1E-9	1.2E-6	5.4E-7
810	6.5E-5	6.8E-8	5.0E-9	1.2E-6	5.3E-7
820	6.4E-5	6.7E-8	4.9E-9	1.1E-6	5.2E-7
830	6.3E-5	6.6E-8	4.8E-9	1.1E-6	5.1E-7
840	6.2E-5	6.4E-8	4.7E-9	1.1E-6	5.0E-7
850	6.0E-5	6.3E-8	4.6E-9	1.1E-6	4.9E-7
860	5.9E-5	6.2E-8	4.5E-9	1.1E-6	4.8E-7
870	5.8E-5	6.0E-8	4.4E-9	1.0E-6	4.7E-7
880	5.7E-5	5.9E-8	4.3E-9	1.0E-6	4.6E-7
890	5.6E-5	5.8E-8	4.2E-9	1.0E-6	4.5E-7
900	5.4E-5	5.7E-8	4.1E-9	9.7E-7	4.4E-7
910	5.3E-5	5.6E-8	4.1E-9	9.6E-7	4.3E-7
920	5.2E-5	5.5E-8	4.0E-9	9.4E-7	4.2E-7
930	5.1E-5	5.3E-8	3.9E-9	9.2E-7	4.1E-7
940	5.0E-5	5.2E-8	3.8E-9	9.0E-7	4.1E-7
950	4.9E-5	5.1E-8	3.7E-9	8.8E-7	4.0E-7
960	4.8E-5	5.0E-8	3.7E-9	8.6E-7	3.9E-7
970	4.7E-5	4.9E-8	3.6E-9	8.4E-7	3.8E-7
980	4.6E-5	4.8E-8	3.5E-9	8.3E-7	3.7E-7
990	4.5E-5	4.7E-8	3.4E-9	8.1E-7	3.7E-7
1000	4.4E-5	4.6E-8	3.4E-9	7.9E-7	3.6E-7
1010	4.3E-5	4.5E-8	3.3E-9	7.8E-7	3.5E-7
1020	4.3E-5	4.4E-8	3.2E-9	7.6E-7	3.4E-7
1030	4.2E-5	4.4E-8	3.2E-9	7.5E-7	3.4E-7
1040	4.1E-5	4.3E-8	3.1E-9	7.3E-7	3.3E-7
1050	4.0E-5	4.2E-8	3.0E-9	7.2E-7	3.2E-7
1060	3.9E-5	4.1E-8	3.0E-9	7.0E-7	3.2E-7
1070	3.8E-5	4.0E-8	2.9E-9	6.9E-7	3.1E-7
