Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Biogenic organic compounds, fA=0.99
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
91	9.6E-2	9.2E-4	6.8E-5	1.9E-3	1.0E-3
92	9.4E-2	9.0E-4	6.7E-5	1.9E-3	1.0E-3
93	9.2E-2	8.8E-4	6.6E-5	1.8E-3	9.8E-4
94	9.1E-2	8.7E-4	6.5E-5	1.8E-3	9.7E-4
95	8.9E-2	8.5E-4	6.4E-5	1.8E-3	9.5E-4
96	8.8E-2	8.4E-4	6.2E-5	1.8E-3	9.3E-4
97	8.6E-2	8.2E-4	6.1E-5	1.7E-3	9.2E-4
98	8.5E-2	8.1E-4	6.0E-5	1.7E-3	9.0E-4
99	8.3E-2	7.9E-4	5.9E-5	1.7E-3	8.9E-4
100	8.2E-2	7.8E-4	5.8E-5	1.6E-3	8.7E-4
110	6.9E-2	6.5E-4	4.9E-5	1.4E-3	7.3E-4
120	5.8E-2	5.5E-4	4.1E-5	1.2E-3	6.1E-4
130	4.9E-2	4.6E-4	3.4E-5	9.7E-4	5.2E-4
140	4.1E-2	3.9E-4	2.9E-5	8.2E-4	4.4E-4
150	3.5E-2	3.3E-4	2.4E-5	6.9E-4	3.7E-4
160	2.9E-2	2.7E-4	2.0E-5	5.8E-4	3.1E-4
170	2.5E-2	2.3E-4	1.7E-5	4.9E-4	2.6E-4
180	2.1E-2	1.9E-4	1.4E-5	4.1E-4	2.2E-4
190	1.8E-2	1.6E-4	1.2E-5	3.5E-4	1.9E-4
200	1.5E-2	1.4E-4	1.0E-5	3.0E-4	1.6E-4
210	1.3E-2	1.2E-4	8.6E-6	2.5E-4	1.3E-4
220	1.1E-2	9.7E-5	7.2E-6	2.1E-4	1.1E-4
230	9.0E-3	8.2E-5	6.1E-6	1.8E-4	9.5E-5
240	7.7E-3	6.9E-5	5.1E-6	1.5E-4	8.0E-5
250	6.5E-3	5.8E-5	4.3E-6	1.3E-4	6.8E-5
260	5.5E-3	4.9E-5	3.6E-6	1.1E-4	5.8E-5
270	4.7E-3	4.1E-5	3.1E-6	9.3E-5	4.9E-5
280	4.0E-3	3.5E-5	2.6E-6	8.0E-5	4.2E-5
290	3.5E-3	2.9E-5	2.2E-6	6.8E-5	3.6E-5
300	3.0E-3	2.5E-5	1.8E-6	5.8E-5	3.0E-5
310	2.6E-3	2.1E-5	1.5E-6	5.0E-5	2.6E-5
320	2.2E-3	1.8E-5	1.3E-6	4.3E-5	2.2E-5
330	1.9E-3	1.5E-5	1.1E-6	3.7E-5	1.9E-5
340	1.7E-3	1.3E-5	9.3E-7	3.2E-5	1.7E-5
350	1.5E-3	1.1E-5	7.9E-7	2.8E-5	1.5E-5
360	1.3E-3	9.0E-6	6.7E-7	2.5E-5	1.3E-5
365	1.2E-3	8.2E-6	6.1E-7	2.3E-5	1.2E-5
370	1.1E-3	7.6E-6	5.6E-7	2.2E-5	1.1E-5
380	1.0E-3	6.4E-6	4.8E-7	1.9E-5	9.7E-6
390	8.9E-4	5.5E-6	4.1E-7	1.7E-5	8.6E-6
400	8.0E-4	4.6E-6	3.5E-7	1.5E-5	7.6E-6
410	7.2E-4	4.0E-6	2.9E-7	1.4E-5	6.8E-6
420	6.5E-4	3.4E-6	2.5E-7	1.2E-5	6.1E-6
430	6.0E-4	2.9E-6	2.1E-7	1.1E-5	5.5E-6
440	5.5E-4	2.5E-6	1.8E-7	1.0E-5	5.0E-6
450	5.1E-4	2.1E-6	1.6E-7	9.4E-6	4.6E-6
460	4.7E-4	1.8E-6	1.4E-7	8.7E-6	4.2E-6
470	4.4E-4	1.6E-6	1.2E-7	8.1E-6	3.9E-6
480	4.1E-4	1.4E-6	1.0E-7	7.6E-6	3.6E-6
490	3.9E-4	1.2E-6	8.9E-8	7.1E-6	3.4E-6
500	3.6E-4	1.1E-6	7.8E-8	6.7E-6	3.2E-6
510	3.5E-4	9.3E-7	6.9E-8	6.3E-6	3.0E-6
520	3.3E-4	8.2E-7	6.1E-8	6.0E-6	2.8E-6
530	3.2E-4	7.3E-7	5.4E-8	5.7E-6	2.7E-6
540	3.0E-4	6.5E-7	4.8E-8	5.5E-6	2.5E-6
550	2.9E-4	5.9E-7	4.3E-8	5.3E-6	2.4E-6
560	2.8E-4	5.3E-7	3.9E-8	5.1E-6	2.3E-6
570	2.7E-4	4.8E-7	3.6E-8	4.9E-6	2.2E-6
580	2.6E-4	4.4E-7	3.3E-8	4.7E-6	2.2E-6
590	2.5E-4	4.1E-7	3.0E-8	4.6E-6	2.1E-6
600	2.5E-4	3.8E-7	2.8E-8	4.4E-6	2.0E-6
610	2.4E-4	3.5E-7	2.6E-8	4.3E-6	2.0E-6
620	2.3E-4	3.3E-7	2.4E-8	4.2E-6	1.9E-6
630	2.3E-4	3.1E-7	2.3E-8	4.1E-6	1.9E-6
640	2.2E-4	2.9E-7	2.1E-8	4.0E-6	1.8E-6
650	2.2E-4	2.8E-7	2.0E-8	3.9E-6	1.8E-6
660	2.1E-4	2.6E-7	1.9E-8	3.8E-6	1.7E-6
670	2.1E-4	2.5E-7	1.8E-8	3.7E-6	1.7E-6
680	2.0E-4	2.4E-7	1.8E-8	3.6E-6	1.6E-6
690	2.0E-4	2.3E-7	1.7E-8	3.5E-6	1.6E-6
700	1.9E-4	2.2E-7	1.6E-8	3.4E-6	1.6E-6
710	1.9E-4	2.1E-7	1.6E-8	3.4E-6	1.5E-6
720	1.8E-4	2.1E-7	1.5E-8	3.3E-6	1.5E-6
730	1.8E-4	2.0E-7	1.5E-8	3.2E-6	1.5E-6
740	1.8E-4	1.9E-7	1.4E-8	3.1E-6	1.4E-6
750	1.7E-4	1.9E-7	1.4E-8	3.1E-6	1.4E-6
760	1.7E-4	1.8E-7	1.3E-8	3.0E-6	1.4E-6
770	1.6E-4	1.8E-7	1.3E-8	2.9E-6	1.3E-6
780	1.6E-4	1.7E-7	1.3E-8	2.9E-6	1.3E-6
790	1.6E-4	1.7E-7	1.2E-8	2.8E-6	1.3E-6
800	1.5E-4	1.6E-7	1.2E-8	2.8E-6	1.2E-6
810	1.5E-4	1.6E-7	1.2E-8	2.7E-6	1.2E-6
820	1.5E-4	1.6E-7	1.1E-8	2.7E-6	1.2E-6
830	1.4E-4	1.5E-7	1.1E-8	2.6E-6	1.2E-6
840	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.1E-6
850	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.1E-6
860	1.4E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
870	1.3E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
880	1.3E-4	1.4E-7	1.0E-8	2.3E-6	1.1E-6
890	1.3E-4	1.3E-7	9.8E-9	2.3E-6	1.0E-6
900	1.3E-4	1.3E-7	9.6E-9	2.2E-6	1.0E-6
910	1.2E-4	1.3E-7	9.4E-9	2.2E-6	9.9E-7
920	1.2E-4	1.3E-7	9.2E-9	2.2E-6	9.7E-7
930	1.2E-4	1.2E-7	9.0E-9	2.1E-6	9.5E-7
940	1.2E-4	1.2E-7	8.8E-9	2.1E-6	9.3E-7
950	1.1E-4	1.2E-7	8.6E-9	2.0E-6	9.2E-7
960	1.1E-4	1.2E-7	8.5E-9	2.0E-6	9.0E-7
970	1.1E-4	1.1E-7	8.3E-9	1.9E-6	8.8E-7
980	1.1E-4	1.1E-7	8.1E-9	1.9E-6	8.6E-7
990	1.0E-4	1.1E-7	7.9E-9	1.9E-6	8.4E-7
1000	1.0E-4	1.1E-7	7.8E-9	1.8E-6	8.3E-7
1010	1.0E-4	1.0E-7	7.6E-9	1.8E-6	8.1E-7
1020	9.8E-5	1.0E-7	7.5E-9	1.8E-6	7.9E-7
1030	9.6E-5	1.0E-7	7.3E-9	1.7E-6	7.8E-7
1040	9.4E-5	9.8E-8	7.2E-9	1.7E-6	7.6E-7
1050	9.2E-5	9.6E-8	7.0E-9	1.7E-6	7.5E-7
1060	9.0E-5	9.4E-8	6.9E-9	1.6E-6	7.3E-7
1070	8.8E-5	9.2E-8	6.7E-9	1.6E-6	7.2E-7
1080	8.7E-5	9.1E-8	6.6E-9	1.6E-6	7.0E-7
1090	8.5E-5	8.9E-8	6.5E-9	1.5E-6	6.9E-7
1095	8.4E-5	8.8E-8	6.4E-9	1.5E-6	6.8E-7
1100	8.3E-5	8.7E-8	6.3E-9	1.5E-6	6.7E-7
1200	6.8E-5	7.1E-8	5.2E-9	1.2E-6	5.5E-7
1300	5.5E-5	5.8E-8	4.2E-9	9.9E-7	4.5E-7
1400	4.5E-5	4.7E-8	3.4E-9	8.0E-7	3.6E-7
1500	3.7E-5	3.8E-8	2.8E-9	6.6E-7	3.0E-7
1600	3.0E-5	3.1E-8	2.3E-9	5.3E-7	2.4E-7
1700	2.4E-5	2.5E-8	1.8E-9	4.3E-7	2.0E-7
1800	2.0E-5	2.1E-8	1.5E-9	3.5E-7	1.6E-7
1900	1.6E-5	1.7E-8	1.2E-9	2.9E-7	1.3E-7
2000	1.3E-5	1.4E-8	1.0E-9	2.3E-7	1.1E-7
2100	1.1E-5	1.1E-8	8.1E-10	1.9E-7	8.6E-8
2200	8.7E-6	9.1E-9	6.6E-10	1.6E-7	7.0E-8
2300	7.1E-6	7.4E-9	5.4E-10	1.3E-7	5.7E-8
2400	5.8E-6	6.0E-9	4.4E-10	1.0E-7	4.7E-8
2500	4.7E-6	4.9E-9	3.6E-10	8.4E-8	3.8E-8
2600	3.8E-6	4.0E-9	2.9E-10	6.9E-8	3.1E-8
2700	3.1E-6	3.3E-9	2.4E-10	5.6E-8	2.5E-8
2800	2.5E-6	2.7E-9	1.9E-10	4.5E-8	2.1E-8
2900	2.1E-6	2.2E-9	1.6E-10	3.7E-8	1.7E-8
3000	1.7E-6	1.8E-9	1.3E-10	3.0E-8	1.4E-8
3100	1.4E-6	1.4E-9	1.0E-10	2.4E-8	1.1E-8
3200	1.1E-6	1.2E-9	-	2.0E-8	9.0E-9
3300	9.1E-7	9.5E-10	-	1.6E-8	7.4E-9
3400	7.4E-7	7.7E-10	-	1.3E-8	6.0E-9
3500	6.0E-7	6.3E-10	-	1.1E-8	4.9E-9
3600	4.9E-7	5.1E-10	-	8.8E-9	4.0E-9
3650	4.4E-7	4.6E-10	-	7.9E-9	3.6E-9
4000	2.2E-7	2.3E-10	-	3.9E-9	1.8E-9
5000	2.8E-8	-	-	4.9E-10	2.2E-10
6000	3.6E-9	-	-	-	-
7000	4.6E-10	-	-	-	-
