Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type S, Carbon tritide, hafnium tritide, fA=1E-2
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
110	3.7E-1	2.5E-5	6.6E-4	1.1E-3	3.7E-1
120	3.7E-1	2.5E-5	6.4E-4	1.1E-3	3.7E-1
130	3.6E-1	2.4E-5	6.2E-4	1.1E-3	3.6E-1
140	3.5E-1	2.3E-5	6.0E-4	1.0E-3	3.5E-1
150	3.5E-1	2.3E-5	5.8E-4	1.0E-3	3.4E-1
160	3.4E-1	2.2E-5	5.6E-4	9.8E-4	3.4E-1
170	3.3E-1	2.2E-5	5.5E-4	9.5E-4	3.3E-1
180	3.3E-1	2.1E-5	5.3E-4	9.2E-4	3.3E-1
190	3.2E-1	2.1E-5	5.1E-4	8.9E-4	3.2E-1
200	3.1E-1	2.1E-5	4.9E-4	8.6E-4	3.1E-1
210	3.1E-1	2.0E-5	4.8E-4	8.3E-4	3.1E-1
220	3.0E-1	2.0E-5	4.6E-4	8.0E-4	3.0E-1
230	3.0E-1	1.9E-5	4.5E-4	7.8E-4	3.0E-1
240	2.9E-1	1.9E-5	4.3E-4	7.5E-4	2.9E-1
250	2.9E-1	1.9E-5	4.2E-4	7.3E-4	2.9E-1
260	2.8E-1	1.8E-5	4.1E-4	7.1E-4	2.8E-1
270	2.8E-1	1.8E-5	3.9E-4	6.8E-4	2.8E-1
280	2.7E-1	1.8E-5	3.8E-4	6.6E-4	2.7E-1
290	2.7E-1	1.7E-5	3.7E-4	6.4E-4	2.7E-1
300	2.6E-1	1.7E-5	3.6E-4	6.2E-4	2.6E-1
310	2.6E-1	1.7E-5	3.5E-4	6.0E-4	2.6E-1
320	2.6E-1	1.6E-5	3.3E-4	5.8E-4	2.6E-1
330	2.5E-1	1.6E-5	3.2E-4	5.6E-4	2.5E-1
340	2.5E-1	1.6E-5	3.1E-4	5.5E-4	2.5E-1
350	2.5E-1	1.5E-5	3.0E-4	5.3E-4	2.4E-1
360	2.4E-1	1.5E-5	2.9E-4	5.1E-4	2.4E-1
365	2.4E-1	1.5E-5	2.9E-4	5.0E-4	2.4E-1
370	2.4E-1	1.5E-5	2.8E-4	5.0E-4	2.4E-1
380	2.3E-1	1.5E-5	2.8E-4	4.8E-4	2.3E-1
390	2.3E-1	1.4E-5	2.7E-4	4.7E-4	2.3E-1
400	2.3E-1	1.4E-5	2.6E-4	4.5E-4	2.3E-1
410	2.2E-1	1.4E-5	2.5E-4	4.4E-4	2.2E-1
420	2.2E-1	1.4E-5	2.4E-4	4.2E-4	2.2E-1
430	2.2E-1	1.4E-5	2.3E-4	4.1E-4	2.2E-1
440	2.2E-1	1.3E-5	2.3E-4	4.0E-4	2.2E-1
450	2.1E-1	1.3E-5	2.2E-4	3.8E-4	2.1E-1
460	2.1E-1	1.3E-5	2.1E-4	3.7E-4	2.1E-1
470	2.1E-1	1.3E-5	2.1E-4	3.6E-4	2.1E-1
480	2.1E-1	1.3E-5	2.0E-4	3.5E-4	2.0E-1
490	2.0E-1	1.2E-5	1.9E-4	3.4E-4	2.0E-1
500	2.0E-1	1.2E-5	1.9E-4	3.3E-4	2.0E-1
510	2.0E-1	1.2E-5	1.8E-4	3.2E-4	2.0E-1
520	2.0E-1	1.2E-5	1.7E-4	3.1E-4	1.9E-1
530	1.9E-1	1.2E-5	1.7E-4	3.0E-4	1.9E-1
540	1.9E-1	1.2E-5	1.6E-4	2.9E-4	1.9E-1
550	1.9E-1	1.1E-5	1.6E-4	2.8E-4	1.9E-1
560	1.9E-1	1.1E-5	1.5E-4	2.7E-4	1.9E-1
570	1.9E-1	1.1E-5	1.5E-4	2.6E-4	1.8E-1
580	1.8E-1	1.1E-5	1.4E-4	2.5E-4	1.8E-1
590	1.8E-1	1.1E-5	1.4E-4	2.5E-4	1.8E-1
600	1.8E-1	1.1E-5	1.3E-4	2.4E-4	1.8E-1
610	1.8E-1	1.1E-5	1.3E-4	2.3E-4	1.8E-1
620	1.8E-1	1.1E-5	1.3E-4	2.2E-4	1.8E-1
630	1.7E-1	1.0E-5	1.2E-4	2.2E-4	1.7E-1
640	1.7E-1	1.0E-5	1.2E-4	2.1E-4	1.7E-1
650	1.7E-1	1.0E-5	1.1E-4	2.0E-4	1.7E-1
660	1.7E-1	1.0E-5	1.1E-4	2.0E-4	1.7E-1
670	1.7E-1	9.9E-6	1.1E-4	1.9E-4	1.7E-1
680	1.7E-1	9.8E-6	1.0E-4	1.8E-4	1.7E-1
690	1.7E-1	9.7E-6	1.0E-4	1.8E-4	1.6E-1
700	1.6E-1	9.6E-6	9.8E-5	1.7E-4	1.6E-1
710	1.6E-1	9.5E-6	9.5E-5	1.7E-4	1.6E-1
720	1.6E-1	9.5E-6	9.1E-5	1.6E-4	1.6E-1
730	1.6E-1	9.4E-6	8.9E-5	1.6E-4	1.6E-1
740	1.6E-1	9.3E-6	8.6E-5	1.5E-4	1.6E-1
750	1.6E-1	9.2E-6	8.3E-5	1.5E-4	1.6E-1
760	1.6E-1	9.1E-6	8.0E-5	1.4E-4	1.6E-1
770	1.5E-1	9.0E-6	7.8E-5	1.4E-4	1.5E-1
780	1.5E-1	8.9E-6	7.5E-5	1.3E-4	1.5E-1
790	1.5E-1	8.9E-6	7.3E-5	1.3E-4	1.5E-1
800	1.5E-1	8.8E-6	7.1E-5	1.3E-4	1.5E-1
810	1.5E-1	8.7E-6	6.8E-5	1.2E-4	1.5E-1
820	1.5E-1	8.6E-6	6.6E-5	1.2E-4	1.5E-1
830	1.5E-1	8.6E-6	6.4E-5	1.1E-4	1.5E-1
840	1.5E-1	8.5E-6	6.2E-5	1.1E-4	1.5E-1
850	1.5E-1	8.4E-6	6.0E-5	1.1E-4	1.5E-1
860	1.5E-1	8.4E-6	5.8E-5	1.0E-4	1.4E-1
870	1.4E-1	8.3E-6	5.6E-5	1.0E-4	1.4E-1
880	1.4E-1	8.2E-6	5.5E-5	9.8E-5	1.4E-1
890	1.4E-1	8.2E-6	5.3E-5	9.5E-5	1.4E-1
900	1.4E-1	8.1E-6	5.1E-5	9.2E-5	1.4E-1
910	1.4E-1	8.1E-6	5.0E-5	9.0E-5	1.4E-1
920	1.4E-1	8.0E-6	4.8E-5	8.7E-5	1.4E-1
930	1.4E-1	7.9E-6	4.6E-5	8.4E-5	1.4E-1
940	1.4E-1	7.9E-6	4.5E-5	8.2E-5	1.4E-1
950	1.4E-1	7.8E-6	4.4E-5	7.9E-5	1.4E-1
960	1.4E-1	7.8E-6	4.2E-5	7.7E-5	1.4E-1
970	1.4E-1	7.7E-6	4.1E-5	7.5E-5	1.4E-1
980	1.4E-1	7.7E-6	4.0E-5	7.2E-5	1.3E-1
990	1.3E-1	7.6E-6	3.8E-5	7.0E-5	1.3E-1
1000	1.3E-1	7.6E-6	3.7E-5	6.8E-5	1.3E-1
1010	1.3E-1	7.5E-6	3.6E-5	6.6E-5	1.3E-1
1020	1.3E-1	7.5E-6	3.5E-5	6.4E-5	1.3E-1
1030	1.3E-1	7.5E-6	3.4E-5	6.2E-5	1.3E-1
1040	1.3E-1	7.4E-6	3.3E-5	6.0E-5	1.3E-1
1050	1.3E-1	7.4E-6	3.2E-5	5.9E-5	1.3E-1
1060	1.3E-1	7.3E-6	3.1E-5	5.7E-5	1.3E-1
1070	1.3E-1	7.3E-6	3.0E-5	5.5E-5	1.3E-1
1080	1.3E-1	7.2E-6	2.9E-5	5.4E-5	1.3E-1
1090	1.3E-1	7.2E-6	2.8E-5	5.2E-5	1.3E-1
1095	1.3E-1	7.2E-6	2.7E-5	5.1E-5	1.3E-1
1100	1.3E-1	7.2E-6	2.7E-5	5.0E-5	1.3E-1
1200	1.2E-1	6.8E-6	2.0E-5	3.8E-5	1.2E-1
1300	1.2E-1	6.5E-6	1.4E-5	2.8E-5	1.2E-1
1400	1.1E-1	6.3E-6	1.0E-5	2.2E-5	1.1E-1
1500	1.1E-1	6.1E-6	7.6E-6	1.7E-5	1.1E-1
1600	1.1E-1	5.9E-6	5.6E-6	1.3E-5	1.1E-1
1700	1.0E-1	5.7E-6	4.2E-6	1.1E-5	1.0E-1
1800	1.0E-1	5.5E-6	3.1E-6	8.7E-6	1.0E-1
1900	9.7E-2	5.4E-6	2.3E-6	7.3E-6	9.7E-2
2000	9.5E-2	5.2E-6	1.8E-6	6.3E-6	9.4E-2
2100	9.2E-2	5.1E-6	1.4E-6	5.5E-6	9.2E-2
2200	9.0E-2	4.9E-6	1.1E-6	4.9E-6	8.9E-2
2300	8.7E-2	4.8E-6	8.8E-7	4.5E-6	8.7E-2
2400	8.5E-2	4.7E-6	7.2E-7	4.1E-6	8.5E-2
2500	8.3E-2	4.6E-6	6.1E-7	3.9E-6	8.3E-2
2600	8.1E-2	4.4E-6	5.2E-7	3.6E-6	8.1E-2
2700	7.9E-2	4.3E-6	4.6E-7	3.5E-6	7.9E-2
2800	7.7E-2	4.2E-6	4.1E-7	3.3E-6	7.7E-2
2900	7.5E-2	4.1E-6	3.8E-7	3.2E-6	7.5E-2
3000	7.3E-2	4.0E-6	3.5E-7	3.1E-6	7.3E-2
3100	7.1E-2	3.9E-6	3.2E-7	3.0E-6	7.1E-2
3200	6.9E-2	3.8E-6	3.1E-7	2.9E-6	6.9E-2
3300	6.8E-2	3.7E-6	2.9E-7	2.8E-6	6.7E-2
3400	6.6E-2	3.6E-6	2.8E-7	2.7E-6	6.6E-2
3500	6.4E-2	3.5E-6	2.7E-7	2.6E-6	6.4E-2
3600	6.3E-2	3.4E-6	2.6E-7	2.6E-6	6.3E-2
3650	6.2E-2	3.4E-6	2.5E-7	2.5E-6	6.2E-2
4000	5.7E-2	3.1E-6	2.3E-7	2.3E-6	5.6E-2
5000	4.4E-2	2.4E-6	1.8E-7	1.8E-6	4.4E-2
6000	3.4E-2	1.9E-6	1.4E-7	1.4E-6	3.4E-2
7000	2.6E-2	1.5E-6	1.1E-7	1.1E-6	2.6E-2
8000	2.0E-2	1.1E-6	8.2E-8	8.3E-7	2.0E-2
9000	1.6E-2	8.7E-7	6.4E-8	6.5E-7	1.6E-2
10000	1.2E-2	6.8E-7	4.9E-8	5.0E-7	1.2E-2
11000	9.6E-3	5.3E-7	3.8E-8	3.9E-7	9.5E-3
12000	7.4E-3	4.1E-7	3.0E-8	3.0E-7	7.4E-3
13000	5.7E-3	3.2E-7	2.3E-8	2.3E-7	5.7E-3
14000	4.5E-3	2.5E-7	1.8E-8	1.8E-7	4.4E-3
15000	3.5E-3	1.9E-7	1.4E-8	1.4E-7	3.4E-3
16000	2.7E-3	1.5E-7	1.1E-8	1.1E-7	2.7E-3
17000	2.1E-3	1.1E-7	8.3E-9	8.5E-8	2.1E-3
18000	1.6E-3	8.9E-8	6.5E-9	6.6E-8	1.6E-3
18250	1.5E-3	8.3E-8	6.1E-9	6.2E-8	1.5E-3
