Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Biogenic organic compounds, fA=0.99
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
13	4.4E-1	6.9E-3	5.3E-4	9.4E-3	5.4E-3
14	4.3E-1	6.6E-3	5.1E-4	9.1E-3	5.3E-3
15	4.2E-1	6.3E-3	4.9E-4	8.9E-3	5.1E-3
16	4.1E-1	6.0E-3	4.7E-4	8.6E-3	4.9E-3
17	3.9E-1	5.8E-3	4.5E-4	8.4E-3	4.8E-3
18	3.8E-1	5.5E-3	4.3E-4	8.1E-3	4.6E-3
19	3.7E-1	5.3E-3	4.1E-4	7.9E-3	4.5E-3
20	3.7E-1	5.1E-3	3.9E-4	7.7E-3	4.4E-3
21	3.6E-1	4.9E-3	3.8E-4	7.5E-3	4.2E-3
22	3.5E-1	4.7E-3	3.6E-4	7.3E-3	4.1E-3
23	3.4E-1	4.6E-3	3.5E-4	7.1E-3	4.0E-3
24	3.3E-1	4.4E-3	3.4E-4	6.9E-3	3.9E-3
25	3.2E-1	4.2E-3	3.2E-4	6.7E-3	3.8E-3
26	3.2E-1	4.1E-3	3.1E-4	6.6E-3	3.7E-3
27	3.1E-1	3.9E-3	3.0E-4	6.4E-3	3.6E-3
28	3.0E-1	3.8E-3	2.9E-4	6.2E-3	3.5E-3
29	3.0E-1	3.7E-3	2.8E-4	6.1E-3	3.4E-3
30	2.9E-1	3.6E-3	2.7E-4	6.0E-3	3.3E-3
31	2.8E-1	3.4E-3	2.6E-4	5.8E-3	3.2E-3
32	2.8E-1	3.3E-3	2.5E-4	5.7E-3	3.1E-3
33	2.7E-1	3.2E-3	2.5E-4	5.5E-3	3.1E-3
34	2.6E-1	3.1E-3	2.4E-4	5.4E-3	3.0E-3
35	2.6E-1	3.0E-3	2.3E-4	5.3E-3	2.9E-3
36	2.5E-1	2.9E-3	2.2E-4	5.2E-3	2.8E-3
37	2.5E-1	2.9E-3	2.2E-4	5.1E-3	2.8E-3
38	2.4E-1	2.8E-3	2.1E-4	5.0E-3	2.7E-3
39	2.4E-1	2.7E-3	2.0E-4	4.9E-3	2.7E-3
40	2.3E-1	2.6E-3	2.0E-4	4.8E-3	2.6E-3
41	2.3E-1	2.5E-3	1.9E-4	4.7E-3	2.5E-3
42	2.2E-1	2.5E-3	1.9E-4	4.6E-3	2.5E-3
43	2.2E-1	2.4E-3	1.8E-4	4.5E-3	2.4E-3
44	2.2E-1	2.3E-3	1.8E-4	4.4E-3	2.4E-3
45	2.1E-1	2.3E-3	1.7E-4	4.3E-3	2.3E-3
46	2.1E-1	2.2E-3	1.7E-4	4.2E-3	2.3E-3
47	2.0E-1	2.2E-3	1.6E-4	4.1E-3	2.2E-3
48	2.0E-1	2.1E-3	1.6E-4	4.0E-3	2.2E-3
49	2.0E-1	2.1E-3	1.6E-4	4.0E-3	2.1E-3
50	1.9E-1	2.0E-3	1.5E-4	3.9E-3	2.1E-3
51	1.9E-1	2.0E-3	1.5E-4	3.8E-3	2.1E-3
52	1.8E-1	1.9E-3	1.4E-4	3.7E-3	2.0E-3
53	1.8E-1	1.9E-3	1.4E-4	3.7E-3	2.0E-3
54	1.8E-1	1.8E-3	1.4E-4	3.6E-3	1.9E-3
55	1.7E-1	1.8E-3	1.3E-4	3.5E-3	1.9E-3
56	1.7E-1	1.8E-3	1.3E-4	3.5E-3	1.9E-3
57	1.7E-1	1.7E-3	1.3E-4	3.4E-3	1.8E-3
58	1.7E-1	1.7E-3	1.3E-4	3.3E-3	1.8E-3
59	1.6E-1	1.6E-3	1.2E-4	3.3E-3	1.8E-3
60	1.6E-1	1.6E-3	1.2E-4	3.2E-3	1.7E-3
61	1.6E-1	1.6E-3	1.2E-4	3.1E-3	1.7E-3
62	1.5E-1	1.5E-3	1.2E-4	3.1E-3	1.7E-3
63	1.5E-1	1.5E-3	1.1E-4	3.0E-3	1.6E-3
64	1.5E-1	1.5E-3	1.1E-4	3.0E-3	1.6E-3
65	1.5E-1	1.4E-3	1.1E-4	2.9E-3	1.6E-3
66	1.4E-1	1.4E-3	1.1E-4	2.9E-3	1.5E-3
67	1.4E-1	1.4E-3	1.0E-4	2.8E-3	1.5E-3
68	1.4E-1	1.4E-3	1.0E-4	2.8E-3	1.5E-3
69	1.4E-1	1.3E-3	1.0E-4	2.7E-3	1.5E-3
70	1.3E-1	1.3E-3	9.8E-5	2.7E-3	1.4E-3
71	1.3E-1	1.3E-3	9.6E-5	2.6E-3	1.4E-3
72	1.3E-1	1.3E-3	9.4E-5	2.6E-3	1.4E-3
73	1.3E-1	1.2E-3	9.2E-5	2.5E-3	1.3E-3
74	1.2E-1	1.2E-3	9.0E-5	2.5E-3	1.3E-3
75	1.2E-1	1.2E-3	8.9E-5	2.4E-3	1.3E-3
76	1.2E-1	1.2E-3	8.7E-5	2.4E-3	1.3E-3
77	1.2E-1	1.1E-3	8.5E-5	2.3E-3	1.3E-3
78	1.2E-1	1.1E-3	8.4E-5	2.3E-3	1.2E-3
79	1.1E-1	1.1E-3	8.2E-5	2.3E-3	1.2E-3
80	1.1E-1	1.1E-3	8.0E-5	2.2E-3	1.2E-3
81	1.1E-1	1.1E-3	7.9E-5	2.2E-3	1.2E-3
82	1.1E-1	1.0E-3	7.8E-5	2.1E-3	1.1E-3
83	1.1E-1	1.0E-3	7.6E-5	2.1E-3	1.1E-3
84	1.0E-1	1.0E-3	7.5E-5	2.1E-3	1.1E-3
85	1.0E-1	9.8E-4	7.3E-5	2.0E-3	1.1E-3
86	1.0E-1	9.6E-4	7.2E-5	2.0E-3	1.1E-3
87	9.8E-2	9.5E-4	7.1E-5	2.0E-3	1.0E-3
88	9.7E-2	9.3E-4	6.9E-5	1.9E-3	1.0E-3
89	9.5E-2	9.1E-4	6.8E-5	1.9E-3	1.0E-3
90	9.3E-2	9.0E-4	6.7E-5	1.9E-3	9.9E-4
91	9.2E-2	8.8E-4	6.6E-5	1.8E-3	9.8E-4
92	9.0E-2	8.6E-4	6.4E-5	1.8E-3	9.6E-4
93	8.9E-2	8.5E-4	6.3E-5	1.8E-3	9.4E-4
94	8.7E-2	8.3E-4	6.2E-5	1.7E-3	9.3E-4
95	8.6E-2	8.2E-4	6.1E-5	1.7E-3	9.1E-4
96	8.4E-2	8.0E-4	6.0E-5	1.7E-3	9.0E-4
97	8.3E-2	7.9E-4	5.9E-5	1.7E-3	8.8E-4
98	8.1E-2	7.7E-4	5.8E-5	1.6E-3	8.6E-4
99	8.0E-2	7.6E-4	5.7E-5	1.6E-3	8.5E-4
100	7.9E-2	7.5E-4	5.6E-5	1.6E-3	8.3E-4
110	6.6E-2	6.3E-4	4.7E-5	1.3E-3	7.0E-4
120	5.6E-2	5.3E-4	3.9E-5	1.1E-3	5.9E-4
130	4.7E-2	4.4E-4	3.3E-5	9.3E-4	5.0E-4
140	3.9E-2	3.7E-4	2.8E-5	7.9E-4	4.2E-4
150	3.3E-2	3.1E-4	2.3E-5	6.6E-4	3.5E-4
160	2.8E-2	2.6E-4	2.0E-5	5.6E-4	3.0E-4
170	2.4E-2	2.2E-4	1.6E-5	4.7E-4	2.5E-4
180	2.0E-2	1.9E-4	1.4E-5	4.0E-4	2.1E-4
190	1.7E-2	1.6E-4	1.2E-5	3.4E-4	1.8E-4
200	1.4E-2	1.3E-4	9.8E-6	2.8E-4	1.5E-4
210	1.2E-2	1.1E-4	8.2E-6	2.4E-4	1.3E-4
220	1.0E-2	9.3E-5	6.9E-6	2.0E-4	1.1E-4
230	8.7E-3	7.8E-5	5.8E-6	1.7E-4	9.1E-5
240	7.4E-3	6.6E-5	4.9E-6	1.5E-4	7.7E-5
250	6.3E-3	5.6E-5	4.1E-6	1.2E-4	6.5E-5
260	5.3E-3	4.7E-5	3.5E-6	1.1E-4	5.5E-5
270	4.5E-3	3.9E-5	2.9E-6	9.0E-5	4.7E-5
280	3.9E-3	3.3E-5	2.5E-6	7.7E-5	4.0E-5
290	3.3E-3	2.8E-5	2.1E-6	6.5E-5	3.4E-5
300	2.9E-3	2.4E-5	1.8E-6	5.6E-5	2.9E-5
310	2.5E-3	2.0E-5	1.5E-6	4.8E-5	2.5E-5
320	2.1E-3	1.7E-5	1.3E-6	4.2E-5	2.2E-5
330	1.8E-3	1.4E-5	1.1E-6	3.6E-5	1.9E-5
340	1.6E-3	1.2E-5	8.9E-7	3.1E-5	1.6E-5
350	1.4E-3	1.0E-5	7.6E-7	2.7E-5	1.4E-5
360	1.2E-3	8.6E-6	6.4E-7	2.4E-5	1.2E-5
365	1.2E-3	7.9E-6	5.9E-7	2.2E-5	1.1E-5
370	1.1E-3	7.3E-6	5.4E-7	2.1E-5	1.1E-5
380	9.6E-4	6.2E-6	4.6E-7	1.8E-5	9.3E-6
390	8.6E-4	5.2E-6	3.9E-7	1.6E-5	8.2E-6
400	7.7E-4	4.5E-6	3.3E-7	1.5E-5	7.3E-6
410	6.9E-4	3.8E-6	2.8E-7	1.3E-5	6.5E-6
420	6.3E-4	3.2E-6	2.4E-7	1.2E-5	5.9E-6
430	5.7E-4	2.8E-6	2.1E-7	1.1E-5	5.3E-6
440	5.3E-4	2.4E-6	1.8E-7	9.9E-6	4.8E-6
450	4.8E-4	2.0E-6	1.5E-7	9.1E-6	4.4E-6
460	4.5E-4	1.8E-6	1.3E-7	8.4E-6	4.0E-6
470	4.2E-4	1.5E-6	1.1E-7	7.8E-6	3.7E-6
480	3.9E-4	1.3E-6	9.8E-8	7.3E-6	3.5E-6
490	3.7E-4	1.2E-6	8.6E-8	6.8E-6	3.2E-6
500	3.5E-4	1.0E-6	7.5E-8	6.4E-6	3.0E-6
510	3.3E-4	8.9E-7	6.6E-8	6.1E-6	2.9E-6
520	3.2E-4	7.9E-7	5.8E-8	5.8E-6	2.7E-6
530	3.0E-4	7.0E-7	5.2E-8	5.5E-6	2.6E-6
540	2.9E-4	6.3E-7	4.6E-8	5.3E-6	2.4E-6
550	2.8E-4	5.6E-7	4.2E-8	5.1E-6	2.3E-6
560	2.7E-4	5.1E-7	3.8E-8	4.9E-6	2.2E-6
570	2.6E-4	4.6E-7	3.4E-8	4.7E-6	2.2E-6
580	2.5E-4	4.2E-7	3.1E-8	4.5E-6	2.1E-6
590	2.4E-4	3.9E-7	2.9E-8	4.4E-6	2.0E-6
600	2.4E-4	3.6E-7	2.7E-8	4.3E-6	1.9E-6
610	2.3E-4	3.4E-7	2.5E-8	4.1E-6	1.9E-6
620	2.2E-4	3.1E-7	2.3E-8	4.0E-6	1.8E-6
630	2.2E-4	3.0E-7	2.2E-8	3.9E-6	1.8E-6
640	2.1E-4	2.8E-7	2.0E-8	3.8E-6	1.7E-6
650	2.1E-4	2.6E-7	1.9E-8	3.7E-6	1.7E-6
660	2.0E-4	2.5E-7	1.8E-8	3.6E-6	1.6E-6
670	2.0E-4	2.4E-7	1.8E-8	3.5E-6	1.6E-6
680	1.9E-4	2.3E-7	1.7E-8	3.5E-6	1.6E-6
690	1.9E-4	2.2E-7	1.6E-8	3.4E-6	1.5E-6
700	1.8E-4	2.1E-7	1.6E-8	3.3E-6	1.5E-6
710	1.8E-4	2.0E-7	1.5E-8	3.2E-6	1.5E-6
720	1.8E-4	2.0E-7	1.4E-8	3.2E-6	1.4E-6
730	1.7E-4	1.9E-7	1.4E-8	3.1E-6	1.4E-6
740	1.7E-4	1.9E-7	1.4E-8	3.0E-6	1.4E-6
750	1.6E-4	1.8E-7	1.3E-8	3.0E-6	1.3E-6
760	1.6E-4	1.8E-7	1.3E-8	2.9E-6	1.3E-6
770	1.6E-4	1.7E-7	1.2E-8	2.8E-6	1.3E-6
780	1.5E-4	1.7E-7	1.2E-8	2.8E-6	1.3E-6
790	1.5E-4	1.6E-7	1.2E-8	2.7E-6	1.2E-6
800	1.5E-4	1.6E-7	1.2E-8	2.7E-6	1.2E-6
810	1.5E-4	1.5E-7	1.1E-8	2.6E-6	1.2E-6
820	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.2E-6
830	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.1E-6
840	1.4E-4	1.4E-7	1.1E-8	2.4E-6	1.1E-6
850	1.3E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
860	1.3E-4	1.4E-7	1.0E-8	2.3E-6	1.1E-6
870	1.3E-4	1.3E-7	9.8E-9	2.3E-6	1.0E-6
880	1.3E-4	1.3E-7	9.6E-9	2.2E-6	1.0E-6
890	1.2E-4	1.3E-7	9.4E-9	2.2E-6	9.9E-7
900	1.2E-4	1.3E-7	9.2E-9	2.2E-6	9.7E-7
910	1.2E-4	1.2E-7	9.0E-9	2.1E-6	9.5E-7
920	1.2E-4	1.2E-7	8.8E-9	2.1E-6	9.3E-7
930	1.1E-4	1.2E-7	8.6E-9	2.0E-6	9.2E-7
940	1.1E-4	1.2E-7	8.5E-9	2.0E-6	9.0E-7
950	1.1E-4	1.1E-7	8.3E-9	1.9E-6	8.8E-7
960	1.1E-4	1.1E-7	8.1E-9	1.9E-6	8.6E-7
970	1.0E-4	1.1E-7	8.0E-9	1.9E-6	8.4E-7
980	1.0E-4	1.1E-7	7.8E-9	1.8E-6	8.3E-7
990	1.0E-4	1.0E-7	7.6E-9	1.8E-6	8.1E-7
1000	9.8E-5	1.0E-7	7.5E-9	1.8E-6	7.9E-7
1010	9.6E-5	1.0E-7	7.3E-9	1.7E-6	7.8E-7
1020	9.4E-5	9.8E-8	7.2E-9	1.7E-6	7.6E-7
1030	9.2E-5	9.6E-8	7.0E-9	1.7E-6	7.5E-7
1040	9.0E-5	9.4E-8	6.9E-9	1.6E-6	7.3E-7
1050	8.8E-5	9.2E-8	6.7E-9	1.6E-6	7.2E-7
1060	8.7E-5	9.1E-8	6.6E-9	1.6E-6	7.0E-7
1070	8.5E-5	8.9E-8	6.5E-9	1.5E-6	6.9E-7
1080	8.3E-5	8.7E-8	6.3E-9	1.5E-6	6.7E-7
1090	8.1E-5	8.5E-8	6.2E-9	1.5E-6	6.6E-7
1095	8.1E-5	8.4E-8	6.1E-9	1.4E-6	6.5E-7
1100	8.0E-5	8.3E-8	6.1E-9	1.4E-6	6.5E-7
1200	6.5E-5	6.8E-8	5.0E-9	1.2E-6	5.3E-7
1300	5.3E-5	5.5E-8	4.0E-9	9.5E-7	4.3E-7
1400	4.3E-5	4.5E-8	3.3E-9	7.7E-7	3.5E-7
1500	3.5E-5	3.7E-8	2.7E-9	6.3E-7	2.8E-7
1600	2.9E-5	3.0E-8	2.2E-9	5.1E-7	2.3E-7
1700	2.3E-5	2.4E-8	1.8E-9	4.2E-7	1.9E-7
1800	1.9E-5	2.0E-8	1.4E-9	3.4E-7	1.5E-7
1900	1.5E-5	1.6E-8	1.2E-9	2.8E-7	1.3E-7
2000	1.3E-5	1.3E-8	9.6E-10	2.3E-7	1.0E-7
2100	1.0E-5	1.1E-8	7.8E-10	1.8E-7	8.3E-8
2200	8.3E-6	8.7E-9	6.4E-10	1.5E-7	6.8E-8
2300	6.8E-6	7.1E-9	5.2E-10	1.2E-7	5.5E-8
2400	5.5E-6	5.8E-9	4.2E-10	9.9E-8	4.5E-8
2500	4.5E-6	4.7E-9	3.4E-10	8.1E-8	3.6E-8
2600	3.7E-6	3.8E-9	2.8E-10	6.6E-8	3.0E-8
2700	3.0E-6	3.1E-9	2.3E-10	5.4E-8	2.4E-8
2800	2.4E-6	2.5E-9	1.9E-10	4.3E-8	2.0E-8
2900	2.0E-6	2.1E-9	1.5E-10	3.5E-8	1.6E-8
3000	1.6E-6	1.7E-9	1.2E-10	2.9E-8	1.3E-8
3100	1.3E-6	1.4E-9	1.0E-10	2.3E-8	1.1E-8
3200	1.1E-6	1.1E-9	-	1.9E-8	8.7E-9
3300	8.7E-7	9.1E-10	-	1.6E-8	7.1E-9
3400	7.1E-7	7.4E-10	-	1.3E-8	5.8E-9
3500	5.8E-7	6.1E-10	-	1.0E-8	4.7E-9
3600	4.7E-7	4.9E-10	-	8.4E-9	3.8E-9
3650	4.3E-7	4.5E-10	-	7.6E-9	3.4E-9
4000	2.1E-7	2.2E-10	-	3.7E-9	1.7E-9
5000	2.7E-8	-	-	4.7E-10	2.2E-10
6000	3.4E-9	-	-	-	-
7000	4.4E-10	-	-	-	-
