Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified compounds, glass fragments, luminous paint, titanium tritide, zirconium tritide, fA=0.2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
4.75	4.7E-1	-	-	1.5E-2	3.5E-1
5	4.7E-1	4.0E-3	9.6E-3	1.4E-2	3.5E-1
5.5	4.6E-1	-	-	1.3E-2	3.5E-1
6	4.5E-1	3.8E-3	7.0E-3	1.2E-2	3.5E-1
6.5	4.5E-1	-	-	1.1E-2	3.4E-1
7	4.4E-1	3.7E-3	5.6E-3	9.9E-3	3.4E-1
7.5	4.3E-1	-	-	9.2E-3	3.4E-1
8	4.3E-1	3.5E-3	4.6E-3	8.6E-3	3.3E-1
8.5	4.2E-1	-	-	8.0E-3	3.3E-1
9	4.2E-1	3.4E-3	3.9E-3	7.5E-3	3.3E-1
9.5	4.1E-1	-	-	7.0E-3	3.3E-1
10	4.1E-1	3.2E-3	3.3E-3	6.6E-3	3.2E-1
11	4.0E-1	3.1E-3	2.8E-3	5.8E-3	3.2E-1
12	3.9E-1	3.0E-3	2.4E-3	5.2E-3	3.2E-1
13	3.9E-1	2.8E-3	2.1E-3	4.7E-3	3.1E-1
14	3.8E-1	2.7E-3	1.8E-3	4.3E-3	3.1E-1
15	3.7E-1	2.6E-3	1.6E-3	3.9E-3	3.1E-1
16	3.7E-1	2.5E-3	1.4E-3	3.6E-3	3.0E-1
17	3.6E-1	2.4E-3	1.3E-3	3.3E-3	3.0E-1
18	3.6E-1	2.3E-3	1.1E-3	3.1E-3	3.0E-1
19	3.5E-1	2.2E-3	1.0E-3	2.9E-3	2.9E-1
20	3.5E-1	2.1E-3	9.5E-4	2.7E-3	2.9E-1
21	3.4E-1	2.0E-3	8.8E-4	2.6E-3	2.9E-1
22	3.4E-1	1.9E-3	8.2E-4	2.5E-3	2.9E-1
23	3.4E-1	1.9E-3	7.7E-4	2.3E-3	2.9E-1
24	3.3E-1	1.8E-3	7.3E-4	2.2E-3	2.8E-1
25	3.3E-1	1.7E-3	7.0E-4	2.2E-3	2.8E-1
26	3.2E-1	1.7E-3	6.7E-4	2.1E-3	2.8E-1
27	3.2E-1	1.6E-3	6.4E-4	2.0E-3	2.8E-1
28	3.2E-1	1.6E-3	6.2E-4	1.9E-3	2.8E-1
29	3.1E-1	1.5E-3	6.0E-4	1.9E-3	2.7E-1
30	3.1E-1	1.5E-3	5.8E-4	1.8E-3	2.7E-1
31	3.1E-1	1.4E-3	5.7E-4	1.8E-3	2.7E-1
32	3.0E-1	1.4E-3	5.5E-4	1.7E-3	2.7E-1
33	3.0E-1	1.3E-3	5.4E-4	1.7E-3	2.7E-1
34	3.0E-1	1.3E-3	5.3E-4	1.7E-3	2.6E-1
35	3.0E-1	1.3E-3	5.2E-4	1.6E-3	2.6E-1
36	2.9E-1	1.2E-3	5.1E-4	1.6E-3	2.6E-1
37	2.9E-1	1.2E-3	5.1E-4	1.6E-3	2.6E-1
38	2.9E-1	1.2E-3	5.0E-4	1.5E-3	2.6E-1
39	2.9E-1	1.1E-3	4.9E-4	1.5E-3	2.5E-1
40	2.8E-1	1.1E-3	4.8E-4	1.5E-3	2.5E-1
41	2.8E-1	1.1E-3	4.8E-4	1.5E-3	2.5E-1
42	2.8E-1	1.1E-3	4.7E-4	1.4E-3	2.5E-1
43	2.8E-1	1.0E-3	4.7E-4	1.4E-3	2.5E-1
44	2.7E-1	1.0E-3	4.6E-4	1.4E-3	2.5E-1
45	2.7E-1	1.0E-3	4.6E-4	1.4E-3	2.4E-1
46	2.7E-1	9.9E-4	4.5E-4	1.4E-3	2.4E-1
47	2.7E-1	9.7E-4	4.5E-4	1.3E-3	2.4E-1
48	2.6E-1	9.5E-4	4.4E-4	1.3E-3	2.4E-1
49	2.6E-1	9.3E-4	4.4E-4	1.3E-3	2.4E-1
50	2.6E-1	9.2E-4	4.3E-4	1.3E-3	2.3E-1
51	2.6E-1	9.0E-4	4.3E-4	1.3E-3	2.3E-1
52	2.6E-1	8.9E-4	4.2E-4	1.3E-3	2.3E-1
53	2.5E-1	8.8E-4	4.2E-4	1.2E-3	2.3E-1
54	2.5E-1	8.6E-4	4.2E-4	1.2E-3	2.3E-1
55	2.5E-1	8.5E-4	4.1E-4	1.2E-3	2.3E-1
56	2.5E-1	8.4E-4	4.1E-4	1.2E-3	2.3E-1
57	2.5E-1	8.3E-4	4.1E-4	1.2E-3	2.2E-1
58	2.4E-1	8.1E-4	4.0E-4	1.2E-3	2.2E-1
59	2.4E-1	8.0E-4	4.0E-4	1.2E-3	2.2E-1
60	2.4E-1	7.9E-4	3.9E-4	1.2E-3	2.2E-1
61	2.4E-1	7.8E-4	3.9E-4	1.1E-3	2.2E-1
62	2.4E-1	7.7E-4	3.9E-4	1.1E-3	2.2E-1
63	2.4E-1	7.7E-4	3.8E-4	1.1E-3	2.1E-1
64	2.3E-1	7.6E-4	3.8E-4	1.1E-3	2.1E-1
65	2.3E-1	7.5E-4	3.8E-4	1.1E-3	2.1E-1
66	2.3E-1	7.4E-4	3.7E-4	1.1E-3	2.1E-1
67	2.3E-1	7.3E-4	3.7E-4	1.1E-3	2.1E-1
68	2.3E-1	7.2E-4	3.7E-4	1.1E-3	2.1E-1
69	2.3E-1	7.2E-4	3.6E-4	1.1E-3	2.1E-1
70	2.2E-1	7.1E-4	3.6E-4	1.0E-3	2.0E-1
71	2.2E-1	7.0E-4	3.6E-4	1.0E-3	2.0E-1
72	2.2E-1	6.9E-4	3.6E-4	1.0E-3	2.0E-1
73	2.2E-1	6.9E-4	3.5E-4	1.0E-3	2.0E-1
74	2.2E-1	6.8E-4	3.5E-4	1.0E-3	2.0E-1
75	2.2E-1	6.7E-4	3.5E-4	1.0E-3	2.0E-1
76	2.1E-1	6.7E-4	3.4E-4	9.9E-4	2.0E-1
77	2.1E-1	6.6E-4	3.4E-4	9.8E-4	1.9E-1
78	2.1E-1	6.6E-4	3.4E-4	9.8E-4	1.9E-1
79	2.1E-1	6.5E-4	3.4E-4	9.7E-4	1.9E-1
80	2.1E-1	6.4E-4	3.3E-4	9.6E-4	1.9E-1
81	2.1E-1	6.4E-4	3.3E-4	9.5E-4	1.9E-1
82	2.1E-1	6.3E-4	3.3E-4	9.4E-4	1.9E-1
83	2.0E-1	6.3E-4	3.2E-4	9.4E-4	1.9E-1
84	2.0E-1	6.2E-4	3.2E-4	9.3E-4	1.8E-1
85	2.0E-1	6.2E-4	3.2E-4	9.2E-4	1.8E-1
86	2.0E-1	6.1E-4	3.2E-4	9.1E-4	1.8E-1
87	2.0E-1	6.1E-4	3.1E-4	9.1E-4	1.8E-1
88	2.0E-1	6.0E-4	3.1E-4	9.0E-4	1.8E-1
89	2.0E-1	6.0E-4	3.1E-4	8.9E-4	1.8E-1
90	1.9E-1	5.9E-4	3.1E-4	8.8E-4	1.8E-1
91	1.9E-1	5.9E-4	3.0E-4	8.8E-4	1.8E-1
92	1.9E-1	5.8E-4	3.0E-4	8.7E-4	1.7E-1
93	1.9E-1	5.8E-4	3.0E-4	8.6E-4	1.7E-1
94	1.9E-1	5.7E-4	3.0E-4	8.6E-4	1.7E-1
95	1.9E-1	5.7E-4	2.9E-4	8.5E-4	1.7E-1
96	1.9E-1	5.7E-4	2.9E-4	8.4E-4	1.7E-1
97	1.8E-1	5.6E-4	2.9E-4	8.4E-4	1.7E-1
98	1.8E-1	5.6E-4	2.9E-4	8.3E-4	1.7E-1
99	1.8E-1	5.5E-4	2.8E-4	8.2E-4	1.7E-1
100	1.8E-1	5.5E-4	2.8E-4	8.2E-4	1.7E-1
110	1.7E-1	5.1E-4	2.6E-4	7.6E-4	1.5E-1
120	1.6E-1	4.7E-4	2.4E-4	7.0E-4	1.4E-1
130	1.5E-1	4.4E-4	2.2E-4	6.5E-4	1.3E-1
140	1.4E-1	4.1E-4	2.1E-4	6.0E-4	1.3E-1
150	1.3E-1	3.8E-4	1.9E-4	5.6E-4	1.2E-1
160	1.2E-1	3.6E-4	1.7E-4	5.2E-4	1.1E-1
170	1.1E-1	3.3E-4	1.6E-4	4.8E-4	1.0E-1
180	1.0E-1	3.1E-4	1.5E-4	4.5E-4	9.5E-2
190	9.8E-2	2.9E-4	1.4E-4	4.2E-4	8.9E-2
200	9.1E-2	2.7E-4	1.3E-4	3.9E-4	8.3E-2
210	8.5E-2	2.5E-4	1.2E-4	3.6E-4	7.8E-2
220	8.0E-2	2.4E-4	1.1E-4	3.3E-4	7.3E-2
230	7.5E-2	2.2E-4	1.0E-4	3.1E-4	6.8E-2
240	7.0E-2	2.1E-4	9.3E-5	2.9E-4	6.4E-2
250	6.5E-2	1.9E-4	8.5E-5	2.7E-4	6.0E-2
260	6.1E-2	1.8E-4	7.9E-5	2.5E-4	5.6E-2
270	5.7E-2	1.7E-4	7.3E-5	2.3E-4	5.2E-2
280	5.4E-2	1.6E-4	6.7E-5	2.2E-4	4.9E-2
290	5.0E-2	1.5E-4	6.2E-5	2.0E-4	4.6E-2
300	4.7E-2	1.4E-4	5.8E-5	1.9E-4	4.3E-2
310	4.4E-2	1.3E-4	5.3E-5	1.7E-4	4.0E-2
320	4.1E-2	1.2E-4	4.9E-5	1.6E-4	3.8E-2
330	3.9E-2	1.1E-4	4.5E-5	1.5E-4	3.5E-2
340	3.6E-2	1.1E-4	4.2E-5	1.4E-4	3.3E-2
350	3.4E-2	1.0E-4	3.9E-5	1.3E-4	3.1E-2
360	3.2E-2	9.4E-5	3.6E-5	1.2E-4	2.9E-2
365	3.1E-2	9.1E-5	3.5E-5	1.2E-4	2.8E-2
370	3.0E-2	8.8E-5	3.3E-5	1.1E-4	2.7E-2
380	2.8E-2	8.2E-5	3.1E-5	1.1E-4	2.6E-2
390	2.7E-2	7.7E-5	2.8E-5	9.9E-5	2.4E-2
400	2.5E-2	7.2E-5	2.6E-5	9.2E-5	2.3E-2
410	2.3E-2	6.8E-5	2.4E-5	8.6E-5	2.1E-2
420	2.2E-2	6.4E-5	2.2E-5	8.1E-5	2.0E-2
430	2.1E-2	6.0E-5	2.1E-5	7.5E-5	1.9E-2
440	1.9E-2	5.6E-5	1.9E-5	7.0E-5	1.8E-2
450	1.8E-2	5.3E-5	1.8E-5	6.6E-5	1.7E-2
460	1.7E-2	4.9E-5	1.6E-5	6.1E-5	1.6E-2
470	1.6E-2	4.6E-5	1.5E-5	5.8E-5	1.5E-2
480	1.5E-2	4.4E-5	1.4E-5	5.4E-5	1.4E-2
490	1.4E-2	4.1E-5	1.3E-5	5.0E-5	1.3E-2
500	1.3E-2	3.9E-5	1.2E-5	4.7E-5	1.2E-2
510	1.3E-2	3.6E-5	1.1E-5	4.4E-5	1.1E-2
520	1.2E-2	3.4E-5	1.0E-5	4.1E-5	1.1E-2
530	1.1E-2	3.2E-5	9.6E-6	3.9E-5	1.0E-2
540	1.1E-2	3.0E-5	8.9E-6	3.6E-5	9.6E-3
550	1.0E-2	2.8E-5	8.3E-6	3.4E-5	9.0E-3
560	9.4E-3	2.7E-5	7.7E-6	3.2E-5	8.5E-3
570	8.9E-3	2.5E-5	7.1E-6	3.0E-5	8.0E-3
580	8.4E-3	2.4E-5	6.6E-6	2.8E-5	7.6E-3
590	7.9E-3	2.2E-5	6.1E-6	2.7E-5	7.1E-3
600	7.4E-3	2.1E-5	5.6E-6	2.5E-5	6.7E-3
610	7.0E-3	2.0E-5	5.2E-6	2.4E-5	6.3E-3
620	6.6E-3	1.9E-5	4.9E-6	2.2E-5	6.0E-3
630	6.2E-3	1.8E-5	4.5E-6	2.1E-5	5.6E-3
640	5.9E-3	1.7E-5	4.2E-6	2.0E-5	5.3E-3
650	5.6E-3	1.6E-5	3.9E-6	1.9E-5	5.0E-3
660	5.3E-3	1.5E-5	3.6E-6	1.7E-5	4.7E-3
670	5.0E-3	1.4E-5	3.3E-6	1.6E-5	4.5E-3
680	4.7E-3	1.3E-5	3.1E-6	1.6E-5	4.2E-3
690	4.4E-3	1.2E-5	2.9E-6	1.5E-5	4.0E-3
700	4.2E-3	1.2E-5	2.7E-6	1.4E-5	3.7E-3
710	4.0E-3	1.1E-5	2.5E-6	1.3E-5	3.5E-3
720	3.7E-3	1.0E-5	2.3E-6	1.2E-5	3.3E-3
730	3.5E-3	9.8E-6	2.1E-6	1.2E-5	3.2E-3
740	3.3E-3	9.3E-6	2.0E-6	1.1E-5	3.0E-3
750	3.2E-3	8.8E-6	1.9E-6	1.0E-5	2.8E-3
760	3.0E-3	8.3E-6	1.7E-6	9.9E-6	2.7E-3
770	2.8E-3	7.8E-6	1.6E-6	9.4E-6	2.5E-3
780	2.7E-3	7.4E-6	1.5E-6	8.9E-6	2.4E-3
790	2.5E-3	7.0E-6	1.4E-6	8.5E-6	2.2E-3
800	2.4E-3	6.6E-6	1.3E-6	8.0E-6	2.1E-3
810	2.3E-3	6.2E-6	1.2E-6	7.6E-6	2.0E-3
820	2.2E-3	5.9E-6	1.1E-6	7.2E-6	1.9E-3
830	2.0E-3	5.6E-6	1.0E-6	6.9E-6	1.8E-3
840	1.9E-3	5.3E-6	9.7E-7	6.5E-6	1.7E-3
850	1.8E-3	5.0E-6	9.0E-7	6.2E-6	1.6E-3
860	1.7E-3	4.7E-6	8.4E-7	5.9E-6	1.5E-3
870	1.6E-3	4.5E-6	7.8E-7	5.6E-6	1.4E-3
880	1.6E-3	4.2E-6	7.3E-7	5.4E-6	1.4E-3
890	1.5E-3	4.0E-6	6.8E-7	5.1E-6	1.3E-3
900	1.4E-3	3.8E-6	6.3E-7	4.9E-6	1.2E-3
910	1.3E-3	3.6E-6	5.9E-7	4.7E-6	1.2E-3
920	1.3E-3	3.4E-6	5.5E-7	4.4E-6	1.1E-3
930	1.2E-3	3.2E-6	5.1E-7	4.2E-6	1.0E-3
940	1.1E-3	3.0E-6	4.8E-7	4.1E-6	9.8E-4
950	1.1E-3	2.9E-6	4.5E-7	3.9E-6	9.2E-4
960	1.0E-3	2.7E-6	4.2E-7	3.7E-6	8.8E-4
970	9.7E-4	2.6E-6	3.9E-7	3.5E-6	8.3E-4
980	9.2E-4	2.5E-6	3.7E-7	3.4E-6	7.9E-4
990	8.8E-4	2.3E-6	3.4E-7	3.2E-6	7.4E-4
1000	8.3E-4	2.2E-6	3.2E-7	3.1E-6	7.0E-4
1010	7.9E-4	2.1E-6	3.0E-7	3.0E-6	6.7E-4
1020	7.5E-4	2.0E-6	2.8E-7	2.9E-6	6.3E-4
1030	7.2E-4	1.9E-6	2.6E-7	2.7E-6	6.0E-4
1040	6.8E-4	1.8E-6	2.4E-7	2.6E-6	5.7E-4
1050	6.5E-4	1.7E-6	2.3E-7	2.5E-6	5.4E-4
1060	6.1E-4	1.6E-6	2.1E-7	2.4E-6	5.1E-4
1070	5.8E-4	1.5E-6	2.0E-7	2.3E-6	4.8E-4
1080	5.6E-4	1.4E-6	1.9E-7	2.2E-6	4.6E-4
1090	5.3E-4	1.4E-6	1.8E-7	2.2E-6	4.3E-4
1095	5.2E-4	1.3E-6	1.7E-7	2.1E-6	4.2E-4
1100	5.0E-4	1.3E-6	1.6E-7	2.1E-6	4.1E-4
1200	3.1E-4	7.7E-7	8.7E-8	1.4E-6	2.4E-4
1300	1.9E-4	4.7E-7	4.8E-8	1.0E-6	1.4E-4
1400	1.2E-4	2.8E-7	2.7E-8	7.7E-7	8.4E-5
1500	8.0E-5	1.8E-7	1.6E-8	5.8E-7	5.0E-5
1600	5.3E-5	1.1E-7	9.3E-9	4.5E-7	3.0E-5
1700	3.6E-5	7.1E-8	5.7E-9	3.5E-7	1.8E-5
1800	2.6E-5	4.6E-8	3.6E-9	2.8E-7	1.1E-5
1900	1.8E-5	3.1E-8	2.3E-9	2.2E-7	6.3E-6
2000	1.3E-5	2.1E-8	1.6E-9	1.8E-7	3.8E-6
2100	1.0E-5	1.5E-8	1.1E-9	1.4E-7	2.3E-6
2200	7.7E-6	1.0E-8	7.7E-10	1.2E-7	1.4E-6
2300	6.0E-6	7.7E-9	5.6E-10	9.3E-8	8.3E-7
2400	4.7E-6	5.7E-9	4.2E-10	7.5E-8	5.0E-7
2500	3.7E-6	4.4E-9	3.2E-10	6.1E-8	3.1E-7
2600	2.9E-6	3.4E-9	2.5E-10	5.0E-8	1.9E-7
2700	2.4E-6	2.6E-9	1.9E-10	4.0E-8	1.2E-7
2800	1.9E-6	2.1E-9	1.5E-10	3.3E-8	7.5E-8
2900	1.5E-6	1.7E-9	1.2E-10	2.7E-8	4.8E-8
3000	1.2E-6	1.3E-9	-	2.2E-8	3.1E-8
3100	1.0E-6	1.1E-9	-	1.8E-8	2.1E-8
3200	8.1E-7	8.6E-10	-	1.4E-8	1.4E-8
3300	6.6E-7	7.0E-10	-	1.2E-8	9.8E-9
3400	5.4E-7	5.7E-10	-	9.5E-9	7.0E-9
3500	4.4E-7	4.6E-10	-	7.7E-9	5.1E-9
3600	3.6E-7	3.7E-10	-	6.3E-9	3.7E-9
3650	3.2E-7	3.4E-10	-	5.7E-9	3.3E-9
4000	1.6E-7	1.6E-10	-	2.8E-9	1.4E-9
5000	2.0E-8	-	-	3.6E-10	1.6E-10
6000	2.6E-9	-	-	-	-
7000	3.3E-10	-	-	-	-
