Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified compounds, glass fragments, luminous paint, titanium tritide, zirconium tritide, fA=0.2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
15	1.9E-1	3.5E-3	3.0E-3	6.1E-3	9.8E-2
16	1.8E-1	3.3E-3	2.5E-3	5.4E-3	9.5E-2
17	1.7E-1	3.1E-3	2.1E-3	4.7E-3	9.3E-2
18	1.7E-1	2.9E-3	1.7E-3	4.1E-3	9.1E-2
19	1.6E-1	2.8E-3	1.5E-3	3.7E-3	9.0E-2
20	1.6E-1	2.6E-3	1.2E-3	3.3E-3	8.8E-2
21	1.5E-1	2.4E-3	1.1E-3	2.9E-3	8.7E-2
22	1.5E-1	2.3E-3	9.2E-4	2.7E-3	8.6E-2
23	1.4E-1	2.2E-3	7.9E-4	2.4E-3	8.4E-2
24	1.4E-1	2.0E-3	6.9E-4	2.2E-3	8.3E-2
25	1.3E-1	1.9E-3	6.1E-4	2.0E-3	8.3E-2
26	1.3E-1	1.8E-3	5.4E-4	1.9E-3	8.2E-2
27	1.3E-1	1.7E-3	4.8E-4	1.7E-3	8.1E-2
28	1.2E-1	1.6E-3	4.3E-4	1.6E-3	8.0E-2
29	1.2E-1	1.5E-3	3.9E-4	1.5E-3	7.9E-2
30	1.2E-1	1.4E-3	3.5E-4	1.4E-3	7.9E-2
31	1.1E-1	1.4E-3	3.2E-4	1.3E-3	7.8E-2
32	1.1E-1	1.3E-3	3.0E-4	1.2E-3	7.7E-2
33	1.1E-1	1.2E-3	2.8E-4	1.1E-3	7.7E-2
34	1.1E-1	1.1E-3	2.6E-4	1.1E-3	7.6E-2
35	1.0E-1	1.1E-3	2.4E-4	1.0E-3	7.6E-2
36	1.0E-1	1.0E-3	2.3E-4	9.8E-4	7.5E-2
37	1.0E-1	9.7E-4	2.2E-4	9.3E-4	7.4E-2
38	9.9E-2	9.2E-4	2.1E-4	8.9E-4	7.4E-2
39	9.7E-2	8.7E-4	2.0E-4	8.5E-4	7.3E-2
40	9.5E-2	8.3E-4	1.9E-4	8.1E-4	7.3E-2
41	9.4E-2	7.9E-4	1.9E-4	7.8E-4	7.2E-2
42	9.2E-2	7.5E-4	1.8E-4	7.5E-4	7.2E-2
43	9.1E-2	7.1E-4	1.7E-4	7.2E-4	7.1E-2
44	8.9E-2	6.8E-4	1.7E-4	6.9E-4	7.1E-2
45	8.8E-2	6.5E-4	1.6E-4	6.7E-4	7.0E-2
46	8.7E-2	6.2E-4	1.6E-4	6.4E-4	7.0E-2
47	8.6E-2	5.9E-4	1.6E-4	6.2E-4	6.9E-2
48	8.4E-2	5.7E-4	1.5E-4	6.0E-4	6.9E-2
49	8.3E-2	5.4E-4	1.5E-4	5.8E-4	6.8E-2
50	8.2E-2	5.2E-4	1.5E-4	5.6E-4	6.8E-2
51	8.1E-2	5.0E-4	1.4E-4	5.5E-4	6.7E-2
52	8.0E-2	4.8E-4	1.4E-4	5.3E-4	6.7E-2
53	7.9E-2	4.6E-4	1.4E-4	5.2E-4	6.6E-2
54	7.8E-2	4.4E-4	1.4E-4	5.0E-4	6.6E-2
55	7.8E-2	4.3E-4	1.3E-4	4.9E-4	6.5E-2
56	7.7E-2	4.1E-4	1.3E-4	4.8E-4	6.5E-2
57	7.6E-2	4.0E-4	1.3E-4	4.7E-4	6.4E-2
58	7.5E-2	3.8E-4	1.3E-4	4.5E-4	6.4E-2
59	7.4E-2	3.7E-4	1.3E-4	4.4E-4	6.3E-2
60	7.4E-2	3.6E-4	1.2E-4	4.3E-4	6.3E-2
61	7.3E-2	3.5E-4	1.2E-4	4.3E-4	6.2E-2
62	7.2E-2	3.4E-4	1.2E-4	4.2E-4	6.2E-2
63	7.1E-2	3.3E-4	1.2E-4	4.1E-4	6.2E-2
64	7.1E-2	3.2E-4	1.2E-4	4.0E-4	6.1E-2
65	7.0E-2	3.1E-4	1.2E-4	3.9E-4	6.1E-2
66	6.9E-2	3.0E-4	1.1E-4	3.9E-4	6.0E-2
67	6.9E-2	2.9E-4	1.1E-4	3.8E-4	6.0E-2
68	6.8E-2	2.9E-4	1.1E-4	3.7E-4	5.9E-2
69	6.7E-2	2.8E-4	1.1E-4	3.7E-4	5.9E-2
70	6.7E-2	2.7E-4	1.1E-4	3.6E-4	5.9E-2
71	6.6E-2	2.7E-4	1.1E-4	3.5E-4	5.8E-2
72	6.6E-2	2.6E-4	1.1E-4	3.5E-4	5.8E-2
73	6.5E-2	2.5E-4	1.1E-4	3.4E-4	5.7E-2
74	6.5E-2	2.5E-4	1.0E-4	3.4E-4	5.7E-2
75	6.4E-2	2.4E-4	1.0E-4	3.3E-4	5.7E-2
76	6.4E-2	2.4E-4	1.0E-4	3.3E-4	5.6E-2
77	6.3E-2	2.3E-4	1.0E-4	3.2E-4	5.6E-2
78	6.3E-2	2.3E-4	1.0E-4	3.2E-4	5.5E-2
79	6.2E-2	2.3E-4	9.9E-5	3.2E-4	5.5E-2
80	6.2E-2	2.2E-4	9.8E-5	3.1E-4	5.5E-2
81	6.1E-2	2.2E-4	9.7E-5	3.1E-4	5.4E-2
82	6.1E-2	2.1E-4	9.6E-5	3.0E-4	5.4E-2
83	6.0E-2	2.1E-4	9.5E-5	3.0E-4	5.4E-2
84	6.0E-2	2.1E-4	9.4E-5	3.0E-4	5.3E-2
85	5.9E-2	2.0E-4	9.3E-5	2.9E-4	5.3E-2
86	5.9E-2	2.0E-4	9.2E-5	2.9E-4	5.2E-2
87	5.8E-2	2.0E-4	9.2E-5	2.9E-4	5.2E-2
88	5.8E-2	2.0E-4	9.1E-5	2.8E-4	5.2E-2
89	5.7E-2	1.9E-4	9.0E-5	2.8E-4	5.1E-2
90	5.7E-2	1.9E-4	8.9E-5	2.8E-4	5.1E-2
91	5.7E-2	1.9E-4	8.8E-5	2.7E-4	5.1E-2
92	5.6E-2	1.9E-4	8.8E-5	2.7E-4	5.0E-2
93	5.6E-2	1.8E-4	8.7E-5	2.7E-4	5.0E-2
94	5.5E-2	1.8E-4	8.6E-5	2.7E-4	5.0E-2
95	5.5E-2	1.8E-4	8.5E-5	2.6E-4	4.9E-2
96	5.5E-2	1.8E-4	8.5E-5	2.6E-4	4.9E-2
97	5.4E-2	1.8E-4	8.4E-5	2.6E-4	4.9E-2
98	5.4E-2	1.7E-4	8.3E-5	2.6E-4	4.8E-2
99	5.3E-2	1.7E-4	8.2E-5	2.5E-4	4.8E-2
100	5.3E-2	1.7E-4	8.2E-5	2.5E-4	4.8E-2
110	4.9E-2	1.5E-4	7.5E-5	2.3E-4	4.4E-2
120	4.6E-2	1.4E-4	6.9E-5	2.1E-4	4.1E-2
130	4.3E-2	1.3E-4	6.4E-5	2.0E-4	3.9E-2
140	4.0E-2	1.2E-4	5.9E-5	1.8E-4	3.6E-2
150	3.7E-2	1.1E-4	5.4E-5	1.7E-4	3.4E-2
160	3.5E-2	1.1E-4	5.0E-5	1.5E-4	3.1E-2
170	3.3E-2	9.8E-5	4.6E-5	1.4E-4	2.9E-2
180	3.0E-2	9.1E-5	4.3E-5	1.3E-4	2.7E-2
190	2.8E-2	8.5E-5	3.9E-5	1.2E-4	2.6E-2
200	2.7E-2	7.9E-5	3.6E-5	1.1E-4	2.4E-2
210	2.5E-2	7.4E-5	3.4E-5	1.1E-4	2.2E-2
220	2.3E-2	6.9E-5	3.1E-5	9.9E-5	2.1E-2
230	2.2E-2	6.5E-5	2.9E-5	9.2E-5	2.0E-2
240	2.0E-2	6.0E-5	2.7E-5	8.6E-5	1.8E-2
250	1.9E-2	5.6E-5	2.4E-5	8.0E-5	1.7E-2
260	1.8E-2	5.3E-5	2.3E-5	7.4E-5	1.6E-2
270	1.7E-2	4.9E-5	2.1E-5	6.9E-5	1.5E-2
280	1.6E-2	4.6E-5	1.9E-5	6.4E-5	1.4E-2
290	1.5E-2	4.3E-5	1.8E-5	6.0E-5	1.3E-2
300	1.4E-2	4.0E-5	1.6E-5	5.6E-5	1.2E-2
310	1.3E-2	3.8E-5	1.5E-5	5.2E-5	1.2E-2
320	1.2E-2	3.5E-5	1.4E-5	4.9E-5	1.1E-2
330	1.1E-2	3.3E-5	1.3E-5	4.5E-5	1.0E-2
340	1.1E-2	3.1E-5	1.2E-5	4.2E-5	9.6E-3
350	1.0E-2	2.9E-5	1.1E-5	3.9E-5	9.0E-3
360	9.4E-3	2.7E-5	1.0E-5	3.7E-5	8.4E-3
365	9.1E-3	2.6E-5	9.9E-6	3.6E-5	8.2E-3
370	8.8E-3	2.6E-5	9.5E-6	3.4E-5	7.9E-3
380	8.3E-3	2.4E-5	8.8E-6	3.2E-5	7.4E-3
390	7.8E-3	2.2E-5	8.1E-6	3.0E-5	7.0E-3
400	7.3E-3	2.1E-5	7.5E-6	2.8E-5	6.5E-3
410	6.9E-3	2.0E-5	7.0E-6	2.6E-5	6.1E-3
420	6.5E-3	1.9E-5	6.4E-6	2.5E-5	5.8E-3
430	6.1E-3	1.7E-5	6.0E-6	2.3E-5	5.4E-3
440	5.7E-3	1.6E-5	5.5E-6	2.2E-5	5.1E-3
450	5.4E-3	1.5E-5	5.1E-6	2.0E-5	4.8E-3
460	5.1E-3	1.4E-5	4.7E-6	1.9E-5	4.5E-3
470	4.8E-3	1.4E-5	4.4E-6	1.8E-5	4.2E-3
480	4.5E-3	1.3E-5	4.1E-6	1.7E-5	4.0E-3
490	4.2E-3	1.2E-5	3.8E-6	1.6E-5	3.7E-3
500	4.0E-3	1.1E-5	3.5E-6	1.5E-5	3.5E-3
510	3.7E-3	1.1E-5	3.2E-6	1.4E-5	3.3E-3
520	3.5E-3	1.0E-5	3.0E-6	1.3E-5	3.1E-3
530	3.3E-3	9.4E-6	2.8E-6	1.2E-5	2.9E-3
540	3.1E-3	8.8E-6	2.6E-6	1.2E-5	2.8E-3
550	3.0E-3	8.3E-6	2.4E-6	1.1E-5	2.6E-3
560	2.8E-3	7.8E-6	2.2E-6	1.0E-5	2.5E-3
570	2.6E-3	7.4E-6	2.0E-6	9.8E-6	2.3E-3
580	2.5E-3	6.9E-6	1.9E-6	9.3E-6	2.2E-3
590	2.3E-3	6.5E-6	1.8E-6	8.8E-6	2.1E-3
600	2.2E-3	6.2E-6	1.6E-6	8.3E-6	1.9E-3
610	2.1E-3	5.8E-6	1.5E-6	7.8E-6	1.8E-3
620	2.0E-3	5.5E-6	1.4E-6	7.4E-6	1.7E-3
630	1.9E-3	5.2E-6	1.3E-6	7.0E-6	1.6E-3
640	1.8E-3	4.9E-6	1.2E-6	6.6E-6	1.5E-3
650	1.7E-3	4.6E-6	1.1E-6	6.3E-6	1.4E-3
660	1.6E-3	4.3E-6	1.0E-6	6.0E-6	1.4E-3
670	1.5E-3	4.1E-6	9.6E-7	5.7E-6	1.3E-3
680	1.4E-3	3.9E-6	8.9E-7	5.4E-6	1.2E-3
690	1.3E-3	3.6E-6	8.3E-7	5.1E-6	1.1E-3
700	1.3E-3	3.4E-6	7.7E-7	4.9E-6	1.1E-3
710	1.2E-3	3.3E-6	7.2E-7	4.6E-6	1.0E-3
720	1.1E-3	3.1E-6	6.7E-7	4.4E-6	9.7E-4
730	1.1E-3	2.9E-6	6.2E-7	4.2E-6	9.1E-4
740	1.0E-3	2.7E-6	5.8E-7	4.0E-6	8.6E-4
750	9.6E-4	2.6E-6	5.4E-7	3.8E-6	8.1E-4
760	9.1E-4	2.5E-6	5.0E-7	3.6E-6	7.7E-4
770	8.7E-4	2.3E-6	4.6E-7	3.5E-6	7.3E-4
780	8.2E-4	2.2E-6	4.3E-7	3.3E-6	6.9E-4
790	7.8E-4	2.1E-6	4.0E-7	3.2E-6	6.5E-4
800	7.4E-4	2.0E-6	3.7E-7	3.0E-6	6.1E-4
810	7.0E-4	1.9E-6	3.5E-7	2.9E-6	5.8E-4
820	6.7E-4	1.8E-6	3.2E-7	2.8E-6	5.5E-4
830	6.3E-4	1.7E-6	3.0E-7	2.6E-6	5.2E-4
840	6.0E-4	1.6E-6	2.8E-7	2.5E-6	4.9E-4
850	5.7E-4	1.5E-6	2.6E-7	2.4E-6	4.6E-4
860	5.4E-4	1.4E-6	2.4E-7	2.3E-6	4.4E-4
870	5.1E-4	1.3E-6	2.3E-7	2.2E-6	4.2E-4
880	4.9E-4	1.3E-6	2.1E-7	2.1E-6	3.9E-4
890	4.6E-4	1.2E-6	2.0E-7	2.1E-6	3.7E-4
900	4.4E-4	1.1E-6	1.8E-7	2.0E-6	3.5E-4
910	4.2E-4	1.1E-6	1.7E-7	1.9E-6	3.3E-4
920	4.0E-4	1.0E-6	1.6E-7	1.8E-6	3.2E-4
930	3.8E-4	9.7E-7	1.5E-7	1.8E-6	3.0E-4
940	3.6E-4	9.2E-7	1.4E-7	1.7E-6	2.8E-4
950	3.4E-4	8.7E-7	1.3E-7	1.6E-6	2.7E-4
960	3.3E-4	8.3E-7	1.2E-7	1.6E-6	2.5E-4
970	3.1E-4	7.8E-7	1.1E-7	1.5E-6	2.4E-4
980	3.0E-4	7.4E-7	1.1E-7	1.5E-6	2.3E-4
990	2.8E-4	7.1E-7	1.0E-7	1.4E-6	2.2E-4
1000	2.7E-4	6.7E-7	9.4E-8	1.4E-6	2.0E-4
1010	2.6E-4	6.4E-7	8.8E-8	1.3E-6	1.9E-4
1020	2.4E-4	6.0E-7	8.2E-8	1.3E-6	1.8E-4
1030	2.3E-4	5.7E-7	7.7E-8	1.2E-6	1.7E-4
1040	2.2E-4	5.4E-7	7.2E-8	1.2E-6	1.6E-4
1050	2.1E-4	5.2E-7	6.8E-8	1.1E-6	1.6E-4
1060	2.0E-4	4.9E-7	6.3E-8	1.1E-6	1.5E-4
1070	1.9E-4	4.7E-7	6.0E-8	1.1E-6	1.4E-4
1080	1.8E-4	4.4E-7	5.6E-8	1.0E-6	1.3E-4
1090	1.8E-4	4.2E-7	5.2E-8	1.0E-6	1.3E-4
1095	1.7E-4	4.1E-7	5.1E-8	9.9E-7	1.2E-4
1100	1.7E-4	4.0E-7	4.9E-8	9.8E-7	1.2E-4
1200	1.1E-4	2.4E-7	2.7E-8	7.2E-7	7.0E-5
1300	7.0E-5	1.5E-7	1.5E-8	5.5E-7	4.1E-5
1400	4.7E-5	9.5E-8	8.7E-9	4.3E-7	2.4E-5
1500	3.2E-5	6.1E-8	5.2E-9	3.3E-7	1.5E-5
1600	2.3E-5	4.0E-8	3.3E-9	2.6E-7	8.7E-6
1700	1.7E-5	2.7E-8	2.1E-9	2.1E-7	5.2E-6
1800	1.2E-5	1.9E-8	1.4E-9	1.7E-7	3.1E-6
1900	9.4E-6	1.3E-8	9.9E-10	1.4E-7	1.9E-6
2000	7.2E-6	9.5E-9	7.1E-10	1.1E-7	1.1E-6
2100	5.6E-6	7.1E-9	5.2E-10	8.9E-8	6.8E-7
2200	4.4E-6	5.3E-9	3.9E-10	7.2E-8	4.2E-7
2300	3.5E-6	4.1E-9	3.0E-10	5.9E-8	2.5E-7
2400	2.8E-6	3.2E-9	2.3E-10	4.8E-8	1.6E-7
2500	2.2E-6	2.5E-9	1.8E-10	3.9E-8	9.9E-8
2600	1.8E-6	2.0E-9	1.4E-10	3.1E-8	6.3E-8
2700	1.5E-6	1.6E-9	1.2E-10	2.6E-8	4.1E-8
2800	1.2E-6	1.3E-9	-	2.1E-8	2.7E-8
2900	9.6E-7	1.0E-9	-	1.7E-8	1.8E-8
3000	7.8E-7	8.3E-10	-	1.4E-8	1.2E-8
3100	6.3E-7	6.7E-10	-	1.1E-8	8.8E-9
3200	5.2E-7	5.4E-10	-	9.1E-9	6.4E-9
3300	4.2E-7	4.4E-10	-	7.4E-9	4.7E-9
3400	3.4E-7	3.6E-10	-	6.1E-9	3.5E-9
3500	2.8E-7	2.9E-10	-	4.9E-9	2.7E-9
3600	2.3E-7	2.4E-10	-	4.0E-9	2.1E-9
3650	2.0E-7	2.1E-10	-	3.6E-9	1.8E-9
4000	9.9E-8	1.0E-10	-	1.8E-9	8.0E-10
5000	1.3E-8	-	-	2.3E-10	1.0E-10
6000	1.6E-9	-	-	-	-
7000	2.1E-10	-	-	-	-
