  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   4.49474789E-14 5.09071799E-11 2.57827665E-14 1.57755320E-14 1.12855844E-13 4.76282781E-15 2.41673260E-16 2.41673260E-16 2.41673260E-16 1.44586850E-17 1.41317204E-17 1.41317204E-17 4.48243690E-18 2.54281795E-18 2.54282000E-18 2.54281795E-18 4.86311971E-18 3.50622668E-18 3.50622671E-18 6.22781122E-18 5.47291824E-18 5.47292573E-18 2.78965153E-19 2.18889998E-19 2.18889998E-19 2.31916894E-15 5.68063445E-15 5.68063445E-15 5.68063445E-15 4.24647047E-15 1.08763618E-16 1.08763618E-16 1.08763618E-16 6.47674854E-17 6.47674854E-17 6.47674854E-17 6.47669527E-17 1.95127215E-16 6.28621736E-17 8.47283814E-18 1.47163468E-14 2.81909160E-16 2.81909160E-16 2.40797650E-16 2.40797650E-16 3.48462379E-18 1.49809589E-16 2.06973324E-16 1.07892983E-16 5.90069225E-16 5.34796175E-17 1.31668615E-15 1.12618362E-17 1.10766913E-17 4.93278194E-17 5.10260625E-18 1.78086268E-17 8.36532444E-17 0.00000000E+00 8.28362398E-18 2.00562469E-15 9.53265672E-20 1.70215459E-15 6.79566104E-17 1.37940369E-17 2.82992380E-20 1.87758598E-16 4.11603130E-16 1.68933539E-18 1.16533319E-19 1.42933359E-19 0.00000000E+00 8.19540936E-17 2.38549850E-16 1.13893438E-16 5.68063445E-15 5.68063445E-15 6.61412700E-17 1.14284724E-16
Oesophagus 2.44758351E-16 2.44758351E-16 1.44322365E-16 1.44322365E-16 2.86838190E-16 1.57600147E-16 7.83194188E-14 3.96289819E-14 3.52200365E-11 7.62906204E-16 8.34045532E-16 8.34045532E-16 1.81810543E-16 9.60252813E-17 9.60252813E-17 9.60252813E-17 9.56277998E-17 7.43275988E-17 7.43275988E-17 1.55872422E-16 1.34477190E-16 1.34477190E-16 7.70675857E-18 5.37543345E-18 5.37543345E-18 5.09784961E-17 1.28291084E-15 1.28291084E-15 1.28291084E-15 2.11995391E-15 2.29288071E-15 2.29288071E-15 2.29288071E-15 1.06179451E-15 1.06179451E-15 1.06179451E-15 1.06179451E-15 6.12674878E-15 1.08474799E-15 4.91337979E-16 7.46196776E-14 2.66408395E-16 2.66408395E-16 1.81275846E-16 1.81275846E-16 2.69698974E-17 2.84421568E-16 5.58565478E-16 1.25297088E-16 3.77157673E-17 2.00584100E-16 4.20041536E-17 3.53203211E-16 3.28581500E-16 2.57816243E-15 2.27375491E-16 5.79752593E-16 9.22495743E-16 0.00000000E+00 3.98898541E-16 7.34365911E-17 1.82925483E-18 2.98170914E-16 6.34958304E-17 5.42156885E-16 3.14305295E-19 2.12153565E-15 4.55878823E-15 7.22795543E-17 4.02298251E-18 4.08747266E-18 0.00000000E+00 1.65798253E-16 2.31270834E-16 1.20515150E-16 1.28291084E-15 1.28291084E-15 1.10035331E-15 1.07549491E-15
St-stem    1.68646132E-17 1.68646132E-17 1.63780627E-17 1.63780627E-17 1.86148058E-17 8.23577946E-18 8.50078290E-16 8.50078290E-16 8.50078290E-16 7.84879318E-15 3.82707446E-10 9.39078437E-12 1.25047767E-15 6.24360362E-16 6.24360362E-16 6.24360362E-16 4.66856011E-16 3.29562704E-16 3.29562704E-16 2.10888656E-15 1.68722019E-15 1.68722019E-15 4.93064482E-17 2.94062659E-17 2.94062659E-17 1.36529329E-17 1.60111930E-17 1.60111930E-17 1.60111930E-17 2.98667016E-17 4.05879554E-16 4.05879554E-16 4.05879554E-16 4.70993812E-16 4.70993812E-16 4.70993812E-16 4.70993812E-16 1.99524201E-16 4.67505238E-16 1.02516123E-15 7.45853771E-14 8.76285183E-17 8.76285183E-17 9.87061165E-17 9.87061165E-17 2.93065569E-17 1.18326125E-16 2.32293141E-16 5.58765213E-17 3.20552047E-18 4.35325240E-16 6.70724013E-18 8.38570955E-16 7.75984119E-16 1.28711174E-15 6.58961828E-16 9.27301105E-16 1.00948856E-15 0.00000000E+00 2.46161765E-15 5.36659019E-18 9.53125409E-18 1.56268227E-17 7.01278716E-17 1.64655634E-15 1.70639987E-18 1.39283220E-16 6.58404859E-17 3.22016512E-16 2.08330225E-17 2.28528990E-17 0.00000000E+00 2.35834754E-16 1.02734749E-16 9.62422985E-17 1.60111930E-17 1.60111930E-17 4.68970203E-16 4.66016563E-16
SI-stem    3.04662574E-18 3.04662574E-18 3.00763386E-18 3.00763386E-18 3.32633911E-18 1.53515941E-18 9.87816180E-17 9.87816180E-17 9.87816180E-17 6.00096807E-16 6.27962184E-16 6.27962184E-16 2.85474745E-15 4.93564230E-11 2.11603430E-12 4.19009608E-15 9.88206696E-16 1.12475339E-15 1.12475339E-15 1.10359099E-15 1.32431690E-15 1.32431690E-15 9.09235293E-16 6.96224849E-16 6.96224849E-16 2.70000170E-18 2.83719408E-18 2.83719408E-18 2.83719408E-18 5.08112755E-18 5.88333670E-17 5.88333670E-17 5.88333670E-17 7.13921497E-17 7.13921497E-17 7.13921497E-17 7.13921497E-17 3.32956161E-17 7.19025455E-17 4.70586443E-16 8.05980741E-14 1.19723354E-16 1.19723354E-16 1.35933899E-16 1.35933899E-16 1.45521032E-17 1.93272654E-16 3.42784110E-16 1.02632781E-16 6.09695337E-19 6.26502620E-17 1.32392489E-18 5.67950052E-16 5.73562788E-16 1.22098460E-16 7.15674140E-16 2.81113161E-16 8.57070659E-16 0.00000000E+00 1.31909976E-15 9.76502896E-19 2.56198013E-16 2.92419434E-18 6.84222447E-17 3.55106099E-16 3.17036085E-17 2.18737884E-17 1.10410764E-17 1.91812471E-15 7.05231496E-16 8.03725564E-16 0.00000000E+00 3.26994935E-16 1.68218900E-16 1.50113218E-16 2.83719408E-18 2.83719408E-18 7.09938067E-17 7.06203131E-17
RC-stem    4.09065158E-18 4.09065158E-18 4.18248647E-18 4.18248647E-18 4.46336181E-18 2.10523808E-18 7.63026615E-17 7.63026615E-17 7.63026615E-17 2.55223523E-16 3.30533980E-16 3.30533980E-16 1.14102395E-15 1.12249741E-15 1.12249741E-15 1.12249741E-15 7.91268705E-15 6.45908641E-11 9.12339861E-12 5.39913479E-16 3.98857910E-16 3.98857910E-16 1.25667407E-16 1.12796295E-16 1.12796295E-16 3.88422870E-18 3.57033093E-18 3.57033093E-18 3.57033093E-18 6.14345845E-18 5.66124953E-17 5.66124953E-17 5.66124953E-17 7.16713858E-17 7.16713858E-17 7.16713858E-17 7.16713858E-17 3.35558213E-17 7.02721511E-17 3.75979260E-16 8.16412999E-14 8.97405990E-17 8.97405990E-17 1.06021863E-16 1.06021863E-16 1.62020349E-17 1.33241676E-16 2.38330172E-16 7.10060643E-17 8.05968278E-19 7.57571131E-17 1.84068469E-18 1.79697187E-15 1.95076735E-15 9.24780452E-17 8.80759757E-16 7.35945562E-16 5.17599305E-16 0.00000000E+00 1.21366698E-15 1.33943733E-18 6.41693401E-17 3.62282971E-18 7.19212731E-17 8.66185341E-17 9.58957196E-18 2.55339922E-17 1.22971841E-17 9.47239190E-16 1.35832966E-16 1.50147793E-16 0.00000000E+00 2.68113910E-16 1.22838428E-16 1.44856509E-16 3.57033093E-18 3.57033093E-18 7.11946738E-17 7.08816551E-17
LC-stem    6.39036111E-18 6.39036111E-18 6.36380884E-18 6.36380884E-18 6.71598882E-18 3.11297935E-18 1.35841862E-16 1.35841862E-16 1.35841862E-16 1.56825703E-15 1.68935117E-15 1.68935117E-15 1.93693777E-15 1.32191998E-15 1.32191998E-15 1.32191998E-15 4.96418420E-16 3.97855840E-16 3.97855840E-16 8.97478828E-15 6.92599119E-11 9.12405479E-12 3.89545390E-16 1.73320538E-16 1.73320538E-16 5.59261870E-18 5.68672743E-18 5.68672743E-18 5.68672743E-18 1.01881149E-17 1.21213053E-16 1.21213053E-16 1.21213053E-16 1.40336064E-16 1.40336064E-16 1.40336064E-16 1.40336064E-16 5.56017430E-17 1.38563972E-16 5.09517980E-16 8.16268435E-14 6.80657958E-17 6.80657958E-17 1.01058092E-16 1.01058092E-16 2.53305504E-17 1.06184949E-16 1.96143776E-16 5.58146914E-17 1.25857603E-18 1.48746102E-16 2.84538029E-18 3.53333383E-16 3.39913419E-16 2.29643757E-16 7.39829553E-16 2.60592085E-16 6.25512886E-16 0.00000000E+00 1.00952414E-15 1.94041701E-18 3.05519824E-17 5.87880591E-18 8.09859246E-17 9.85762670E-16 5.26033365E-18 3.94770806E-17 2.15801113E-17 5.26107239E-16 6.56768084E-17 7.23622769E-17 0.00000000E+00 2.71263378E-16 1.05104143E-16 1.18719027E-16 5.68672743E-18 5.68672743E-18 1.39740259E-16 1.38871828E-16
RS-stem    2.47214325E-19 2.47214325E-19 2.30871120E-19 2.30871120E-19 2.82538776E-19 1.18622365E-19 5.41206915E-18 5.41206915E-18 5.41206915E-18 2.63218947E-17 2.82276758E-17 2.82276758E-17 2.86099060E-16 6.93242261E-16 6.93242261E-16 6.93242261E-16 8.17948093E-17 1.12620452E-16 1.12620452E-16 8.09022733E-17 1.72002861E-16 1.72002861E-16 9.79496166E-15 1.15021794E-10 1.95565957E-11 1.93734855E-19 2.31314009E-19 2.31314009E-19 2.31314009E-19 3.91079843E-19 3.87003788E-18 3.87003788E-18 3.87003788E-18 5.26191786E-18 5.26191786E-18 5.26191786E-18 5.26191786E-18 2.26590452E-18 4.77157118E-18 2.77605687E-17 8.15155234E-14 1.79657528E-16 1.79657528E-16 1.84205006E-16 1.84205006E-16 1.46778778E-17 2.62731186E-16 4.07437691E-16 1.65509269E-16 4.21719733E-20 4.45909464E-18 1.15304010E-19 3.29750985E-17 3.30134169E-17 6.51145459E-18 5.68520296E-17 1.90848201E-17 8.18214830E-16 0.00000000E+00 5.30583229E-17 8.04195898E-20 2.58214087E-15 2.00618351E-19 7.10260812E-17 1.82713719E-17 1.70362902E-16 1.49020124E-18 8.24565918E-19 7.38470708E-16 2.99399283E-15 2.61112966E-15 0.00000000E+00 2.98921306E-16 2.19704860E-16 2.04235917E-16 2.31314009E-19 2.31314009E-19 5.21865497E-18 5.20100855E-18
ET1-bas    2.27143684E-15 2.27143684E-15 3.02896711E-15 3.02896711E-15 1.81345434E-15 9.10928134E-16 4.54010657E-17 4.54010657E-17 4.54010657E-17 1.06451096E-17 1.16452035E-17 1.16452035E-17 3.22985246E-18 1.94810707E-18 1.94810707E-18 1.94810707E-18 4.63552525E-18 2.92679234E-18 2.92679234E-18 5.97353721E-18 5.03447664E-18 5.03447664E-18 2.31517744E-19 1.66149300E-19 1.66149300E-19 2.01905514E-09 4.13879689E-15 4.13879689E-15 4.13879689E-15 3.55523517E-16 4.10076899E-17 4.10076899E-17 4.10076899E-17 2.73347768E-17 2.73347768E-17 2.73347768E-17 2.73347768E-17 4.41438691E-17 2.64601111E-17 4.75432007E-18 1.45929936E-14 2.19141664E-16 2.19141664E-16 9.83665384E-17 9.83665384E-17 2.22580265E-18 6.55530819E-17 8.22613700E-17 5.14321023E-17 4.95569713E-16 5.20861546E-17 4.91888526E-15 8.55291168E-18 8.56210586E-18 2.48256849E-17 3.24502553E-18 1.31249251E-17 2.15793223E-17 0.00000000E+00 6.69781626E-18 1.27999963E-15 3.86412887E-20 3.64884815E-16 1.16074630E-16 7.17891955E-18 1.12794576E-19 5.64983462E-17 7.79243306E-17 1.14698416E-18 2.42253442E-19 1.55914046E-19 0.00000000E+00 8.79247289E-17 2.60266667E-16 2.92435028E-17 5.03687674E-10 4.13879689E-15 2.77616340E-17 6.35157545E-17
ET2-bas    5.60004233E-15 5.60004233E-15 2.55571160E-15 2.55571160E-15 5.19333397E-15 7.61973354E-15 1.27660237E-15 1.27660237E-15 1.27660237E-15 1.43418623E-17 1.37961937E-17 1.37961937E-17 4.20205048E-18 2.21860928E-18 2.21860928E-18 2.21860928E-18 3.76115865E-18 3.17954476E-18 3.17954476E-18 5.67989663E-18 5.07253831E-18 5.07253831E-18 2.54436260E-19 1.86778276E-19 1.86778276E-19 4.17580925E-15 1.59361301E-11 5.29092953E-10 5.02880731E-10 1.68180604E-14 2.77693817E-16 2.77693817E-16 2.77693817E-16 8.57412082E-17 8.57412082E-17 8.57412082E-17 8.57412082E-17 6.06957944E-16 8.33784811E-17 1.01608948E-17 1.46103854E-14 3.09991062E-16 3.09991062E-16 1.80036521E-16 1.80036521E-16 3.42763688E-18 1.49841326E-16 2.24195519E-16 9.92339891E-17 1.11239832E-15 3.93930841E-17 2.19413735E-15 1.03416303E-17 1.00271921E-17 6.36673504E-17 5.76087403E-18 1.75836510E-17 1.12303346E-16 0.00000000E+00 7.81198634E-18 1.06874565E-14 5.98671691E-20 1.64124190E-15 6.99316335E-17 1.61601533E-17 1.65805135E-21 3.62762016E-16 1.17815275E-15 1.75467977E-18 1.19488829E-19 1.13868747E-19 0.00000000E+00 1.12594979E-16 3.40303971E-16 1.13578591E-16 4.13879689E-15 5.03687674E-10 9.17530365E-17 1.40867416E-13
LN-ET      4.25806582E-15 4.25806582E-15 1.48399372E-15 1.48399372E-15 4.71043343E-15 1.61789039E-15 2.16103242E-15 2.16103242E-15 2.16103242E-15 3.02052389E-17 2.80984197E-17 2.80984876E-17 7.40269787E-18 4.86306737E-18 5.08112755E-18 4.86306737E-18 8.96223821E-18 5.06085438E-18 5.06085604E-18 1.06817333E-17 9.71644992E-18 9.71651258E-18 2.76641875E-19 4.26219308E-19 3.91079843E-19 3.86869228E-16 1.73210299E-14 1.73210299E-14 1.73210299E-14 1.14428581E-10 7.09103664E-16 7.09103664E-16 7.09103664E-16 1.74582137E-16 1.74582137E-16 1.74582137E-16 1.74585280E-16 1.63235855E-15 1.70593000E-16 1.89895916E-17 1.93244539E-14 2.11248832E-16 2.11248832E-16 1.89173236E-16 1.89173236E-16 4.98606874E-18 1.55000281E-16 2.62446833E-16 9.37509671E-17 2.54261395E-16 6.53189867E-17 2.98565949E-16 1.79272710E-17 1.91690619E-17 1.27148787E-16 9.77896244E-18 3.45466687E-17 2.27762620E-16 0.00000000E+00 1.62609932E-17 6.79183914E-16 6.46129484E-20 2.69081798E-15 8.32467703E-17 3.00986483E-17 1.16214824E-21 7.94684914E-16 2.83511882E-15 2.97462707E-18 2.75346471E-19 2.86396184E-19 0.00000000E+00 1.08223813E-16 5.62772689E-16 1.68899170E-16 1.73210299E-14 1.73210299E-14 1.91241336E-16 3.29765940E-16
