  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   4.13415275E-14 4.63369005E-13 2.14563210E-13 1.86279843E-14 2.07026711E-13 4.70580968E-15 2.57432948E-16 2.57432948E-16 2.57432948E-16 1.86503164E-17 1.84209617E-17 1.84209617E-17 6.76232199E-18 3.77520744E-18 3.77526051E-18 3.77520744E-18 7.24250904E-18 5.07732499E-18 5.07732946E-18 8.83274508E-18 7.78160973E-18 7.78180740E-18 4.27623168E-19 3.75043062E-19 3.75043062E-19 2.52682622E-15 5.71051421E-15 5.71051421E-15 5.71051421E-15 4.21310478E-15 1.22932606E-16 1.22932606E-16 1.22932606E-16 7.62608953E-17 7.62608953E-17 7.62608953E-17 7.62537191E-17 2.15311319E-16 7.31252324E-17 1.11499610E-17 2.82077512E-16 3.06608581E-16 3.06608581E-16 2.60109037E-16 2.60109037E-16 4.91633079E-18 1.61296623E-16 2.19825888E-16 1.14385169E-16 6.27004758E-16 6.34073618E-17 1.42525159E-15 1.48026546E-17 1.46793262E-17 5.80265288E-17 7.45882154E-18 2.27419635E-17 9.16324742E-17 0.00000000E+00 1.10615760E-17 2.01824301E-15 1.35578205E-19 1.78744917E-15 7.58465717E-17 1.78418357E-17 6.85834857E-20 2.10217143E-16 4.46273708E-16 2.47723793E-18 3.21221360E-19 3.18562222E-19 0.00000000E+00 8.83094633E-17 2.56613762E-16 1.19448772E-16 5.71051421E-15 5.71051421E-15 7.77282995E-17 1.25973861E-16
Oesophagus 2.58185574E-16 2.58185574E-16 1.64538776E-16 1.64538776E-16 3.02760072E-16 1.72866941E-16 7.23903467E-13 5.05739830E-14 3.08562453E-13 7.44995232E-16 8.16129431E-16 8.16129431E-16 1.82605282E-16 9.71957221E-17 9.71957221E-17 9.71957221E-17 1.01011611E-16 7.97049476E-17 7.97049476E-17 1.56635589E-16 1.36445598E-16 1.36445598E-16 1.05860215E-17 7.18041382E-18 7.18041382E-18 6.37956094E-17 1.28882112E-15 1.28882112E-15 1.28882112E-15 2.05692006E-15 2.20605350E-15 2.20605350E-15 2.20605350E-15 1.05515557E-15 1.05515557E-15 1.05515557E-15 1.05515557E-15 6.05881316E-15 1.07831927E-15 4.83295966E-16 1.15189960E-15 2.79994932E-16 2.79994932E-16 1.90379134E-16 1.90379134E-16 3.00234591E-17 2.95490419E-16 5.76967374E-16 1.29926941E-16 4.65173769E-17 2.12055155E-16 5.26487499E-17 3.48481859E-16 3.25120832E-16 2.53276527E-15 2.32053877E-16 5.68802579E-16 9.23587239E-16 0.00000000E+00 3.88307938E-16 8.37875244E-17 2.58987539E-18 3.16092003E-16 6.98422780E-17 5.30169415E-16 5.92379463E-19 2.12309537E-15 4.49967342E-15 7.50103978E-17 5.69112202E-18 5.75204680E-18 0.00000000E+00 1.69785652E-16 2.38071904E-16 1.25566654E-16 1.28882112E-15 1.28882112E-15 1.09110559E-15 1.06804789E-15
St-stem    2.07126687E-17 2.07126687E-17 2.09673426E-17 2.09673426E-17 2.23343940E-17 1.07227621E-17 8.22895943E-16 8.22895943E-16 8.22895943E-16 1.76894347E-14 2.63685350E-12 7.85706780E-14 1.19879880E-15 6.01822723E-16 6.01822723E-16 6.01822723E-16 4.54863253E-16 3.24780268E-16 3.24780268E-16 2.03525422E-15 1.63427333E-15 1.63427333E-15 5.58057970E-17 3.42924866E-17 3.42924866E-17 1.69065405E-17 1.95138340E-17 1.95138340E-17 1.95138340E-17 3.42201359E-17 3.97382501E-16 3.97382501E-16 3.97382501E-16 4.61789214E-16 4.61789214E-16 4.61789214E-16 4.61789214E-16 1.99757580E-16 4.58402192E-16 9.86764864E-16 1.09964698E-15 9.04168042E-17 9.04168042E-17 1.00337799E-16 1.00337799E-16 3.15069641E-17 1.19046967E-16 2.32613561E-16 5.76544853E-17 4.55312615E-18 4.47550783E-16 9.09700148E-18 8.04747513E-16 7.43716824E-16 1.24618511E-15 6.33719809E-16 8.98411996E-16 1.02090481E-15 0.00000000E+00 2.35029962E-15 7.35941446E-18 1.28212436E-17 1.90401195E-17 7.50824552E-17 1.58941996E-15 2.64292137E-18 1.43180084E-16 7.17794649E-17 3.12874897E-16 2.50567390E-17 2.78041562E-17 0.00000000E+00 2.31436175E-16 1.04067024E-16 9.86429952E-17 1.95138340E-17 1.95138340E-17 4.59815705E-16 4.57077219E-16
SI-stem    4.23402004E-18 4.23402004E-18 4.27829680E-18 4.27829680E-18 4.48670455E-18 2.22997278E-18 9.94628669E-17 9.94628669E-17 9.94628669E-17 5.78358501E-16 6.04373272E-16 6.04373272E-16 3.77824048E-15 3.11022066E-13 1.91823655E-14 1.43352483E-14 9.53909521E-16 1.08076154E-15 1.08076154E-15 1.06324250E-15 1.27539093E-15 1.27539093E-15 8.85266824E-16 6.73897578E-16 6.73897578E-16 3.71689896E-18 3.85845088E-18 3.85845088E-18 3.85845088E-18 6.67726795E-18 6.23021040E-17 6.23021040E-17 6.23021040E-17 7.50689982E-17 7.50689982E-17 7.50689982E-17 7.50689982E-17 3.66521661E-17 7.57094107E-17 4.55543731E-16 9.90456741E-16 1.20980969E-16 1.20980969E-16 1.37299332E-16 1.37299332E-16 1.69648073E-17 1.93398740E-16 3.40548675E-16 1.03844164E-16 9.83815727E-19 6.89665374E-17 2.01091816E-18 5.47266176E-16 5.52318204E-16 1.23717209E-16 6.89442163E-16 2.76393596E-16 8.48771557E-16 0.00000000E+00 1.26608934E-15 1.48161315E-18 2.53886103E-16 4.02760313E-18 7.31206006E-17 3.47549418E-16 3.70872558E-17 2.50117929E-17 1.34631541E-17 1.81255981E-15 6.83109703E-16 7.81301306E-16 0.00000000E+00 3.18173578E-16 1.68264573E-16 1.51216364E-16 3.85845088E-18 3.85845088E-18 7.46738240E-17 7.42689422E-17
RC-stem    5.76056795E-18 5.76056795E-18 6.11677766E-18 6.11677766E-18 6.17875503E-18 3.08562423E-18 8.03118504E-17 8.03118504E-17 8.03118504E-17 2.51582688E-16 3.22983553E-16 3.22983553E-16 1.10087735E-15 1.07847396E-15 1.07847396E-15 1.07847396E-15 7.29618001E-15 4.79252187E-13 8.43585457E-14 5.26457176E-16 3.93667358E-16 3.93667358E-16 1.33686466E-16 1.21097239E-16 1.21097239E-16 5.45622896E-18 5.08086807E-18 5.08086807E-18 5.08086807E-18 8.44114708E-18 6.18934928E-17 6.18934928E-17 6.18934928E-17 7.69931806E-17 7.69931806E-17 7.69931806E-17 7.69931806E-17 3.83600756E-17 7.66543591E-17 3.67226577E-16 1.00300178E-15 9.26827618E-17 9.26827618E-17 1.07770423E-16 1.07770423E-16 1.86223313E-17 1.34898783E-16 2.39303854E-16 7.25103466E-17 1.33466990E-18 8.48931176E-17 2.88456961E-18 1.73060548E-15 1.87535211E-15 9.75146408E-17 8.46778662E-16 7.19504995E-16 5.15978551E-16 0.00000000E+00 1.16007507E-15 2.02456120E-18 7.15325734E-17 4.99445169E-18 7.72746646E-17 9.29499496E-17 1.29197350E-17 3.01155241E-17 1.56387800E-17 9.06939188E-16 1.42225512E-16 1.56183907E-16 0.00000000E+00 2.64627917E-16 1.23250844E-16 1.45795150E-16 5.08086807E-18 5.08086807E-18 7.65270380E-17 7.61569987E-17
LC-stem    8.54596002E-18 8.54596002E-18 8.64252985E-18 8.64252985E-18 9.17358139E-18 4.45538899E-18 1.35956085E-16 1.35956085E-16 1.35956085E-16 1.51561067E-15 1.63102077E-15 1.63102077E-15 1.86705142E-15 1.27514419E-15 1.27514419E-15 1.27514419E-15 4.84876048E-16 3.91906689E-16 3.91906689E-16 8.05394157E-15 5.12970338E-13 8.49530733E-14 3.88035320E-16 1.78297527E-16 1.78297527E-16 7.53910127E-18 7.66399230E-18 7.66399230E-18 7.66399230E-18 1.29217033E-17 1.25125524E-16 1.25125524E-16 1.25125524E-16 1.43504305E-16 1.43504305E-16 1.43504305E-16 1.43504305E-16 5.97552525E-17 1.42366772E-16 4.93655252E-16 9.91872212E-16 7.09848788E-17 7.09848788E-17 1.03995797E-16 1.03995797E-16 2.80119591E-17 1.08532914E-16 1.99724222E-16 5.77901639E-17 1.95564459E-18 1.59303707E-16 4.21559513E-18 3.42290477E-16 3.29923640E-16 2.29073390E-16 7.12432578E-16 2.56986791E-16 6.21140168E-16 0.00000000E+00 9.59490441E-16 2.88779874E-18 3.59690237E-17 7.83543618E-18 8.62358430E-17 9.55380162E-16 7.38873524E-18 4.38445960E-17 2.54324851E-17 5.05662043E-16 7.18222940E-17 7.84725716E-17 0.00000000E+00 2.65417165E-16 1.08211367E-16 1.20481749E-16 7.66399230E-18 7.66399230E-18 1.42925272E-16 1.42045526E-16
RS-stem    4.17866059E-19 4.17866059E-19 4.14879417E-19 4.14879417E-19 4.92315797E-19 2.30715577E-19 7.25241139E-18 7.25241139E-18 7.25241139E-18 3.11678250E-17 3.38083382E-17 3.38083382E-17 2.83151807E-16 6.72999853E-16 6.72999853E-16 6.72999853E-16 8.99026923E-17 1.22551431E-16 1.22551431E-16 8.67263044E-17 1.76963555E-16 1.76963555E-16 9.04764454E-15 8.51353352E-13 1.81158469E-13 4.25542066E-19 3.70438712E-19 3.70438712E-19 3.70438712E-19 7.23632614E-19 5.47163793E-18 5.47163793E-18 5.47163793E-18 7.13524375E-18 7.13524375E-18 7.13524375E-18 7.13524375E-18 3.20598266E-18 6.81742809E-18 3.40112737E-17 8.77580617E-16 1.81513438E-16 1.81513438E-16 1.85094376E-16 1.85094376E-16 1.85182673E-17 2.63267353E-16 4.05024093E-16 1.67187782E-16 9.28087813E-20 6.27210800E-18 2.50190337E-19 3.89622316E-17 3.98753369E-17 8.73113263E-18 6.46419017E-17 2.39855315E-17 8.38348869E-16 0.00000000E+00 5.94775659E-17 1.81850250E-19 2.48027967E-15 4.12310345E-19 7.82299481E-17 2.30718160E-17 1.78673808E-16 2.05960035E-18 1.38538471E-18 7.13128940E-16 2.85996191E-15 2.51574753E-15 0.00000000E+00 2.95777714E-16 2.19426784E-16 2.06792391E-16 3.70438712E-19 3.70438712E-19 7.08356971E-18 7.05533165E-18
ET1-bas    2.49854193E-15 2.49854193E-15 3.43422030E-15 3.43422030E-15 2.00353377E-15 9.62046602E-16 5.87610970E-17 5.87610970E-17 5.87610970E-17 1.37357896E-17 1.51409852E-17 1.51409852E-17 4.91860130E-18 2.68971196E-18 2.68971196E-18 2.68971196E-18 6.25665134E-18 4.47982484E-18 4.47982484E-18 8.63614647E-18 7.44530069E-18 7.44530069E-18 3.40154073E-19 2.09848757E-19 2.09848757E-19 3.44484020E-11 4.49170471E-15 4.49170471E-15 4.49170471E-15 4.18979425E-16 5.11656174E-17 5.11656174E-17 5.11656174E-17 3.44659858E-17 3.44659858E-17 3.44659858E-17 3.44659858E-17 5.67794821E-17 3.48163453E-17 7.10391595E-18 1.46012151E-16 2.58343348E-16 2.58343348E-16 1.12811903E-16 1.12811903E-16 3.30073814E-18 7.49196450E-17 9.30239166E-17 5.90981810E-17 5.48502741E-16 5.85761584E-17 5.22945616E-15 1.11387524E-17 1.12102208E-17 3.09924837E-17 4.85458744E-18 1.69123228E-17 2.67682417E-17 0.00000000E+00 9.24894381E-18 1.30856390E-15 1.96013217E-19 4.31868033E-16 1.22988877E-16 9.60981472E-18 1.26791470E-19 7.36089057E-17 1.00297175E-16 1.83763692E-18 7.33773855E-19 3.60496165E-19 0.00000000E+00 9.36608875E-17 2.97470370E-16 3.51229152E-17 2.93126177E-12 4.49170471E-15 3.49873794E-17 7.36002774E-17
ET2-bas    5.70550273E-15 5.70550273E-15 2.77217690E-15 2.77217690E-15 5.21975540E-15 7.25370292E-15 1.28931021E-15 1.28931021E-15 1.28931021E-15 1.77529373E-17 1.74979925E-17 1.74979925E-17 5.78805685E-18 3.18349899E-18 3.18349899E-18 3.18349899E-18 5.87677149E-18 4.45764717E-18 4.45764717E-18 7.66419501E-18 6.79735912E-18 6.79735912E-18 4.53047434E-19 3.55824860E-19 3.55824860E-19 4.52129539E-15 1.02002496E-12 3.00186251E-12 2.32779241E-12 2.03401641E-14 3.11237738E-16 3.11237738E-16 3.11237738E-16 9.66628255E-17 9.66628255E-17 9.66628255E-17 9.66628255E-17 6.11653789E-16 9.40710404E-17 1.33526796E-17 1.65648205E-16 3.33279887E-16 3.33279887E-16 1.92241119E-16 1.92241119E-16 4.82279552E-18 1.59505148E-16 2.39221446E-16 1.05616714E-16 1.14753073E-15 4.71515028E-17 2.31992852E-15 1.34126654E-17 1.35053928E-17 7.23535811E-17 8.18785586E-18 2.21322776E-17 1.18216625E-16 0.00000000E+00 1.04811776E-17 9.88661952E-15 8.59016047E-20 1.71016891E-15 7.74969033E-17 2.00680788E-17 5.10134300E-20 3.89415356E-16 1.22383841E-15 2.64634481E-18 2.19287533E-19 1.78771818E-19 0.00000000E+00 1.20974395E-16 3.61590769E-16 1.17635350E-16 4.49170471E-15 2.93126177E-12 1.03367993E-16 1.19095793E-14
LN-ET      4.21547024E-15 4.21547024E-15 1.59634177E-15 1.59634177E-15 4.70742699E-15 1.60744608E-15 2.06281160E-15 2.06281160E-15 2.06281160E-15 3.21290201E-17 3.25406277E-17 3.25421903E-17 1.03954089E-17 6.37102309E-18 6.67726795E-18 6.37102309E-18 1.14981310E-17 7.01245042E-18 7.01266012E-18 1.31448179E-17 1.39713561E-17 1.39725859E-17 3.98549188E-19 5.18943376E-19 7.23632614E-19 4.42501376E-16 2.03623242E-14 2.03623242E-14 2.03623242E-14 1.09801982E-12 7.26885116E-16 7.26885116E-16 7.26885116E-16 1.93453164E-16 1.93453164E-16 1.93453164E-16 1.93468357E-16 1.56221692E-15 1.85476918E-16 2.36825862E-17 2.01684357E-16 2.25062185E-16 2.25062185E-16 1.98980155E-16 1.98980155E-16 6.37210559E-18 1.60263773E-16 2.65821627E-16 9.49787871E-17 2.80675308E-16 7.44864312E-17 3.36679112E-16 2.10887319E-17 2.26947260E-17 1.34866012E-16 1.38005800E-17 4.03843989E-17 2.36051547E-16 0.00000000E+00 2.10896400E-17 7.05607652E-16 2.11003551E-19 2.78279809E-15 9.06770172E-17 3.77931052E-17 2.87391782E-20 8.23686083E-16 2.87481651E-15 4.92655794E-18 4.68363623E-19 6.49514355E-19 0.00000000E+00 1.17471792E-16 5.64080546E-16 1.70900499E-16 2.03623242E-14 2.03623242E-14 2.10247275E-16 3.75261765E-16
