  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.76283674E-14 7.34461103E-13 1.71429543E-13 1.28115435E-15 2.28705800E-13 4.53546986E-15 3.82374182E-17 3.82374182E-17 3.82374182E-17 3.18385456E-19 2.39855114E-19 2.39855114E-19 4.25858549E-20 2.23022987E-20 2.23022987E-20 2.23022987E-20 8.78825927E-21 2.72049592E-20 2.72049592E-20 7.84810202E-21 8.44795696E-21 8.44795696E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.95072846E-16 1.75269368E-15 1.75269368E-15 1.75269368E-15 3.26788982E-15 3.72889059E-17 3.72889059E-17 3.72889059E-17 4.55692231E-18 4.55692231E-18 4.55692231E-18 4.55692231E-18 4.37560546E-17 4.53882960E-18 1.08320558E-19 1.42461497E-16 7.05222054E-17 7.05222054E-17 3.31465468E-17 3.31465468E-17 7.76350710E-20 1.68894313E-17 2.18290998E-17 1.23512731E-17 2.27817865E-17 1.00662442E-17 7.07371986E-17 2.20142095E-19 1.62576639E-19 3.17590399E-18 2.01874256E-20 5.67417323E-19 9.10515051E-18 0.00000000E+00 8.24918100E-20 1.14101920E-16 0.00000000E+00 5.51772488E-16 5.53741455E-18 2.53766515E-19 0.00000000E+00 2.10814153E-17 7.74124139E-17 6.40037522E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.16448713E-17 5.70791368E-17 1.78798629E-17 1.75269368E-15 1.75269368E-15 5.64764847E-18 2.01796032E-17
Oesophagus 3.58393068E-17 3.58393068E-17 5.78487479E-18 5.78487479E-18 4.33879987E-17 2.52908992E-17 6.84215479E-13 2.99065111E-14 3.81247779E-13 6.13319306E-17 7.33563431E-17 7.33563431E-17 3.35229706E-18 2.40151900E-18 2.40151900E-18 2.40151900E-18 3.71471961E-19 3.06706852E-19 3.06706852E-19 2.79584583E-19 2.89901028E-19 2.89901028E-19 4.61811393E-21 1.14933743E-22 1.14933743E-22 2.21643589E-18 3.65604506E-16 3.65604506E-16 3.65604506E-16 2.23942988E-16 1.89718313E-15 1.89718313E-15 1.89718313E-15 1.47162349E-16 1.47162349E-16 1.47162349E-16 1.47162349E-16 1.74655389E-15 1.46766551E-16 4.26777495E-17 8.53984784E-16 2.81675775E-17 2.81675775E-17 1.71451281E-17 1.71451281E-17 7.99503835E-19 2.91165422E-17 5.48883151E-17 1.20452748E-17 9.99225853E-19 2.32760273E-17 1.08919477E-18 2.35586642E-17 2.47372034E-17 4.95364688E-16 9.78942281E-18 5.80044715E-17 2.30242419E-16 0.00000000E+00 1.05492601E-17 2.24506399E-18 0.00000000E+00 3.59097237E-17 4.06754208E-18 4.38878043E-17 0.00000000E+00 3.04254884E-16 9.07166577E-16 1.69789119E-18 2.21677159E-20 1.11453815E-20 8.56363628E-21 1.18092545E-17 3.33927336E-17 1.43702411E-17 3.65604506E-16 3.65604506E-16 2.05614722E-16 1.66700473E-16
St-stem    2.15786424E-19 2.15786424E-19 8.30129408E-20 8.30129408E-20 2.21226197E-19 9.76189714E-20 7.71163702E-17 7.71163702E-17 7.71163702E-17 1.11222644E-14 2.90410892E-12 8.89690165E-14 1.69624592E-16 1.41417568E-16 1.41417568E-16 1.41417568E-16 8.57063795E-18 8.49350817E-18 8.49350817E-18 2.29973289E-17 2.26741998E-17 2.26741998E-17 3.43504826E-19 2.68635421E-19 2.68635421E-19 3.79117228E-19 1.52018231E-19 1.52018231E-19 1.52018231E-19 3.13426118E-19 8.07215360E-18 8.07215360E-18 8.07215360E-18 3.71785546E-17 3.71785546E-17 3.71785546E-17 3.71785546E-17 5.33984417E-18 3.69434635E-17 1.68790832E-16 8.33818057E-16 3.99226223E-18 3.99226223E-18 5.92097020E-18 5.92097020E-18 8.62874057E-19 8.51243304E-18 1.62333797E-17 3.65654867E-18 8.25936529E-21 1.35558059E-17 2.62946635E-19 1.89543691E-16 1.29388952E-16 9.54698982E-17 1.10113415E-16 1.37764658E-16 1.49516232E-16 1.93548369E-19 6.41449188E-16 2.20988808E-20 0.00000000E+00 2.02449361E-19 6.38515060E-18 4.85821622E-16 0.00000000E+00 2.67376819E-18 7.72096733E-19 3.96054873E-17 2.65477708E-19 3.55514323E-19 2.01320671E-19 1.71602064E-17 1.35573355E-17 1.09385961E-17 1.52018231E-19 1.52018231E-19 3.62138184E-17 3.65411815E-17
SI-stem    2.08276495E-20 2.08276495E-20 1.40344169E-20 1.40344169E-20 2.45946566E-20 8.63822419E-21 2.63715268E-18 2.63715268E-18 2.63715268E-18 7.65764025E-17 1.42148524E-16 1.42148524E-16 1.69213906E-15 3.71182947E-13 2.14638629E-14 1.00770104E-14 1.44019523E-16 1.80177916E-16 1.80177916E-16 2.17869974E-16 2.57370781E-16 2.57370781E-16 1.78476987E-16 1.40181472E-16 1.40181472E-16 6.44765270E-20 1.18658840E-20 1.18658840E-20 1.18658840E-20 2.63261141E-20 5.43147708E-19 5.43147708E-19 5.43147708E-19 1.72255467E-18 1.72255467E-18 1.72255467E-18 1.72255467E-18 3.85373077E-19 1.78046517E-18 6.01101645E-17 8.88830912E-16 6.44406286E-18 6.44406286E-18 1.27540403E-17 1.27540403E-17 4.78834117E-19 1.90024378E-17 3.27945216E-17 9.54018290E-18 1.43696018E-21 1.05936464E-18 4.76744809E-20 1.35681729E-16 9.26648175E-17 3.21774512E-18 1.08822261E-16 3.09684310E-17 2.63199645E-16 1.50537629E-16 2.94873335E-16 1.63252743E-21 0.00000000E+00 1.91739495E-20 4.95437235E-18 3.43019172E-17 0.00000000E+00 2.19921397E-19 5.47918077E-20 3.25387967E-16 1.32458022E-16 1.35739991E-16 1.19614327E-16 2.76895095E-17 2.17300327E-17 1.60421157E-17 1.18658840E-20 1.18658840E-20 1.68319016E-18 1.69457452E-18
RC-stem    1.67171110E-20 1.67171110E-20 6.27108894E-21 6.27108894E-21 8.36186839E-21 7.54821415E-21 3.67097219E-19 3.67097219E-19 3.67097219E-19 4.33778694E-18 8.66784827E-18 8.66784827E-18 1.00254641E-16 1.79838550E-16 1.79838550E-16 1.79838550E-16 1.72304009E-15 5.98674570E-13 9.31990996E-14 5.25390269E-17 7.44321526E-17 7.44321526E-17 1.16060467E-17 1.02944802E-17 1.02944802E-17 3.54347952E-20 5.36793259E-21 5.36793259E-21 5.36793259E-21 1.10627860E-20 1.62437442E-19 1.62437442E-19 1.62437442E-19 4.33306443E-19 4.33306443E-19 4.33306443E-19 4.33306443E-19 1.32125676E-19 4.48482610E-19 1.19844994E-17 8.51068194E-16 6.04161282E-18 6.04161282E-18 9.39522725E-18 9.39522725E-18 5.74451321E-19 1.22770173E-17 1.81183231E-17 6.84645023E-18 0.00000000E+00 3.99055053E-19 2.41481307E-20 2.54104104E-17 2.56031422E-17 4.44487733E-19 1.02474188E-16 1.96525273E-17 1.66484725E-16 1.20433254E-17 7.69569490E-17 9.58037938E-23 0.00000000E+00 4.58522493E-21 5.85401417E-18 8.31849845E-19 0.00000000E+00 8.84417449E-20 2.93775108E-20 1.21229164E-16 2.09171619E-17 2.62107058E-17 1.25274679E-17 2.23145873E-17 1.15209975E-17 2.39412338E-17 5.36793259E-21 5.36793259E-21 4.24188904E-19 4.26525844E-19
LC-stem    5.24104021E-21 5.24104021E-21 4.43894734E-21 4.43894734E-21 7.20797321E-21 3.29925828E-21 3.56993350E-19 3.56993350E-19 3.56993350E-19 1.45715043E-17 2.34069259E-17 2.34069259E-17 1.42508124E-16 2.56414708E-16 2.56414708E-16 2.56414708E-16 5.39694551E-17 7.42378191E-17 7.42378191E-17 2.13830723E-15 6.15613452E-13 9.30280828E-14 7.43587171E-17 5.53796109E-17 5.53796109E-17 3.53568340E-20 1.58750070E-21 1.58750070E-21 1.58750070E-21 1.10377153E-20 9.28242490E-20 9.28242490E-20 9.28242490E-20 2.77044433E-19 2.77044433E-19 2.77044433E-19 2.77044433E-19 5.51747610E-20 2.51947488E-19 3.68953086E-18 8.57688937E-16 6.65126344E-18 6.65126344E-18 9.39505943E-18 9.39505943E-18 5.73283720E-19 1.17000306E-17 1.83438155E-17 6.90465068E-18 8.52423497E-23 2.31820515E-19 2.20908114E-20 6.79482983E-18 6.87587626E-18 5.53279294E-19 2.19637585E-17 2.83693152E-18 1.66781929E-16 1.46626409E-17 2.50154370E-17 0.00000000E+00 0.00000000E+00 4.91996401E-21 6.02229040E-18 5.12704761E-18 0.00000000E+00 2.40578113E-20 1.40965909E-20 1.21174586E-16 3.76160855E-17 4.39966524E-17 2.16581922E-17 2.40370189E-17 1.13346427E-17 2.23077573E-17 1.58750070E-21 1.58750070E-21 2.70882542E-19 2.72615940E-19
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.06474250E-20 1.06474250E-20 1.06474250E-20 1.55382572E-19 2.51308648E-19 2.51308648E-19 1.62779137E-16 1.39835661E-16 1.39835661E-16 1.39835661E-16 9.89862277E-18 1.06876636E-17 1.06876636E-17 3.13085154E-17 5.57761067E-17 5.57761067E-17 2.39901128E-15 1.01826161E-12 1.93452768E-13 2.69357936E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.53928684E-23 2.56860958E-21 2.56860958E-21 2.56860958E-21 8.43949754E-21 8.43949754E-21 8.43949754E-21 8.68223060E-21 2.54169301E-22 1.22220442E-20 1.59055094E-19 8.57239048E-16 7.95077718E-18 7.95077718E-18 1.15583301E-17 1.15583301E-17 7.98548202E-19 2.13095174E-17 3.29182597E-17 1.26805778E-17 0.00000000E+00 6.62482025E-22 4.65848878E-23 1.59757870E-19 1.62842920E-19 9.06932425E-21 7.09099913E-19 9.22294551E-20 1.88253247E-16 1.03094260E-15 4.18025516E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.92622002E-18 1.17205755E-19 0.00000000E+00 0.00000000E+00 4.56043557E-22 1.97226114E-16 5.45279240E-16 3.36102752E-16 1.33439964E-15 3.20128308E-17 1.58561186E-17 2.29999214E-17 0.00000000E+00 0.00000000E+00 8.47316517E-21 8.53508012E-21
ET1-bas    2.75372085E-16 2.75372085E-16 1.44392696E-16 1.44392696E-16 1.58844003E-16 9.78327391E-17 2.31193976E-18 2.31193976E-18 2.31193976E-18 5.12952871E-19 4.39701355E-19 4.39701355E-19 7.69621568E-20 4.79691684E-20 4.79691684E-20 4.79691684E-20 5.81782379E-20 7.92308389E-22 7.92308389E-22 0.00000000E+00 9.95528473E-21 9.95528473E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.23779488E-11 2.75113493E-16 2.75113493E-16 2.75113493E-16 2.79798638E-17 2.14264003E-18 2.14264003E-18 2.14264003E-18 1.78830015E-18 1.78830015E-18 1.78830015E-18 1.78830015E-18 2.50936880E-18 1.32111046E-18 2.71282815E-19 1.20270674E-16 4.08104266E-17 4.08104266E-17 1.32491262E-17 1.32491262E-17 8.22685658E-20 5.07386811E-18 6.50720367E-18 4.54536514E-18 2.86428726E-17 1.04798841E-17 6.06703940E-16 2.64359145E-19 3.09292817E-19 1.94951154E-18 1.81609926E-19 6.13697738E-19 1.35076742E-18 0.00000000E+00 3.54529646E-19 4.26240166E-17 0.00000000E+00 2.45708976E-17 1.58865425E-17 1.15573838E-19 0.00000000E+00 4.27374538E-18 4.46684889E-18 1.08146923E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.01967177E-17 1.33825248E-17 3.33244924E-18 3.87270370E-12 2.75113493E-16 1.80015888E-18 4.18055829E-18
ET2-bas    1.67245774E-15 1.67245774E-15 1.25370305E-16 1.25370305E-16 1.50013711E-15 1.73493540E-15 3.63189403E-16 3.63189403E-16 3.63189403E-16 1.33985849E-19 1.33911135E-19 1.33911135E-19 1.32218025E-20 2.43210413E-20 2.43210413E-20 2.43210413E-20 1.13395653E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.78242986E-16 1.23335088E-12 4.03737787E-12 2.65195197E-12 4.51241441E-15 4.47369747E-16 4.47369747E-16 4.47369747E-16 4.95384418E-18 4.95384418E-18 4.95384418E-18 4.95384418E-18 6.61262712E-16 4.28126913E-18 9.48809003E-20 1.26705490E-16 3.74139392E-17 3.74139392E-17 2.71165041E-17 2.71165041E-17 6.98869448E-20 1.72162538E-17 2.69134626E-17 1.01103424E-17 5.14975707E-17 6.03728618E-18 1.04565781E-16 1.27969479E-19 8.26569379E-20 2.67310112E-18 5.46701569E-20 2.56479999E-19 1.73546715E-17 0.00000000E+00 6.58686858E-20 3.07711030E-16 0.00000000E+00 4.49273633E-16 4.65146666E-18 1.80912762E-19 0.00000000E+00 2.52291141E-17 1.77375935E-16 9.80724361E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.76021527E-17 2.83693355E-16 1.50683375E-17 2.75113493E-16 3.87270370E-12 1.97034936E-17 1.43500538E-14
LN-ET      3.29948920E-15 3.29948920E-15 1.44900269E-16 1.44900269E-16 2.29115666E-15 5.63528181E-16 2.37539734E-16 2.37539734E-16 2.37539734E-16 3.71448631E-19 4.87574393E-19 4.92229030E-19 0.00000000E+00 5.65247916E-21 5.65247916E-21 5.65247916E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.53928684E-23 3.15928379E-17 4.78861194E-15 4.78861194E-15 4.78861194E-15 1.31627254E-12 3.01929254E-16 3.01929254E-16 3.01929254E-16 1.09683681E-17 1.09683681E-17 1.09683681E-17 1.09683681E-17 3.96321092E-16 1.22475553E-17 1.41311979E-19 2.60256241E-17 2.11499711E-17 2.11499711E-17 1.94066992E-17 1.94066992E-17 7.95384568E-21 1.48373425E-17 2.90928196E-17 6.60344662E-18 1.36751641E-17 1.81051038E-17 1.37240438E-17 1.44791907E-19 2.45902070E-19 5.25334673E-18 6.03732417E-22 2.10698207E-19 2.74454013E-17 0.00000000E+00 1.38292320E-19 5.70905448E-17 0.00000000E+00 1.09559477E-15 8.15964542E-18 7.36319647E-19 0.00000000E+00 5.63007011E-17 3.58842739E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.01230503E-17 3.33183261E-16 3.89289047E-17 4.78861194E-15 4.78861194E-15 2.06694699E-17 5.56898778E-17
