  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   3.77352816E-13 1.77172554E-12 1.52020673E-12 5.70505354E-14 7.96918307E-13 3.13317189E-15 1.57797969E-16 1.57797969E-16 1.57797969E-16 1.22568401E-17 1.20300177E-17 1.20300177E-17 4.42103833E-18 2.64952647E-18 2.65195085E-18 2.64952647E-18 4.96769346E-18 3.73258481E-18 3.73509260E-18 6.01235760E-18 5.22583223E-18 5.24378500E-18 4.36992540E-19 3.64368839E-19 3.64368839E-19 1.53609259E-15 1.46513910E-14 1.46513910E-14 1.46513910E-14 7.67975373E-15 7.47220036E-17 7.47220036E-17 7.47220036E-17 4.59752261E-17 4.59752261E-17 4.59752261E-17 4.60206415E-17 1.29809719E-16 4.48120510E-17 7.59556232E-18 6.90685764E-16 3.75015323E-16 3.75015323E-16 2.60000096E-16 2.60000096E-16 3.15825932E-18 1.54368761E-16 1.95798345E-16 1.17252161E-16 3.68279156E-16 3.91037735E-17 8.47754941E-16 9.69576202E-18 9.65061011E-18 3.58409466E-17 5.08941521E-18 1.44687192E-17 5.50489127E-17 0.00000000E+00 7.35415647E-18 1.23213842E-15 1.27425966E-19 1.11166685E-15 4.67326223E-17 1.14850704E-17 9.07049542E-20 1.25901506E-16 2.67306998E-16 1.89334019E-18 2.87928168E-19 3.06811437E-19 0.00000000E+00 9.82813303E-17 2.47395997E-16 1.66539182E-16 1.46513910E-14 1.46513910E-14 4.69195248E-17 1.74031380E-16
Oesophagus 1.57604050E-16 1.57604050E-16 9.90048504E-17 9.90048504E-17 1.83683555E-16 1.02617009E-16 4.43544417E-12 8.18890032E-13 1.08043166E-12 4.70174992E-16 1.06068555E-15 1.06068555E-15 1.06695299E-16 5.75662680E-17 5.75662680E-17 5.75662680E-17 5.86533897E-17 4.69989213E-17 4.69989213E-17 9.21316603E-17 7.93212191E-17 7.93212191E-17 7.04571172E-18 4.77326622E-18 4.77326622E-18 3.97309545E-17 4.20510797E-15 4.20510797E-15 4.20510797E-15 1.71881413E-15 4.47886184E-15 4.47886184E-15 4.47886184E-15 7.40430301E-16 7.40430301E-16 7.40430301E-16 7.40430301E-16 2.05398437E-14 7.44078247E-16 2.83262753E-16 3.17920920E-15 2.72671703E-16 2.72671703E-16 1.17727014E-16 1.17727014E-16 1.80815491E-17 1.91210833E-16 3.74994526E-16 8.40201581E-17 2.87699663E-17 1.25517291E-16 3.28231497E-17 2.02617349E-16 1.88810062E-16 3.74088726E-15 1.35075832E-16 3.92375566E-16 2.72163002E-15 0.00000000E+00 2.26887422E-16 5.09436127E-17 1.94360613E-18 1.93737870E-16 4.23394850E-17 3.11307268E-16 5.07360319E-19 1.37054398E-15 7.92376434E-15 4.44631058E-17 3.84659224E-18 3.86109553E-18 0.00000000E+00 2.70800710E-16 2.42500356E-16 9.05620439E-17 4.20510797E-15 4.20510797E-15 8.57287861E-16 8.07904144E-16
St-stem    1.30680702E-17 1.30680702E-17 1.31985371E-17 1.31985371E-17 1.40797960E-17 7.00139992E-18 1.06995969E-15 1.06995969E-15 1.06995969E-15 1.39154829E-13 5.85485071E-12 2.60526615E-13 8.12147739E-16 4.80686497E-16 4.80686497E-16 4.80686497E-16 2.73973988E-16 1.93625184E-16 1.93625184E-16 1.49057147E-15 1.57477939E-15 1.57477939E-15 3.39698349E-17 2.13260366E-17 2.13260366E-17 1.08150400E-17 1.23897981E-17 1.23897981E-17 1.23897981E-17 2.09859074E-17 2.36693233E-16 2.36693233E-16 2.36693233E-16 3.20707187E-16 3.20707187E-16 3.20707187E-16 3.20707187E-16 1.16613276E-16 3.14411879E-16 6.00462651E-16 2.95778024E-15 5.31499224E-17 5.31499224E-17 5.98252176E-17 5.98252176E-17 1.88887638E-17 7.04133328E-17 1.37072260E-16 3.42064084E-17 3.15119891E-18 2.70225848E-16 6.12264044E-18 4.76638247E-16 4.38254878E-16 1.26216616E-15 3.72381062E-16 7.37895385E-16 3.87987555E-15 0.00000000E+00 2.13228961E-15 4.90273886E-18 8.34239358E-18 1.20319402E-17 4.55845041E-17 1.01825615E-15 1.95275790E-18 8.38054044E-17 4.28465278E-17 1.81916695E-16 1.57941374E-17 1.74462250E-17 0.00000000E+00 3.16231083E-16 6.17825569E-17 6.54203758E-17 1.23897981E-17 1.23897981E-17 3.18075556E-16 3.16975920E-16
SI-stem    2.88224093E-18 2.88224093E-18 2.95619478E-18 2.95619478E-18 3.05254851E-18 1.57192068E-18 5.88001155E-17 5.88001155E-17 5.88001155E-17 3.84978365E-16 4.80427623E-16 4.80427623E-16 2.52942954E-14 6.33629695E-13 6.19076353E-14 1.44259075E-13 6.89906288E-16 1.05406875E-15 1.05406875E-15 7.01653022E-16 1.35305861E-15 1.35305861E-15 6.40726234E-16 5.51995050E-16 5.51995050E-16 2.62253595E-18 2.62823613E-18 2.62823613E-18 2.62823613E-18 4.42314278E-18 3.70688706E-17 3.70688706E-17 3.70688706E-17 4.46341081E-17 4.46341081E-17 4.46341081E-17 4.46341081E-17 2.19649629E-17 4.49836180E-17 2.93062558E-16 3.07697253E-15 7.17575432E-17 7.17575432E-17 8.05444220E-17 8.05444220E-17 1.05170260E-17 1.13826124E-16 2.00025833E-16 6.12201701E-17 7.74198505E-19 4.21189411E-17 1.49707352E-18 3.74157428E-16 3.69489558E-16 7.27490447E-17 4.40782165E-16 1.69504738E-16 2.33949701E-15 0.00000000E+00 1.43374832E-15 1.08880160E-18 1.48567882E-16 2.72853266E-18 4.47636177E-17 2.32158826E-16 2.30378812E-17 1.53213302E-17 8.48816486E-18 1.83748572E-15 5.26096234E-16 5.50083208E-16 0.00000000E+00 4.43820666E-16 9.87025579E-17 1.06942436E-16 2.62823613E-18 2.62823613E-18 4.44023729E-17 4.41595489E-17
RC-stem    4.00749415E-18 4.00749415E-18 4.19762600E-18 4.19762600E-18 4.17866552E-18 2.13611790E-18 4.73298359E-17 4.73298359E-17 4.73298359E-17 1.48073746E-16 1.93028668E-16 1.93028668E-16 8.54719845E-16 1.05199250E-15 1.05199250E-15 1.05199250E-15 2.12913804E-14 1.21133057E-12 2.85582474E-13 3.73337778E-16 4.65103983E-16 4.65103983E-16 7.89861973E-17 7.15821893E-17 7.15821893E-17 3.79009613E-18 3.49673390E-18 3.49673390E-18 3.49673390E-18 5.70758048E-18 3.69929842E-17 3.69929842E-17 3.69929842E-17 4.57645389E-17 4.57645389E-17 4.57645389E-17 4.57645389E-17 2.33326072E-17 4.53781317E-17 2.14029732E-16 3.09607346E-15 5.48354200E-17 5.48354200E-17 6.42644395E-17 6.42644395E-17 1.15030537E-17 7.96576241E-17 1.40936568E-16 4.31074989E-17 1.03758038E-18 5.21035733E-17 2.15910278E-18 1.64059472E-15 1.55263459E-15 5.77105093E-17 5.52823517E-16 5.40327483E-16 1.39645522E-15 0.00000000E+00 7.91837373E-16 1.53790244E-18 4.32204761E-17 3.50525727E-18 4.75474895E-17 5.50157022E-17 8.79873761E-18 1.86118551E-17 1.00543607E-17 5.50449726E-16 8.35835942E-17 9.15589924E-17 0.00000000E+00 3.59037600E-16 7.29157353E-17 1.17422099E-16 3.49673390E-18 3.49673390E-18 4.54906617E-17 4.52732258E-17
LC-stem    5.73217195E-18 5.73217195E-18 5.79256019E-18 5.79256019E-18 6.07875479E-18 3.09793513E-18 7.94559092E-17 7.94559092E-17 7.94559092E-17 9.57620328E-16 1.57481516E-15 1.57481516E-15 1.26458193E-15 1.35165350E-15 1.35165350E-15 1.35165350E-15 4.69241027E-16 4.65694287E-16 4.65694287E-16 2.66296210E-14 1.29741248E-12 2.88069483E-13 5.30987174E-16 1.63757073E-16 1.63757073E-16 5.16532771E-18 5.14020471E-18 5.14020471E-18 5.14020471E-18 8.34508609E-18 7.45416969E-17 7.45416969E-17 7.45416969E-17 8.58350563E-17 8.58350563E-17 8.58350563E-17 8.58350563E-17 3.56885257E-17 8.45925591E-17 2.92485092E-16 3.12950134E-15 4.24278277E-17 4.24278277E-17 8.31460191E-17 8.31460191E-17 1.68482624E-17 7.90190398E-17 1.47465048E-16 4.01359991E-17 1.50579848E-18 9.67061162E-17 3.12913955E-18 1.98881327E-16 1.91664533E-16 1.34260323E-16 4.30303886E-16 1.50477581E-16 1.51750949E-15 0.00000000E+00 5.81651850E-16 2.09978815E-18 2.21867565E-17 5.33503944E-18 5.34095447E-17 6.50130083E-16 5.07557137E-18 2.68180962E-17 1.58188568E-17 2.97149757E-16 4.31620671E-17 4.69507844E-17 0.00000000E+00 3.77820420E-16 8.23954007E-17 9.16450831E-17 5.14020471E-18 5.14020471E-18 8.54784614E-17 8.49583883E-17
RS-stem    3.89507349E-19 3.89507349E-19 3.87042087E-19 3.87042087E-19 4.09482677E-19 2.13154226E-19 4.72315800E-18 4.72315800E-18 4.72315800E-18 1.95892218E-17 2.09451496E-17 2.09451496E-17 2.02828123E-16 5.51593495E-16 5.51593495E-16 5.51593495E-16 5.40594592E-17 7.24913086E-17 7.24913086E-17 5.38844609E-17 1.63096000E-16 1.63096000E-16 6.22677882E-14 2.15295925E-12 6.03707905E-13 3.97221856E-19 2.98088399E-19 2.98088399E-19 2.98088399E-19 6.02170084E-19 3.81101886E-18 3.81101886E-18 3.81101886E-18 4.83443498E-18 4.83443498E-18 4.83443498E-18 4.83443498E-18 2.33625507E-18 4.61482564E-18 2.11924181E-17 2.94920531E-15 1.08212119E-16 1.08212119E-16 1.08076603E-16 1.08076603E-16 1.14217996E-17 1.54608234E-16 2.38996531E-16 9.79139082E-17 9.37121753E-20 4.50150229E-18 2.22167309E-19 2.43642200E-17 2.45811139E-17 5.94645594E-18 3.92510402E-17 1.53060111E-17 3.51612958E-15 0.00000000E+00 3.60127405E-17 1.65992523E-19 1.73157533E-15 3.44087985E-19 4.76048873E-17 1.46695885E-17 1.05943458E-16 1.58072305E-18 1.01100777E-18 4.31159013E-16 2.23276935E-15 1.58695364E-15 0.00000000E+00 4.13276605E-16 1.28794080E-16 1.63714239E-16 2.98088399E-19 2.98088399E-19 4.80239172E-18 4.78147668E-18
ET1-bas    1.51852835E-15 1.51852835E-15 2.05490730E-15 2.05490730E-15 1.19862330E-15 5.75913104E-16 3.74272843E-17 3.74272843E-17 3.74272843E-17 9.23385766E-18 9.40672576E-18 9.40672576E-18 3.56054660E-18 2.01454088E-18 2.01454088E-18 2.01454088E-18 4.34564705E-18 3.34208624E-18 3.34208624E-18 5.88807731E-18 4.84666451E-18 4.84666451E-18 4.37169926E-19 2.51902691E-19 2.51902691E-19 7.40347778E-11 2.10079544E-14 2.10079544E-14 2.10079544E-14 2.54407040E-16 3.25591138E-17 3.25591138E-17 3.25591138E-17 2.20021503E-17 2.20021503E-17 2.20021503E-17 2.20021503E-17 3.61683885E-17 2.16681142E-17 4.84265777E-18 5.05414063E-16 7.13610493E-16 7.13610493E-16 9.44948531E-17 9.44948531E-17 2.05393935E-18 6.39206410E-17 7.49046787E-17 4.88794535E-17 3.29032230E-16 4.42094868E-17 3.53898282E-15 7.67554330E-18 7.22593430E-18 1.98443935E-17 3.34394213E-18 1.10934779E-17 1.73576052E-17 0.00000000E+00 5.89085272E-18 8.21969728E-16 1.89250373E-19 2.59995677E-16 3.65731876E-16 6.51200155E-18 9.67205872E-20 4.75275486E-17 6.30051625E-17 1.46111562E-18 3.35095348E-19 3.24508639E-19 0.00000000E+00 3.35883649E-16 1.95291842E-15 2.14710159E-17 5.95510139E-12 2.10079544E-14 2.23348057E-17 2.05692051E-16
ET2-bas    1.46544756E-14 1.46544756E-14 1.63306082E-15 1.63306082E-15 8.95748732E-15 6.69599287E-15 4.20308940E-15 4.20308940E-15 4.20308940E-15 1.16456384E-17 1.14803750E-17 1.14803750E-17 3.91286268E-18 2.36422190E-18 2.36422190E-18 2.36422190E-18 3.98185247E-18 3.24095887E-18 3.24095887E-18 5.24070141E-18 4.58700929E-18 4.58700929E-18 4.16987750E-19 3.13630844E-19 3.13630844E-19 2.10758157E-14 2.33076773E-12 6.14910235E-12 3.75207343E-12 1.93370416E-13 1.40933665E-15 1.40933665E-15 1.40933665E-15 5.87775057E-17 5.87775057E-17 5.87775057E-17 5.87775057E-17 7.52405812E-16 5.71193206E-17 8.63204285E-18 5.35940371E-16 4.22510527E-16 4.22510527E-16 1.72087177E-16 1.72087177E-16 2.98511063E-18 1.28090319E-16 1.80086827E-16 8.97102531E-17 9.87070229E-16 3.00025871E-17 1.47279834E-15 8.55550987E-18 8.89717100E-18 4.38077354E-17 5.35638627E-18 1.40929358E-17 7.33429922E-17 0.00000000E+00 6.96554800E-18 3.83252065E-14 1.29570367E-19 1.05934991E-15 4.91775503E-17 1.29759785E-17 5.10254883E-20 2.37428563E-16 7.81524773E-16 1.87779281E-18 2.32683717E-19 2.25019184E-19 0.00000000E+00 3.88982731E-16 1.24489970E-15 1.38131793E-16 2.10079544E-14 5.95510139E-12 1.01082314E-16 2.41252569E-14
LN-ET      7.57240474E-15 7.57240474E-15 9.44762663E-16 9.44762663E-16 5.52008216E-15 9.63262561E-16 1.74640559E-15 1.74640559E-15 1.74640559E-15 2.05025149E-17 1.89061574E-17 1.89671594E-17 6.38170157E-18 3.95422160E-18 4.42314278E-18 3.95422160E-18 7.17215767E-18 5.36446861E-18 5.37953951E-18 8.56276179E-18 8.39204968E-18 8.41409696E-18 2.96174950E-19 4.43381593E-19 6.02155113E-19 2.65553734E-16 1.93441000E-13 1.93441000E-13 1.93441000E-13 3.98574003E-12 3.03022453E-15 3.03022453E-15 3.03022453E-15 1.15925820E-16 1.15925820E-16 1.15925820E-16 1.16127335E-16 2.22662383E-15 1.11630721E-16 1.50133661E-17 5.25944522E-16 1.33853397E-16 1.33853397E-16 3.33041417E-16 3.33041417E-16 4.33900297E-18 1.58802026E-16 2.39059609E-16 1.20093484E-16 1.64988020E-16 4.75488805E-17 2.09230550E-16 1.40964324E-17 1.44385581E-17 8.19805257E-17 8.90806588E-18 2.40424751E-17 1.49816899E-16 0.00000000E+00 1.22661249E-17 4.16471972E-16 2.18547218E-19 1.79861073E-15 5.87490115E-17 2.30990807E-17 6.27354193E-20 5.06502378E-16 1.88013780E-15 3.02848625E-18 4.36940292E-19 4.79090384E-19 0.00000000E+00 3.65572790E-16 1.64729362E-15 2.98472570E-16 1.93441000E-13 1.93441000E-13 2.07409450E-16 1.83678617E-15
