  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.84485418E-15 5.16630081E-10 9.13131315E-15 7.93303432E-16 5.32560487E-15 2.05217940E-16 1.11365545E-17 1.11365545E-17 1.11365545E-17 7.86505221E-19 7.72774274E-19 7.72774274E-19 2.77618533E-19 1.54210800E-19 1.54213233E-19 1.54210800E-19 2.96757546E-19 2.11304807E-19 2.11304926E-19 3.69464100E-19 3.20178510E-19 3.20187562E-19 1.74865661E-20 1.49732131E-20 1.49732131E-20 1.08991420E-16 2.46924671E-16 2.46924671E-16 2.46924671E-16 1.82412367E-16 5.28213364E-18 5.28213364E-18 5.28213364E-18 3.27850035E-18 3.27850035E-18 3.27850035E-18 3.27821249E-18 9.28237588E-18 3.14020874E-18 4.71733166E-19 1.47961421E-13 1.32381316E-17 1.32381316E-17 1.12385669E-17 1.12385669E-17 2.04521344E-19 6.97060525E-18 9.50669796E-18 4.96227237E-18 2.72429464E-17 2.70710647E-18 6.16135650E-17 6.21608766E-19 6.15268104E-19 2.48786939E-18 3.11190142E-19 9.59433573E-19 3.94309093E-18 0.00000000E+00 4.65363115E-19 8.81028984E-17 7.18444695E-21 7.73820137E-17 3.25541248E-18 7.58568034E-19 2.72655911E-21 9.07524269E-18 1.92859033E-17 9.95275842E-20 1.13660082E-20 1.10365764E-20 0.00000000E+00 3.80306035E-18 1.10806139E-17 5.15072623E-18 2.46924671E-16 2.46924671E-16 3.34104123E-18 5.42854735E-18
Oesophagus 1.12178389E-17 1.12178389E-17 7.10158742E-18 7.10158742E-18 1.31186482E-17 7.50018793E-18 3.01568316E-14 2.26509169E-15 3.57438611E-10 3.25559412E-17 3.55056100E-17 3.55056100E-17 7.98469085E-18 4.26860532E-18 4.26860532E-18 4.26860532E-18 4.39686817E-18 3.46462485E-18 3.46462485E-18 6.85524962E-18 5.96322463E-18 5.96322463E-18 4.35414005E-19 3.01482659E-19 3.01482659E-19 2.71641611E-18 5.55716092E-17 5.55716092E-17 5.55716092E-17 8.96799024E-17 9.60167801E-17 9.60167801E-17 9.60167801E-17 4.60036921E-17 4.60036921E-17 4.60036921E-17 4.60036921E-17 2.61585421E-16 4.70203539E-17 2.11930395E-17 7.52475384E-13 1.21666095E-17 1.21666095E-17 8.26579552E-18 8.26579552E-18 1.30810272E-18 1.28364514E-17 2.51000998E-17 5.63907058E-18 1.99093655E-18 9.17181401E-18 2.22617359E-18 1.52682395E-17 1.42516297E-17 1.10071757E-16 1.01539655E-17 2.48645931E-17 3.99096928E-17 0.00000000E+00 1.70300173E-17 3.62461449E-18 1.10372186E-19 1.36920857E-17 2.99920057E-18 2.32555997E-17 2.32176704E-20 9.22350805E-17 1.95063901E-16 3.28346954E-18 2.37984774E-19 2.39903743E-19 0.00000000E+00 7.33756304E-18 1.03578752E-17 5.47878211E-18 5.55716092E-17 5.55716092E-17 4.75663086E-17 4.65628405E-17
St-stem    8.83699614E-19 8.83699614E-19 8.86910048E-19 8.86910048E-19 9.55261850E-19 4.53043500E-19 3.59013725E-17 3.59013725E-17 3.59013725E-17 7.35744390E-16 3.89057504E-09 9.52754340E-11 5.23957746E-17 2.63041712E-17 2.63041712E-17 2.63041712E-17 1.99082723E-17 1.41963446E-17 1.41963446E-17 8.87080878E-17 7.11577636E-17 7.11577636E-17 2.39817658E-18 1.47075320E-18 1.47075320E-18 7.13798587E-19 8.32691140E-19 8.32691140E-19 8.32691140E-19 1.47559885E-18 1.74015643E-17 1.74015643E-17 1.74015643E-17 2.02055823E-17 2.02055823E-17 2.02055823E-17 2.02055823E-17 8.75391339E-18 2.00396238E-17 4.31883220E-17 7.52473339E-13 3.94590983E-18 3.94590983E-18 4.37367926E-18 4.37367926E-18 1.36853233E-18 5.20986384E-18 1.01916008E-17 2.50851880E-18 1.87864839E-19 1.93777995E-17 3.77809057E-19 3.52617536E-17 3.26285318E-17 5.43096980E-17 2.77821487E-17 3.92480399E-17 4.39280943E-17 0.00000000E+00 1.02625280E-16 3.06689258E-19 5.39607426E-19 8.10778361E-19 3.24510896E-18 6.93814038E-17 1.08011942E-19 6.26215646E-18 3.12381329E-18 1.37222756E-17 1.07625205E-18 1.18963330E-18 0.00000000E+00 1.00738746E-17 4.54586707E-18 4.28656349E-18 8.32691140E-19 8.32691140E-19 2.01196125E-17 1.99951248E-17
SI-stem    1.77120066E-19 1.77120066E-19 1.77751717E-19 1.77751717E-19 1.88708376E-19 9.29337621E-20 4.35193249E-18 4.35193249E-18 4.35193249E-18 2.52840322E-17 2.63965284E-17 2.63965284E-17 1.65017249E-16 5.00665097E-10 2.14389471E-11 6.34178909E-16 4.16450502E-17 4.71712526E-17 4.71712526E-17 4.63865249E-17 5.55938570E-17 5.55938570E-17 3.86127422E-17 2.94486724E-17 2.94486724E-17 1.54236707E-19 1.61437825E-19 1.61437825E-19 1.61437825E-19 2.81041057E-19 2.71076370E-18 2.71076370E-18 2.71076370E-18 3.26913422E-18 3.26913422E-18 3.26913422E-18 3.26913422E-18 1.59023659E-18 3.29795481E-18 1.99689848E-17 8.15216911E-13 5.29583489E-18 5.29583489E-18 6.00297725E-18 6.00297725E-18 7.30349475E-19 8.46338843E-18 1.49143651E-17 4.53341371E-18 3.98595227E-20 2.97247624E-18 8.15641834E-20 2.39732136E-17 2.41927967E-17 5.41043191E-18 3.01666772E-17 1.21028988E-17 3.67234006E-17 0.00000000E+00 5.52614550E-17 6.10691647E-20 1.11162410E-17 1.68694775E-19 3.14824081E-18 1.51914726E-17 1.59145189E-18 1.08131740E-18 5.75028492E-19 7.92652856E-17 2.98259518E-17 3.40908899E-17 0.00000000E+00 1.38551608E-17 7.36001342E-18 6.58575278E-18 1.61437825E-19 1.61437825E-19 3.25123019E-18 3.23430316E-18
RC-stem    2.38376660E-19 2.38376660E-19 2.50719707E-19 2.50719707E-19 2.57635056E-19 1.27094616E-19 3.50610331E-18 3.50610331E-18 3.50610331E-18 1.10326044E-17 1.41467908E-17 1.41467908E-17 4.80541897E-17 4.70746768E-17 4.70746768E-17 4.70746768E-17 3.19856155E-16 6.72059827E-10 9.25714319E-11 2.29679717E-17 1.71710484E-17 1.71710484E-17 5.81203957E-18 5.26928927E-18 5.26928927E-18 2.24662510E-19 2.11742879E-19 2.11742879E-19 2.11742879E-19 3.51170098E-19 2.68693210E-18 2.68693210E-18 2.68693210E-18 3.35154449E-18 3.35154449E-18 3.35154449E-18 3.35154449E-18 1.65810408E-18 3.32001873E-18 1.61091947E-17 8.25768155E-13 4.04606415E-18 4.04606415E-18 4.70787210E-18 4.70787210E-18 7.97823690E-19 5.89175136E-18 1.04850076E-17 3.17283682E-18 5.23246982E-20 3.64366537E-18 1.16262048E-19 7.54889073E-17 8.18330949E-17 4.24481843E-18 3.70344394E-17 3.14053844E-17 2.23361161E-17 0.00000000E+00 5.07471346E-17 8.24144058E-20 3.09866433E-18 2.09906493E-19 3.31332668E-18 4.06001100E-18 5.40197148E-19 1.29681003E-18 6.64332992E-19 3.97153630E-17 6.21020738E-18 6.82300895E-18 0.00000000E+00 1.15029799E-17 5.41182818E-18 6.34755897E-18 2.11742879E-19 2.11742879E-19 3.33065499E-18 3.31511949E-18
LC-stem    3.57107013E-19 3.57107013E-19 3.63629597E-19 3.63629597E-19 3.81038530E-19 1.84108257E-19 5.96950102E-18 5.96950102E-18 5.96950102E-18 6.61198055E-17 7.10784213E-17 7.10784213E-17 8.14109266E-17 5.55656634E-17 5.55656634E-17 5.55656634E-17 2.11550499E-17 1.70696420E-17 1.70696420E-17 3.54098261E-16 7.20404489E-10 9.25714419E-11 1.68663491E-17 7.72303563E-18 7.72303563E-18 3.13836731E-19 3.20901732E-19 3.20901732E-19 3.20901732E-19 5.49079763E-19 5.44753970E-18 5.44753970E-18 5.44753970E-18 6.25199577E-18 6.25199577E-18 6.25199577E-18 6.25199577E-18 2.60185485E-18 6.20201930E-18 2.16238188E-17 8.25767571E-13 3.09472708E-18 3.09472708E-18 4.51626345E-18 4.51626345E-18 1.21045905E-18 4.72518664E-18 8.70841455E-18 2.51541755E-18 7.98192045E-20 6.86372747E-18 1.71886754E-19 1.50342217E-17 1.44902886E-17 1.00105847E-17 3.11700104E-17 1.12610442E-17 2.68886234E-17 0.00000000E+00 4.20275449E-17 1.19521025E-19 1.54722541E-18 3.28525910E-19 3.71207810E-18 4.17016543E-17 3.07474118E-19 1.89453033E-18 1.09409991E-18 2.21497160E-17 3.11768912E-18 3.40836529E-18 0.00000000E+00 1.15448665E-17 4.70185661E-18 5.23753795E-18 3.20901732E-19 3.20901732E-19 6.22689661E-18 6.18808607E-18
RS-stem    1.65252149E-20 1.65252149E-20 1.58136914E-20 1.58136914E-20 1.90089539E-20 9.15043783E-21 3.09344172E-19 3.09344172E-19 3.09344172E-19 1.33878084E-18 1.44276784E-18 1.44276784E-18 1.23827232E-17 2.93602183E-17 2.93602183E-17 2.93602183E-17 3.90310130E-18 5.31808691E-18 5.31808691E-18 3.75043250E-18 7.64546370E-18 7.64546370E-18 3.98410450E-16 1.19679468E-09 1.98433402E-10 1.53311269E-20 1.53350442E-20 1.53350442E-20 1.53350442E-20 2.82522405E-20 2.26619092E-19 2.26619092E-19 2.26619092E-19 3.01437998E-19 3.01437998E-19 3.01437998E-19 3.01437998E-19 1.33971216E-19 2.81850638E-19 1.45818394E-18 8.25762757E-13 7.92898259E-18 7.92898259E-18 8.09774675E-18 8.09774675E-18 7.82842972E-19 1.15037073E-17 1.77068479E-17 7.30763283E-18 3.51814545E-21 2.60220841E-19 8.85140643E-21 1.67389230E-18 1.71481251E-18 3.65441405E-19 2.79220502E-18 1.01803588E-18 3.59908388E-17 0.00000000E+00 2.58213887E-18 6.52315108E-21 1.08225744E-16 1.55507448E-20 3.35826949E-18 9.78922898E-19 7.75870940E-18 8.55552458E-20 5.56303738E-20 3.12406274E-17 1.24816147E-16 1.09787054E-16 0.00000000E+00 1.28618348E-17 9.60213317E-18 9.00653176E-18 1.53350442E-20 1.53350442E-20 2.99136069E-19 2.98014566E-19
ET1-bas    1.07774440E-16 1.07774440E-16 1.48337447E-16 1.48337447E-16 8.63976995E-17 4.18710392E-17 2.45770447E-18 2.45770447E-18 2.45770447E-18 5.64247453E-19 6.37017394E-19 6.37017394E-19 1.96619548E-19 1.12549908E-19 1.12549908E-19 1.12549908E-19 2.68945649E-19 1.76655466E-19 1.76655466E-19 3.49188471E-19 2.93305549E-19 2.93305549E-19 1.30217975E-20 7.47649396E-21 7.47649396E-21 3.93440837E-09 1.91368650E-16 1.91368650E-16 1.91368650E-16 1.79406707E-17 2.16906984E-18 2.16906984E-18 2.16906984E-18 1.47674077E-18 1.47674077E-18 1.47674077E-18 1.47674077E-18 2.40205913E-18 1.44013044E-18 2.88308011E-19 1.47955633E-13 1.09551318E-17 1.09551318E-17 4.81349904E-18 4.81349904E-18 1.39691582E-19 3.20937709E-18 4.02509701E-18 2.54064665E-18 2.36513931E-17 2.53124539E-18 2.25595345E-16 4.72889792E-19 4.74338019E-19 1.31876587E-18 1.97192921E-19 7.14591399E-19 1.13706438E-18 0.00000000E+00 3.92845464E-19 5.69363930E-17 4.27294738E-21 1.84345128E-17 5.28851519E-18 4.03717869E-19 8.15325892E-21 3.05343515E-18 4.21495654E-18 7.39208052E-20 2.56961406E-20 1.28723533E-20 0.00000000E+00 4.00594741E-18 1.26144060E-17 1.49221380E-18 5.36792385E-09 1.91368650E-16 1.49848151E-18 3.14539795E-18
ET2-bas    2.46519600E-16 2.46519600E-16 1.20398983E-16 1.20398983E-16 2.26366441E-16 3.17009949E-16 5.56366836E-17 5.56366836E-17 5.56366836E-17 7.59884673E-19 7.35343809E-19 7.35343809E-19 2.45377408E-19 1.29989124E-19 1.29989124E-19 1.29989124E-19 2.37551239E-19 1.86741699E-19 1.86741699E-19 3.18740697E-19 2.85460995E-19 2.85460995E-19 1.76144644E-20 1.27326656E-20 1.27326656E-20 1.92729233E-16 2.03111259E-11 5.52944746E-09 5.36791409E-09 8.40931773E-16 1.32353563E-17 1.32353563E-17 1.32353563E-17 4.17333006E-18 4.17333006E-18 4.17333006E-18 4.17333006E-18 2.65638880E-17 4.04254396E-18 5.58931235E-19 1.47956402E-13 1.44035235E-17 1.44035235E-17 8.33923134E-18 8.33923134E-18 1.97527549E-19 6.88347684E-18 1.03412199E-17 4.59512739E-18 4.98553052E-17 1.99718380E-18 1.00164778E-16 5.69636391E-19 5.63921716E-19 3.10754334E-18 3.44400850E-19 9.39986960E-19 5.13899775E-18 0.00000000E+00 4.40170250E-19 4.30999118E-16 4.19989693E-21 7.41577162E-17 3.33834441E-18 8.60866639E-19 7.87239036E-22 1.67716298E-17 5.28602799E-17 1.10022181E-19 7.91427199E-21 5.92758643E-21 0.00000000E+00 5.19081485E-18 1.54773145E-17 5.07653230E-18 1.91368650E-16 5.36792385E-09 4.45703024E-18 1.77755993E-13
LN-ET      1.82495469E-16 1.82495469E-16 6.92539243E-17 6.92539243E-17 2.03315046E-16 7.05431463E-17 9.02359605E-17 9.02359605E-17 9.02359605E-17 1.38172812E-18 1.41322402E-18 1.41329320E-18 4.30119906E-19 2.77405831E-19 2.81041057E-19 2.77405831E-19 5.02377697E-19 2.91727991E-19 2.91734476E-19 5.77237597E-19 5.58347235E-19 5.58397200E-19 1.68201593E-20 1.42191095E-20 2.82522405E-20 1.90033167E-17 8.44185012E-16 8.44185012E-16 8.44185012E-16 1.16043041E-09 3.12616309E-17 3.12616309E-17 3.12616309E-17 8.17894871E-18 8.17894871E-18 8.17894871E-18 8.17955575E-18 6.80052052E-17 8.06863461E-18 1.00865430E-18 1.95289915E-13 9.69962394E-18 9.69962394E-18 8.63969806E-18 8.63969806E-18 2.50880926E-19 7.02806194E-18 1.16265364E-17 4.10212661E-18 1.21439969E-17 3.16034938E-18 1.44865086E-17 8.52450000E-19 9.65170707E-19 5.78986567E-18 5.51660337E-19 1.75933541E-18 1.03312823E-17 0.00000000E+00 9.01287905E-19 3.06892631E-17 7.08317490E-21 1.19975359E-16 3.89750908E-18 1.59038972E-18 4.80021642E-22 3.57845356E-17 1.24341246E-16 1.94563179E-19 1.82990850E-20 2.24795724E-20 0.00000000E+00 4.95441254E-18 2.41887261E-17 7.47018472E-18 8.44185012E-16 8.44185012E-16 8.90406527E-18 1.57315907E-17
