  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.99743960E-15 8.24459784E-10 9.08527767E-15 6.99517669E-16 6.05026596E-15 7.03440977E-16 2.27973891E-17 2.27973891E-17 2.27973891E-17 1.07770688E-18 9.07653527E-19 9.07653527E-19 2.56338860E-19 2.08192611E-19 2.08192611E-19 2.08192611E-19 1.48281062E-19 1.44339909E-19 1.44339909E-19 1.16094789E-19 9.41131343E-20 9.41131343E-20 1.73630129E-20 1.95458311E-20 1.95458311E-20 1.71555971E-16 3.69427227E-16 3.69427227E-16 3.69427227E-16 5.61667671E-16 2.20261679E-17 2.20261679E-17 2.20261679E-17 5.78367549E-18 5.78367549E-18 5.78367549E-18 5.78367549E-18 2.56094611E-17 5.77019550E-18 8.45423478E-19 1.34782215E-13 1.88239162E-17 1.88239162E-17 1.80106862E-17 1.80106862E-17 3.15229495E-19 1.00425026E-17 1.32687011E-17 7.02866156E-18 2.78408811E-17 7.38089929E-18 6.58515903E-17 9.52918435E-19 9.72113366E-19 4.86342975E-18 4.54389370E-19 1.43346073E-18 6.27130140E-18 1.43189133E-20 5.92879068E-19 9.04830160E-17 0.00000000E+00 1.84736194E-16 4.23618714E-18 1.14638216E-18 0.00000000E+00 1.73016086E-17 4.64565028E-17 1.77986334E-19 1.47750204E-20 1.44833972E-20 1.40430404E-20 5.01821220E-18 1.41062935E-17 5.51977841E-18 3.69427227E-16 3.69427227E-16 6.32492448E-18 9.12499257E-18
Oesophagus 2.31520673E-17 2.31520673E-17 1.33797496E-17 1.33797496E-17 2.58798061E-17 1.80265126E-17 3.25148772E-14 2.47702716E-15 4.28519127E-10 2.89860216E-17 2.58623103E-17 2.58623103E-17 3.79929898E-18 2.88158128E-18 2.88158128E-18 2.88158128E-18 1.39989318E-18 1.42974728E-18 1.42974728E-18 1.23669243E-18 1.18933173E-18 1.18933173E-18 2.23901017E-19 2.01703707E-19 2.01703707E-19 5.37217291E-18 6.55665770E-17 6.55665770E-17 6.55665770E-17 7.59493426E-17 3.10266751E-16 3.10266751E-16 3.10266751E-16 5.94277973E-17 5.94277973E-17 5.94277973E-17 5.94277973E-17 3.12424593E-16 6.01860232E-17 2.49092289E-17 8.57064085E-13 1.39494748E-17 1.39494748E-17 1.15721065E-17 1.15721065E-17 1.36500616E-18 1.73911337E-17 3.22833209E-17 7.71475097E-18 3.13042640E-18 1.72451004E-17 3.48547033E-18 1.77392920E-17 1.79253449E-17 1.16974658E-16 9.27094226E-18 2.64581879E-17 4.38021999E-17 1.70239132E-19 9.75920121E-18 6.64294398E-18 0.00000000E+00 2.18407799E-17 3.96914599E-18 2.45220023E-17 0.00000000E+00 1.12189745E-16 2.31907670E-16 2.74757419E-18 1.61389075E-19 1.77214800E-19 1.68953200E-19 5.55971025E-18 1.24814411E-17 7.70057155E-18 6.55665770E-17 6.55665770E-17 6.77936640E-17 6.19803992E-17
St-stem    1.00413241E-18 1.00413241E-18 9.65086462E-19 9.65086462E-19 9.92402840E-19 7.66736017E-19 2.60893989E-17 2.60893989E-17 2.60893989E-17 7.53790171E-16 3.88910288E-09 1.07120359E-10 5.88327754E-17 4.26712169E-17 4.26712169E-17 4.26712169E-17 9.04663268E-18 9.11410543E-18 9.11410543E-18 1.59054327E-17 1.56775085E-17 1.56775085E-17 1.76313650E-18 1.46307998E-18 1.46307998E-18 8.32569901E-19 7.91170668E-19 7.91170668E-19 7.91170668E-19 1.15093959E-18 7.61122486E-18 7.61122486E-18 7.61122486E-18 1.73042813E-17 1.73042813E-17 1.73042813E-17 1.73042813E-17 6.15636819E-18 1.76419263E-17 6.99206629E-17 8.57059569E-13 4.34390428E-18 4.34390428E-18 5.51876286E-18 5.51876286E-18 1.24834882E-18 7.09828178E-18 1.27976397E-17 3.38655231E-18 2.21802260E-19 1.07747833E-17 6.34596607E-19 7.08028516E-17 6.35728349E-17 3.77500386E-17 5.29301183E-17 4.91583077E-17 3.28380047E-17 1.25483883E-18 1.57288905E-16 3.52407378E-19 0.00000000E+00 7.81317084E-19 4.14306996E-18 1.33239016E-16 0.00000000E+00 4.73161899E-18 2.18138145E-18 2.27709198E-17 1.38345863E-18 1.52784479E-18 1.34400243E-18 6.92048562E-18 8.64442420E-18 5.73403677E-18 7.91170668E-19 7.91170668E-19 1.69794749E-17 1.70492884E-17
SI-stem    2.23599853E-19 2.23599853E-19 2.14863656E-19 2.14863656E-19 2.17480136E-19 1.60719861E-19 2.96407135E-18 2.96407135E-18 2.96407135E-18 3.13882773E-17 4.27732015E-17 4.27732015E-17 1.93103415E-16 5.39136942E-10 2.44894977E-11 6.99758141E-16 5.63082145E-17 5.96575589E-17 5.96575589E-17 7.50699094E-17 7.80316649E-17 7.80316649E-17 5.93715034E-17 4.77037680E-17 4.77037680E-17 2.12390665E-19 1.68487171E-19 1.68487171E-19 1.68487171E-19 2.43915172E-19 1.38568427E-18 1.38568427E-18 1.38568427E-18 2.67954020E-18 2.67954020E-18 2.67954020E-18 2.67954020E-18 1.17275442E-18 2.70958215E-18 2.58602179E-17 9.30725327E-13 5.97392135E-18 5.97392135E-18 9.74571110E-18 9.74571110E-18 1.25627251E-18 1.28445891E-17 2.09349658E-17 7.13226412E-18 4.51877706E-20 1.97483081E-18 1.66123647E-19 3.91594134E-17 3.70933057E-17 4.01758467E-18 4.31066180E-17 1.61093946E-17 4.99619200E-17 4.92256866E-17 7.97763266E-17 7.55618441E-20 0.00000000E+00 1.66488861E-19 3.67280127E-18 1.70142945E-17 0.00000000E+00 9.41880735E-19 4.47863000E-19 9.73124249E-17 4.45549220E-17 5.19007106E-17 4.64996348E-17 9.91548944E-18 1.29743792E-17 8.98592103E-18 1.68487171E-19 1.68487171E-19 2.63642940E-18 2.64310844E-18
RC-stem    1.59450189E-19 1.59450189E-19 1.50080307E-19 1.50080307E-19 1.60792802E-19 1.17192141E-19 1.45326226E-18 1.45326226E-18 1.45326226E-18 6.37304693E-18 9.04180638E-18 9.04180638E-18 4.39417983E-17 5.94537708E-17 5.94537708E-17 5.94537708E-17 3.84835611E-16 7.61301915E-10 1.02085889E-10 2.79453326E-17 3.03541597E-17 3.03541597E-17 1.27869466E-17 1.17164018E-17 1.17164018E-17 1.51036805E-19 1.17612328E-19 1.17612328E-19 1.17612328E-19 1.69222065E-19 8.50962127E-19 8.50962127E-19 8.50962127E-19 1.58924531E-18 1.58924531E-18 1.58924531E-18 1.58924531E-18 7.33178250E-19 1.58262286E-18 1.30795863E-17 9.04623162E-13 5.44459421E-18 5.44459421E-18 8.24129727E-18 8.24129727E-18 1.10753342E-18 9.86020873E-18 1.58098769E-17 5.66009835E-18 3.14133426E-20 1.22231236E-18 1.28557793E-19 1.92975176E-17 1.95503126E-17 1.80742366E-18 3.74902310E-17 1.36982826E-17 3.31418396E-17 1.29564212E-17 3.60313200E-17 5.04465149E-20 0.00000000E+00 1.13303786E-19 3.88837210E-18 3.40028644E-18 0.00000000E+00 6.44785901E-19 3.17836081E-19 5.66691803E-17 1.70143313E-17 1.97741306E-17 1.27652382E-17 8.64222557E-18 9.38189647E-18 9.73382346E-18 1.17612328E-19 1.17612328E-19 1.56458714E-18 1.56781203E-18
LC-stem    1.12043764E-19 1.12043764E-19 1.11405172E-19 1.11405172E-19 1.07093419E-19 7.71786588E-20 1.17085162E-18 1.17085162E-18 1.17085162E-18 1.17714207E-17 1.55835172E-17 1.55835172E-17 5.68405735E-17 7.78251695E-17 7.78251695E-17 7.78251695E-17 2.75760734E-17 3.02396455E-17 3.02396455E-17 4.61897731E-16 7.81886529E-10 1.02085934E-10 3.04039397E-17 2.38104441E-17 2.38104441E-17 1.26608978E-19 8.20724997E-20 8.20724997E-20 8.20724997E-20 1.16249040E-19 6.38155365E-19 6.38155365E-19 6.38155365E-19 1.20900338E-18 1.20900338E-18 1.20900338E-18 1.20900338E-18 5.25417987E-19 1.20199729E-18 7.37990357E-18 9.04622470E-13 5.59962132E-18 5.59962132E-18 8.11348223E-18 8.11348223E-18 1.13205592E-18 1.00844924E-17 1.55722687E-17 6.09541982E-18 2.37952791E-20 9.33378441E-19 1.03749313E-19 9.34852476E-18 9.46331249E-18 1.74969467E-18 1.66287869E-17 4.94200895E-18 3.68678325E-17 1.43824037E-17 1.91651575E-17 3.61268196E-20 0.00000000E+00 7.95620445E-20 3.84369325E-18 6.50454337E-18 0.00000000E+00 4.20385118E-19 2.05502947E-19 5.78762299E-17 2.33902900E-17 2.62963126E-17 1.76780440E-17 9.28715697E-18 9.22344694E-18 9.74934171E-18 8.20724997E-20 8.20724997E-20 1.18999215E-18 1.19259169E-18
RS-stem    2.28871772E-20 2.28871772E-20 2.16086092E-20 2.16086092E-20 1.78186814E-20 1.46054517E-20 1.91670610E-19 1.91670610E-19 1.91670610E-19 1.17939415E-18 1.51817451E-18 1.51817451E-18 5.43495615E-17 4.80394209E-17 4.80394209E-17 4.80394209E-17 1.17766534E-17 1.19033157E-17 1.19033157E-17 1.99228655E-17 2.40116280E-17 2.40116280E-17 4.64112877E-16 1.29917205E-09 2.11390809E-10 2.47977927E-20 1.87444323E-20 1.87444323E-20 1.87444323E-20 2.18224379E-20 1.26720457E-19 1.26720457E-19 1.26720457E-19 2.36892314E-19 2.36892314E-19 2.36892314E-19 2.36905896E-19 1.04908437E-19 2.37934805E-19 1.47720225E-18 9.04620712E-13 6.77844293E-18 6.77844293E-18 8.35411854E-18 8.35411854E-18 2.46934067E-18 1.38947570E-17 1.93982164E-17 9.51298625E-18 4.18902529E-21 1.62724396E-19 1.84944115E-20 1.58140209E-18 1.59035477E-18 2.63118899E-19 2.88617368E-18 9.93088853E-19 3.71248302E-17 2.70015974E-16 2.60514431E-18 7.35929283E-21 0.00000000E+00 1.75026617E-20 3.83682069E-18 8.95338070E-19 0.00000000E+00 7.58384587E-20 4.14446421E-20 5.39354641E-17 1.29781318E-16 1.16196761E-16 3.22126270E-16 1.21019139E-17 1.07804780E-17 1.19457716E-17 1.87444323E-20 1.87444323E-20 2.33282913E-19 2.33664961E-19
ET1-bas    1.71437033E-16 1.71437033E-16 2.27544820E-16 2.27544820E-16 1.27869646E-16 8.88582780E-17 4.99962199E-18 4.99962199E-18 4.99962199E-18 7.09659145E-19 7.29890229E-19 7.29890229E-19 2.19992768E-19 1.94590312E-19 1.94590312E-19 1.94590312E-19 1.70193710E-19 1.53329573E-19 1.53329573E-19 9.26735993E-20 9.77551219E-20 9.77551219E-20 1.54108835E-20 2.61045075E-20 2.61045075E-20 4.55109029E-09 1.15356632E-16 1.15356632E-16 1.15356632E-16 3.88352352E-17 5.28123576E-18 5.28123576E-18 5.28123576E-18 2.72282406E-18 2.72282406E-18 2.72282406E-18 2.72282406E-18 5.86975000E-18 2.55367936E-18 5.47074493E-19 1.34776270E-13 1.50277920E-17 1.50277920E-17 1.14012897E-17 1.14012897E-17 1.99700349E-19 4.95213153E-18 6.04425911E-18 3.81805893E-18 2.93611495E-17 5.68481354E-18 2.67808086E-16 7.53054044E-19 7.65803890E-19 2.57970325E-18 3.48806305E-19 9.32286182E-19 2.21698511E-18 4.66626331E-21 4.73433148E-19 5.19983368E-17 0.00000000E+00 3.49751666E-17 5.20591305E-18 7.29124096E-19 0.00000000E+00 6.64821418E-18 1.02590210E-17 1.25379636E-19 2.48184062E-20 3.27251465E-20 1.31699227E-20 6.84601137E-18 6.17997108E-18 2.18047360E-18 6.22962841E-09 1.15356632E-16 2.80910015E-18 3.73179216E-18
ET2-bas    3.69131785E-16 3.69131785E-16 1.48124501E-16 1.48124501E-16 4.01004756E-16 4.72627226E-16 6.49120059E-17 6.49120059E-17 6.49120059E-17 8.37071055E-19 6.98316925E-19 6.98316925E-19 1.98116032E-19 1.55239564E-19 1.55239564E-19 1.55239564E-19 1.11492942E-19 1.07469310E-19 1.07469310E-19 7.83596984E-20 6.95310651E-20 6.95310651E-20 1.62548050E-20 1.31052744E-20 1.31052744E-20 1.15532173E-16 2.34948912E-11 6.39630061E-09 6.20895843E-09 7.28831846E-16 5.84846790E-17 5.84846790E-17 5.84846790E-17 6.29474405E-18 6.29474405E-18 6.29474405E-18 6.29474405E-18 7.74552846E-17 6.07599347E-18 7.16445902E-19 1.34777138E-13 1.89692090E-17 1.89692090E-17 1.89645992E-17 1.89645992E-17 2.91352872E-19 1.15239363E-17 1.77098400E-17 7.15802018E-18 4.73802289E-17 5.49925369E-18 6.40394070E-17 7.21171140E-19 7.00206625E-19 4.43606384E-18 4.39295015E-19 1.17017347E-18 9.27718285E-18 8.54081177E-21 4.27470111E-19 2.13711511E-16 0.00000000E+00 1.80110223E-16 3.83971982E-18 1.02779443E-18 0.00000000E+00 1.98025914E-17 7.94850388E-17 1.27048792E-19 9.43371912E-21 1.51781900E-20 1.19473077E-20 6.22420136E-18 3.09031285E-17 6.48712882E-18 1.15356632E-16 6.22962841E-09 8.03535225E-18 2.05567713E-13
LN-ET      5.63273195E-16 5.63273195E-16 1.48629439E-16 1.48629439E-16 5.21691075E-16 2.10016745E-16 7.64038854E-17 7.64038854E-17 7.64038854E-17 1.37384619E-18 1.21908800E-18 1.21927817E-18 2.49280586E-19 2.01815373E-19 2.01815373E-19 2.01815373E-19 1.72813864E-19 2.18870831E-19 2.18870831E-19 6.33238239E-20 2.93470892E-20 2.93470892E-20 2.20032323E-20 4.17180880E-22 2.18224379E-20 3.96366664E-17 7.35144052E-16 7.35144052E-16 7.35144052E-16 1.45789662E-09 8.25271801E-17 8.25271801E-17 8.25271801E-17 9.52064467E-18 9.52064467E-18 9.52064467E-18 9.52064467E-18 1.07281233E-16 9.51390380E-18 1.17656022E-18 2.45262299E-13 1.36180819E-17 1.36180819E-17 1.31477048E-17 1.31477048E-17 3.03414356E-19 1.03469666E-17 1.65107215E-17 5.75031178E-18 1.92247391E-17 8.78759318E-18 2.33615839E-17 1.07648762E-18 1.13519845E-18 6.64414047E-18 5.83864092E-19 1.66995553E-18 1.20080082E-17 1.93083153E-20 6.62993698E-19 5.49955580E-17 0.00000000E+00 2.77653812E-16 4.92314397E-18 1.68758611E-18 0.00000000E+00 3.25596224E-17 1.40284654E-16 2.06778347E-19 1.95207407E-20 2.62392586E-20 1.94106785E-20 5.67118752E-18 3.71142787E-17 8.93620571E-18 7.35144052E-16 7.35144052E-16 1.19562558E-17 1.65886394E-17
