  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.05649474E-14 8.41105385E-10 3.20586577E-15 9.33049487E-16 5.31525089E-14 1.92677890E-15 3.22446002E-17 3.22446002E-17 3.22446002E-17 1.22814746E-18 1.04658407E-18 1.04658407E-18 2.51584711E-19 2.13067676E-19 2.13067676E-19 2.13067676E-19 1.31154872E-19 1.31559695E-19 1.31559695E-19 9.82513421E-20 9.36125201E-20 9.36125201E-20 1.66141567E-20 1.52982088E-20 1.52982088E-20 2.49160938E-16 8.62001750E-16 8.62001750E-16 8.62001750E-16 1.54159793E-15 3.07655581E-17 3.07655581E-17 3.07655581E-17 7.49631130E-18 7.49631130E-18 7.49631130E-18 7.49631130E-18 3.54632929E-17 7.54688065E-18 9.19405023E-19 1.37508128E-13 2.82796081E-17 2.82796081E-17 2.59551165E-17 2.59551165E-17 3.65853414E-19 1.41905393E-17 1.86055441E-17 9.89825321E-18 3.67713391E-17 9.93935615E-18 8.62059417E-17 1.03431029E-18 1.08842324E-18 6.30489939E-18 5.00636720E-19 1.67308460E-18 8.48363449E-18 1.50188656E-20 6.32353256E-19 1.25531513E-16 0.00000000E+00 3.88809508E-16 5.87682831E-18 1.28539227E-18 0.00000000E+00 2.33591383E-17 6.37459368E-17 1.81088553E-19 1.78034538E-20 1.93413711E-20 1.10360874E-20 8.03972119E-18 2.54498556E-17 9.69586413E-18 8.62001750E-16 8.62001750E-16 8.27153510E-18 1.52015372E-17
Oesophagus 3.23367353E-17 3.23367353E-17 1.68265591E-17 1.68265591E-17 3.63977018E-17 2.46539385E-17 1.83341090E-14 9.25490507E-15 4.37173364E-10 4.42177721E-17 4.77372437E-17 4.77372437E-17 5.12008294E-18 3.89315804E-18 3.89315804E-18 3.89315804E-18 1.64510010E-18 1.68860048E-18 1.68860048E-18 1.46031007E-18 1.39892197E-18 1.39892197E-18 2.30203853E-19 2.03323454E-19 2.03323454E-19 6.50960528E-18 1.63119067E-16 1.63119067E-16 1.63119067E-16 1.37089285E-16 9.05118076E-16 9.05118076E-16 9.05118076E-16 9.58469707E-17 9.58469707E-17 9.58469707E-17 9.58469707E-17 8.53593601E-16 9.56690956E-17 3.62480789E-17 8.74389495E-13 2.01211344E-17 2.01211344E-17 1.59575304E-17 1.59575304E-17 1.77481350E-18 2.44041865E-17 4.55453853E-17 1.08337726E-17 3.72372245E-18 2.41859051E-17 4.16868792E-18 2.54810333E-17 2.57206433E-17 2.44416249E-16 1.27912442E-17 4.26662479E-17 1.04696131E-16 1.53690245E-19 1.37223748E-17 8.27344464E-18 0.00000000E+00 3.01794347E-17 5.23301131E-18 3.59855070E-17 0.00000000E+00 1.74930177E-16 4.82703873E-16 3.56114591E-18 1.62953317E-19 1.81045759E-19 1.58114835E-19 9.00889159E-18 2.12823186E-17 1.18844920E-17 1.63119067E-16 1.63119067E-16 1.22810419E-16 1.04534767E-16
St-stem    1.15921251E-18 1.15921251E-18 1.05601586E-18 1.05601586E-18 1.14831972E-18 8.69670485E-19 4.89849454E-17 4.89849454E-17 4.89849454E-17 9.37300163E-16 3.96758826E-09 1.09284338E-10 1.00135561E-16 7.88354169E-17 7.88354169E-17 7.88354169E-17 1.24906580E-17 1.25728638E-17 1.25728638E-17 2.29808624E-17 2.25871763E-17 2.25871763E-17 2.08749501E-18 1.70942719E-18 1.70942719E-18 9.80155209E-19 9.23650050E-19 9.23650050E-19 9.23650050E-19 1.37987080E-18 1.08259662E-17 1.08259662E-17 1.08259662E-17 2.82734821E-17 2.82734821E-17 2.82734821E-17 2.82734821E-17 8.61044341E-18 2.84562124E-17 1.15001625E-16 8.74380932E-13 6.03485551E-18 6.03485551E-18 7.79949308E-18 7.79949308E-18 1.66464920E-18 1.01519549E-17 1.85074647E-17 4.74875192E-18 2.23679704E-19 1.49529708E-17 7.18912075E-19 1.17844090E-16 9.78724886E-17 6.37754080E-17 8.09108252E-17 8.47633651E-17 6.93860058E-17 1.42564547E-18 3.16304295E-16 3.68750941E-19 0.00000000E+00 9.07862051E-19 5.70579357E-18 2.61378974E-16 0.00000000E+00 6.38075540E-18 2.77625286E-18 3.33847686E-17 1.59663912E-18 1.77755247E-18 1.54170852E-18 1.15671766E-17 1.28108068E-17 8.93165250E-18 9.23650050E-19 9.23650050E-19 2.76887961E-17 2.78339835E-17
SI-stem    2.31964711E-19 2.31964711E-19 2.17576887E-19 2.17576887E-19 2.27767226E-19 1.65505272E-19 4.04646579E-18 4.04646579E-18 4.04646579E-18 5.01379618E-17 7.90954082E-17 7.90954082E-17 3.62460446E-16 5.50136769E-10 2.49842011E-11 6.90104319E-16 9.24388275E-17 1.07528860E-16 1.07528860E-16 1.28002060E-16 1.44388190E-16 1.44388190E-16 1.03612619E-16 8.34094913E-17 8.34094913E-17 2.28001399E-19 1.74884300E-19 1.74884300E-19 1.74884300E-19 2.58517535E-19 1.74454776E-18 1.74454776E-18 1.74454776E-18 3.49911487E-18 3.49911487E-18 3.49911487E-18 3.49911487E-18 1.45887053E-18 3.55880563E-18 4.47946390E-17 9.49532073E-13 8.49541189E-18 8.49541189E-18 1.41184862E-17 1.41184862E-17 1.55698325E-18 1.89630912E-17 3.11363001E-17 1.03901288E-17 4.44132350E-20 2.47922382E-18 1.78492562E-19 7.19251486E-17 6.27640534E-17 5.47315144E-18 7.18339856E-17 2.50544969E-17 1.19280394E-16 9.12812620E-17 1.53943329E-16 7.19328511E-20 0.00000000E+00 1.72025727E-19 4.96810851E-18 2.59854708E-17 0.00000000E+00 1.12675070E-18 4.97019974E-19 1.95066568E-16 7.62011567E-17 8.42850322E-17 7.62948207E-17 1.78647022E-17 1.93716958E-17 1.37636584E-17 1.74884300E-19 1.74884300E-19 3.44048683E-18 3.45028978E-18
RC-stem    1.58604918E-19 1.58604918E-19 1.46182064E-19 1.46182064E-19 1.58554608E-19 1.14785281E-19 1.77450428E-18 1.77450428E-18 1.77450428E-18 8.59344769E-18 1.25416266E-17 1.25416266E-17 6.91338559E-17 1.07105659E-16 1.07105659E-16 1.07105659E-16 1.03059626E-15 7.71611463E-10 1.04147435E-10 4.35630365E-17 5.10148283E-17 5.10148283E-17 1.80388843E-17 1.64121435E-17 1.64121435E-17 1.59296722E-19 1.16996689E-19 1.16996689E-19 1.16996689E-19 1.72235763E-19 9.84382276E-19 9.84382276E-19 9.84382276E-19 1.90329385E-18 1.90329385E-18 1.90329385E-18 1.90329385E-18 8.40700004E-19 1.91988727E-18 1.83326635E-17 9.22900130E-13 7.60585735E-18 7.60585735E-18 1.17480429E-17 1.17480429E-17 1.36873555E-18 1.40516697E-17 2.25254206E-17 7.94728393E-18 2.88294776E-20 1.41147270E-18 1.33027623E-19 2.77849846E-17 2.82724025E-17 2.18102724E-18 6.41644625E-17 2.00566849E-17 7.36512481E-17 1.82924404E-17 5.69419102E-17 4.88835943E-20 0.00000000E+00 1.18006796E-19 5.31041775E-18 4.17198331E-18 0.00000000E+00 7.22000257E-19 3.31710560E-19 8.63304306E-17 2.42189802E-17 2.84182822E-17 1.79624821E-17 1.47329443E-17 1.35157128E-17 1.61919424E-17 1.16996689E-19 1.16996689E-19 1.87265946E-18 1.87705256E-18
LC-stem    1.13330438E-19 1.13330438E-19 1.07566685E-19 1.07566685E-19 1.05202474E-19 8.02026931E-20 1.42948631E-18 1.42948631E-18 1.42948631E-18 1.66956674E-17 2.25336119E-17 2.25336119E-17 9.10383218E-17 1.43951372E-16 1.43951372E-16 1.43951372E-16 4.36206171E-17 5.09564975E-17 5.09564975E-17 1.31887787E-15 7.92450988E-10 1.04147424E-10 5.23727774E-17 4.02700522E-17 4.02700522E-17 1.34383162E-19 7.96647613E-20 7.96647613E-20 7.96647613E-20 1.11323996E-19 6.96485473E-19 6.96485473E-19 6.96485473E-19 1.41472867E-18 1.41472867E-18 1.41472867E-18 1.41472867E-18 5.77138116E-19 1.41127534E-18 9.78400201E-18 9.22900089E-13 7.84276753E-18 7.84276753E-18 1.15733426E-17 1.15733426E-17 1.38796460E-18 1.43667837E-17 2.22691874E-17 8.60335484E-18 2.18218905E-20 1.06821892E-18 1.04651417E-19 1.28534360E-17 1.29911939E-17 2.14272648E-18 2.39632687E-17 6.43274386E-18 8.09118289E-17 2.03935565E-17 2.78022139E-17 3.27250509E-20 0.00000000E+00 7.93535999E-20 5.21995813E-18 8.80922864E-18 0.00000000E+00 4.49539868E-19 2.16086337E-19 8.78599141E-17 3.41553535E-17 3.84683843E-17 2.54679974E-17 1.58628711E-17 1.32962439E-17 1.58768146E-17 7.96647613E-20 7.96647613E-20 1.39081345E-18 1.39487325E-18
RS-stem    1.68881763E-20 1.68881763E-20 1.98025496E-20 1.98025496E-20 1.53846405E-20 1.43970116E-20 1.99981052E-19 1.99981052E-19 1.99981052E-19 1.35116594E-18 1.72843584E-18 1.72843584E-18 9.29046524E-17 8.36958923E-17 8.36958923E-17 8.36958923E-17 1.65558864E-17 1.67562454E-17 1.67562454E-17 3.05640954E-17 4.07652217E-17 4.07652217E-17 1.30367687E-15 1.31698462E-09 2.15659650E-10 2.14985106E-20 1.45647097E-20 1.45647097E-20 1.45647097E-20 2.15464333E-20 1.24158982E-19 1.24158982E-19 1.24158982E-19 2.33648238E-19 2.33648238E-19 2.33648238E-19 2.33646688E-19 1.01648796E-19 2.33979948E-19 1.63761303E-18 9.22898288E-13 9.74070099E-18 9.74070099E-18 1.23213987E-17 1.23213987E-17 3.23613942E-18 2.09664948E-17 2.98772118E-17 1.41021620E-17 4.14196094E-21 1.67354492E-19 1.74659029E-20 1.78120190E-18 1.80470130E-18 2.67111228E-19 3.50978658E-18 1.12493472E-18 8.84267296E-17 5.25529372E-16 3.13736256E-18 7.17385782E-21 0.00000000E+00 1.48431954E-20 5.21975797E-18 9.89800084E-19 0.00000000E+00 7.46497469E-20 3.56451617E-20 1.10046905E-16 2.46489229E-16 1.98465317E-16 6.68800235E-16 2.11616638E-17 1.59103468E-17 1.87888910E-17 1.45647097E-20 1.45647097E-20 2.29998835E-19 2.30452793E-19
ET1-bas    2.42203499E-16 2.42203499E-16 2.81480620E-16 2.81480620E-16 1.66839871E-16 1.16855913E-16 5.97527950E-18 5.97527950E-18 5.97527950E-18 8.44983001E-19 9.42669773E-19 9.42669773E-19 2.17575860E-19 1.80935541E-19 1.80935541E-19 1.80935541E-19 1.68548472E-19 1.19521248E-19 1.19521248E-19 9.70510305E-20 1.10266466E-19 1.10266466E-19 9.54979422E-21 1.69854048E-20 1.69854048E-20 8.56447572E-09 1.97437558E-16 1.97437558E-16 1.97437558E-16 4.78067171E-17 6.26845309E-18 6.26845309E-18 6.26845309E-18 3.25152476E-18 3.25152476E-18 3.25152476E-18 3.25152476E-18 6.86227100E-18 3.04616147E-18 6.19407091E-19 1.37498466E-13 2.23133174E-17 2.23133174E-17 1.44637111E-17 1.44637111E-17 2.02240321E-19 6.29800708E-18 7.67827644E-18 4.93805820E-18 3.86267276E-17 8.29290965E-18 3.85316737E-16 8.38138754E-19 8.73541233E-19 3.16432530E-18 3.32115667E-19 1.04448023E-18 2.66665674E-18 1.80242314E-20 5.63558685E-19 6.80818750E-17 0.00000000E+00 4.39730885E-17 1.06880900E-17 8.03503168E-19 0.00000000E+00 7.65345426E-18 1.18780377E-17 1.94397666E-19 3.62368820E-20 3.74392521E-20 1.64575748E-20 1.71759165E-17 1.02090343E-17 3.56094076E-18 6.27855295E-09 1.97437558E-16 3.35182369E-18 4.97704030E-18
ET2-bas    8.27435267E-16 8.27435267E-16 1.93549886E-16 1.93549886E-16 8.16449105E-16 1.10981078E-15 1.62053771E-16 1.62053771E-16 1.62053771E-16 9.57276764E-19 7.77580281E-19 7.77580281E-19 1.90598073E-19 1.50436933E-19 1.50436933E-19 1.50436933E-19 1.04605688E-19 8.32848317E-20 8.32848317E-20 8.35487214E-20 7.43326276E-20 7.43326276E-20 1.66729127E-20 9.67629940E-21 9.67629940E-21 1.98819029E-16 5.16566355E-11 6.48519352E-09 6.25664510E-09 2.18119831E-15 1.44421415E-16 1.44421415E-16 1.44421415E-16 7.93515985E-18 7.93515985E-18 7.93515985E-18 7.93515985E-18 2.06518133E-16 7.81677847E-18 8.09371759E-19 1.37500208E-13 2.77831067E-17 2.77831067E-17 2.63848556E-17 2.63848556E-17 3.17553272E-19 1.58615277E-17 2.43209765E-17 9.82089433E-18 6.50411779E-17 7.10447100E-18 8.71815103E-17 7.70012034E-19 7.68880135E-19 5.72433858E-18 4.43122381E-19 1.31226047E-18 1.35239798E-17 1.10100556E-20 4.50538642E-19 2.94410544E-16 0.00000000E+00 2.81884653E-16 5.06408237E-18 1.22107421E-18 0.00000000E+00 2.67102588E-17 1.14680016E-16 1.36218935E-19 1.10181709E-20 1.17823189E-20 1.12611282E-20 1.30792350E-17 8.51814991E-17 1.08788464E-17 1.97437558E-16 6.27855295E-09 1.24834090E-17 4.52295519E-13
LN-ET      1.55536568E-15 1.55536568E-15 1.96450253E-16 1.96450253E-16 1.14456029E-15 3.19853158E-16 1.42184368E-16 1.42184368E-16 1.42184368E-16 1.67399465E-18 1.29026300E-18 1.29034642E-18 3.35994945E-19 2.19132687E-19 2.19132687E-19 2.19132687E-19 1.48252900E-19 1.45074642E-19 1.45074642E-19 7.17518227E-20 6.01784741E-20 6.01784741E-20 3.43132481E-20 5.90660516E-21 2.15464333E-20 4.99455481E-17 2.32378510E-15 2.32378510E-15 2.32378510E-15 1.48734489E-09 1.90408015E-16 1.90408015E-16 1.90408015E-16 1.32474078E-17 1.32474078E-17 1.32474078E-17 1.32474078E-17 2.52546225E-16 1.25132575E-17 1.21693294E-18 2.50181192E-13 1.92596458E-17 1.92596458E-17 1.94479677E-17 1.94479677E-17 3.29101142E-19 1.37253868E-17 2.21115073E-17 8.10862780E-18 2.51861716E-17 1.26275208E-17 2.90837052E-17 1.23491782E-18 1.12797509E-18 9.63084834E-18 6.27894896E-19 1.90276498E-18 1.79844922E-17 9.54756264E-21 6.51078792E-19 7.57953888E-17 0.00000000E+00 5.81964031E-16 6.55283246E-18 1.81136110E-18 0.00000000E+00 4.55251143E-17 2.04061923E-16 1.87860741E-19 1.95973902E-20 2.66608243E-20 1.56949452E-20 1.05165507E-17 1.07948736E-16 1.86673008E-17 2.32378510E-15 2.32378510E-15 1.91439131E-17 3.52509843E-17
