  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.67532955E-13 8.62533135E-13 7.45095819E-13 1.17315718E-13 4.48335127E-13 2.83369686E-14 1.69656957E-15 1.69656957E-15 1.69656957E-15 1.72193025E-16 1.68432740E-16 1.68432740E-16 6.37563499E-17 4.39785848E-17 4.39792855E-17 4.39785848E-17 7.73434864E-17 6.54606379E-17 6.54608847E-17 9.73418871E-17 8.18322706E-17 8.18353014E-17 1.11941285E-17 9.06663583E-18 9.06663583E-18 1.64233079E-14 3.47567708E-14 3.47567708E-14 3.47567708E-14 2.58385011E-14 8.76188568E-16 8.76188568E-16 8.76188568E-16 5.56447990E-16 5.56447990E-16 5.56447990E-16 5.56447912E-16 1.48466380E-15 5.49032293E-16 1.15125457E-16 1.24406167E-15 1.94537840E-15 1.94537840E-15 1.64317464E-15 1.64317464E-15 4.19604039E-17 1.04338994E-15 1.42731043E-15 7.15856460E-16 3.89375314E-15 4.71024449E-16 9.14760031E-15 1.35210828E-16 1.38784071E-16 4.45647130E-16 7.72665348E-17 1.99695034E-16 6.10509858E-16 0.00000000E+00 1.09262628E-16 1.18891859E-14 3.63019254E-18 1.12691331E-14 5.24965094E-16 1.61172229E-16 1.48584136E-18 1.45423599E-15 2.96593416E-15 3.37746460E-17 6.58027900E-18 6.96048054E-18 0.00000000E+00 5.92701488E-16 1.65292720E-15 7.62340650E-16 3.47567708E-14 3.47567708E-14 5.66486239E-16 8.58603824E-16
Oesophagus 1.70303475E-15 1.70303475E-15 1.14742042E-15 1.14742042E-15 1.96015796E-15 1.15562189E-15 2.09261230E-12 3.44913999E-13 5.31758212E-13 4.39820292E-15 4.85985420E-15 4.85985420E-15 1.09017404E-15 6.14358866E-16 6.14358866E-16 6.14358866E-16 6.43735551E-16 5.30678900E-16 5.30678900E-16 9.77759854E-16 8.44384206E-16 8.44384206E-16 1.02228786E-16 7.25920185E-17 7.25920185E-17 5.20123616E-16 8.03369986E-15 8.03369986E-15 8.03369986E-15 1.29143213E-14 1.33460128E-14 1.33460128E-14 1.33460128E-14 6.21073181E-15 6.21073181E-15 6.21073181E-15 6.21073181E-15 3.69637254E-14 6.37113569E-15 2.83977234E-15 4.10139853E-15 1.72861361E-15 1.72861361E-15 1.17658719E-15 1.17658719E-15 2.17429297E-16 1.82112509E-15 3.56245906E-15 8.20779351E-16 3.76738772E-16 1.38595704E-15 4.24510256E-16 2.04508825E-15 1.91920173E-15 1.52787440E-14 1.39808538E-15 3.35235300E-15 5.58819854E-15 0.00000000E+00 2.25227015E-15 6.21570844E-16 3.56594566E-17 2.08952695E-15 4.80948799E-16 3.06919023E-15 1.09426770E-17 1.29099687E-14 2.78781056E-14 4.92075354E-16 5.98735297E-17 6.18666971E-17 0.00000000E+00 1.06352911E-15 1.51707402E-15 7.88937578E-16 8.03369986E-15 8.03369986E-15 6.43487851E-15 6.29434192E-15
St-stem    1.73513221E-16 1.73513221E-16 1.76774856E-16 1.76774856E-16 1.85597393E-16 1.02476135E-16 4.87495413E-15 4.87495413E-15 4.87495413E-15 8.03926963E-14 2.88016972E-12 1.40124988E-13 6.98493668E-15 3.56892379E-15 3.56892379E-15 3.56892379E-15 2.70111738E-15 1.95202366E-15 1.95202366E-15 1.20637324E-14 9.68884813E-15 9.68884813E-15 4.13386459E-16 2.74080129E-16 2.74080129E-16 1.46917803E-16 1.67212400E-16 1.67212400E-16 1.67212400E-16 2.64440067E-16 2.37959068E-15 2.37959068E-15 2.37959068E-15 2.72996678E-15 2.72996678E-15 2.72996678E-15 2.72996678E-15 1.22466862E-15 2.71769961E-15 5.70560617E-15 3.77133090E-15 5.65381040E-16 5.65381040E-16 6.27281003E-16 6.27281003E-16 2.20187910E-16 7.38975182E-16 1.40676609E-15 3.64380850E-16 5.05673383E-17 2.84887225E-15 9.29680238E-17 4.62349295E-15 4.28308436E-15 7.42235572E-15 3.65013808E-15 5.30349516E-15 6.01728819E-15 0.00000000E+00 1.38137142E-14 7.41814016E-17 1.21121419E-16 1.61841867E-16 5.09453057E-16 9.38666198E-15 3.58708115E-17 9.21665389E-16 4.96190126E-16 1.82954115E-15 2.12091497E-16 2.32260496E-16 0.00000000E+00 1.42701548E-15 6.45124651E-16 6.27045777E-16 1.67212400E-16 1.67212400E-16 2.71973240E-15 2.70248779E-15
SI-stem    4.56699493E-17 4.56699493E-17 4.75873637E-17 4.75873637E-17 4.82119623E-17 2.71781721E-17 6.18778494E-16 6.18778494E-16 6.18778494E-16 3.41759313E-15 3.55931014E-15 3.55931014E-15 2.15785197E-14 3.22820362E-13 3.72972853E-14 6.96748989E-14 5.63540769E-15 6.42312480E-15 6.42312480E-15 6.29855126E-15 7.59937941E-15 7.59937941E-15 5.29431577E-15 4.03107818E-15 4.03107818E-15 4.31105704E-17 4.17682100E-17 4.17682100E-17 4.17682100E-17 6.57543050E-17 4.22533983E-16 4.22533983E-16 4.22533983E-16 5.01654750E-16 5.01654750E-16 5.01654750E-16 5.01654750E-16 2.61373883E-16 5.04574504E-16 2.69882204E-15 2.90429972E-15 7.49679010E-16 7.49679010E-16 8.36133016E-16 8.36133016E-16 1.35398391E-16 1.16428271E-15 2.02496897E-15 6.40132363E-16 1.53947517E-17 5.10207354E-16 2.67243072E-17 3.19055952E-15 3.22184749E-15 7.80795250E-16 4.03616804E-15 1.66081830E-15 5.02158701E-15 0.00000000E+00 7.41226665E-15 1.98741201E-17 1.52032164E-15 4.30157900E-17 5.04288946E-16 2.09213275E-15 2.96059526E-16 1.92515239E-16 1.15022058E-16 1.06800920E-14 4.07247603E-15 4.62606405E-15 0.00000000E+00 1.93824477E-15 1.01593744E-15 9.43810838E-16 4.17682100E-17 4.17682100E-17 4.99181406E-16 4.96440769E-16
RC-stem    6.45573167E-17 6.45573167E-17 6.54935847E-17 6.54935847E-17 6.57053067E-17 3.56988266E-17 5.26299689E-16 5.26299689E-16 5.26299689E-16 1.52930517E-15 1.94401624E-15 1.94401624E-15 6.51608510E-15 6.40924640E-15 6.40924640E-15 6.40924640E-15 4.67606548E-14 6.01621744E-13 1.57187517E-13 3.20669413E-15 2.39552820E-15 2.39552820E-15 8.80587890E-16 8.08277587E-16 8.08277587E-16 6.03098167E-17 5.70937159E-17 5.70937159E-17 5.70937159E-17 8.77704420E-17 4.31343450E-16 4.31343450E-16 4.31343450E-16 5.27094550E-16 5.27094550E-16 5.27094550E-16 5.27094550E-16 2.87186573E-16 5.21154943E-16 2.17781678E-15 2.96841341E-15 5.84498293E-16 5.84498293E-16 6.75593853E-16 6.75593853E-16 1.47086079E-16 8.35975105E-16 1.45893496E-15 4.64593627E-16 1.99698443E-17 6.42248704E-16 3.91076345E-17 1.01866511E-14 1.10752018E-14 6.49590102E-16 4.95606163E-15 4.25322062E-15 3.07595861E-15 0.00000000E+00 6.69525485E-15 2.80276272E-17 5.16329922E-16 5.74529212E-17 5.36081873E-16 6.32874068E-16 1.35042635E-16 2.36955426E-16 1.41337747E-16 5.23228305E-15 9.25243597E-16 1.00265262E-15 0.00000000E+00 1.63429490E-15 7.61832388E-16 9.24221001E-16 5.70937159E-17 5.70937159E-17 5.24109685E-16 5.21623254E-16
LC-stem    8.72654855E-17 8.72654855E-17 8.65635174E-17 8.65635174E-17 9.09347980E-17 5.12408462E-17 8.48263481E-16 8.48263481E-16 8.48263481E-16 8.96357480E-15 9.71195147E-15 9.71195147E-15 1.10408826E-14 7.58701721E-15 7.58701721E-15 7.58701721E-15 2.93948695E-15 2.39293186E-15 2.39293186E-15 5.24859512E-14 6.41417031E-13 1.58206250E-13 2.42433085E-15 1.15646893E-15 1.15646893E-15 8.10657581E-17 7.86563464E-17 7.86563464E-17 7.86563464E-17 1.19097084E-16 8.20428352E-16 8.20428352E-16 8.20428352E-16 9.22555570E-16 9.22555570E-16 9.22555570E-16 9.22555570E-16 4.15067072E-16 9.05147993E-16 2.88571662E-15 2.89657680E-15 4.65216592E-16 4.65216592E-16 6.57996579E-16 6.57996579E-16 1.99798819E-16 6.91041037E-16 1.24293900E-15 3.74525446E-16 2.70812256E-17 1.11250889E-15 5.48773727E-17 2.01235203E-15 1.95737913E-15 1.41780617E-15 4.16906227E-15 1.56508562E-15 3.69835476E-15 0.00000000E+00 5.49724942E-15 3.70905353E-17 2.83583678E-16 8.30919794E-17 5.89824051E-16 5.74307166E-15 8.04718190E-17 3.31064062E-16 2.04364992E-16 2.93662635E-15 5.10182533E-16 5.49297661E-16 0.00000000E+00 1.65328417E-15 6.87317705E-16 7.74038797E-16 7.86563464E-17 7.86563464E-17 9.19451297E-16 9.13495402E-16
RS-stem    9.03164479E-18 9.03164479E-18 8.58458957E-18 8.58458957E-18 8.30037644E-18 5.45890348E-18 7.25089227E-17 7.25089227E-17 7.25089227E-17 2.57530153E-16 2.69063234E-16 2.69063234E-16 1.77637194E-15 4.02210372E-15 4.02210372E-15 4.02210372E-15 6.34959579E-16 8.17079935E-16 8.17079935E-16 6.16224707E-16 1.14555650E-15 1.14555650E-15 6.31226906E-14 1.07536379E-12 3.27803850E-13 8.92824410E-18 6.61203867E-18 6.61203867E-18 6.61203867E-18 1.19352530E-17 6.21783981E-17 6.21783981E-17 6.21783981E-17 7.45837477E-17 7.45837477E-17 7.45837477E-17 7.45837477E-17 4.12539930E-17 7.16789123E-17 2.82596148E-16 2.25812893E-15 1.10507476E-15 1.10507476E-15 1.10489302E-15 1.10489302E-15 1.47553540E-16 1.55915656E-15 2.40660453E-15 9.97315923E-16 2.59252575E-18 7.69712700E-17 5.07343699E-18 3.16483946E-16 3.10811527E-16 9.26221265E-17 4.77218717E-16 2.09056501E-16 4.97563318E-15 0.00000000E+00 4.38615956E-16 4.21719136E-18 1.45194335E-14 7.58930488E-18 5.32087114E-16 2.00539060E-16 1.17597235E-15 2.95302267E-17 1.89564319E-17 4.16074056E-15 1.68973330E-14 1.46409174E-14 0.00000000E+00 1.82381903E-15 1.30827946E-15 1.27030340E-15 6.61203867E-18 6.61203867E-18 7.41914300E-17 7.38109220E-17
ET1-bas    1.64049858E-14 1.64049858E-14 2.27954585E-14 2.27954585E-14 1.30399356E-14 6.04582673E-15 4.91484129E-16 4.91484129E-16 4.91484129E-16 1.32145817E-16 1.32521317E-16 1.32521317E-16 6.05689047E-17 3.62976190E-17 3.62976190E-17 3.62976190E-17 7.03901467E-17 5.62263105E-17 5.62263105E-17 8.61907411E-17 7.07194886E-17 7.07194886E-17 1.19313501E-17 6.74069699E-18 6.74069699E-18 4.38067084E-11 2.77388770E-14 2.77388770E-14 2.77388770E-14 3.06900633E-15 4.31322583E-16 4.31322583E-16 4.31322583E-16 3.02212640E-16 3.02212640E-16 3.02212640E-16 3.02212640E-16 5.11898938E-16 2.86570470E-16 7.26187594E-17 3.59135114E-16 1.75445483E-15 1.75445483E-15 7.96900428E-16 7.96900428E-16 3.24511412E-17 5.30274950E-16 6.37848476E-16 4.02002599E-16 3.58045664E-15 4.36440672E-16 3.42875688E-14 1.19379456E-16 1.03280331E-16 2.70992934E-16 5.86144744E-17 1.58497122E-16 2.29468127E-16 0.00000000E+00 8.28563214E-17 7.80548768E-15 4.08261570E-18 3.07886434E-15 8.24553932E-16 1.04942302E-16 2.00295899E-18 6.45859145E-16 8.34436732E-16 2.85890314E-17 4.57138714E-18 7.46762713E-18 0.00000000E+00 6.43401717E-16 1.86610536E-15 2.27993253E-16 2.80074162E-12 2.77388770E-14 3.06201180E-16 5.43326055E-16
ET2-bas    3.47594450E-14 3.47594450E-14 1.74734783E-14 1.74734783E-14 3.21314788E-14 4.47031910E-14 7.99391998E-15 7.99391998E-15 7.99391998E-15 1.67385422E-16 1.64936632E-16 1.64936632E-16 6.26186327E-17 4.07946836E-17 4.07946836E-17 4.07946836E-17 6.53751029E-17 5.69402186E-17 5.69402186E-17 8.52184651E-17 7.37745946E-17 7.37745946E-17 1.01984996E-17 7.20655258E-18 7.20655258E-18 2.76607422E-14 1.47666981E-12 2.83660219E-12 2.36614721E-12 1.13838328E-13 1.94775332E-15 1.94775332E-15 1.94775332E-15 6.93849849E-16 6.93849849E-16 6.93849849E-16 6.93849849E-16 3.89719710E-15 6.73928482E-16 1.21071679E-16 4.58728634E-16 2.12642918E-15 2.12642918E-15 1.23062250E-15 1.23062250E-15 4.12590169E-17 1.02760231E-15 1.52444423E-15 6.78150361E-16 7.01385394E-15 3.90230910E-16 1.47088020E-14 1.24054426E-16 1.34009862E-16 5.32500291E-16 8.39192683E-17 1.87775492E-16 7.94840723E-16 0.00000000E+00 1.00691353E-16 6.00745563E-14 4.26444839E-18 1.07765801E-14 5.41157410E-16 1.85505055E-16 1.29434201E-18 2.54166841E-15 7.69686539E-15 3.25890289E-17 5.67154940E-18 6.78812388E-18 0.00000000E+00 7.71204529E-16 2.23828509E-15 7.66165871E-16 2.77388770E-14 2.80074162E-12 7.33120026E-16 1.59128072E-14
LN-ET      2.57171344E-14 2.57171344E-14 1.02207752E-14 1.02207752E-14 2.89874961E-14 9.83411891E-15 1.28226817E-14 1.28226817E-14 1.28226817E-14 2.74261577E-16 2.39591339E-16 2.39604555E-16 7.59258589E-17 5.12300531E-17 6.57543050E-17 5.12300531E-17 1.06988178E-16 8.75673076E-17 8.75707260E-17 1.40245663E-16 1.11552219E-16 1.11555639E-16 9.37050516E-18 6.66564376E-18 1.19352527E-17 3.16958489E-15 1.13972483E-13 1.13972483E-13 1.13972483E-13 2.20723419E-12 4.38323836E-15 4.38323836E-15 4.38323836E-15 1.26866084E-15 1.26866084E-15 1.26866084E-15 1.26871157E-15 9.93463003E-15 1.23820699E-15 2.12494045E-16 1.06337996E-15 1.40740566E-15 1.40740566E-15 1.31744757E-15 1.31744757E-15 4.72054661E-17 1.03574967E-15 1.72328820E-15 6.48159757E-16 1.88070437E-15 5.67277938E-16 2.49641068E-15 1.89354663E-16 1.85985936E-16 9.47055820E-16 1.30248803E-16 2.93137688E-16 1.55175108E-15 0.00000000E+00 1.53918922E-16 4.37151290E-15 6.49518765E-18 1.71121107E-14 6.48017749E-16 2.95407823E-16 1.95933744E-18 5.35672028E-15 1.77914615E-14 4.65538140E-17 1.04550816E-17 1.02331149E-17 0.00000000E+00 7.99175628E-16 3.54086744E-15 1.08121019E-15 1.13972483E-13 1.13972483E-13 1.36634419E-15 2.28546991E-15
