  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.42044345E-15 4.34688489E-10 9.70639145E-15 5.79224681E-16 7.95883295E-15 1.47886855E-16 7.77128389E-18 7.77128389E-18 7.77128389E-18 4.99657562E-19 4.88906490E-19 4.88906490E-19 1.60321998E-19 8.94196135E-20 8.94207462E-20 8.94196135E-20 1.75233856E-19 1.25000427E-19 1.25000427E-19 2.24701460E-19 1.93451614E-19 1.93455674E-19 1.16065944E-20 9.36172089E-21 9.36172089E-21 7.52625409E-17 1.86109234E-16 1.86109234E-16 1.86109234E-16 1.35678939E-16 3.59211558E-18 3.59211558E-18 3.59211558E-18 2.19579709E-18 2.19579709E-18 2.19579709E-18 2.19522869E-18 6.38103506E-18 2.10480223E-18 2.97385410E-19 1.24492809E-13 9.34628862E-18 9.34628862E-18 7.87599521E-18 7.87599521E-18 1.25327562E-19 4.90181446E-18 6.73233053E-18 3.51548734E-18 1.91050081E-17 1.79849876E-18 4.27496530E-17 3.91793584E-19 3.84934177E-19 1.65737743E-18 1.85856817E-19 6.14289242E-19 2.71499705E-18 0.00000000E+00 2.92478333E-19 6.32886565E-17 4.82700210E-21 5.44420435E-17 2.22074193E-18 4.85405472E-19 1.11665672E-21 6.19619506E-18 1.33674492E-17 5.83223228E-20 4.64027460E-21 3.99169803E-21 0.00000000E+00 2.67439512E-18 7.78560940E-18 3.71855385E-18 1.86109234E-16 1.86109234E-16 2.23865234E-18 3.81587495E-18
Oesophagus 7.89903294E-18 7.89903294E-18 4.82144616E-18 4.82144616E-18 9.23311995E-18 5.18667629E-18 3.77166293E-14 1.68310286E-15 3.00746053E-10 2.36703398E-17 2.62288520E-17 2.62288520E-17 5.74645349E-18 3.07147634E-18 3.07147634E-18 3.07147634E-18 3.09900788E-18 2.42963775E-18 2.42963775E-18 4.93851922E-18 4.27881609E-18 4.27881609E-18 2.66819991E-19 1.88889313E-19 1.88889313E-19 1.75559314E-18 4.27071015E-17 4.27071015E-17 4.27071015E-17 6.47022781E-17 7.22574306E-17 7.22574306E-17 7.22574306E-17 3.32905308E-17 3.32905308E-17 3.32905308E-17 3.32905308E-17 2.03511778E-16 3.40029272E-17 1.54285306E-17 6.33124802E-13 8.66236655E-18 8.66236655E-18 5.82712128E-18 5.82712128E-18 9.02248178E-19 9.08775876E-18 1.78214867E-17 3.98934738E-18 1.30142078E-18 6.44158748E-18 1.43939609E-18 1.10936768E-17 1.03415528E-17 8.11915693E-17 7.26663550E-18 1.81136471E-17 3.05891930E-17 0.00000000E+00 1.24487823E-17 2.46668030E-18 6.70212273E-20 9.58957879E-18 2.06392924E-18 1.69758904E-17 1.16367042E-20 6.60143561E-17 1.44544753E-16 2.33647068E-18 1.45451523E-19 1.47421010E-19 0.00000000E+00 5.38431747E-18 7.43952334E-18 3.89809533E-18 4.27071015E-17 4.27071015E-17 3.45074708E-17 3.37483845E-17
St-stem    5.77316162E-19 5.77316162E-19 5.67397378E-19 5.67397378E-19 6.31293645E-19 2.87902974E-19 2.66740904E-17 2.66740904E-17 2.66740904E-17 7.33649041E-16 3.27375487E-09 8.02654995E-11 3.84271957E-17 1.93087958E-17 1.93087958E-17 1.93087958E-17 1.45078850E-17 1.02920354E-17 1.02920354E-17 6.47238792E-17 5.22136373E-17 5.22136373E-17 1.62937078E-18 9.82357874E-19 9.82357874E-19 4.61590677E-19 5.45748204E-19 5.45748204E-19 5.45748204E-19 9.99096566E-19 1.26661224E-17 1.26661224E-17 1.26661224E-17 1.47224354E-17 1.47224354E-17 1.47224354E-17 1.47224354E-17 6.32026554E-18 1.45806202E-17 3.16313218E-17 6.33123156E-13 2.80750246E-18 2.80750246E-18 3.12644046E-18 3.12644046E-18 9.58360756E-19 3.74867570E-18 7.35397735E-18 1.77756443E-18 1.13322062E-19 1.37218587E-17 2.33974749E-19 2.58882940E-17 2.39929039E-17 3.98939715E-17 2.03915641E-17 2.87543209E-17 3.47423961E-17 0.00000000E+00 7.55438294E-17 1.88526829E-19 3.37545581E-19 5.31073258E-19 2.26223184E-18 5.05699267E-17 6.17310416E-20 4.46649564E-18 2.16991484E-18 1.00328345E-17 7.12971150E-19 7.82150252E-19 0.00000000E+00 7.44918670E-18 3.25784816E-18 3.04507304E-18 5.45748204E-19 5.45748204E-19 1.46590346E-17 1.45652209E-17
SI-stem    1.08703852E-19 1.08703852E-19 1.07470769E-19 1.07470769E-19 1.17277646E-19 5.57882132E-20 3.13088843E-18 3.13088843E-18 3.13088843E-18 1.85034705E-17 1.93793443E-17 1.93793443E-17 1.37367382E-16 4.21376140E-10 1.80486810E-11 4.53086124E-16 3.04606165E-17 3.47205628E-17 3.47205628E-17 3.38564871E-17 4.09997743E-17 4.09997743E-17 2.80850973E-17 2.15279594E-17 2.15279594E-17 9.39520452E-20 1.00035152E-19 1.00035152E-19 1.00035152E-19 1.77157057E-19 1.90575565E-18 1.90575565E-18 1.90575565E-18 2.30290874E-18 2.30290874E-18 2.30290874E-18 2.30290874E-18 1.09947397E-18 2.32267473E-18 1.46016663E-17 6.85915989E-13 3.80662013E-18 3.80662013E-18 4.31447600E-18 4.31447600E-18 4.90477314E-19 6.10885596E-18 1.08006230E-17 3.25027139E-18 2.23115591E-20 2.04337222E-18 4.70800204E-20 1.76035101E-17 1.77587397E-17 3.88160953E-18 2.20813196E-17 8.80061685E-18 2.82909297E-17 0.00000000E+00 4.09715016E-17 3.58435798E-20 8.06006994E-18 1.03940167E-19 2.19866605E-18 1.10473422E-17 1.06495667E-18 7.33759620E-19 3.77880800E-19 5.87299982E-17 2.18010292E-17 2.48482314E-17 0.00000000E+00 1.02806434E-17 5.30835047E-18 4.72885111E-18 1.00035152E-19 1.00035152E-19 2.29003846E-18 2.27820407E-18
RC-stem    1.43714573E-19 1.43714573E-19 1.48171923E-19 1.48171923E-19 1.57769744E-19 7.54087319E-20 2.47626183E-18 2.47626183E-18 2.47626183E-18 8.01413562E-18 1.03015981E-17 1.03015981E-17 3.51630677E-17 3.46573791E-17 3.46573791E-17 3.46573791E-17 2.34999597E-16 5.99366816E-10 7.78889105E-11 1.66812927E-17 1.26169506E-17 1.26169506E-17 4.08312179E-18 3.69272458E-18 3.69272458E-18 1.35959611E-19 1.28364930E-19 1.28364930E-19 1.28364930E-19 2.15327694E-19 1.86183034E-18 1.86183034E-18 1.86183034E-18 2.34097459E-18 2.34097459E-18 2.34097459E-18 2.34097459E-18 1.12556463E-18 2.30289941E-18 1.17569193E-17 6.94793590E-13 2.87839139E-18 2.87839139E-18 3.37204129E-18 3.37204129E-18 5.35269668E-19 4.22048066E-18 7.56402460E-18 2.26753085E-18 2.88774353E-20 2.48089738E-18 6.60266743E-20 5.55340566E-17 6.00771241E-17 2.98811295E-18 2.71222497E-17 2.29056728E-17 1.71907953E-17 0.00000000E+00 3.73364042E-17 4.80027882E-20 2.13066653E-18 1.28579915E-19 2.30588719E-18 2.84504498E-18 3.36077529E-19 8.67561087E-19 4.26502053E-19 2.91755099E-17 4.39705156E-18 4.84541882E-18 0.00000000E+00 8.46473445E-18 3.90944394E-18 4.56919400E-18 1.28364930E-19 1.28364930E-19 2.32570167E-18 2.31535287E-18
LC-stem    2.22369530E-19 2.22369530E-19 2.25872083E-19 2.25872083E-19 2.34079899E-19 1.10190730E-19 4.31279658E-18 4.31279658E-18 4.31279658E-18 4.82257925E-17 5.22657274E-17 5.22657274E-17 5.93888570E-17 4.09352742E-17 4.09352742E-17 4.09352742E-17 1.54932269E-17 1.25465854E-17 1.25465854E-17 2.62718685E-16 6.42721689E-10 7.78889274E-11 1.23401948E-17 5.51705141E-18 5.51705141E-18 1.93709335E-19 1.99734658E-19 1.99734658E-19 1.99734658E-19 3.52809301E-19 3.86243953E-18 3.86243953E-18 3.86243953E-18 4.45186434E-18 4.45186434E-18 4.45186434E-18 4.45186434E-18 1.81897118E-18 4.41086857E-18 1.58083246E-17 6.94793294E-13 2.19024395E-18 2.19024395E-18 3.21657303E-18 3.21657303E-18 8.30665867E-19 3.37738429E-18 6.24501066E-18 1.78712345E-18 4.53571916E-20 4.77587887E-18 1.00384785E-19 1.10060975E-17 1.06035433E-17 7.21630084E-18 2.28200822E-17 8.17686810E-18 2.05465056E-17 0.00000000E+00 3.09590602E-17 7.05078873E-20 1.03503516E-18 2.05052215E-19 2.59377260E-18 3.03878163E-17 1.87113234E-19 1.30199071E-18 7.32772199E-19 1.62569428E-17 2.16069239E-18 2.36640201E-18 0.00000000E+00 8.55070089E-18 3.34516758E-18 3.74170024E-18 1.99734658E-19 1.99734658E-19 4.43382724E-18 4.40568767E-18
RS-stem    9.10817423E-21 9.10817423E-21 8.53130874E-21 8.53130874E-21 1.04160211E-20 4.81765111E-21 1.94870025E-19 1.94870025E-19 1.94870025E-19 8.91045530E-19 9.54903705E-19 9.54903705E-19 8.97299791E-18 2.14066233E-17 2.14066233E-17 2.14066233E-17 2.69783704E-18 3.68929873E-18 3.68929873E-18 2.61773568E-18 5.45770710E-18 5.45770710E-18 2.89823515E-16 1.06714164E-09 1.66960421E-10 7.13965724E-21 8.84365503E-21 8.84365503E-21 8.84365503E-21 1.45167841E-20 1.36952748E-19 1.36952748E-19 1.36952748E-19 1.86594163E-19 1.86594163E-19 1.86594163E-19 1.86594163E-19 8.09641162E-20 1.70862641E-19 9.56919860E-19 6.94789539E-13 5.69547201E-18 5.69547201E-18 5.83640800E-18 5.83640800E-18 5.04625098E-19 8.28377657E-18 1.27957562E-17 5.24963702E-18 1.60680019E-21 1.55762740E-19 3.54629135E-21 1.11957143E-18 1.13511918E-18 2.27346220E-19 1.89829490E-18 6.58023050E-19 2.86487370E-17 0.00000000E+00 1.77260008E-18 2.71153652E-21 7.91308969E-17 7.47919104E-21 2.30590131E-18 6.30917106E-19 5.46615298E-18 5.12500102E-20 2.98180427E-20 2.28817611E-17 9.14341330E-17 8.01790419E-17 0.00000000E+00 9.47074439E-18 6.93845761E-18 6.47615272E-18 8.84365503E-21 8.84365503E-21 1.85064746E-19 1.84423268E-19
ET1-bas    7.41801035E-17 7.41801035E-17 1.01002040E-16 1.01002040E-16 5.93169393E-17 2.94807198E-17 1.55661937E-18 1.55661937E-18 1.55661937E-18 3.54451077E-19 4.02950789E-19 4.02950789E-19 1.13202674E-19 6.68956861E-20 6.68956861E-20 6.68956861E-20 1.72002521E-19 1.00440979E-19 1.00440979E-19 2.00785973E-19 1.74831981E-19 1.74831981E-19 7.98807161E-21 5.32846891E-21 5.32846891E-21 1.76851182E-12 1.51269456E-16 1.51269456E-16 1.51269456E-16 1.19808825E-17 1.40067662E-18 1.40067662E-18 1.40067662E-18 9.54081287E-19 9.54081287E-19 9.54081287E-19 9.54081287E-19 1.54089616E-18 9.00441124E-19 1.69705487E-19 1.24488554E-13 7.90892725E-18 7.90892725E-18 3.25564327E-18 3.25564327E-18 8.44785589E-20 2.18232549E-18 2.75368544E-18 1.72078782E-18 1.62648723E-17 1.71263444E-18 1.56637553E-16 2.97209427E-19 3.00563960E-19 8.57183213E-19 1.16422633E-19 4.55134452E-19 7.37995520E-19 0.00000000E+00 2.44744335E-19 4.05242096E-17 1.58883861E-21 1.22603177E-17 3.95027747E-18 2.48304877E-19 5.66033161E-21 1.91530567E-18 2.67732724E-18 4.12505943E-20 9.02024560E-21 5.87934109E-21 0.00000000E+00 3.07194305E-18 1.02750876E-17 9.79545076E-19 4.82399139E-09 1.51269456E-16 9.68069369E-19 2.27376453E-18
ET2-bas    1.84916213E-16 1.84916213E-16 8.37389854E-17 8.37389854E-17 1.66714761E-16 2.30928388E-16 4.26485927E-17 4.26485927E-17 4.26485927E-17 4.94696097E-19 4.73146273E-19 4.73146273E-19 1.51781850E-19 7.81278412E-20 7.81278412E-20 7.81278412E-20 1.35996683E-19 1.14053347E-19 1.14053347E-19 1.96197389E-19 1.78339813E-19 1.78339813E-19 9.99506430E-21 7.66272893E-21 7.66272893E-21 1.52421709E-16 5.56184007E-14 4.97334114E-09 4.82397296E-09 7.68257802E-16 1.03312140E-17 1.03312140E-17 1.03312140E-17 2.84217576E-18 2.84217576E-18 2.84217576E-18 2.84217576E-18 1.89587166E-17 2.74473463E-18 3.49772026E-19 1.24489210E-13 1.02279539E-17 1.02279539E-17 5.87442966E-18 5.87442966E-18 1.20563824E-19 4.83118871E-18 7.24832867E-18 3.24366116E-18 3.56123217E-17 1.31640773E-18 6.99418514E-17 3.63333696E-19 3.50048516E-19 2.10273908E-18 2.11369098E-19 6.04343035E-19 3.61822858E-18 0.00000000E+00 2.74990733E-19 3.40615859E-16 2.91392200E-21 5.23712549E-17 2.28994833E-18 5.61715275E-19 5.63279748E-24 1.16582933E-17 3.73436923E-17 6.60950995E-20 5.00818484E-21 3.94750463E-21 0.00000000E+00 3.91806268E-18 1.18390079E-17 3.64057222E-18 1.51269456E-16 4.82399139E-09 3.07633921E-18 5.92107783E-16
LN-ET      1.35834383E-16 1.35834383E-16 4.81369190E-17 4.81369190E-17 1.47640549E-16 5.12365971E-17 6.56686739E-17 6.56686739E-17 6.56686739E-17 9.69799920E-19 9.55328884E-19 9.55380362E-19 2.60807096E-19 1.82013350E-19 1.77157057E-19 1.82013350E-19 3.38257614E-19 1.75193972E-19 1.75193990E-19 3.83331345E-19 3.31560640E-19 3.31609424E-19 9.33863803E-21 8.13072458E-21 1.45167841E-20 1.28663839E-17 7.75003716E-16 7.75003716E-16 7.75003716E-16 9.76376928E-10 2.45788642E-17 2.45788642E-17 2.45788642E-17 5.60644084E-18 5.60644084E-18 5.60644084E-18 5.60749965E-18 4.94025624E-17 5.61775420E-18 6.62497377E-19 1.64312395E-13 6.74733172E-18 6.74733172E-18 6.25152863E-18 6.25152863E-18 1.65896995E-19 5.04192211E-18 8.38656076E-18 2.96851666E-18 8.36522867E-18 2.11774015E-18 9.82101515E-18 5.70921746E-19 6.33968249E-19 4.05508411E-18 3.49726847E-19 1.21556424E-18 7.31990713E-18 0.00000000E+00 5.70928757E-19 2.16934739E-17 2.28562307E-21 8.48024278E-17 2.65550708E-18 1.02056958E-18 1.09599138E-23 2.52652768E-17 8.84557065E-17 1.15212559E-19 9.45531430E-21 1.30898829E-20 0.00000000E+00 3.70912955E-18 1.84385643E-17 5.56677448E-18 7.75003716E-16 7.75003716E-16 6.20052870E-18 1.25209661E-17
