  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   5.20874340E-14 8.12185408E-11 2.46365623E-14 1.44258243E-14 1.28449567E-13 1.61433612E-14 5.06737355E-16 5.06737355E-16 5.06737355E-16 2.05251074E-17 1.71739519E-17 1.71739519E-17 4.27745324E-18 3.58490386E-18 3.58490386E-18 3.58490386E-18 2.20872137E-18 2.18575383E-18 2.18575383E-18 1.72669093E-18 1.54026053E-18 1.54026053E-18 2.42688652E-19 2.52661979E-19 2.52661979E-19 3.71620318E-15 8.59308276E-15 8.59308276E-15 8.59308276E-15 1.31654923E-14 4.86131432E-16 4.86131432E-16 4.86131432E-16 1.21609959E-16 1.21609959E-16 1.21609959E-16 1.21609959E-16 5.64626010E-16 1.22259967E-16 1.54740417E-17 1.34235688E-14 3.82002309E-16 3.82002309E-16 3.87900415E-16 3.87900415E-16 6.10588933E-18 2.16984220E-16 2.86330936E-16 1.50078135E-16 5.97937066E-16 1.58024588E-16 1.39460187E-15 1.73652991E-17 1.81920112E-17 1.02700543E-16 8.22801225E-18 2.77147237E-17 1.35731740E-16 2.03205521E-19 1.05927186E-17 2.01964316E-15 0.00000000E+00 4.36573447E-15 8.95332918E-17 2.15494540E-17 0.00000000E+00 3.76467862E-16 1.02034157E-15 3.02190202E-18 2.18294837E-19 2.53423701E-19 1.76121331E-19 1.08647028E-16 3.02341562E-16 1.18290856E-16 8.59308276E-15 8.59308276E-15 1.33762406E-16 1.99359039E-16
Oesophagus 5.11061478E-16 5.11061478E-16 2.77235424E-16 2.77235424E-16 5.74964164E-16 3.95960145E-16 8.56562103E-14 4.39868570E-14 4.22234119E-11 6.70204515E-16 6.05210626E-16 6.05210626E-16 8.28318346E-17 6.26998300E-17 6.26998300E-17 6.26998300E-17 2.72999483E-17 2.79832982E-17 2.79832982E-17 2.42296724E-17 2.32316768E-17 2.32316768E-17 3.80707405E-18 3.45899253E-18 3.45899253E-18 1.07298309E-16 1.48133997E-15 1.48133997E-15 1.48133997E-15 1.76190784E-15 7.36991716E-15 7.36991716E-15 7.36991716E-15 1.36864944E-15 1.36864944E-15 1.36864944E-15 1.36864944E-15 7.39904411E-15 1.38278808E-15 5.70601271E-16 8.50136264E-14 3.00020506E-16 3.00020506E-16 2.52498945E-16 2.52498945E-16 2.89147375E-17 3.82550585E-16 7.12815694E-16 1.70208769E-16 6.17793965E-17 3.86105301E-16 6.87161362E-17 4.06542104E-16 4.09977113E-16 2.69734841E-15 2.06122005E-16 6.08178033E-16 9.97739827E-16 2.68142335E-18 2.20170810E-16 1.36794572E-16 0.00000000E+00 4.79415272E-16 8.44828562E-17 5.67348523E-16 0.00000000E+00 2.58194023E-15 5.41274385E-15 5.82946372E-17 2.71369977E-18 2.98615072E-18 2.72656115E-18 1.23861867E-16 2.78826608E-16 1.70930960E-16 1.48133997E-15 1.48133997E-15 1.56891183E-15 1.42939697E-15
St-stem    1.91995377E-17 1.91995377E-17 1.77631632E-17 1.77631632E-17 1.90587664E-17 1.44830952E-17 6.14313761E-16 6.14313761E-16 6.14313761E-16 8.27252712E-15 3.82803364E-10 1.05574782E-11 1.38364580E-15 9.96952273E-16 9.96952273E-16 9.96952273E-16 2.00980344E-16 2.02332105E-16 2.02332105E-16 3.64543139E-16 3.58747098E-16 3.58747098E-16 3.46608118E-17 2.83642335E-17 2.83642335E-17 1.60631063E-17 1.52313634E-17 1.52313634E-17 1.52313634E-17 2.26815520E-17 1.73014919E-16 1.73014919E-16 1.73014919E-16 3.99664301E-16 3.99664301E-16 3.99664301E-16 3.99664301E-16 1.38050108E-16 4.06606465E-16 1.65135531E-15 8.49193093E-14 9.66345356E-17 9.66345356E-17 1.23947618E-16 1.23947618E-16 2.68493540E-17 1.60455696E-16 2.91153568E-16 7.54283045E-17 3.71772153E-18 2.38539271E-16 1.18511096E-17 1.66000681E-15 1.49989823E-15 8.80563585E-16 1.24492340E-15 1.14216608E-15 7.56197648E-16 2.38393681E-17 3.69284812E-15 6.20309219E-18 0.00000000E+00 1.49066983E-17 9.03718035E-17 3.15185140E-15 0.00000000E+00 1.03286008E-16 4.53829918E-17 5.27751652E-16 2.65250092E-17 2.95957678E-17 2.56782162E-17 1.56791793E-16 1.96111451E-16 1.29314515E-16 1.52313634E-17 1.52313634E-17 3.92064728E-16 3.93681238E-16
SI-stem    3.86379127E-18 3.86379127E-18 3.65317115E-18 3.65317115E-18 3.78560229E-18 2.74544859E-18 6.51905938E-17 6.51905938E-17 6.51905938E-17 7.33154535E-16 1.00095567E-15 1.00095567E-15 3.43263915E-15 5.30887183E-11 2.41477273E-12 4.92569422E-15 1.32056295E-15 1.40265501E-15 1.40265501E-15 1.76824062E-15 1.84202074E-15 1.84202074E-15 1.40722203E-15 1.13105430E-15 1.13105430E-15 3.75243868E-18 2.90519245E-18 2.90519245E-18 2.90519245E-18 4.31571104E-18 2.85408338E-17 2.85408338E-17 2.85408338E-17 5.68637052E-17 5.68637052E-17 5.68637052E-17 5.68637052E-17 2.39684278E-17 5.77339734E-17 6.00858056E-16 9.20339488E-14 1.35318338E-16 1.35318338E-16 2.23312599E-16 2.23312599E-16 2.56048661E-17 2.95610395E-16 4.82981441E-16 1.63146079E-16 7.12524872E-19 4.03540044E-17 2.90784088E-18 9.01847268E-16 8.69518133E-16 8.81030349E-17 1.01072870E-15 3.69228640E-16 1.16709575E-15 1.17413769E-15 1.87016946E-15 1.20283386E-18 0.00000000E+00 2.86145870E-18 7.94073268E-17 3.94202388E-16 0.00000000E+00 1.86229485E-17 8.27899477E-18 2.34270588E-15 1.03809090E-15 1.21933589E-15 1.10411914E-15 2.28362256E-16 2.99231497E-16 2.06113430E-16 2.90519245E-18 2.90519245E-18 5.59172765E-17 5.60740924E-17
RC-stem    2.61786462E-18 2.61786462E-18 2.40816215E-18 2.40816215E-18 2.62394726E-18 1.89631774E-18 2.92353957E-17 2.92353957E-17 2.92353957E-17 1.39027118E-16 2.01490152E-16 2.01490152E-16 1.02685482E-15 1.39687794E-15 1.39687794E-15 1.39687794E-15 9.47150117E-15 7.31543470E-11 1.00618395E-11 6.47831709E-16 7.02185340E-16 7.02185340E-16 2.89491881E-16 2.63980934E-16 2.63980934E-16 2.57353350E-18 1.90995235E-18 1.90995235E-18 1.90995235E-18 2.80743413E-18 1.62753517E-17 1.62753517E-17 1.62753517E-17 3.13786141E-17 3.13786141E-17 3.13786141E-17 3.13786141E-17 1.38701835E-17 3.15680743E-17 2.94571751E-16 8.94083446E-14 1.21466774E-16 1.21466774E-16 1.87371197E-16 1.87371197E-16 2.24151314E-17 2.24094918E-16 3.59351367E-16 1.27027114E-16 4.46225726E-19 2.33425031E-17 2.14978260E-18 4.42757765E-16 4.49910359E-16 3.59151306E-17 8.71484472E-16 3.09404901E-16 7.57931617E-16 2.93390118E-16 8.39842454E-16 7.80936315E-19 0.00000000E+00 1.87999958E-18 8.36196890E-17 6.90198496E-17 0.00000000E+00 1.19593182E-17 5.51168174E-18 1.32913446E-15 3.85274122E-16 4.51376502E-16 2.88244905E-16 1.96871259E-16 2.13843226E-16 2.21595349E-16 1.90995235E-18 1.90995235E-18 3.08739474E-17 3.09470858E-17
LC-stem    1.85619260E-18 1.85619260E-18 1.77258137E-18 1.77258137E-18 1.73351748E-18 1.28272715E-18 2.34979223E-17 2.34979223E-17 2.34979223E-17 2.66334297E-16 3.57239777E-16 3.57239777E-16 1.33563222E-15 1.83699838E-15 1.83699838E-15 1.83699838E-15 6.39521244E-16 7.01036234E-16 7.01036234E-16 1.15274110E-14 7.51727741E-11 1.00629210E-11 7.07213684E-16 5.49070264E-16 5.49070264E-16 2.18534059E-18 1.32397657E-18 1.32397657E-18 1.32397657E-18 1.86374065E-18 1.17018786E-17 1.17018786E-17 1.17018786E-17 2.34119487E-17 2.34119487E-17 2.34119487E-17 2.34119487E-17 9.61919694E-18 2.33258946E-17 1.59517735E-16 8.93901443E-14 1.25075022E-16 1.25075022E-16 1.84723149E-16 1.84723149E-16 2.28107452E-17 2.29102036E-16 3.54849766E-16 1.37387118E-16 3.39977822E-19 1.76278919E-17 1.69393873E-18 2.07405129E-16 2.09645428E-16 3.51533863E-17 3.81343619E-16 1.04825921E-16 8.61298159E-16 3.27041643E-16 4.42129415E-16 5.32447612E-19 0.00000000E+00 1.28173212E-18 8.28139032E-17 1.42087737E-16 0.00000000E+00 7.51188852E-18 3.58472767E-18 1.35813386E-15 5.35908962E-16 6.04800803E-16 4.06117071E-16 2.12100084E-16 2.10611302E-16 2.22603883E-16 1.32397657E-18 1.32397657E-18 2.30220562E-17 2.30854423E-17
RS-stem    2.79551976E-19 2.79551976E-19 3.06024963E-19 3.06024963E-19 2.46742913E-19 2.15864375E-19 3.33969173E-18 3.33969173E-18 3.33969173E-18 2.25853399E-17 2.89844313E-17 2.89844313E-17 1.28500669E-15 1.13709396E-15 1.13709396E-15 1.13709396E-15 2.66327701E-16 2.69182579E-16 2.69182579E-16 4.60616326E-16 5.55199196E-16 5.55199196E-16 1.12132585E-14 1.24927513E-10 2.08330572E-11 3.48061080E-19 2.42476824E-19 2.42476824E-19 2.42476824E-19 3.50954134E-19 2.07604520E-18 2.07604520E-18 2.07604520E-18 3.92675712E-18 3.92675712E-18 3.92675712E-18 3.92677404E-18 1.69094483E-18 3.94235531E-18 2.76722484E-17 8.93529384E-14 1.54873557E-16 1.54873557E-16 1.93303654E-16 1.93303654E-16 5.27682648E-17 3.22430959E-16 4.52769918E-16 2.19999185E-16 5.71331631E-20 2.77236743E-18 2.67771317E-19 3.00505679E-17 3.04211018E-17 4.43833693E-18 5.82244679E-17 1.87367836E-17 8.71706249E-16 6.45688509E-15 5.22020898E-17 1.03243177E-19 0.00000000E+00 2.37749993E-19 8.34818874E-17 1.65916157E-17 0.00000000E+00 1.22139175E-18 5.97211536E-19 1.28382316E-15 3.00079696E-15 2.75400897E-15 7.70789186E-15 2.80990205E-16 2.49117245E-16 2.77557819E-16 2.42476824E-19 2.42476824E-19 3.86557176E-18 3.87266417E-18
ET1-bas    3.65480877E-15 3.65480877E-15 4.64654451E-15 4.64654451E-15 2.70861731E-15 1.89671302E-15 9.75767489E-17 9.75767489E-17 9.75767489E-17 1.35632796E-17 1.50664062E-17 1.50664062E-17 3.76850068E-18 3.07955957E-18 3.07955957E-18 3.07955957E-18 2.95543478E-18 2.10211317E-18 2.10211317E-18 1.50412450E-18 1.70569426E-18 1.70569426E-18 1.48945111E-19 3.90013385E-19 3.90013385E-19 2.33581372E-09 2.56544216E-15 2.56544216E-15 2.56544216E-15 7.89414620E-16 1.04467763E-16 1.04467763E-16 1.04467763E-16 5.28022624E-17 5.28022624E-17 5.28022624E-17 5.28022624E-17 1.13370977E-16 4.98156207E-17 1.02813404E-17 1.32990316E-14 3.07313929E-16 3.07313929E-16 2.30017818E-16 2.30017818E-16 3.44809680E-18 1.01692229E-16 1.23142954E-16 7.81279268E-17 6.25445218E-16 1.20491737E-16 5.79303892E-15 1.36920951E-17 1.45324875E-17 5.16992569E-17 5.74440932E-18 1.73939142E-17 4.31062193E-17 2.11923508E-19 9.16449652E-18 1.11093938E-15 0.00000000E+00 7.22784546E-16 1.16041062E-16 1.33704273E-17 0.00000000E+00 1.27963644E-16 1.97368870E-16 3.02781635E-18 4.79958340E-19 5.62848032E-19 2.36061573E-19 1.44820231E-16 1.31377774E-16 4.63861527E-17 5.84736756E-10 2.56544216E-15 5.45296491E-17 7.52583896E-17
ET2-bas    8.46580625E-15 8.46580625E-15 3.16021059E-15 3.16021059E-15 9.30855486E-15 1.14750401E-14 1.47120147E-15 1.47120147E-15 1.47120147E-15 1.59019508E-17 1.28566045E-17 1.28566045E-17 3.30252903E-18 2.49653197E-18 2.49653197E-18 2.49653197E-18 1.66307077E-18 1.44826507E-18 1.44826507E-18 1.35882750E-18 1.16145363E-18 1.16145363E-18 2.71631365E-19 1.42670947E-19 1.42670947E-19 2.57788684E-15 1.84548354E-11 6.12146843E-10 5.81777197E-10 1.73266036E-14 1.22039206E-15 1.22039206E-15 1.22039206E-15 1.30358181E-16 1.30358181E-16 1.30358181E-16 1.30358181E-16 1.61606754E-15 1.27486349E-16 1.34088357E-17 1.33186118E-14 4.11283306E-16 4.11283306E-16 4.13674400E-16 4.13674400E-16 5.34483847E-18 2.49537742E-16 3.84270996E-16 1.55056482E-16 1.03795424E-15 1.15106357E-16 1.38542118E-15 1.30515764E-17 1.27393302E-17 9.30614619E-17 7.57585407E-18 2.19153076E-17 2.02360658E-16 1.49431919E-19 7.39744251E-18 4.70276235E-15 0.00000000E+00 4.06781119E-15 8.09597109E-17 1.97514783E-17 0.00000000E+00 4.29348329E-16 1.77218313E-15 2.19984229E-18 1.63909655E-19 2.00239241E-19 1.68234472E-19 1.36506408E-16 6.27718972E-16 1.43284451E-16 2.56544216E-15 5.84736756E-10 1.66707769E-16 1.63187485E-13
LN-ET      1.32153890E-14 1.32153890E-14 3.19672233E-15 3.19672233E-15 1.21600790E-14 4.80025163E-15 1.79763703E-15 1.79763703E-15 1.79763703E-15 2.79552529E-17 2.19095093E-17 2.19098269E-17 5.08725648E-18 3.79479850E-18 3.79479850E-18 3.79479850E-18 2.63912328E-18 2.88584004E-18 2.88584004E-18 1.06622487E-18 5.44930816E-19 5.44930816E-19 4.82161295E-19 8.86492800E-22 3.50954134E-19 8.15955120E-16 1.78115372E-14 1.78115372E-14 1.78115372E-14 1.43773749E-10 2.00950591E-15 2.00950591E-15 2.00950591E-15 2.12081943E-16 2.12081943E-16 2.12081943E-16 2.12081943E-16 2.61036409E-15 2.03881014E-16 2.14415871E-17 2.41229405E-14 2.97798904E-16 2.97798904E-16 3.00497130E-16 3.00497130E-16 5.11220042E-18 2.20113136E-16 3.56443039E-16 1.27892006E-16 4.10799032E-16 1.96734316E-16 4.77562692E-16 2.02758436E-17 1.94240587E-17 1.51995997E-16 1.03381565E-17 3.13627467E-17 2.69941723E-16 4.24515316E-20 1.10662356E-17 1.22316731E-15 0.00000000E+00 6.42677055E-15 1.02886821E-16 3.07241072E-17 0.00000000E+00 7.28199644E-16 3.17112828E-15 3.15026912E-18 2.79070697E-19 4.94340407E-19 2.49416035E-19 1.22402267E-16 7.93894148E-16 1.97682364E-16 1.78115372E-14 1.78115372E-14 2.71916410E-16 3.83804086E-16
