  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.90384141E-14 4.44422171E-14 5.60529425E-16 5.61557393E-16 1.78550641E-14 3.95791911E-16 2.31021057E-18 2.31021057E-18 2.31021057E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.85899518E-17 1.01429859E-15 1.01429859E-15 1.01429859E-15 6.96685474E-16 5.50430430E-20 5.50430430E-20 5.50430430E-20 2.64697550E-21 2.64697550E-21 2.64697550E-21 2.64697550E-21 1.74764147E-19 0.00000000E+00 0.00000000E+00 2.08425977E-17 5.10366626E-18 5.10366626E-18 7.15172803E-18 7.15172803E-18 0.00000000E+00 3.90631114E-18 4.36975082E-18 3.19060752E-18 8.08052627E-19 5.71774854E-20 2.11205504E-18 0.00000000E+00 0.00000000E+00 8.23119327E-22 0.00000000E+00 0.00000000E+00 1.50148512E-19 0.00000000E+00 0.00000000E+00 3.71940586E-17 0.00000000E+00 2.99289962E-17 1.11145626E-18 0.00000000E+00 0.00000000E+00 2.76962409E-20 2.23853097E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.62367391E-18 6.42479461E-18 8.68038442E-18 1.01429859E-15 1.01429859E-15 4.21533843E-21 8.88177573E-18
Oesophagus 2.21614719E-18 2.21614719E-18 7.88859727E-22 7.88859727E-22 1.81491396E-18 4.15173858E-20 1.86832532E-14 1.86832532E-14 3.19628878E-14 2.32520131E-17 7.78713115E-17 7.78713115E-17 3.17523453E-19 2.70841086E-19 2.70841086E-19 2.70841086E-19 7.78155211E-22 7.71236854E-22 7.71236854E-22 1.12605014E-20 7.04347836E-21 7.04347836E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.12704621E-16 3.12704621E-16 3.12704621E-16 3.71391860E-16 4.37038945E-16 4.37038945E-16 4.37038945E-16 3.19008718E-17 3.19008718E-17 3.19008718E-17 3.19008718E-17 1.53699596E-15 3.02246253E-17 6.26332546E-19 9.99794572E-17 5.82888434E-18 5.82888434E-18 1.52290864E-18 1.52290864E-18 0.00000000E+00 3.88321649E-18 8.09373491E-18 1.59787666E-18 0.00000000E+00 1.01739508E-20 1.62216982E-21 1.45681896E-19 1.21192684E-19 3.22601563E-16 8.40619505E-20 1.60519750E-17 1.75879285E-16 0.00000000E+00 4.90629627E-19 1.37178717E-20 0.00000000E+00 2.10144479E-18 2.82353852E-19 8.96694352E-19 0.00000000E+00 1.04694106E-16 8.71280063E-16 4.92532864E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.57980450E-17 1.36960981E-17 2.22795339E-18 3.12704621E-16 3.12704621E-16 4.53729669E-17 3.88586579E-17
St-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 8.16862800E-17 8.16862800E-17 8.16862800E-17 1.38817216E-15 1.93660514E-13 8.57991769E-15 4.02366425E-17 2.60317988E-17 2.60317988E-17 2.60317988E-17 6.49969538E-18 2.75619822E-18 2.75619822E-18 1.22106214E-16 1.10371558E-16 1.10371558E-16 0.00000000E+00 2.01173853E-22 2.01173853E-22 1.08644753E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.53860896E-18 2.53860896E-18 2.53860896E-18 1.45371444E-17 1.45371444E-17 1.45371444E-17 1.45371444E-17 7.83452449E-20 1.35403037E-17 1.78678170E-17 8.83615556E-17 1.78569566E-19 1.78569566E-19 5.35534412E-19 5.35534412E-19 4.21896246E-22 4.81603052E-19 9.82278166E-19 1.73630411E-19 0.00000000E+00 9.97966041E-19 0.00000000E+00 4.65449203E-18 2.67249903E-18 8.73821334E-17 1.72569901E-18 4.08594576E-17 1.83702421E-16 0.00000000E+00 2.00901650E-16 0.00000000E+00 0.00000000E+00 8.71838032E-24 2.25608939E-19 7.86359323E-17 0.00000000E+00 6.24728518E-22 0.00000000E+00 1.44799321E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.15123551E-17 5.38975684E-19 1.90203550E-18 0.00000000E+00 0.00000000E+00 1.41605751E-17 1.42801798E-17
SI-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.68625049E-19 2.68625049E-19 2.68625049E-19 1.57303068E-17 2.60417761E-17 2.60417761E-17 5.53556849E-16 2.55950922E-14 2.00916937E-15 1.30612182E-15 4.05556327E-17 9.12972567E-17 9.12972567E-17 4.48894783E-17 1.08582907E-16 1.08582907E-16 5.02141877E-17 4.50955774E-17 4.50955774E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 8.82093203E-21 8.82093203E-21 8.82093203E-21 3.85287286E-20 3.85287286E-20 3.85287286E-20 3.85287286E-20 6.81042049E-22 3.40131731E-20 1.63066781E-17 9.31977303E-17 3.48800252E-19 3.48800252E-19 1.93823507E-19 1.93823507E-19 9.43222917E-23 6.67633538E-19 1.32335513E-18 2.75972056E-19 0.00000000E+00 1.96242402E-21 0.00000000E+00 9.96427629E-18 1.02459139E-17 5.44851469E-20 2.00701182E-17 1.57391402E-18 1.28192391E-16 0.00000000E+00 1.00138177E-16 0.00000000E+00 1.50111477E-19 0.00000000E+00 2.63765045E-19 1.04759815E-17 1.00325811E-24 0.00000000E+00 0.00000000E+00 2.08855600E-16 3.61926647E-17 2.90086535E-17 0.00000000E+00 3.45561007E-17 3.05923232E-19 4.07745441E-18 0.00000000E+00 0.00000000E+00 3.75823891E-20 3.78613320E-20
RC-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.27232108E-21 1.27232108E-21 1.27232108E-21 6.50228260E-19 2.83867267E-18 2.83867267E-18 6.40741171E-17 9.13902358E-17 9.13902358E-17 9.13902358E-17 1.90158466E-15 4.88622887E-14 8.27074096E-15 2.86754721E-17 2.43181412E-17 2.43181412E-17 1.46363324E-21 1.22861483E-21 1.22861483E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.16483945E-22 2.16483945E-22 2.16483945E-22 2.08750294E-22 2.08750294E-22 2.08750294E-22 2.08750294E-22 0.00000000E+00 0.00000000E+00 2.28351525E-19 9.21490699E-17 2.35966936E-19 2.35966936E-19 5.83941366E-19 5.83941366E-19 0.00000000E+00 4.70534003E-19 8.90372122E-19 2.18539855E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.00532703E-16 1.00474162E-16 0.00000000E+00 2.80440116E-17 1.99602146E-17 6.50873631E-17 0.00000000E+00 2.68595539E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.17339148E-19 2.04954144E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.30747533E-17 4.81211960E-21 3.80801018E-21 0.00000000E+00 2.46543752E-17 5.47328248E-19 5.87323082E-18 0.00000000E+00 0.00000000E+00 2.08981112E-22 2.06865486E-22
LC-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.04097572E-20 1.04097572E-20 1.04097572E-20 4.16617337E-17 1.10797070E-16 1.10797070E-16 9.44141539E-17 1.08917744E-16 1.08917744E-16 1.08917744E-16 2.72755761E-17 2.46263436E-17 2.46263436E-17 2.59121274E-15 5.22546780E-14 8.57800959E-15 3.64491149E-17 1.05341826E-17 1.05341826E-17 2.03501558E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.17236985E-19 1.17236985E-19 1.17236985E-19 4.69076786E-19 4.69076786E-19 4.69076786E-19 4.69076786E-19 1.72937622E-21 3.65113985E-19 2.71211214E-18 9.31673020E-17 2.31552644E-19 2.31552644E-19 3.13489069E-18 3.13489069E-18 1.87761315E-22 2.08711070E-18 4.35031974E-18 8.76419662E-19 0.00000000E+00 3.32736507E-20 0.00000000E+00 1.08996842E-19 8.20268867E-20 8.36860007E-20 7.92898765E-18 1.72277447E-19 7.74772773E-17 0.00000000E+00 1.16315601E-17 0.00000000E+00 2.15447040E-22 0.00000000E+00 6.42749800E-19 4.32009216E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 7.80542333E-19 4.16344335E-22 7.99188621E-22 0.00000000E+00 2.79421405E-17 2.70264985E-18 4.80134255E-18 0.00000000E+00 0.00000000E+00 4.58064189E-19 4.61121025E-19
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.26712943E-22 4.26712943E-22 1.17700195E-17 4.54272959E-17 4.54272959E-17 4.54272959E-17 3.02313601E-23 8.91201936E-22 8.91201936E-22 1.48382696E-18 1.07318313E-17 1.07318313E-17 3.03977073E-15 8.87278163E-14 1.80093707E-14 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 8.95176023E-17 1.24781046E-18 1.24781046E-18 2.54417230E-19 2.54417230E-19 0.00000000E+00 8.79778857E-19 1.56544013E-18 4.26668926E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.16197938E-23 0.00000000E+00 1.68640665E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.44357958E-16 0.00000000E+00 7.25806150E-19 0.00000000E+00 3.10570301E-21 0.00000000E+00 0.00000000E+00 7.85622804E-18 2.71190980E-16 7.76442092E-17 0.00000000E+00 3.03435140E-17 4.42211214E-19 6.29303339E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
ET1-bas    2.72018607E-17 2.72018607E-17 7.52496823E-18 7.52496823E-18 2.34422732E-18 5.31976313E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.61560331E-22 1.61560331E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.93238046E-14 9.87079996E-16 9.87079996E-16 9.87079996E-16 1.11851741E-20 1.12166025E-19 1.12166025E-19 1.12166025E-19 2.04007060E-20 2.04007060E-20 2.04007060E-20 2.04007060E-20 0.00000000E+00 2.54658529E-20 0.00000000E+00 1.44144424E-17 1.23117313E-17 1.23117313E-17 1.56105508E-18 1.56105508E-18 0.00000000E+00 1.24567101E-18 1.22569460E-18 1.03273091E-18 1.86726541E-18 4.03702837E-18 3.56405678E-16 0.00000000E+00 0.00000000E+00 1.60454266E-20 0.00000000E+00 0.00000000E+00 3.16350616E-21 0.00000000E+00 0.00000000E+00 5.92432608E-17 0.00000000E+00 3.58030144E-20 2.58906697E-17 0.00000000E+00 0.00000000E+00 2.84430734E-21 5.30441513E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.79754922E-17 7.46011774E-17 6.82721910E-19 3.29899477E-13 9.87079996E-16 2.31069342E-20 8.65101797E-18
ET2-bas    9.31978784E-16 9.31978784E-16 1.94519908E-18 1.94519908E-18 7.03435337E-16 1.50350768E-15 3.06582332E-16 3.06582332E-16 3.06582332E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.87170786E-16 1.86436509E-14 3.83307018E-13 1.87165587E-14 6.70364380E-15 4.60728088E-17 4.60728088E-17 4.60728088E-17 3.43754510E-20 3.43754510E-20 3.43754510E-20 3.43754510E-20 7.64960727E-17 1.92595635E-20 0.00000000E+00 1.51908049E-17 9.79128415E-18 9.79128415E-18 5.41790160E-18 5.41790160E-18 0.00000000E+00 3.47174238E-18 4.22448362E-18 2.59849695E-18 4.29603984E-17 2.43391026E-20 8.03717268E-17 0.00000000E+00 0.00000000E+00 9.14190175E-21 0.00000000E+00 0.00000000E+00 1.61822232E-18 0.00000000E+00 0.00000000E+00 3.62680293E-15 0.00000000E+00 3.55097943E-17 1.23704774E-18 0.00000000E+00 0.00000000E+00 1.98626692E-18 4.40698884E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.88846406E-17 5.98452649E-17 9.82460577E-18 9.87079996E-16 3.29899477E-13 1.46819810E-18 1.63612764E-16
LN-ET      7.00704539E-16 7.00704539E-16 2.86516803E-19 2.86516803E-19 5.20780524E-16 5.84624577E-18 3.96528771E-16 3.96528771E-16 3.96528771E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.46141752E-20 7.31066512E-15 7.31066512E-15 7.31066512E-15 1.59618543E-13 1.65919646E-16 1.65919646E-16 1.65919646E-16 9.38423080E-20 9.38423080E-20 9.38423080E-20 9.38423080E-20 3.14767441E-16 1.12936258E-19 0.00000000E+00 2.14895269E-17 7.53068282E-19 7.53068282E-19 1.43980104E-17 1.43980104E-17 0.00000000E+00 5.33558686E-18 5.81044728E-18 4.17332068E-18 0.00000000E+00 4.51347343E-20 9.22621485E-22 0.00000000E+00 0.00000000E+00 1.40669106E-20 0.00000000E+00 0.00000000E+00 7.82250132E-18 0.00000000E+00 0.00000000E+00 4.65977215E-19 0.00000000E+00 1.37332329E-16 2.95138209E-18 0.00000000E+00 0.00000000E+00 5.28461403E-18 1.49374739E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.87163121E-17 1.26983173E-16 1.84963499E-17 7.31066512E-15 7.31066512E-15 5.26879797E-18 6.56679118E-17
