  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.47046790E-13 9.56926922E-13 9.54495031E-13 1.67364417E-14 4.23333759E-13 3.87050557E-17 1.60703313E-18 1.60703313E-18 1.60703313E-18 6.47557144E-20 5.69262867E-20 5.69262867E-20 1.17330829E-20 6.00822101E-21 7.47098124E-21 6.00822101E-21 1.12552960E-20 1.06845674E-20 1.10845786E-20 1.94692430E-20 1.51380555E-20 2.12613570E-20 1.53481150E-22 5.36752512E-22 5.36752512E-22 1.52604927E-17 3.70225783E-15 3.70225783E-15 3.70225783E-15 1.70564584E-15 6.08545223E-19 6.08545223E-19 6.08545223E-19 3.15785550E-19 3.15785550E-19 3.15785550E-19 3.24694925E-19 1.18010466E-18 3.15713037E-19 2.49320248E-20 3.09103891E-16 6.92818491E-17 6.92818491E-17 3.54432676E-17 3.54432676E-17 9.94700652E-21 1.97286230E-17 2.21650457E-17 1.66141086E-17 3.71294632E-18 2.70667917E-19 8.56943663E-18 3.81299057E-20 3.88045502E-20 2.55523136E-19 1.65143439E-20 6.93133664E-20 5.38010467E-19 0.00000000E+00 3.41307724E-20 1.67098579E-17 0.00000000E+00 1.51365621E-17 4.09281501E-19 4.89821173E-20 0.00000000E+00 1.07279806E-18 2.65868923E-18 4.28879566E-21 3.82652118E-23 2.16679922E-23 0.00000000E+00 1.52620315E-17 3.14157666E-17 3.31203429E-17 3.70225783E-15 3.70225783E-15 3.33532998E-19 3.27076446E-17
Oesophagus 1.66138167E-18 1.66138167E-18 8.70674722E-19 8.70674722E-19 2.03106508E-18 9.11894587E-19 2.85211993E-12 3.48745704E-13 5.76940629E-13 7.78295181E-18 1.95151981E-16 1.95151981E-16 1.24695038E-18 6.38063457E-19 6.38063457E-19 6.38063457E-19 5.57302598E-19 4.35945676E-19 4.35945676E-19 1.03839993E-18 8.84793666E-19 8.84793666E-19 3.02345721E-20 1.62238817E-20 1.62238817E-20 2.32991959E-19 1.15614380E-15 1.15614380E-15 1.15614380E-15 5.08491907E-17 9.64962740E-16 9.64962740E-16 9.64962740E-16 4.05050825E-17 4.05050825E-17 4.05050825E-17 4.05050825E-17 5.71208235E-15 3.61077790E-17 3.56409448E-18 1.51006705E-15 3.71340038E-17 3.71340038E-17 2.37978496E-18 2.37978496E-18 1.31458700E-19 5.62370050E-18 1.12637663E-17 2.33976592E-18 1.59145280E-19 1.27081792E-18 1.85863936E-19 2.51516638E-18 2.30573790E-18 7.10115191E-16 1.51201282E-18 1.99991038E-17 7.32993902E-16 0.00000000E+00 2.93916699E-18 3.66685734E-19 3.78459592E-21 2.11378994E-18 3.99537630E-19 4.07651386E-18 9.83357187E-22 1.73808208E-17 1.65838558E-15 4.39555970E-19 9.58905470E-21 1.32947924E-20 0.00000000E+00 5.93092457E-17 3.36975684E-17 5.78690694E-18 1.15614380E-15 1.15614380E-15 6.94646583E-17 5.95853157E-17
St-stem    8.06130348E-20 8.06130348E-20 7.99432146E-20 7.99432146E-20 8.26392857E-20 2.97143105E-20 1.95580115E-16 1.95580115E-16 1.95580115E-16 6.67531724E-14 3.50430848E-12 1.34789999E-13 3.17506168E-17 4.04366691E-17 4.04366691E-17 4.04366691E-17 3.61585484E-18 2.48163577E-18 2.48163577E-18 7.47041855E-17 1.95396165E-16 1.95396165E-16 2.63322408E-19 1.43091278E-19 1.43091278E-19 6.61379391E-20 7.18805610E-20 7.18805610E-20 7.18805610E-20 1.50142434E-19 3.05610938E-18 3.05610938E-18 3.05610938E-18 1.63945606E-17 1.63945606E-17 1.63945606E-17 1.63945606E-17 1.36003384E-18 1.51084546E-17 8.26563030E-18 1.43652568E-15 6.31077446E-19 6.31077446E-19 6.98102239E-19 6.98102239E-19 1.61197052E-19 8.29872597E-19 1.63530342E-18 3.76762488E-19 9.24729585E-21 3.15328900E-18 2.42910599E-20 6.58686996E-18 6.09124197E-18 1.63383985E-16 5.11860903E-18 6.56777586E-17 1.17680485E-15 0.00000000E+00 2.08432731E-16 1.93569094E-20 3.21501584E-20 7.47678277E-20 4.67095307E-19 1.45886234E-17 4.47990222E-21 8.65005977E-19 3.51721031E-19 2.35209755E-18 8.89429630E-20 9.70649208E-20 0.00000000E+00 6.03692466E-17 7.09356034E-19 2.38161301E-18 7.18805610E-20 7.18805610E-20 1.59761355E-17 1.61059003E-17
SI-stem    9.48069083E-21 9.48069083E-21 1.09541506E-20 1.09541506E-20 1.24197769E-20 3.90583489E-21 6.71213317E-19 6.71213317E-19 6.71213317E-19 1.41592295E-17 3.99655307E-17 3.99655307E-17 1.09263281E-14 3.67600168E-13 3.24437396E-14 8.23664192E-14 3.73579353E-17 1.22867289E-16 1.22867289E-16 1.77375722E-17 1.89103678E-16 1.89103678E-16 3.06579157E-17 4.00782417E-17 4.00782417E-17 1.15813100E-20 9.46984521E-21 9.46984521E-21 9.46984521E-21 1.97363490E-20 3.55483842E-19 3.55483842E-19 3.55483842E-19 4.47221097E-19 4.47221097E-19 4.47221097E-19 4.47221097E-19 1.79824192E-19 4.46259509E-19 7.08141743E-18 1.55292609E-15 9.66958023E-19 9.66958023E-19 9.53505911E-19 9.53505911E-19 6.90865667E-20 1.37555341E-18 2.49203548E-18 7.21436846E-19 1.58673059E-21 3.62936955E-19 3.84233871E-21 1.99779860E-17 1.65557650E-17 8.16533971E-19 1.05960193E-17 4.28255021E-18 6.50225119E-16 0.00000000E+00 2.22514763E-16 2.35377921E-21 1.83736366E-18 9.61889024E-21 4.60685020E-19 8.63854452E-18 1.53780564E-19 1.07686264E-19 4.91648625E-20 2.13860026E-16 3.58268105E-17 2.61109928E-17 0.00000000E+00 8.48098845E-17 1.19966286E-18 5.84316698E-18 9.46984521E-21 9.46984521E-21 4.44340761E-19 4.42230115E-19
RC-stem    1.32114239E-20 1.32114239E-20 1.72277259E-20 1.72277259E-20 1.40116522E-20 5.90135093E-21 4.45906707E-19 4.45906707E-19 4.45906707E-19 1.81347009E-18 2.48251041E-18 2.48251041E-18 5.86456075E-17 1.22819025E-16 1.22819025E-16 1.22819025E-16 6.01787664E-15 6.84596707E-13 1.58060405E-13 1.45642631E-17 7.86358804E-17 7.86358804E-17 7.40920006E-19 6.41701915E-19 6.41701915E-19 1.54975298E-20 1.12023415E-20 1.12023415E-20 1.12023415E-20 2.34777055E-20 3.10037697E-19 3.10037697E-19 3.10037697E-19 4.14170509E-19 4.14170509E-19 4.14170509E-19 4.14170509E-19 1.66506969E-19 4.00570162E-19 2.71685167E-18 1.56316156E-15 6.53738686E-19 6.53738686E-19 7.55063942E-19 7.55063942E-19 8.51504105E-20 9.06481236E-19 1.68091271E-18 4.70242113E-19 1.88704310E-21 4.29011684E-19 5.29698665E-21 1.89444865E-16 1.33837711E-16 5.51358653E-19 1.53296194E-17 4.04610338E-17 3.91532010E-16 0.00000000E+00 3.77677476E-17 3.12090427E-21 3.29475301E-19 1.34608490E-20 4.89247242E-19 4.88734610E-19 3.89620279E-20 1.14866020E-19 4.83731014E-20 7.67015364E-18 8.20824114E-19 9.29401341E-19 0.00000000E+00 6.81880140E-17 8.50821470E-19 1.00747877E-17 1.12023415E-20 1.12023415E-20 4.10954911E-19 4.09289094E-19
LC-stem    2.77764683E-20 2.77764683E-20 2.61336456E-20 2.61336456E-20 2.77497892E-20 9.16062155E-21 9.08063911E-19 9.08063911E-19 9.08063911E-19 1.61397636E-17 1.96962321E-16 1.96962321E-16 3.60197859E-17 1.89004337E-16 1.89004337E-16 1.89004337E-16 5.83024513E-17 7.87761551E-17 7.87761551E-17 7.69032004E-15 7.33506737E-13 1.58421692E-13 9.61943155E-17 1.78551335E-17 1.78551335E-17 2.43498536E-20 2.08243298E-20 2.08243298E-20 2.08243298E-20 4.06310016E-20 7.86159220E-19 7.86159220E-19 7.86159220E-19 9.62341635E-19 9.62341635E-19 9.62341635E-19 9.62341635E-19 3.10806172E-19 9.48637386E-19 3.91327273E-18 1.58318562E-15 5.17043544E-19 5.17043544E-19 7.16781592E-18 7.16781592E-18 1.42666930E-19 5.43651222E-18 1.05349816E-17 2.19761367E-18 2.71557457E-21 9.57646669E-19 9.69440267E-21 2.55827889E-18 2.41308884E-18 1.59690946E-18 5.97773578E-18 1.85661961E-18 4.10716292E-16 0.00000000E+00 8.98479124E-18 5.20248397E-21 1.44445089E-19 2.11446463E-20 5.78060850E-19 2.20776007E-17 1.84745502E-20 2.11482390E-19 9.71332983E-20 4.07674497E-18 3.58077268E-19 4.12950583E-19 0.00000000E+00 7.29788937E-17 6.35655098E-18 6.06083800E-18 2.08243298E-20 2.08243298E-20 9.56823671E-19 9.51691451E-19
RS-stem    4.07352602E-22 4.07352602E-22 2.27750002E-22 2.27750002E-22 4.13085309E-22 5.39513133E-23 1.73618798E-20 1.73618798E-20 1.73618798E-20 1.12213067E-19 1.32755825E-19 1.32755825E-19 9.60481247E-18 4.02800537E-17 4.02800537E-17 4.02800537E-17 4.49750601E-19 6.31592740E-19 6.31592740E-19 5.13385434E-19 1.73885048E-17 1.73885048E-17 2.11276329E-14 1.21546874E-12 3.39101374E-13 3.49581194E-22 1.15115910E-22 1.15115910E-22 1.15115910E-22 8.22784238E-22 1.19444659E-20 1.19444659E-20 1.19444659E-20 1.72482156E-20 1.72482156E-20 1.72482156E-20 1.72482156E-20 5.51515960E-21 1.71903286E-20 1.10691435E-19 1.53125544E-15 1.39869503E-18 1.39869503E-18 1.27113224E-18 1.27113224E-18 5.73241738E-20 1.90325011E-18 2.98750816E-18 1.17972230E-18 4.49276185E-23 1.59097246E-20 2.44769665E-22 1.46566020E-19 1.47656312E-19 2.00421588E-20 2.79206105E-19 7.53416264E-20 1.08481507E-15 0.00000000E+00 2.74682194E-19 1.01277944E-24 6.25124283E-17 2.92246040E-22 4.70708007E-19 7.31422562E-20 1.05005509E-18 5.38291260E-21 1.84037564E-21 5.84857129E-18 1.28760676E-16 2.33692322E-17 0.00000000E+00 7.97602349E-17 1.56320262E-18 1.43319713E-17 1.15115910E-22 1.15115910E-22 1.70913042E-20 1.70341394E-20
ET1-bas    1.47874566E-17 1.47874566E-17 2.01837279E-17 2.01837279E-17 1.15650847E-17 5.92188680E-18 2.17460723E-19 2.17460723E-19 2.17460723E-19 4.53256470E-20 4.68660232E-20 4.68660232E-20 8.62855647E-21 6.13712168E-21 6.13712168E-21 6.13712168E-21 1.40910281E-20 1.05751282E-20 1.05751282E-20 1.77030120E-20 1.69925913E-20 1.69925913E-20 9.74285482E-22 6.02027911E-22 6.02027911E-22 5.69277513E-11 6.70376734E-15 6.70376734E-15 6.70376734E-15 1.91217606E-18 2.04034655E-19 2.04034655E-19 2.04034655E-19 1.24436435E-19 1.24436435E-19 1.24436435E-19 1.24436435E-19 1.75218892E-19 1.13606328E-19 1.39632221E-20 2.66510469E-16 1.96671866E-16 1.96671866E-16 9.13542172E-18 9.13542172E-18 4.03203002E-21 6.07977876E-18 6.24454241E-18 4.62599093E-18 3.14857258E-18 1.74900734E-18 5.18463979E-17 3.10116025E-20 3.57584158E-20 1.22113598E-19 1.02832346E-20 5.15000396E-20 8.58265808E-20 0.00000000E+00 2.08019131E-20 1.02611258E-17 0.00000000E+00 1.86382649E-18 1.01216911E-16 1.93350986E-20 0.00000000E+00 2.61319618E-19 3.36468474E-19 5.01856633E-21 3.31753034E-26 2.33885206E-22 0.00000000E+00 9.96168176E-17 6.33496722E-16 2.12493774E-19 3.09179507E-12 6.70376734E-15 1.26923463E-19 5.87653719E-17
ET2-bas    3.73617779E-15 3.73617779E-15 1.83224828E-17 1.83224828E-17 1.86564088E-15 2.59359352E-16 1.15850505E-15 1.15850505E-15 1.15850505E-15 6.18369321E-20 4.89709898E-20 4.89709898E-20 1.25345691E-20 9.42402314E-21 9.42402314E-21 9.42402314E-21 1.63169533E-20 7.57279731E-21 7.57279731E-21 2.26723092E-20 1.67036491E-20 1.67036491E-20 7.20338764E-22 1.57336923E-22 1.57336923E-22 6.71724889E-15 1.75279988E-12 3.08642570E-12 2.75598384E-12 6.93547366E-14 4.58423173E-16 4.58423173E-16 4.58423173E-16 4.71199548E-19 4.71199548E-19 4.71199548E-19 4.71199548E-19 7.63836181E-17 4.59147480E-19 3.53188659E-20 2.78112457E-16 7.75320955E-17 7.75320955E-17 2.05419693E-17 2.05419693E-17 1.03920805E-20 1.15909877E-17 1.36556295E-17 9.33658110E-18 1.05187191E-16 1.99272929E-19 1.62554424E-17 3.81818301E-20 3.61108885E-20 3.78450737E-19 1.89209817E-20 7.00437119E-20 8.04770865E-19 0.00000000E+00 2.96393898E-20 9.56744919E-15 0.00000000E+00 1.18013434E-17 7.86487788E-19 6.84872338E-20 0.00000000E+00 2.50661348E-18 9.13344601E-18 2.99091659E-21 2.48100136E-22 3.31413882E-22 0.00000000E+00 1.15999126E-16 3.62912508E-16 2.07627322E-17 6.70376734E-15 3.09179507E-12 1.48148937E-17 1.83282571E-14
LN-ET      1.66398931E-15 1.66398931E-15 1.06091501E-17 1.06091501E-17 8.62901982E-16 1.16235797E-17 5.39317587E-17 5.39317587E-17 5.39317587E-17 1.46140538E-19 1.13077060E-19 1.37649937E-19 2.13749637E-20 1.36689734E-20 1.97363490E-20 1.36689734E-20 1.96829457E-20 2.82375546E-20 3.44095306E-20 3.23812683E-20 3.10072535E-20 3.70463985E-20 2.47029693E-21 2.86221744E-21 8.22784238E-22 1.93433033E-18 6.91474592E-14 6.91474592E-14 6.91474592E-14 2.13133248E-12 8.73664237E-16 8.73664237E-16 8.73664237E-16 1.04582088E-18 1.04582088E-18 1.04582088E-18 1.14028390E-18 2.29405961E-16 1.02058580E-18 6.84769449E-20 1.81979881E-16 1.80402128E-18 1.80402128E-18 7.35714522E-17 7.35714522E-17 2.29840412E-20 2.29152121E-17 2.68364762E-17 2.09163458E-17 1.30319322E-18 4.14784214E-19 1.60429443E-18 1.04294284E-19 9.27352293E-20 8.25304736E-19 3.96419040E-20 1.82725571E-19 1.66430126E-18 0.00000000E+00 6.80698468E-20 4.46037859E-18 0.00000000E+00 2.22311292E-17 5.96528688E-19 1.67329629E-19 0.00000000E+00 5.81388332E-18 2.36999850E-17 2.97124129E-21 5.34984413E-22 0.00000000E+00 0.00000000E+00 1.04849108E-16 4.26675874E-16 6.58181748E-17 6.91474592E-14 6.91474592E-14 2.84769467E-17 6.14872264E-16
