  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.03525302E-14 1.12852737E-13 1.05280654E-14 8.05542401E-15 3.13276544E-14 2.49680314E-15 1.27770980E-16 1.27770980E-16 1.27770980E-16 7.23519271E-18 7.04394458E-18 7.04394458E-18 1.93796194E-18 1.13160150E-18 1.13160150E-18 1.13160150E-18 2.26349051E-18 1.54595758E-18 1.54595758E-18 2.85578947E-18 2.61447743E-18 2.61447746E-18 1.70412902E-19 8.49861987E-20 8.49861987E-20 1.21432143E-15 2.81540844E-15 2.81540844E-15 2.81540844E-15 2.12551668E-15 5.72434120E-17 5.72434120E-17 5.72434120E-17 3.35539413E-17 3.35539413E-17 3.35539413E-17 3.35535564E-17 1.02530082E-16 3.27592219E-17 4.24863990E-18 1.04771405E-16 1.48202476E-16 1.48202476E-16 1.26016740E-16 1.26016740E-16 1.67746685E-18 7.84322974E-17 1.09859676E-16 5.67352184E-17 3.15386000E-16 2.72362480E-17 6.95706332E-16 5.62609621E-18 5.49876268E-18 2.53252187E-17 2.26008297E-18 8.93569384E-18 4.40957935E-17 0.00000000E+00 4.03871956E-18 1.07574434E-15 1.19960570E-20 8.99932707E-16 3.52470229E-17 6.87726334E-18 1.05942057E-21 9.83132220E-17 2.17715926E-16 8.06830446E-19 2.07107409E-20 6.52083115E-20 0.00000000E+00 4.21982487E-17 1.24926854E-16 5.92836959E-17 2.81540844E-15 2.81540844E-15 3.42938363E-17 5.80001961E-17
Oesophagus 1.30693950E-16 1.30693950E-16 7.61251100E-17 7.61251100E-17 1.52684665E-16 8.35656176E-17 3.03278688E-14 1.72895940E-14 7.74869430E-14 4.11074841E-16 4.37379196E-16 4.37379196E-16 9.91418844E-17 5.22368438E-17 5.22368438E-17 5.22368438E-17 5.19926256E-17 4.02699445E-17 4.02699445E-17 8.55406547E-17 7.38367811E-17 7.38367811E-17 3.78448342E-18 2.64783426E-18 2.64783426E-18 2.53172735E-17 6.16670157E-16 6.16670157E-16 6.16670157E-16 1.06226296E-15 1.14198211E-15 1.14198211E-15 1.14198211E-15 5.70099481E-16 5.70099481E-16 5.70099481E-16 5.70099481E-16 2.94565596E-15 5.81467179E-16 2.69296093E-16 4.16232756E-16 1.41951018E-16 1.41951018E-16 9.67255862E-17 9.67255862E-17 1.42684043E-17 1.52056193E-16 2.98329318E-16 6.70536982E-17 1.91026460E-17 1.07090737E-16 2.14033031E-17 1.93458881E-16 1.80061267E-16 1.32237001E-15 1.23224149E-16 3.14122458E-16 4.57248939E-16 0.00000000E+00 2.19111447E-16 3.85449196E-17 7.87442006E-19 1.58081359E-16 3.34712381E-17 2.97421173E-16 8.16960134E-20 1.12106389E-15 2.26277847E-15 3.94773718E-17 1.91472244E-18 1.96056273E-18 0.00000000E+00 8.58046587E-17 1.21231734E-16 6.43819205E-17 6.16670157E-16 6.16670157E-16 5.88022188E-16 5.75899018E-16
St-stem    8.56320060E-18 8.56320060E-18 8.22201832E-18 8.22201832E-18 9.63412728E-18 4.13782854E-18 4.45357251E-16 4.45357251E-16 4.45357251E-16 3.78222593E-15 6.16568622E-13 2.17505430E-14 6.74317008E-16 3.35435390E-16 3.35435390E-16 3.35435390E-16 2.54050432E-16 1.79706914E-16 1.79706914E-16 1.12107936E-15 8.92547727E-16 8.92547727E-16 2.60737618E-17 1.52994693E-17 1.52994693E-17 6.91495019E-18 8.18475323E-18 8.18475323E-18 8.18475323E-18 1.57476425E-17 2.21567080E-16 2.21567080E-16 2.21567080E-16 2.54256382E-16 2.54256382E-16 2.54256382E-16 2.54256382E-16 1.09565526E-16 2.52570520E-16 5.58028739E-16 4.03070789E-16 4.75277128E-17 4.75277128E-17 5.36145152E-17 5.36145152E-17 1.58605311E-17 6.43388891E-17 1.26656150E-16 3.02425256E-17 1.55965505E-18 2.32363454E-16 3.30510180E-18 4.59926065E-16 4.26524765E-16 6.82703964E-16 3.62165574E-16 4.97178809E-16 5.04186767E-16 0.00000000E+00 1.29796879E-15 2.63148460E-18 4.67439977E-18 7.99879457E-18 3.72028101E-17 8.80265575E-16 7.28772090E-19 7.62729591E-17 3.53864297E-17 1.77604567E-16 1.08288266E-17 1.17677125E-17 0.00000000E+00 1.23399700E-16 5.58140492E-17 5.15095211E-17 8.18475323E-18 8.18475323E-18 2.53259013E-16 2.51662910E-16
SI-stem    1.46510746E-18 1.46510746E-18 1.43460223E-18 1.43460223E-18 1.60811905E-18 7.14137678E-19 5.39834467E-17 5.39834467E-17 5.39834467E-17 3.24748390E-16 3.38010056E-16 3.38010056E-16 1.41264395E-15 7.94205591E-14 5.32507120E-15 1.75261450E-15 5.30228941E-16 5.93409743E-16 5.93409743E-16 5.91387128E-16 6.96829850E-16 6.96829850E-16 4.83753425E-16 3.69686749E-16 3.69686749E-16 1.28628113E-18 1.39143540E-18 1.39143540E-18 1.39143540E-18 2.53189243E-18 3.18149183E-17 3.18149183E-17 3.18149183E-17 3.86658426E-17 3.86658426E-17 3.86658426E-17 3.86658426E-17 1.78880735E-17 3.89042158E-17 2.54925663E-16 3.24290162E-16 6.53012639E-17 6.53012639E-17 7.40797898E-17 7.40797898E-17 7.57721747E-18 1.05410009E-16 1.87262359E-16 5.58594191E-17 2.59863085E-19 3.32299273E-17 6.10080798E-19 3.09510548E-16 3.12676604E-16 6.67156468E-17 3.88015657E-16 1.53830663E-16 4.35827265E-16 0.00000000E+00 6.98833189E-16 4.44743378E-19 1.40263892E-16 1.41184564E-18 3.63623414E-17 1.91598855E-16 1.65666824E-17 1.15605188E-17 5.71964674E-18 1.00306519E-15 3.76971552E-16 4.31607540E-16 0.00000000E+00 1.69986453E-16 9.17639201E-17 8.05357088E-17 1.39143540E-18 1.39143540E-18 3.84540873E-17 3.82405136E-17
RC-stem    1.93252527E-18 1.93252527E-18 1.91334406E-18 1.91334406E-18 2.17484007E-18 9.75152687E-19 4.14448422E-17 4.14448422E-17 4.14448422E-17 1.39756729E-16 1.80588891E-16 1.80588891E-16 6.08043252E-16 5.92307389E-16 5.92307389E-16 5.92307389E-16 3.86715697E-15 1.41868569E-13 2.11324408E-14 2.87997213E-16 2.11735008E-16 2.11735008E-16 6.79904913E-17 6.10778197E-17 6.10778197E-17 1.84010186E-18 1.66319488E-18 1.66319488E-18 1.66319488E-18 2.97969061E-18 3.03101926E-17 3.03101926E-17 3.03101926E-17 3.84658041E-17 3.84658041E-17 3.84658041E-17 3.84658041E-17 1.77510344E-17 3.76982279E-17 2.07341340E-16 3.29289096E-16 4.86969834E-17 4.86969834E-17 5.75513531E-17 5.75513531E-17 8.46507329E-18 7.26589262E-17 1.30350997E-16 3.84995511E-17 3.63184363E-19 3.98910068E-17 8.16212410E-19 9.56786499E-16 1.04105355E-15 5.03290924E-17 4.75697827E-16 3.96270244E-16 2.66872629E-16 0.00000000E+00 6.58942745E-16 6.17698193E-19 3.44253903E-17 1.71245462E-18 3.80622954E-17 4.66679034E-17 4.74395921E-18 1.33000433E-17 6.19886284E-18 5.17215528E-16 7.37502832E-17 8.17537346E-17 0.00000000E+00 1.39425507E-16 6.70457063E-17 7.70529467E-17 1.66319488E-18 1.66319488E-18 3.82086228E-17 3.80419504E-17
LC-stem    3.12536887E-18 3.12536887E-18 3.08232965E-18 3.08232965E-18 3.19464178E-18 1.47934047E-18 7.44443986E-17 7.44443986E-17 7.44443986E-17 8.43858527E-16 8.93980566E-16 8.93980566E-16 1.03316740E-15 6.94404987E-16 6.94404987E-16 6.94404987E-16 2.64683889E-16 2.11575514E-16 2.11575514E-16 4.28995403E-15 1.51513665E-13 2.15328933E-14 2.02592492E-16 9.10281115E-17 9.10281115E-17 2.72034165E-18 2.78094656E-18 2.78094656E-18 2.78094656E-18 5.09929739E-18 6.57125442E-17 6.57125442E-17 6.57125442E-17 7.61833114E-17 7.61833114E-17 7.61833114E-17 7.61833114E-17 2.99834095E-17 7.48501489E-17 2.78915416E-16 3.20840870E-16 3.68270095E-17 3.68270095E-17 5.38747927E-17 5.38747927E-17 1.33697940E-17 5.74102977E-17 1.05559770E-16 3.00861247E-17 5.39189191E-19 7.90236416E-17 1.30560276E-18 1.94807696E-16 1.87545428E-16 1.25733964E-16 4.03231790E-16 1.43073593E-16 3.21556243E-16 0.00000000E+00 5.51812481E-16 8.83146783E-19 1.59897283E-17 2.87399770E-18 4.27894508E-17 5.27520759E-16 2.52022183E-18 2.11527581E-17 1.13588584E-17 2.89330796E-16 3.52112945E-17 3.86966043E-17 0.00000000E+00 1.41046336E-16 5.61432282E-17 6.26988081E-17 2.78094656E-18 2.78094656E-18 7.58591062E-17 7.53882204E-17
RS-stem    1.11865668E-19 1.11865668E-19 1.13425848E-19 1.13425848E-19 1.35391130E-19 4.13701044E-20 2.60190376E-18 2.60190376E-18 2.60190376E-18 1.37067631E-17 1.46838878E-17 1.46838878E-17 1.53312933E-16 3.67841178E-16 3.67841178E-16 3.67841178E-16 4.36593816E-17 6.02521136E-17 6.02521136E-17 4.32029250E-17 9.02404685E-17 9.02404685E-17 4.63555539E-15 2.53282568E-13 4.47818207E-14 7.49502038E-20 1.11119240E-19 1.11119240E-19 1.11119240E-19 1.25605772E-19 1.81390496E-18 1.81390496E-18 1.81390496E-18 2.44798431E-18 2.44798431E-18 2.44798431E-18 2.44798431E-18 1.04130106E-18 2.30260815E-18 1.42985195E-17 2.61757100E-16 9.74086450E-17 9.74086450E-17 1.00525142E-16 1.00525142E-16 7.45285688E-18 1.42474742E-16 2.22315274E-16 8.97148978E-17 1.05349667E-20 2.10333683E-18 3.77897630E-20 1.73474741E-17 1.69851523E-17 3.23802439E-18 3.01633290E-17 9.75368947E-18 4.02525496E-16 0.00000000E+00 2.81506093E-17 3.33908889E-20 1.37629787E-15 7.32150146E-20 3.71998238E-17 9.25405467E-18 9.27788296E-17 6.71569826E-19 3.02179501E-19 4.02971195E-16 1.57391534E-15 1.40485193E-15 0.00000000E+00 1.55240758E-16 1.19881914E-16 1.09172328E-16 1.11119240E-19 1.11119240E-19 2.42765165E-18 2.41980493E-18
ET1-bas    1.18283257E-15 1.18283257E-15 1.57193051E-15 1.57193051E-15 9.47344707E-16 4.86350748E-16 2.27179439E-17 2.27179439E-17 2.27179439E-17 5.36703921E-18 5.81473574E-18 5.81473574E-18 1.49064460E-18 8.28101369E-19 8.28101369E-19 8.28101369E-19 2.14038449E-18 1.39384935E-18 1.39384935E-18 2.76605656E-18 2.51808335E-18 2.51808335E-18 1.09969500E-19 1.16306785E-19 1.16306785E-19 2.79597176E-12 1.97394746E-15 1.97394746E-15 1.97394746E-15 1.82633756E-16 2.04512328E-17 2.04512328E-17 2.04512328E-17 1.32650548E-17 1.32650548E-17 1.32650548E-17 1.32650548E-17 2.19461040E-17 1.30523682E-17 2.21850267E-18 4.03606674E-17 1.10661579E-16 1.10661579E-16 5.05503578E-17 5.05503578E-17 9.85605520E-19 3.42285689E-17 4.25267094E-17 2.64202873E-17 2.59728984E-16 2.57813618E-17 2.52177279E-15 4.07126882E-18 4.21717016E-18 1.24285286E-17 1.54111715E-18 6.46709975E-18 1.08930107E-17 0.00000000E+00 3.04492610E-18 6.77139341E-16 2.75274485E-20 1.88107657E-16 5.53777292E-17 3.48902020E-18 4.54821290E-21 2.81943725E-17 3.88066601E-17 4.53951617E-19 2.12910719E-20 4.29818340E-20 0.00000000E+00 4.30369319E-17 1.19593719E-16 1.44101970E-17 9.39358041E-13 1.97394746E-15 1.34902227E-17 3.03318228E-17
ET2-bas    2.78904668E-15 2.78904668E-15 1.35659705E-15 1.35659705E-15 2.63651916E-15 3.79249959E-15 6.11301980E-16 6.11301980E-16 6.11301980E-16 7.20318772E-18 7.18024851E-18 7.18024851E-18 1.96039016E-18 1.06123118E-18 1.06123118E-18 1.06123118E-18 1.65369610E-18 1.51736621E-18 1.51736621E-18 2.75806706E-18 2.49597240E-18 2.49597240E-18 9.46088215E-20 9.87348911E-20 9.87348911E-20 1.99601155E-15 9.22643393E-14 1.08063551E-12 1.27301884E-13 7.35246722E-15 1.38410806E-16 1.38410806E-16 1.38410806E-16 4.47983095E-17 4.47983095E-17 4.47983095E-17 4.47983095E-17 3.07993519E-16 4.34396783E-17 4.94507274E-18 4.91769433E-17 1.62431718E-16 1.62431718E-16 9.42965211E-17 9.42965211E-17 1.68288197E-18 7.88601357E-17 1.18113549E-16 5.22982685E-17 5.88199656E-16 2.02233075E-17 1.14399390E-15 5.11918387E-18 4.87587479E-18 3.33090649E-17 2.62740650E-18 8.77141973E-18 5.96188819E-17 0.00000000E+00 3.77800355E-18 4.96779613E-15 2.32878461E-20 8.70056988E-16 3.62050273E-17 8.14332764E-18 9.37392403E-22 1.91512159E-16 6.18534579E-16 8.35175754E-19 5.72644306E-20 8.13375887E-20 0.00000000E+00 5.53343486E-17 1.68887575E-16 5.86913191E-17 1.97394746E-15 9.39358041E-13 4.77271448E-17 1.14776645E-15
LN-ET      2.13074703E-15 2.13074703E-15 7.88264512E-16 7.88264512E-16 2.42131956E-15 8.80017143E-16 1.08856038E-15 1.08856038E-15 1.08856038E-15 1.68688657E-17 1.41233206E-17 1.41233298E-17 3.48284160E-18 1.96666463E-18 2.53189243E-18 1.96666463E-18 4.65387630E-18 1.69102066E-18 1.69102068E-18 5.10579565E-18 4.72825539E-18 4.72825542E-18 1.14293622E-19 2.74348045E-19 1.25605772E-19 2.03075080E-16 7.53481914E-15 7.53481914E-15 7.53481914E-15 2.93714198E-13 3.43786911E-16 3.43786911E-16 3.43786911E-16 9.22639735E-17 9.22639735E-17 9.22639735E-17 9.22648145E-17 8.07165456E-16 9.07426535E-17 1.00474135E-17 1.02165143E-16 1.11060937E-16 1.11060937E-16 9.56844908E-17 9.56844908E-17 2.70041901E-18 8.17244687E-17 1.43104554E-16 4.98943780E-17 1.35419340E-16 3.36375853E-17 1.55844479E-16 9.93922667E-18 9.55030432E-18 6.95460848E-17 5.17491383E-18 1.77056043E-17 1.19587815E-16 0.00000000E+00 7.12601755E-18 3.66880384E-16 7.84175133E-21 1.40189530E-15 4.24540208E-17 1.43608682E-17 1.31714330E-21 4.16489264E-16 1.48991041E-15 1.56265362E-18 1.13922000E-19 1.49286287E-19 0.00000000E+00 5.27169879E-17 2.74236991E-16 8.80077379E-17 7.53481914E-15 7.53481914E-15 1.00141287E-16 1.59852668E-16
