  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
Bronch-bas 5.96792381E-16 5.96792381E-16 4.85471906E-16 4.85471906E-16 6.28220639E-16 5.07236798E-16 1.92911966E-14 1.92911966E-14 1.92911966E-14 1.32171553E-15 1.05700051E-15 1.05700051E-15 2.59832129E-16 2.15819002E-16 2.15819002E-16 2.15819002E-16 1.47489500E-16 1.42999120E-16 1.42999120E-16 1.11014028E-16 1.07569735E-16 1.07569735E-16 3.16147003E-17 2.50998184E-17 2.50998184E-17 2.80747432E-16 6.93946259E-16 6.93946259E-16 6.93946259E-16 9.72290443E-16 4.77403860E-12 5.86604922E-12 4.89821603E-12 5.00240778E-14 1.40322810E-14 1.40322810E-14 1.38946259E-14 1.00900335E-13 1.47597474E-14 1.24366491E-15 4.24076598E-15 9.80425847E-16 9.80425847E-16 7.72567676E-16 7.72567676E-16 1.92992383E-16 1.22451455E-15 2.28026817E-15 5.71487333E-16 1.57357838E-16 2.26186605E-15 2.12518710E-16 9.85796658E-16 9.70496180E-16 1.68076794E-14 5.94235171E-16 1.59538481E-15 3.04229971E-15 2.33702419E-17 6.00898661E-16 2.65017142E-16 0.00000000E+00 5.73096816E-16 4.15079193E-16 1.71778305E-15 0.00000000E+00 7.95528559E-15 2.76840623E-15 2.19767331E-16 2.42595178E-17 2.62159187E-17 2.01757483E-17 5.87055081E-16 7.51973634E-16 6.47525890E-16 6.93946259E-16 6.93946259E-16 9.31037184E-14 5.89481441E-14
Bronch-sec 5.96792381E-16 5.96792381E-16 4.85471906E-16 4.85471906E-16 6.28220639E-16 5.07236798E-16 1.92911966E-14 1.92911966E-14 1.92911966E-14 1.32171553E-15 1.05700051E-15 1.05700051E-15 2.59832129E-16 2.15819002E-16 2.15819002E-16 2.15819002E-16 1.47489500E-16 1.42999120E-16 1.42999120E-16 1.11014028E-16 1.07569735E-16 1.07569735E-16 3.16147003E-17 2.50998184E-17 2.50998184E-17 2.80747432E-16 6.93946259E-16 6.93946259E-16 6.93946259E-16 9.72290443E-16 5.88810488E-12 6.20590909E-12 4.48470254E-12 5.00240778E-14 1.40322810E-14 1.40322810E-14 1.37945734E-14 1.00900335E-13 1.47597474E-14 1.24366491E-15 4.24076598E-15 9.80425847E-16 9.80425847E-16 7.72567676E-16 7.72567676E-16 1.92992383E-16 1.22451455E-15 2.28026817E-15 5.71487333E-16 1.57357838E-16 2.26186605E-15 2.12518710E-16 9.85796658E-16 9.70496180E-16 1.68076794E-14 5.94235171E-16 1.59538481E-15 3.04229971E-15 2.33702419E-17 6.00898661E-16 2.65017142E-16 0.00000000E+00 5.73096816E-16 4.15079193E-16 1.71778305E-15 0.00000000E+00 7.95528559E-15 2.76840623E-15 2.19767331E-16 2.42595178E-17 2.62159187E-17 2.01757483E-17 5.87055081E-16 7.51973634E-16 6.47525890E-16 6.93946259E-16 6.93946259E-16 9.24185434E-14 6.44260290E-14
Bchiol-sec 5.92747370E-16 5.92747370E-16 5.10811482E-16 5.10811482E-16 6.11251314E-16 4.95210138E-16 5.52372337E-15 5.52372337E-15 5.52372337E-15 1.95352561E-15 1.63681290E-15 1.63681290E-15 3.36174905E-16 2.73388745E-16 2.73388745E-16 2.73388745E-16 1.75691798E-16 1.77722441E-16 1.77722441E-16 1.43389062E-16 1.38978034E-16 1.38978034E-16 3.82210352E-17 3.27403012E-17 3.27403012E-17 3.12420251E-16 6.26156158E-16 6.26156158E-16 6.26156158E-16 9.19875494E-16 9.94321576E-15 9.94321576E-15 9.94321576E-15 7.14505395E-13 7.86952384E-13 5.94540418E-13 4.09583891E-14 7.78717970E-15 5.04654437E-14 1.58045971E-15 4.24076598E-15 9.32044772E-16 9.32044772E-16 7.36074428E-16 7.36074428E-16 2.28255189E-16 1.13341181E-15 2.05264692E-15 5.42615641E-16 1.56980051E-16 2.86397504E-15 2.39538805E-16 1.29242625E-15 1.30017594E-15 7.07688171E-15 8.02571884E-16 2.42412083E-15 1.84149096E-15 2.97683172E-17 7.71863105E-16 2.50995454E-16 0.00000000E+00 5.70208489E-16 4.60318718E-16 2.80991175E-15 0.00000000E+00 5.71686053E-15 2.54565468E-15 2.65318491E-16 2.85096380E-17 3.11976185E-17 2.94089046E-17 5.75562255E-16 7.89259970E-16 7.08146905E-16 6.26156158E-16 6.26156158E-16 5.32576517E-14 4.93307225E-14
AI         5.92747370E-16 5.92747370E-16 5.10811482E-16 5.10811482E-16 6.11251314E-16 4.95210138E-16 5.52372337E-15 5.52372337E-15 5.52372337E-15 1.95352561E-15 1.63681290E-15 1.63681290E-15 3.36174905E-16 2.73388745E-16 2.73388745E-16 2.73388745E-16 1.75691798E-16 1.77722441E-16 1.77722441E-16 1.43389062E-16 1.38978034E-16 1.38978034E-16 3.82210352E-17 3.27403012E-17 3.27403012E-17 3.12420251E-16 6.26156158E-16 6.26156158E-16 6.26156158E-16 9.19875494E-16 9.94321576E-15 9.94321576E-15 9.94321576E-15 5.00240778E-14 5.00240778E-14 5.00240778E-14 5.20415771E-14 7.78717970E-15 5.04654437E-14 1.58045971E-15 8.06176112E-15 9.32044772E-16 9.32044772E-16 7.36074428E-16 7.36074428E-16 2.28255189E-16 1.13341181E-15 2.05264692E-15 5.42615641E-16 1.56980051E-16 2.86397504E-15 2.39538805E-16 1.29242625E-15 1.30017594E-15 7.07688171E-15 8.02571884E-16 2.42412083E-15 1.84149096E-15 2.97683172E-17 7.71863105E-16 2.50995454E-16 0.00000000E+00 5.70208489E-16 4.60318718E-16 2.80991175E-15 0.00000000E+00 5.71686053E-15 2.54565468E-15 2.65318491E-16 2.85096380E-17 3.11976185E-17 2.94089046E-17 5.75562255E-16 7.89259970E-16 7.08146905E-16 6.26156158E-16 6.26156158E-16 5.06039364E-14 5.11008342E-14
LN-Th      2.49172487E-15 2.49163807E-15 1.57228263E-15 1.57228263E-15 2.65705638E-15 1.86432198E-15 3.18434346E-14 3.18434346E-14 3.18434346E-14 6.81867804E-16 5.68680568E-16 5.68642786E-16 1.43841849E-16 1.21813405E-16 1.21813405E-16 1.21813405E-16 9.01299834E-17 8.92631188E-17 8.92741899E-17 6.96120972E-17 5.71503082E-17 5.71503082E-17 1.53262237E-17 1.48990866E-17 1.67518297E-17 6.91040091E-16 9.01581598E-15 9.01581598E-15 9.01581598E-15 1.00144046E-14 1.63802007E-13 1.63802007E-13 1.63802007E-13 7.67678088E-15 7.67678088E-15 7.67678088E-15 7.67678088E-15 2.83006586E-12 7.77511382E-15 7.13940082E-16 2.67329828E-15 1.01036613E-15 1.01036613E-15 9.21088619E-16 9.21088619E-16 1.39926877E-16 1.31519678E-15 2.24546164E-15 5.82500259E-16 3.94251296E-16 1.81842099E-15 4.40628561E-16 6.05536606E-16 6.20108896E-16 1.04028978E-14 3.90541163E-16 9.92593297E-16 3.43798804E-15 1.38214144E-17 3.38416118E-16 8.11153737E-16 0.00000000E+00 2.37884626E-15 4.34341577E-16 8.81325344E-16 0.00000000E+00 1.95704755E-14 5.44053053E-14 1.16398114E-16 1.38039264E-17 8.84224699E-18 1.70602652E-17 7.00063315E-16 1.18118847E-15 7.27093724E-16 9.01581598E-15 9.01581598E-15 1.28818064E-14 9.26234862E-15
R-marrow   1.30316495E-15 1.30316495E-15 1.25409552E-15 1.25409552E-15 1.33710643E-15 1.34980987E-15 3.02941606E-15 3.02941606E-15 3.02941606E-15 1.19733826E-15 1.17536805E-15 1.17536805E-15 1.64272480E-15 1.87992131E-15 1.87992131E-15 1.87992131E-15 1.42816476E-15 1.44186360E-15 1.44186360E-15 1.38424827E-15 1.41654805E-15 1.41654805E-15 1.90299421E-15 1.73465747E-15 1.73465747E-15 6.29999737E-16 1.69785250E-15 1.69785250E-15 1.69785250E-15 1.51288307E-15 2.31585861E-15 2.31585861E-15 2.31585861E-15 2.06513823E-15 2.06513823E-15 2.06513823E-15 2.06513823E-15 2.27794665E-15 2.05280987E-15 3.00051797E-15 6.53910503E-15 2.31972061E-15 1.97020503E-15 9.91112984E-15 8.70339687E-15 2.14483640E-16 1.13090459E-14 2.21084087E-14 7.90209210E-15 9.48059773E-16 8.59284433E-16 5.81110297E-16 2.11229226E-15 2.11755305E-15 1.82831845E-15 1.70848699E-15 1.55149782E-15 1.72608788E-15 1.83316868E-15 1.60526039E-15 1.45300048E-15 0.00000000E+00 1.20295294E-15 4.07435948E-16 1.55619993E-15 0.00000000E+00 2.59404988E-15 1.77914422E-15 3.32300470E-15 1.64151548E-15 1.48307496E-15 1.71480402E-15 6.80897991E-16 4.56191106E-15 9.65214816E-16 1.69785250E-15 1.69785250E-15 2.07350103E-15 2.06357565E-15
Endost-BS  1.22539501E-15 1.22539501E-15 1.23199539E-15 1.23199539E-15 1.18890735E-15 1.33789998E-15 1.17851376E-15 1.17851376E-15 1.17851376E-15 4.76709165E-16 4.70389889E-16 4.70389889E-16 7.76187760E-16 8.93979094E-16 8.93979094E-16 8.93979094E-16 6.93722686E-16 6.99598383E-16 6.99598383E-16 6.99463433E-16 7.21202798E-16 7.21202798E-16 1.07098364E-15 1.02364960E-15 1.02364960E-15 8.59997845E-16 1.51673272E-15 1.51673272E-15 1.51673272E-15 1.02636333E-15 9.19256388E-16 9.19256388E-16 9.19256388E-16 7.87625235E-16 7.87625235E-16 7.87625235E-16 7.87625235E-16 9.21835948E-16 7.82220735E-16 1.08217332E-15 2.53524542E-15 4.09927767E-15 2.15604714E-15 4.64015175E-14 1.70172405E-14 1.06780099E-15 1.18478263E-14 9.33934026E-15 9.04537158E-15 1.66401232E-15 3.57079007E-16 8.91182581E-16 7.88225712E-16 7.91643049E-16 6.85072281E-16 6.84678080E-16 5.93687311E-16 8.59501687E-16 1.18391001E-15 6.35098611E-16 2.28585413E-15 0.00000000E+00 1.15429312E-15 4.61086345E-16 6.15307901E-16 0.00000000E+00 1.03080476E-15 8.64828771E-16 1.49933045E-15 1.06371176E-15 9.48355663E-16 1.08465584E-15 5.72195392E-16 5.04891334E-15 7.61231672E-16 1.51673272E-15 1.51673272E-15 7.92055873E-16 7.94899438E-16
Brain      2.70170047E-15 2.70170047E-15 2.26371439E-15 2.26371439E-15 2.77066328E-15 3.98287259E-15 3.45443483E-16 3.45443483E-16 3.45443483E-16 3.42423729E-17 3.08457511E-17 3.08457511E-17 9.16306812E-18 7.88092978E-18 7.88092978E-18 7.88092978E-18 6.39295445E-18 6.67050415E-18 6.67050415E-18 4.77753702E-18 4.79655863E-18 4.79655863E-18 1.25536172E-18 1.12891804E-18 1.12891804E-18 3.01106426E-15 4.48389607E-15 4.48389607E-15 4.48389607E-15 1.87065654E-15 3.43885120E-16 3.43885120E-16 3.43885120E-16 1.58418317E-16 1.58418317E-16 1.58418317E-16 1.58418317E-16 3.86183810E-16 1.55982036E-16 2.78560228E-17 7.66436103E-16 1.40598230E-15 1.40598230E-15 2.09259038E-15 2.09259038E-15 1.36250215E-17 8.26691953E-16 9.50446706E-16 6.48021056E-16 4.69446019E-14 1.67704760E-16 4.00575219E-15 2.78266646E-17 2.82891940E-17 1.13151734E-16 1.84739525E-17 4.35825788E-17 2.12908755E-16 1.08154998E-18 1.89310020E-17 1.90721166E-14 0.00000000E+00 3.44871985E-15 3.34883723E-16 4.34003622E-17 0.00000000E+00 3.01835116E-16 6.75613280E-16 6.83021112E-18 1.10270820E-18 1.31017918E-18 1.11113294E-18 2.29714749E-16 6.77697933E-16 1.62554984E-16 4.48389607E-15 4.48389607E-15 1.64631517E-16 1.98016625E-16
Eye-lens   6.73076616E-15 6.73005139E-15 7.80369178E-15 7.80369178E-15 5.45857473E-15 5.54850445E-15 3.32868272E-16 3.32868272E-16 3.32914326E-16 6.70694241E-17 4.55366654E-17 8.04953166E-17 1.71782450E-17 3.28730826E-17 3.28730826E-17 3.28730826E-17 3.38623320E-17 1.60392418E-17 1.60392418E-17 6.14776681E-18 2.59305360E-17 1.71752146E-17 0.00000000E+00 0.00000000E+00 4.36395286E-18 2.65670143E-14 6.04327879E-15 6.04327879E-15 6.04327879E-15 2.35063473E-15 3.74245785E-16 3.74245785E-16 3.74245785E-16 2.30769372E-16 2.30769372E-16 2.30769372E-16 2.30769372E-16 3.87815646E-16 2.39538805E-16 6.50665616E-17 3.30281962E-16 1.09972651E-15 1.09972651E-15 1.23616547E-15 1.23616547E-15 3.64976522E-17 4.49382706E-16 6.57398757E-16 3.65166414E-16 3.65089105E-15 4.61538022E-16 8.48532733E-11 5.90854954E-17 3.84310934E-17 2.33569252E-16 4.37794028E-17 9.01588733E-17 1.87421451E-16 3.74019002E-18 6.03125536E-17 4.81989825E-15 0.00000000E+00 3.07412461E-15 5.76417398E-16 7.74879297E-17 0.00000000E+00 4.53929894E-16 7.80325025E-16 2.35695957E-17 5.39333080E-18 0.00000000E+00 3.76426565E-18 4.11130268E-16 4.43414912E-16 1.97289107E-16 6.04327879E-15 6.04327879E-15 2.35481697E-16 2.82917980E-16
P-gland    8.61619126E-15 8.61619126E-15 6.05932100E-15 6.05932100E-15 8.80411505E-15 1.41021649E-14 6.31193417E-16 6.31193417E-16 6.31285773E-16 4.60105655E-17 3.41957478E-17 4.73259948E-17 8.80140309E-18 1.08840706E-17 1.08840706E-17 1.08840706E-17 1.07969022E-17 5.81964017E-18 9.54889667E-18 5.11010188E-18 1.05734608E-17 6.87852727E-18 0.00000000E+00 0.00000000E+00 1.96716534E-18 5.15517059E-15 1.97854923E-14 1.97854923E-14 1.97854923E-14 4.99199555E-15 7.63617034E-16 7.63617034E-16 7.63617034E-16 2.20341555E-16 2.20341555E-16 2.20341555E-16 2.20369704E-16 8.11752935E-16 2.87286431E-16 4.88534082E-17 4.94743147E-16 2.82498627E-15 2.82498627E-15 2.91795851E-15 2.91795851E-15 1.61355252E-17 1.07752809E-15 1.42386740E-15 8.63008433E-16 1.88384012E-14 2.95367578E-16 5.17144517E-15 4.69293547E-17 5.30484533E-17 1.62844793E-16 2.86081096E-17 7.04287950E-17 3.60011624E-16 1.46576262E-18 1.32422562E-17 5.71744957E-11 0.00000000E+00 8.04869465E-15 3.80573186E-16 6.15210150E-17 0.00000000E+00 6.54315858E-16 1.42002529E-15 9.01048103E-18 1.88641155E-18 0.00000000E+00 1.91894261E-18 2.96877118E-16 9.25889587E-16 2.91089011E-16 1.97854923E-14 1.97854923E-14 2.38445757E-16 3.96970256E-16
Tongue     6.05954228E-13 6.05954228E-13 5.81520733E-14 5.81520733E-14 7.62587071E-13 6.91252834E-14 2.41013630E-15 2.41013630E-15 2.41013630E-15 1.24658748E-16 1.13633209E-16 1.13633209E-16 3.59241109E-17 2.85847656E-17 2.85847656E-17 2.85847656E-17 2.45376801E-17 2.37347585E-17 2.37347585E-17 1.67754630E-17 1.65516111E-17 1.65516111E-17 4.76258109E-18 3.94806090E-18 3.94806090E-18 1.24657062E-14 3.85206015E-14 3.85206015E-14 3.85206015E-14 5.11133624E-14 2.33467302E-15 2.33467302E-15 2.33467302E-15 6.19499648E-16 6.19499648E-16 6.19499648E-16 6.19499648E-16 2.67241347E-15 6.12192893E-16 1.05338420E-16 9.59832334E-16 1.62893811E-15 1.62893811E-15 1.71664732E-15 1.71664732E-15 3.66165713E-17 9.82246698E-16 1.32291299E-15 6.78618167E-16 2.74768866E-15 7.34821700E-16 5.65926763E-15 1.17027733E-16 1.12266074E-16 5.03729404E-16 6.23164812E-17 1.66489671E-16 6.64219059E-16 3.57638107E-18 7.73675213E-17 8.77732147E-15 0.00000000E+00 1.96544840E-14 4.10886581E-16 1.34863303E-16 0.00000000E+00 1.74511284E-15 4.81799798E-15 2.65622623E-17 4.09797056E-18 4.82301449E-18 3.64488411E-18 4.77364081E-16 1.36523150E-15 5.22869731E-16 3.85206015E-14 3.85206015E-14 6.76673249E-16 9.68366080E-16
Tonsils    7.44442958E-14 7.44442958E-14 2.96451029E-14 2.96451029E-14 6.92942054E-14 1.22037369E-11 1.68140330E-15 1.68140330E-15 1.68140330E-15 9.42927824E-17 9.34131234E-17 9.34131234E-17 2.31910150E-17 2.31128656E-17 2.34210250E-17 2.31128656E-17 1.75494427E-17 1.57066320E-17 1.57069813E-17 1.68080929E-17 1.24990540E-17 1.40023091E-17 3.57399337E-19 2.26447104E-18 2.26447104E-18 8.74807613E-15 4.43452036E-14 4.43452036E-14 4.43452036E-14 1.91639210E-14 1.60311733E-15 1.60311733E-15 1.60311733E-15 4.89240147E-16 4.89240147E-16 4.89240147E-16 4.89240147E-16 1.85832996E-15 4.97236223E-16 7.58671855E-17 4.32445667E-16 1.82623454E-15 1.82623454E-15 1.83393613E-15 1.83393613E-15 2.84382709E-17 1.03538923E-15 1.33133519E-15 6.66041435E-16 3.89001844E-15 5.58217655E-16 5.81297869E-15 9.19760848E-17 9.00094545E-17 3.99265257E-16 5.33272985E-17 1.42443668E-16 6.58794522E-16 3.79140256E-18 5.81379986E-17 1.41975743E-14 0.00000000E+00 1.90350618E-14 3.62566252E-16 1.09316374E-16 0.00000000E+00 1.20172298E-15 3.38928390E-15 2.07288963E-17 3.32603997E-18 8.82838157E-19 2.18681423E-18 5.90648816E-16 1.09966562E-15 6.59087036E-16 4.43452036E-14 4.43452036E-14 5.26425724E-16 8.83545940E-16
S-glands   1.75135399E-14 1.95379977E-14 9.72025537E-15 9.71673591E-15 1.96045676E-14 1.90619630E-14 2.08689794E-15 2.08689794E-15 2.08689794E-15 1.05901120E-16 9.23692131E-17 9.23675836E-17 2.80255039E-17 2.27307381E-17 2.27307381E-17 2.27307381E-17 1.81547554E-17 1.82532433E-17 1.82547490E-17 1.38817194E-17 1.22444771E-17 1.22444771E-17 3.54976563E-18 3.28229838E-18 3.69447633E-18 3.54930799E-15 1.68941357E-14 1.68941357E-14 1.68941357E-14 2.67774636E-14 1.94484429E-15 1.94484429E-15 1.94484429E-15 5.78115899E-16 5.78115899E-16 5.78115899E-16 5.78115899E-16 2.32071459E-15 5.58417847E-16 8.39140227E-17 4.35750366E-16 1.48928541E-15 1.48928541E-15 1.54839006E-15 1.54839006E-15 3.61237071E-17 8.68766008E-16 1.19112729E-15 5.88644469E-16 3.42174372E-15 5.80736330E-16 2.94023524E-15 8.52701295E-17 8.50465587E-17 4.12982001E-16 5.29382707E-17 1.33206393E-16 1.27589740E-15 3.53015450E-18 5.78240344E-17 8.07746159E-15 0.00000000E+00 5.98960848E-13 5.15358575E-16 1.33111508E-16 0.00000000E+00 1.40197261E-15 4.36369781E-15 2.05792152E-17 3.11633579E-18 3.70838184E-18 2.70240478E-18 5.08123921E-16 1.00988886E-15 5.58938243E-16 1.68941357E-14 1.68941357E-14 6.23599564E-16 7.33995033E-16
Thyroid    4.47222473E-15 4.47222473E-15 2.87069110E-15 2.87069110E-15 4.83194122E-15 3.41446138E-15 2.23224308E-14 2.23224308E-14 2.23224308E-14 2.78337679E-16 2.37104071E-16 2.37052055E-16 6.78329101E-17 5.59384676E-17 5.59385954E-17 5.59384676E-17 4.44009530E-17 4.57695823E-17 4.57695823E-17 3.14036871E-17 2.86024710E-17 2.86024710E-17 7.00855078E-18 6.68629902E-18 6.68629902E-18 1.16380485E-15 7.46540335E-15 7.46540335E-15 7.46540335E-15 1.30577538E-14 3.08691304E-14 3.08691304E-14 3.08691304E-14 2.61885298E-15 2.61885298E-15 2.61885298E-15 2.61885298E-15 5.40511029E-14 2.52700834E-15 2.50420163E-16 2.35021992E-15 1.00257641E-15 1.00257641E-15 9.85503519E-16 9.85503519E-16 8.06033209E-17 1.02170374E-15 1.76538475E-15 5.33013814E-16 6.59210823E-16 1.12659919E-15 7.40475070E-16 2.40366598E-16 2.31201143E-16 1.77534210E-15 1.37558449E-16 3.78540918E-16 3.08824902E-15 5.37360430E-18 1.44627427E-16 1.48787272E-15 0.00000000E+00 4.34580546E-15 4.99454118E-16 3.18907814E-16 0.00000000E+00 1.96401135E-14 2.12573699E-12 4.85318330E-17 7.27878340E-18 7.31533812E-18 6.53171282E-18 5.90907687E-16 1.25937828E-15 9.05681464E-16 7.46540335E-15 7.46540335E-15 3.56112012E-15 2.94473411E-15
Breast     7.37234575E-16 7.37234575E-16 7.04856915E-16 7.04856915E-16 7.35799167E-16 5.72213657E-16 1.62201146E-15 1.62201146E-15 1.62201146E-15 1.21380187E-15 1.04155315E-15 1.04155315E-15 2.56468697E-16 2.08919983E-16 2.08919983E-16 2.08919983E-16 1.37715371E-16 1.39243824E-16 1.39243824E-16 1.15344847E-16 1.12602016E-16 1.12599627E-16 2.63472259E-17 2.26862268E-17 2.26862268E-17 5.87858895E-16 5.67608154E-16 5.67608154E-16 5.67608154E-16 8.74077563E-16 1.87064014E-15 1.87064014E-15 1.87064014E-15 2.94273822E-15 2.94273822E-15 2.94273822E-15 2.94273822E-15 1.80732673E-15 2.84805960E-15 8.05143937E-16 8.54004714E-16 3.05687333E-16 3.05687333E-16 3.51949503E-16 3.51949503E-16 1.29548145E-16 4.81986128E-16 8.47689091E-16 2.47198501E-16 1.63794673E-16 9.66049747E-14 4.37060648E-16 9.51891680E-16 9.50127580E-16 4.01259740E-15 4.50591266E-16 1.45437123E-15 7.79586312E-16 2.09998038E-17 6.16550237E-16 3.00225019E-16 0.00000000E+00 5.79774046E-16 7.81616695E-16 8.73659621E-16 0.00000000E+00 2.60584110E-15 1.11118759E-15 1.88879142E-16 2.26648647E-17 2.44578637E-17 2.14757345E-17 3.94609915E-16 4.67516387E-16 3.92512096E-16 5.67608154E-16 5.67608154E-16 2.90635189E-15 2.90946026E-15
Thymus     1.68702178E-15 1.68702178E-15 1.44421741E-15 1.44421741E-15 1.73147537E-15 1.21373277E-15 1.03548164E-14 1.03548164E-14 1.03548164E-14 5.31657373E-16 4.50444120E-16 4.50444120E-16 1.25796939E-16 1.06259821E-16 1.06259821E-16 1.06259821E-16 8.72341963E-17 7.75440717E-17 7.75440717E-17 5.61260096E-17 5.28895086E-17 5.28759531E-17 1.58120256E-17 1.35862529E-17 1.35862529E-17 7.60087363E-16 1.92768193E-15 1.92768193E-15 1.92768193E-15 3.02421743E-15 1.71508980E-14 1.71508980E-14 1.71508980E-14 5.89959581E-15 5.89959581E-15 5.89959581E-15 5.89959581E-15 1.96062372E-14 5.69844477E-15 5.00533078E-16 7.30277638E-16 9.55683843E-16 9.55683843E-16 1.12124189E-15 1.12124189E-15 1.24405636E-16 1.47302074E-15 2.61409189E-15 7.44895138E-16 3.05249480E-16 2.62922896E-15 4.91260563E-16 4.77550312E-16 4.76839395E-16 7.72844246E-15 2.65481692E-16 7.90892891E-16 4.43494729E-15 1.10252904E-17 2.90667668E-16 6.66910517E-16 0.00000000E+00 1.40512766E-15 4.48278870E-16 5.58000824E-16 0.00000000E+00 2.01566116E-12 1.95481005E-14 1.01324153E-16 1.35620595E-17 1.40326938E-17 1.26042292E-17 6.26599864E-16 1.07331850E-15 6.73802912E-16 1.92768193E-15 1.92768193E-15 6.27497086E-15 5.97495071E-15
Ht-wall    5.08435162E-16 5.08435162E-16 4.64460024E-16 4.64460024E-16 5.12550991E-16 3.88944681E-16 1.14569523E-14 1.14569523E-14 1.14569523E-14 4.55806687E-15 3.49626503E-15 3.49626503E-15 4.98925007E-16 3.91874733E-16 3.91874733E-16 3.91874733E-16 1.99029540E-16 2.01671439E-16 2.01671439E-16 2.00474731E-16 1.95031211E-16 1.95031211E-16 4.28913250E-17 3.77245730E-17 3.77245730E-17 3.16690625E-16 4.75062520E-16 4.75062520E-16 4.75062520E-16 6.88335009E-16 1.08435762E-14 1.08435762E-14 1.08435762E-14 7.05106185E-15 7.05106185E-15 7.05106185E-15 7.05106185E-15 1.04530488E-14 7.07337859E-15 2.05325865E-15 7.17734676E-15 6.07457867E-16 6.07457867E-16 6.21031616E-16 6.21031616E-16 1.66249890E-16 9.98114074E-16 1.82777610E-15 4.65304667E-16 1.15826321E-16 4.02890593E-15 2.33569252E-16 1.78633256E-15 1.78502372E-15 1.52748215E-13 9.97727165E-16 2.86354281E-15 2.74668328E-15 3.37435023E-17 1.20294794E-15 2.01634305E-16 0.00000000E+00 4.19106914E-16 4.09824415E-16 3.02872158E-15 0.00000000E+00 7.72471418E-15 1.73928529E-15 3.47128246E-16 3.54566879E-17 3.80832388E-17 3.41992003E-17 5.28244414E-16 9.13145378E-16 5.40185770E-16 4.75062520E-16 4.75062520E-16 7.17710478E-15 7.02653907E-15
Adrenals   1.07992560E-16 1.07992560E-16 1.06243188E-16 1.06243188E-16 1.08373994E-16 8.11474639E-17 2.28509561E-15 2.28509561E-15 2.28509561E-15 6.53899454E-15 6.26612728E-15 6.26612728E-15 2.89275096E-15 2.40722710E-15 2.40722710E-15 2.40722710E-15 1.16921246E-15 1.20553818E-15 1.20553818E-15 7.17467904E-16 7.06258376E-16 7.06258376E-16 1.96625952E-16 1.59896533E-16 1.59896533E-16 8.48573456E-17 9.49357762E-17 9.49357762E-17 9.49357762E-17 1.34010732E-16 8.35944185E-16 8.35944185E-16 8.35944185E-16 1.52589032E-15 1.52589032E-15 1.52589032E-15 1.52589032E-15 7.11720311E-16 1.60200880E-15 2.61281147E-12 3.81196873E-15 1.10911906E-15 1.10911906E-15 1.27072496E-15 1.27072496E-15 1.29593924E-16 1.58349489E-15 3.01301341E-15 7.06404199E-16 3.38534285E-17 8.39586424E-16 6.50689991E-17 2.29171602E-14 1.86873333E-14 2.02603548E-15 1.54745524E-14 9.06101993E-15 4.13207347E-15 1.52620828E-16 7.83324470E-15 4.88534082E-17 0.00000000E+00 9.24490668E-17 3.72836523E-16 5.95335452E-15 0.00000000E+00 5.15221372E-16 2.56992544E-16 3.20996267E-15 1.35441981E-16 1.47692832E-16 1.42739570E-16 6.56409879E-16 1.47578767E-15 7.31096199E-16 9.49357762E-17 9.49357762E-17 1.50281447E-15 1.50533347E-15
