  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   5.09089271E-15 6.66169260E-14 1.19614452E-16 1.22671712E-16 1.66583080E-14 6.92273144E-17 3.36679658E-19 3.36679658E-19 3.36679658E-19 5.20128529E-24 4.44492398E-24 4.44492398E-24 1.03173506E-24 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.90125642E-24 0.00000000E+00 0.00000000E+00 1.52021313E-24 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.79083213E-18 2.30631668E-16 2.30631668E-16 2.30631668E-16 1.52761827E-16 4.66370921E-21 4.66370921E-21 4.66370921E-21 2.30288212E-22 2.30288212E-22 2.30288212E-22 2.30288212E-22 1.35831154E-20 6.18576288E-23 3.43954144E-27 2.10057858E-17 1.01648092E-18 1.01648092E-18 1.43240338E-18 1.43240338E-18 0.00000000E+00 8.13321425E-19 8.73912354E-19 6.50507834E-19 1.07965221E-19 7.14800658E-21 2.13699506E-19 1.97183245E-24 7.43773652E-26 1.03291888E-22 0.00000000E+00 2.26768327E-24 1.42482298E-20 0.00000000E+00 6.28603630E-25 5.73938065E-18 0.00000000E+00 4.79854660E-18 2.03830565E-19 2.03297507E-24 0.00000000E+00 2.16547063E-21 2.01524406E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.02510491E-18 1.28161755E-18 1.86605342E-18 2.30631668E-16 2.30631668E-16 3.62440141E-22 2.01840119E-18
Oesophagus 3.30821575E-19 3.30821575E-19 1.54668759E-22 1.54668759E-22 2.36251681E-19 4.52412350E-21 5.03115134E-15 5.03115134E-15 4.63252075E-14 3.96748862E-18 1.63928169E-17 1.63928169E-17 3.83817991E-20 3.44311619E-20 3.44311619E-20 3.44311619E-20 1.57354838E-22 1.22192022E-22 1.22192022E-22 1.05733821E-21 7.57317779E-22 7.57317779E-22 3.32501164E-26 0.00000000E+00 0.00000000E+00 2.50546356E-23 7.20296696E-17 7.20296696E-17 7.20296696E-17 7.49892514E-17 9.97290787E-17 9.97290787E-17 9.97290787E-17 5.70437874E-18 5.70437874E-18 5.70437874E-18 5.70437874E-18 3.52769041E-16 5.29091324E-18 5.27738627E-20 1.04978748E-16 1.16696031E-18 1.16696031E-18 2.48561491E-19 2.48561491E-19 9.03699209E-24 6.56792230E-19 1.38779271E-18 2.69257279E-19 1.26934328E-23 1.15011602E-21 1.16100956E-22 1.09004524E-20 9.10845585E-21 6.81036081E-17 6.86344484E-21 2.98368644E-18 4.08894756E-17 0.00000000E+00 4.41659415E-20 1.68356112E-21 0.00000000E+00 2.55544479E-19 4.50720822E-20 8.12630591E-20 0.00000000E+00 1.65761524E-17 1.82989836E-16 4.90183509E-22 0.00000000E+00 3.35206737E-26 0.00000000E+00 3.65415834E-18 2.81896834E-18 4.53578690E-19 7.20296696E-17 7.20296696E-17 8.74927258E-18 7.28597943E-18
St-stem    2.77897684E-24 2.77897684E-24 1.01006252E-24 1.01006252E-24 5.40957336E-24 3.31981309E-25 1.71614792E-17 1.71614792E-17 1.71614792E-17 3.06724061E-16 4.59171874E-13 1.26758662E-14 7.16722086E-18 5.13514065E-18 5.13514065E-18 5.13514065E-18 1.05923646E-18 4.26657410E-19 4.26657410E-19 2.20313803E-17 2.16750229E-17 2.16750229E-17 2.36938884E-23 2.18001859E-23 2.18001859E-23 9.20118355E-23 4.14689710E-24 4.14689710E-24 4.14689710E-24 1.08436742E-23 3.56545475E-19 3.56545475E-19 3.56545475E-19 2.77439914E-18 2.77439914E-18 2.77439914E-18 2.77439914E-18 8.30331739E-21 2.57009005E-18 2.62710847E-18 1.02296460E-16 2.64015358E-20 2.64015358E-20 8.48948645E-20 8.48948645E-20 4.63426386E-23 7.13583925E-20 1.51447542E-19 2.52745126E-20 2.18327954E-26 8.75296836E-20 2.98484432E-24 6.08819129E-19 3.03578462E-19 1.78696309E-17 1.93131713E-19 8.06746872E-18 4.36088189E-17 0.00000000E+00 4.00329798E-17 5.01133150E-25 7.99578487E-25 6.76350279E-24 2.42008117E-20 1.40779909E-17 0.00000000E+00 2.06473435E-22 2.80312336E-23 1.15198297E-20 3.86593507E-24 4.65659626E-24 0.00000000E+00 4.77211800E-18 8.10588040E-20 3.62994435E-19 4.14689710E-24 4.14689710E-24 2.69883108E-18 2.72408142E-18
SI-stem    7.68700647E-26 7.68700647E-26 3.35885995E-26 3.35885995E-26 1.15514675E-25 3.18515840E-26 3.45024127E-20 3.45024127E-20 3.45024127E-20 2.76867209E-18 5.15020247E-18 5.15020247E-18 1.26880121E-16 5.94841605E-14 2.84824133E-15 3.16608114E-16 7.33573134E-18 1.84928260E-17 1.84928260E-17 7.77883189E-18 2.18423733E-17 2.18423733E-17 9.24699499E-18 9.02858624E-18 9.02858624E-18 9.65137972E-25 1.14246761E-26 1.14246761E-26 1.14246761E-26 3.61601259E-25 7.43166533E-22 7.43166533E-22 7.43166533E-22 3.76923062E-21 3.76923062E-21 3.76923062E-21 3.76923062E-21 6.41820847E-23 3.24236890E-21 3.06280758E-18 1.10599725E-16 4.95229701E-20 4.95229701E-20 2.51719977E-20 2.51719977E-20 1.25736681E-23 1.02074597E-19 2.03488876E-19 4.14818709E-20 0.00000000E+00 2.21110481E-22 6.22343948E-28 1.87640330E-18 1.90999080E-18 4.69172847E-21 3.51483041E-18 2.86976376E-19 2.92982280E-17 0.00000000E+00 2.05185191E-17 2.00186315E-27 1.22623127E-20 1.56920812E-25 3.32763188E-20 1.91061973E-18 1.21316276E-23 5.08880181E-24 1.23925449E-24 4.25925867E-17 6.93398688E-18 5.11379887E-18 0.00000000E+00 7.55207051E-18 4.04687387E-20 7.74256123E-19 1.14246761E-26 1.14246761E-26 3.67300912E-21 3.70272179E-21
RC-stem    3.70472239E-25 3.70472239E-25 0.00000000E+00 0.00000000E+00 1.94590281E-25 0.00000000E+00 1.55857382E-22 1.55857382E-22 1.55857382E-22 8.64650758E-20 4.42559338E-19 4.42559338E-19 1.18827443E-17 1.85634429E-17 1.85634429E-17 1.85634429E-17 4.31366208E-16 1.07195683E-13 1.18591713E-14 5.36394189E-18 5.13524971E-18 5.13524971E-18 2.21773198E-22 1.64986738E-22 1.64986738E-22 2.08579644E-24 1.71950078E-25 1.71950078E-25 1.71950078E-25 3.32104535E-25 5.03191268E-23 5.03191268E-23 5.03191268E-23 7.96824054E-23 7.96824054E-23 7.96824054E-23 7.96824054E-23 8.61872150E-24 6.64575254E-23 2.14284565E-20 1.11402775E-16 3.53051132E-20 3.53051132E-20 9.97696042E-20 9.97696042E-20 1.15730550E-23 8.14666504E-20 1.54006418E-19 3.52040350E-20 0.00000000E+00 8.92360848E-23 0.00000000E+00 2.00176364E-17 1.90298338E-17 8.10485973E-23 5.03992158E-18 3.86653988E-18 1.52538976E-17 0.00000000E+00 4.77834741E-18 0.00000000E+00 2.38860949E-23 1.49155372E-25 3.97664731E-20 5.86354273E-23 1.14629932E-24 3.36112108E-24 4.74883325E-25 1.85173072E-18 5.17036813E-22 4.97862337E-22 0.00000000E+00 5.40808907E-18 9.65790892E-20 1.16453350E-18 1.71950078E-25 1.71950078E-25 7.87398764E-23 7.86494051E-23
LC-stem    6.28388541E-25 6.28388541E-25 1.83218002E-25 1.83218002E-25 6.73502114E-25 1.80648918E-25 9.63919530E-22 9.63919530E-22 9.63919530E-22 6.58515585E-18 2.17703886E-17 2.17703886E-17 1.64273397E-17 2.18592138E-17 2.18592138E-17 2.18592138E-17 5.54825817E-18 5.20488702E-18 5.20488702E-18 6.03071278E-16 1.14840552E-13 1.22002594E-14 7.86078966E-18 2.17093927E-18 2.17093927E-18 1.83145490E-23 4.24021047E-25 4.24021047E-25 4.24021047E-25 1.59678418E-24 1.10298029E-20 1.10298029E-20 1.10298029E-20 6.49749547E-20 6.49749547E-20 6.49749547E-20 6.49749547E-20 1.49958440E-22 4.57329377E-20 3.61438584E-19 1.11803467E-16 3.75896285E-20 3.75896285E-20 6.01926306E-19 6.01926306E-19 4.47145793E-23 3.98869602E-19 8.28517183E-19 1.68008191E-19 0.00000000E+00 2.68032142E-21 7.32566085E-25 9.05823120E-21 6.41332747E-21 6.61278469E-21 1.15420180E-18 1.65488165E-20 1.77601851E-17 0.00000000E+00 1.98189144E-18 1.63692414E-25 1.98230453E-23 5.17450255E-25 7.75226299E-20 7.93573054E-18 3.25188342E-25 1.30088573E-23 4.39600181E-24 6.75329757E-20 8.85479929E-23 1.17494501E-22 0.00000000E+00 6.15376723E-18 5.20643731E-19 9.13220727E-19 4.24021047E-25 4.24021047E-25 6.33021354E-20 6.38262169E-20
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.81187130E-25 2.81187130E-25 2.81187130E-25 6.92768458E-24 3.73876427E-23 3.73876427E-23 2.24077031E-18 9.08711995E-18 9.08711995E-18 9.08711995E-18 6.09595479E-23 1.52009492E-22 1.52009492E-22 3.06836119E-19 2.21386850E-18 2.21386850E-18 7.13089815E-16 1.90708261E-13 2.58958108E-14 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.16026517E-24 1.10812074E-16 2.01484170E-19 2.01484170E-19 2.86466141E-20 2.86466141E-20 7.74697276E-25 1.19973175E-19 2.15864550E-19 5.97886142E-20 0.00000000E+00 3.79836602E-25 0.00000000E+00 4.21377484E-24 3.56596982E-24 2.80727821E-25 2.81799061E-23 2.27679109E-24 3.98423768E-17 0.00000000E+00 2.50488308E-23 0.00000000E+00 2.52203436E-17 0.00000000E+00 1.25848255E-19 3.74898409E-24 4.79664881E-22 0.00000000E+00 0.00000000E+00 1.09280337E-18 5.15678146E-17 1.21890239E-17 0.00000000E+00 6.60456702E-18 5.92662407E-20 1.24434997E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
ET1-bas    4.59547820E-18 4.59547820E-18 1.07740699E-18 1.07740699E-18 2.27382216E-19 6.12501872E-19 5.24222899E-23 5.24222899E-23 5.24222899E-23 3.67473497E-23 3.50885186E-23 3.50885186E-23 6.79053089E-24 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.93221692E-24 0.00000000E+00 0.00000000E+00 4.92154479E-24 1.15924840E-23 1.15924840E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.35855503E-14 2.33886250E-16 2.33886250E-16 2.33886250E-16 1.32277687E-21 1.54938882E-20 1.54938882E-20 1.54938882E-20 4.06385602E-21 4.06385602E-21 4.06385602E-21 4.06385602E-21 2.75207810E-23 1.70961527E-21 0.00000000E+00 1.94840770E-17 2.61504476E-18 2.61504476E-18 3.03067138E-19 3.03067138E-19 2.68598838E-24 2.61073180E-19 2.54150773E-19 2.02724903E-19 2.82147385E-19 7.37697517E-19 6.66077052E-17 7.52701813E-24 2.58821007E-24 1.11857423E-21 0.00000000E+00 3.06649836E-23 2.34113222E-22 0.00000000E+00 0.00000000E+00 1.02973506E-17 0.00000000E+00 5.42872845E-21 6.11779454E-18 5.06486801E-24 0.00000000E+00 2.34067581E-22 3.06616043E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.36186014E-18 1.82771946E-17 1.37456068E-19 7.60368434E-13 2.33886250E-16 4.41896356E-21 2.04984153E-18
ET2-bas    2.11679683E-16 2.11679683E-16 2.24264812E-19 2.24264812E-19 1.50569293E-16 3.24161870E-16 7.10195194E-17 7.10195194E-17 7.10195194E-17 1.50608492E-24 4.74929158E-24 4.74929158E-24 1.36951790E-25 8.57942289E-25 8.57942289E-25 8.57942289E-25 0.00000000E+00 9.82753931E-25 9.82753931E-25 7.94589792E-26 9.91592900E-25 9.91592900E-25 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.33747861E-16 5.16632789E-15 8.86750093E-13 1.05804315E-14 1.66563129E-15 1.10562364E-17 1.10562364E-17 1.10562364E-17 4.45419633E-21 4.45419633E-21 4.45419633E-21 4.45419633E-21 1.64860870E-17 2.49990650E-21 0.00000000E+00 1.97905869E-17 1.94132910E-18 1.94132910E-18 1.10431656E-18 1.10431656E-18 1.24843519E-24 6.85457765E-19 8.46457748E-19 5.34788901E-19 8.77326793E-18 1.65089545E-21 1.22540586E-17 1.46517549E-24 1.78832715E-24 6.88767225E-22 8.51365826E-25 9.11649247E-24 2.35351199E-19 0.00000000E+00 2.15762446E-24 8.67932495E-16 0.00000000E+00 5.47995828E-18 2.18773079E-19 4.57202317E-24 0.00000000E+00 2.46247753E-19 7.05253456E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.56369649E-18 1.40234431E-17 2.15089256E-18 2.33886250E-16 7.60368434E-13 3.49837374E-19 4.53752131E-17
LN-ET      1.53792316E-16 1.53792316E-16 2.09556541E-20 2.09556541E-20 1.03560082E-16 5.39786730E-19 8.00656787E-17 8.00656787E-17 8.00656787E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.54270788E-23 0.00000000E+00 3.61601259E-25 0.00000000E+00 1.56714074E-23 0.00000000E+00 0.00000000E+00 1.21985139E-24 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.22614375E-21 1.81234082E-15 1.81234082E-15 1.81234082E-15 1.63069264E-13 3.99465833E-17 3.99465833E-17 3.99465833E-17 6.59464970E-21 6.59464970E-21 6.59464970E-21 6.59464970E-21 6.99895287E-17 7.64533263E-21 0.00000000E+00 2.20282637E-17 9.06097509E-20 9.06097509E-20 3.14486943E-18 3.14486943E-18 1.82152796E-23 1.05544001E-18 1.19385946E-18 9.82648288E-19 3.89107490E-22 3.35870029E-21 5.84704798E-22 2.83562284E-23 1.74906472E-23 1.21628204E-21 7.07384635E-27 1.19488999E-23 1.32671273E-18 0.00000000E+00 0.00000000E+00 3.26295096E-20 0.00000000E+00 2.06453074E-17 4.91418740E-19 2.76124147E-25 0.00000000E+00 7.05601344E-19 2.43715624E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.50784257E-18 2.88140984E-17 3.99032663E-18 1.81234082E-15 1.81234082E-15 1.25609854E-18 1.62602256E-17
