  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.34112243E-14 1.68968457E-13 1.00009704E-14 7.48547485E-15 3.50778046E-14 7.68824317E-15 2.70279700E-16 2.70279700E-16 2.70279700E-16 1.04089126E-17 8.67141949E-18 8.67141949E-18 1.98846427E-18 1.63799531E-18 1.63799531E-18 1.63799531E-18 9.21391144E-19 9.15962324E-19 9.15962324E-19 6.86815856E-19 6.80558282E-19 6.80558282E-19 1.22280220E-19 9.51759401E-20 9.51759401E-20 1.93212041E-15 4.24440897E-15 4.24440897E-15 4.24440897E-15 6.28136525E-15 2.58006428E-16 2.58006428E-16 2.58006428E-16 6.49425715E-17 6.49425715E-17 6.49425715E-17 6.49425715E-17 3.00213272E-16 6.53041976E-17 7.72512443E-18 1.03466778E-16 1.96490162E-16 1.96490162E-16 2.03871159E-16 2.03871159E-16 3.18666141E-18 1.14278298E-16 1.50285031E-16 7.84475547E-17 3.18326669E-16 8.26696352E-17 7.32879344E-16 8.65661412E-18 9.07475542E-18 5.43287324E-17 4.12630420E-18 1.41701024E-17 7.19582617E-17 8.41632614E-20 5.15590060E-18 1.08740833E-15 0.00000000E+00 2.20927690E-15 4.64644745E-17 1.06808133E-17 0.00000000E+00 2.00309084E-16 5.40311071E-16 1.34358681E-18 1.12800209E-19 1.60406351E-19 3.41473956E-20 5.59254189E-17 1.54204685E-16 6.01297984E-17 4.24440897E-15 4.24440897E-15 7.13719209E-17 1.03490740E-16
Oesophagus 2.71598352E-16 2.71598352E-16 1.47600944E-16 1.47600944E-16 3.06920214E-16 2.11602552E-16 3.32112412E-14 1.91715093E-14 9.30348531E-14 3.59109950E-16 3.17352211E-16 3.17352211E-16 4.43536263E-17 3.40016364E-17 3.40016364E-17 3.40016364E-17 1.40726964E-17 1.43906313E-17 1.43906313E-17 1.25557986E-17 1.19579863E-17 1.19579863E-17 1.84590010E-18 1.55553069E-18 1.55553069E-18 5.57736421E-17 7.20901374E-16 7.20901374E-16 7.20901374E-16 9.05994929E-16 3.48819310E-15 3.48819310E-15 3.48819310E-15 7.27275557E-16 7.27275557E-16 7.27275557E-16 7.27275557E-16 3.54056084E-15 7.34668692E-16 3.09235909E-16 4.84095117E-16 1.57528914E-16 1.57528914E-16 1.33639854E-16 1.33639854E-16 1.53606297E-17 2.02080766E-16 3.78301745E-16 9.03629192E-17 3.23126280E-17 2.08141956E-16 3.53227835E-17 2.22358139E-16 2.22869709E-16 1.36541929E-15 1.11458921E-16 3.24453391E-16 4.92224957E-16 1.08827550E-18 1.19728056E-16 7.24228095E-17 0.00000000E+00 2.53524508E-16 4.44369987E-17 3.08947765E-16 0.00000000E+00 1.36297570E-15 2.70395542E-15 3.12423941E-17 1.25589168E-18 1.28976029E-18 1.21406843E-18 6.48321261E-17 1.44914771E-16 9.01336276E-17 7.20901374E-16 7.20901374E-16 8.19116856E-16 7.54503961E-16
St-stem    9.74137880E-18 9.74137880E-18 8.87691202E-18 8.87691202E-18 9.76597939E-18 7.40322351E-18 3.20983967E-16 3.20983967E-16 3.20983967E-16 3.97633488E-15 6.17295728E-13 2.44795371E-14 7.29430216E-16 5.18763019E-16 5.18763019E-16 5.18763019E-16 1.09202348E-16 1.09451829E-16 1.09451829E-16 1.97904239E-16 1.94417574E-16 1.94417574E-16 1.80458081E-17 1.46909473E-17 1.46909473E-17 8.16868229E-18 7.91790507E-18 7.91790507E-18 7.91790507E-18 1.17394939E-17 9.48642295E-17 9.48642295E-17 9.48642295E-17 2.13037791E-16 2.13037791E-16 2.13037791E-16 2.13037791E-16 7.52556228E-17 2.16850400E-16 8.82283386E-16 4.39424970E-16 5.22242812E-17 5.22242812E-17 6.70640062E-17 6.70640062E-17 1.43859668E-17 8.67831336E-17 1.58114079E-16 4.06746059E-17 1.73104854E-18 1.27803212E-16 5.85434629E-18 8.88187913E-16 8.13608035E-16 4.67039086E-16 6.74240998E-16 6.02762492E-16 3.86832644E-16 1.22316851E-17 1.89526404E-15 3.07259667E-18 0.00000000E+00 7.57670311E-18 4.76886277E-17 1.62175086E-15 0.00000000E+00 5.56969996E-17 2.42344250E-17 2.87205813E-16 1.36222293E-17 1.52388315E-17 1.31640807E-17 8.22279873E-17 1.05045688E-16 6.86645213E-17 7.91790507E-18 7.91790507E-18 2.09030232E-16 2.09829132E-16
SI-stem    1.85727525E-18 1.85727525E-18 1.73748762E-18 1.73748762E-18 1.82013047E-18 1.30625510E-18 3.54386915E-17 3.54386915E-17 3.54386915E-17 3.91102383E-16 5.22402175E-16 5.22402175E-16 1.68956728E-15 8.57641038E-14 6.24337225E-15 2.08033835E-15 7.02503414E-16 7.36225843E-16 7.36225843E-16 9.34129861E-16 9.61744979E-16 9.61744979E-16 7.43959798E-16 5.99951913E-16 5.99951913E-16 1.79267169E-18 1.40348031E-18 1.40348031E-18 1.40348031E-18 2.10419065E-18 1.51487606E-17 1.51487606E-17 1.51487606E-17 3.03351757E-17 3.03351757E-17 3.03351757E-17 3.03351757E-17 1.26911385E-17 3.08850029E-17 3.18456856E-16 3.77112460E-16 7.36101800E-17 7.36101800E-17 1.21347126E-16 1.21347126E-16 1.35281184E-17 1.60408946E-16 2.61922932E-16 8.86240383E-17 3.25711576E-19 2.10492732E-17 1.37308541E-18 4.73062825E-16 4.62520292E-16 4.77085018E-17 5.36887734E-16 1.97978878E-16 5.83053558E-16 6.17423983E-16 9.66350445E-16 5.21841991E-19 0.00000000E+00 1.36511216E-18 4.19419512E-17 2.11696178E-16 0.00000000E+00 9.73176765E-18 4.15111561E-18 1.21244655E-15 5.50721044E-16 6.50768704E-16 5.92303516E-16 1.19489475E-16 1.61942807E-16 1.10740472E-16 1.40348031E-18 1.40348031E-18 2.98263916E-17 2.99111233E-17
RC-stem    1.18639740E-18 1.18639740E-18 1.08648871E-18 1.08648871E-18 1.15416665E-18 8.66580064E-19 1.53082099E-17 1.53082099E-17 1.53082099E-17 7.54723499E-17 1.09233048E-16 1.09233048E-16 5.50173438E-16 7.33034306E-16 7.33034306E-16 7.33034306E-16 4.62447797E-15 1.60077787E-13 2.36803774E-14 3.48035893E-16 3.72865368E-16 3.72865368E-16 1.58478614E-16 1.44330257E-16 1.44330257E-16 1.20439008E-18 8.46080110E-19 8.46080110E-19 8.46080110E-19 1.31029531E-18 8.29823035E-18 8.29823035E-18 8.29823035E-18 1.62940541E-17 1.62940541E-17 1.62940541E-17 1.62940541E-17 7.04744181E-18 1.65179904E-17 1.61383610E-16 3.43876467E-16 6.55113429E-17 6.55113429E-17 1.01945209E-16 1.01945209E-16 1.17224318E-17 1.21704602E-16 1.95251436E-16 6.88778612E-17 1.34812568E-19 1.18779167E-17 9.85371910E-19 2.41232954E-16 2.45208126E-16 1.88625653E-17 4.60116834E-16 1.66108087E-16 3.83441181E-16 1.60399403E-16 4.50885261E-16 3.49820895E-19 0.00000000E+00 8.71791147E-19 4.38418026E-17 3.64901721E-17 0.00000000E+00 6.01937483E-18 2.63270305E-18 7.19161432E-16 2.08392853E-16 2.44434693E-16 1.57190502E-16 1.03480032E-16 1.16188204E-16 1.16686140E-16 8.46080110E-19 8.46080110E-19 1.60267283E-17 1.60670669E-17
LC-stem    8.55066153E-19 8.55066153E-19 8.08006397E-19 8.08006397E-19 7.66562121E-19 5.97597149E-19 1.23982167E-17 1.23982167E-17 1.23982167E-17 1.44284910E-16 1.93808032E-16 1.93808032E-16 7.13573267E-16 9.58571701E-16 9.58571701E-16 9.58571701E-16 3.43234542E-16 3.72641161E-16 3.72641161E-16 5.56424582E-15 1.65196855E-13 2.42457054E-14 3.74922591E-16 2.91650041E-16 2.91650041E-16 1.05407401E-18 6.01891833E-19 6.01891833E-19 6.01891833E-19 8.25491164E-19 5.84552301E-18 5.84552301E-18 5.84552301E-18 1.19475459E-17 1.19475459E-17 1.19475459E-17 1.19475459E-17 4.85145891E-18 1.20402259E-17 8.62939992E-17 3.33004794E-16 6.73418714E-17 6.73418714E-17 1.00378370E-16 1.00378370E-16 1.18192978E-17 1.24449751E-16 1.93045735E-16 7.44705557E-17 1.30030288E-19 8.86789303E-18 7.54137599E-19 1.13451994E-16 1.14437041E-16 1.83981498E-17 2.08062957E-16 5.59211479E-17 4.37504949E-16 1.78743346E-16 2.41386754E-16 2.22939315E-19 0.00000000E+00 5.83170279E-19 4.33115706E-17 7.64974231E-17 0.00000000E+00 3.69444628E-18 1.71636488E-18 7.34948480E-16 2.89772101E-16 3.27309892E-16 2.22181698E-16 1.11313359E-16 1.14802099E-16 1.17584096E-16 6.01891833E-19 6.01891833E-19 1.17448319E-17 1.17790186E-17
RS-stem    7.58056221E-20 7.58056221E-20 1.35779575E-19 1.35779575E-19 9.54578079E-20 1.08847168E-19 1.57873464E-18 1.57873464E-18 1.57873464E-18 1.16318334E-17 1.48039712E-17 1.48039712E-17 6.80128596E-16 6.03233456E-16 6.03233456E-16 6.03233456E-16 1.46152184E-16 1.47672816E-16 1.47672816E-16 2.49594157E-16 2.95558865E-16 2.95558865E-16 5.42264117E-15 2.73860616E-13 4.76006641E-14 1.33003983E-19 7.73569291E-20 7.73569291E-20 7.73569291E-20 1.52960643E-19 9.62916516E-19 9.62916516E-19 9.62916516E-19 1.81917216E-18 1.81917216E-18 1.81917216E-18 1.81917215E-18 7.51422488E-19 1.83495559E-18 1.41069518E-17 3.12825536E-16 8.48259925E-17 8.48259925E-17 1.05546589E-16 1.05546589E-16 2.85792125E-17 1.75354883E-16 2.46122059E-16 1.20006855E-16 2.36264338E-20 1.30172422E-18 1.21034907E-19 1.54556545E-17 1.58369395E-17 2.12821065E-18 3.07199959E-17 9.70611787E-18 4.37014240E-16 3.33235854E-15 2.77466544E-17 3.81312461E-20 0.00000000E+00 9.07143293E-20 4.39883330E-17 8.33266968E-18 0.00000000E+00 5.24889311E-19 2.27996262E-19 6.68971388E-16 1.56254577E-15 1.46167877E-15 3.92406435E-15 1.48087478E-16 1.34987548E-16 1.49343518E-16 7.73569291E-20 7.73569291E-20 1.79019829E-18 1.79411060E-18
ET1-bas    1.88464828E-15 1.88464828E-15 2.41508178E-15 2.41508178E-15 1.41604109E-15 1.00079646E-15 5.03511262E-17 5.03511262E-17 5.03511262E-17 6.75824624E-18 8.19266629E-18 8.19266629E-18 1.54104372E-18 1.35415902E-18 1.35415902E-18 1.35415902E-18 1.41148204E-18 8.57951648E-19 8.57951648E-19 6.51795993E-19 9.08275926E-19 9.08275926E-19 7.39275041E-20 3.67006563E-20 3.67006563E-20 3.27238553E-12 1.31760936E-15 1.31760936E-15 1.31760936E-15 4.07253775E-16 5.43601231E-17 5.43601231E-17 5.43601231E-17 2.66169863E-17 2.66169863E-17 2.66169863E-17 2.66169863E-17 5.68915639E-17 2.56333855E-17 5.03707203E-18 4.02177269E-17 1.55004969E-16 1.55004969E-16 1.14178609E-16 1.14178609E-16 1.56934389E-18 5.19225395E-17 6.30369060E-17 4.06356843E-17 3.31750595E-16 6.11990613E-17 2.99843719E-15 6.71893812E-18 7.11176091E-18 2.68389302E-17 2.19031067E-18 8.83723794E-18 2.13106519E-17 2.31468841E-19 4.89379724E-18 5.87709196E-16 0.00000000E+00 3.82576992E-16 5.75788488E-17 6.69723075E-18 0.00000000E+00 6.43379552E-17 1.00343504E-16 1.56022538E-18 2.41454808E-19 2.26364278E-19 1.06027380E-19 6.82616048E-17 6.82144532E-17 2.30451408E-17 1.10424313E-12 1.31760936E-15 2.75320558E-17 3.81584652E-17
ET2-bas    4.20600894E-15 4.20600894E-15 1.68159810E-15 1.68159810E-15 4.69562560E-15 5.68667874E-15 7.14994864E-16 7.14994864E-16 7.14994864E-16 8.05570938E-18 6.38426602E-18 6.38426602E-18 1.63557573E-18 1.16349130E-18 1.16349130E-18 1.16349130E-18 7.58017483E-19 4.77133802E-19 4.77133802E-19 6.73476081E-19 6.18420740E-19 6.18420740E-19 1.35714490E-19 5.73898172E-20 5.73898172E-20 1.32435357E-15 1.16343391E-13 1.26784237E-12 1.56873157E-13 8.11152555E-15 5.92990399E-16 5.92990399E-16 5.92990399E-16 6.80447864E-17 6.80447864E-17 6.80447864E-17 6.80447864E-17 7.70808079E-16 6.68049485E-17 6.98761533E-18 4.99003754E-17 2.15961875E-16 2.15961875E-16 2.19999251E-16 2.19999251E-16 2.63855231E-18 1.31501439E-16 2.03065709E-16 8.19362453E-17 5.55289721E-16 6.03904384E-17 7.31423990E-16 6.46675224E-18 6.35011405E-18 4.98665977E-17 3.64024319E-18 1.10629796E-17 1.05165781E-16 1.08673944E-19 3.50231556E-18 2.50428307E-15 0.00000000E+00 2.12914708E-15 4.25264476E-17 1.01398764E-17 0.00000000E+00 2.28427605E-16 9.37187424E-16 1.00557099E-18 7.29517943E-20 5.14803884E-20 7.79219934E-20 6.90565208E-17 2.92686511E-16 7.30463603E-17 1.31760936E-15 1.10424313E-12 8.54444581E-17 1.43223499E-15
LN-ET      6.29678512E-15 6.29678512E-15 1.68988161E-15 1.68988161E-15 6.03634616E-15 2.53147044E-15 9.33062645E-16 9.33062645E-16 9.33062645E-16 1.56979869E-17 1.14528614E-17 1.14530445E-17 2.54874524E-18 2.45658816E-18 2.45658816E-18 2.45658816E-18 7.77834496E-19 9.38246651E-19 9.38246651E-19 5.36269323E-19 6.53244899E-19 6.53244899E-19 4.29706314E-19 2.29176196E-21 1.52960643E-19 4.27225311E-16 8.24832406E-15 8.24832406E-15 8.24832406E-15 3.77188746E-13 1.00506022E-15 1.00506022E-15 1.00506022E-15 1.13870193E-16 1.13870193E-16 1.13870193E-16 1.13870193E-16 1.29745196E-15 1.08867737E-16 1.04223176E-17 6.15031041E-17 1.55965415E-16 1.55965415E-16 1.63660956E-16 1.63660956E-16 2.29125822E-18 1.15132278E-16 1.86860981E-16 6.86666945E-17 2.22059526E-16 1.05710357E-16 2.46884408E-16 1.07155638E-17 8.95722463E-18 8.41312948E-17 3.87556258E-18 1.63689638E-17 1.41261950E-16 3.07378762E-21 5.90010347E-18 6.62815589E-16 0.00000000E+00 3.20781237E-15 5.29705338E-17 1.55457701E-17 0.00000000E+00 3.83709091E-16 1.68312933E-15 9.46997242E-19 8.48003331E-20 2.25732615E-19 8.16085827E-20 6.09502522E-17 3.72509746E-16 9.89434438E-17 8.24832406E-15 8.24832406E-15 1.43231908E-16 1.93439633E-16
