  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.71346933E-13 9.21005394E-13 3.34485345E-13 1.48946247E-13 4.35437724E-13 1.31171166E-13 5.03315579E-15 5.03315579E-15 5.03315579E-15 3.78532039E-16 3.53349693E-16 3.53349693E-16 1.28808962E-16 9.85568553E-17 9.85568553E-17 9.85568553E-17 1.01564788E-16 9.68066540E-17 9.68066540E-17 8.50328852E-17 8.42786093E-17 8.42786093E-17 2.57388361E-17 2.71159622E-17 2.71159622E-17 3.77355028E-14 7.25401734E-14 7.25401734E-14 7.25401734E-14 1.08534712E-13 4.92178604E-15 4.92178604E-15 4.92178604E-15 1.45695723E-15 1.45695723E-15 1.45695723E-15 1.45695723E-15 5.67469930E-15 1.46824859E-15 3.31645374E-16 1.71481668E-15 3.77254242E-15 3.77254242E-15 3.94340295E-15 3.94340295E-15 1.13074789E-16 2.19555280E-15 2.97180167E-15 1.56565387E-15 6.14879707E-15 1.74372751E-15 1.51560813E-14 3.56067516E-16 3.61114592E-16 1.25684909E-15 2.15866807E-16 4.63007578E-16 1.40915617E-15 2.07022733E-17 2.55420670E-16 1.79409506E-14 0.00000000E+00 3.89117930E-14 1.04338346E-15 3.82947327E-16 0.00000000E+00 3.98120710E-15 1.01192956E-14 1.04539905E-16 3.03880730E-17 2.75039294E-17 2.37701038E-17 1.15805073E-15 2.86360723E-15 1.18394367E-15 7.25401734E-14 7.25401734E-14 1.57234520E-15 2.11261065E-15
Oesophagus 4.98248407E-15 4.98248407E-15 3.17432531E-15 3.17432531E-15 5.55181127E-15 3.97532589E-15 9.56861468E-13 2.43968221E-13 5.16959900E-13 5.83940339E-15 5.25201323E-15 5.25201323E-15 8.72364132E-16 7.25688621E-16 7.25688621E-16 7.25688621E-16 4.38804430E-16 4.65103641E-16 4.65103641E-16 4.05717407E-16 3.74280533E-16 3.74280533E-16 1.26417020E-16 1.01898072E-16 1.01898072E-16 1.52386183E-15 1.24098355E-14 1.24098355E-14 1.24098355E-14 1.58417511E-14 5.84145952E-14 5.84145952E-14 5.84145952E-14 1.17545626E-14 1.17545626E-14 1.17545626E-14 1.17545626E-14 6.05571619E-14 1.19238035E-14 5.02858401E-15 6.08828218E-15 2.91594969E-15 2.91594969E-15 2.48149993E-15 2.48149993E-15 3.23753715E-16 3.70918602E-15 6.77108749E-15 1.68738185E-15 9.44642452E-16 3.73668824E-15 1.09204776E-15 3.56920598E-15 3.61703449E-15 2.29874394E-14 1.99473134E-15 5.36634897E-15 8.40431454E-15 9.25700044E-17 2.06729650E-15 1.66833039E-15 0.00000000E+00 4.88255993E-15 9.52783576E-16 4.87962235E-15 0.00000000E+00 2.29520740E-14 4.78216087E-14 6.86010608E-16 9.72547978E-17 1.03833890E-16 9.67541051E-17 1.23099071E-15 2.58812135E-15 1.65365885E-15 1.24098355E-14 1.24098355E-14 1.33102289E-14 1.22243390E-14
St-stem    3.54898408E-16 3.54898408E-16 3.47845280E-16 3.47845280E-16 3.48534354E-16 2.87337512E-16 5.26154687E-15 5.26154687E-15 5.26154687E-15 7.25204180E-14 2.62674647E-12 1.44187342E-13 1.19430313E-14 8.49219531E-15 8.49219531E-15 8.49219531E-15 2.07417881E-15 2.07429992E-15 2.07429992E-15 3.41872433E-15 3.37875276E-15 3.37875276E-15 5.66059742E-16 4.86404952E-16 4.86404952E-16 3.01205904E-16 2.95789987E-16 2.95789987E-16 2.95789987E-16 3.88587454E-16 1.69489751E-15 1.69489751E-15 1.69489751E-15 3.58962953E-15 3.58962953E-15 3.58962953E-15 3.58962953E-15 1.40576409E-15 3.63206049E-15 1.37721332E-14 5.14764390E-15 9.75008913E-16 9.75008913E-16 1.19953374E-15 1.19953374E-15 3.42634020E-16 1.53220697E-15 2.72142825E-15 7.62724525E-16 1.22675532E-16 2.60916271E-15 2.56514190E-16 1.36219548E-14 1.23427560E-14 7.64370086E-15 1.03924559E-14 9.75369452E-15 6.27651017E-15 4.36294806E-16 3.06288710E-14 1.71378376E-16 0.00000000E+00 3.01443233E-16 1.02740187E-15 2.65633734E-14 0.00000000E+00 1.16876352E-15 6.32842765E-16 4.58891885E-15 4.81213713E-16 5.14281442E-16 4.62907422E-16 1.54707612E-15 1.84747310E-15 1.26736787E-15 2.95789987E-16 2.95789987E-16 3.52632663E-15 3.53938077E-15
SI-stem    1.16607911E-16 1.16607911E-16 1.13833822E-16 1.13833822E-16 1.11985175E-16 9.29219636E-17 7.23037757E-16 7.23037757E-16 7.23037757E-16 6.37304045E-15 8.53077299E-15 8.53077299E-15 2.84466515E-14 3.48628640E-13 4.32854431E-14 4.11416255E-14 1.12364634E-14 1.18125839E-14 1.18125839E-14 1.49678588E-14 1.54391950E-14 1.54391950E-14 1.16954829E-14 9.29954113E-15 9.29954113E-15 1.08961165E-16 9.20026017E-17 9.20026017E-17 9.20026017E-17 1.20153294E-16 4.14150915E-16 4.14150915E-16 4.14150915E-16 7.07659608E-16 7.07659608E-16 7.07659608E-16 7.07659608E-16 3.63018330E-16 7.11560134E-16 5.20488446E-15 3.97924226E-15 1.26943311E-15 1.26943311E-15 1.97127313E-15 1.97127313E-15 3.67887367E-16 2.60010163E-15 4.19773821E-15 1.48743300E-15 4.01495537E-17 6.19282698E-16 9.55238993E-17 7.54791928E-15 7.38129084E-15 1.00017698E-15 8.66307339E-15 3.38371400E-15 9.34705733E-15 9.60502064E-15 1.56492074E-14 5.50298487E-17 0.00000000E+00 9.51138070E-17 9.27123768E-16 3.57484849E-15 0.00000000E+00 3.16456620E-16 1.85396382E-16 1.90941897E-14 8.70933676E-15 1.02882573E-14 9.06200508E-15 2.10781332E-15 2.63149316E-15 1.90116723E-15 9.20026017E-17 9.20026017E-17 6.97776775E-16 6.98820899E-16
RC-stem    1.07604967E-16 1.07604967E-16 1.01439292E-16 1.01439292E-16 1.00692729E-16 8.35067025E-17 4.45597055E-16 4.45597055E-16 4.45597055E-16 1.54113268E-15 2.07121614E-15 2.07121614E-15 8.82844571E-15 1.18349036E-14 1.18349036E-14 1.18349036E-14 7.69790015E-14 5.88233898E-13 1.52244315E-13 5.74324521E-15 6.15470184E-15 6.15470184E-15 2.71183536E-15 2.51252123E-15 2.51252123E-15 9.50306331E-17 8.69251301E-17 8.69251301E-17 8.69251301E-17 1.11731067E-16 3.21243448E-16 3.21243448E-16 3.21243448E-16 5.12090216E-16 5.12090216E-16 5.12090216E-16 5.12090216E-16 2.87042391E-16 5.14851836E-16 2.80225072E-15 3.56596749E-15 1.19579320E-15 1.19579320E-15 1.69598159E-15 1.69598159E-15 3.37595427E-16 2.07198842E-15 3.23469273E-15 1.22708579E-15 3.88362046E-17 4.53316204E-16 8.49826093E-17 3.97648848E-15 4.00887576E-15 5.75678097E-16 7.52453981E-15 2.99234483E-15 6.26521377E-15 2.74178338E-15 7.24695181E-15 5.09135629E-17 0.00000000E+00 8.81146663E-17 9.77137040E-16 9.33371475E-16 0.00000000E+00 2.74011616E-16 1.67840591E-16 1.10989666E-14 3.67175483E-15 4.13844627E-15 2.70496953E-15 1.91599927E-15 1.97213445E-15 2.08878017E-15 8.69251301E-17 8.69251301E-17 5.05671565E-16 5.06072764E-16
LC-stem    8.13706009E-17 8.13706009E-17 7.97975246E-17 7.97975246E-17 7.83356037E-17 6.24634441E-17 3.84148022E-16 3.84148022E-16 3.84148022E-16 2.61565535E-15 3.39362162E-15 3.39362162E-15 1.13527763E-14 1.54048042E-14 1.54048042E-14 1.54048042E-14 5.69297690E-15 6.16717965E-15 6.16717965E-15 9.28484836E-14 6.14695779E-13 1.61938606E-13 6.13075034E-15 4.78444873E-15 4.78444873E-15 8.58773840E-17 6.37205683E-17 6.37205683E-17 6.37205683E-17 7.90405555E-17 2.53706939E-16 2.53706939E-16 2.53706939E-16 4.16408468E-16 4.16408468E-16 4.16408468E-16 4.16408468E-16 2.17638065E-16 4.14225163E-16 1.72403233E-15 3.40316479E-15 1.21123352E-15 1.21123352E-15 1.66054054E-15 1.66054054E-15 3.44132041E-16 2.11527597E-15 3.21547715E-15 1.29084933E-15 2.84403603E-17 3.81166636E-16 7.38520460E-17 2.09952525E-15 2.12029672E-15 5.64064282E-16 3.42832947E-15 1.26327230E-15 7.12120286E-15 2.98160561E-15 3.93312128E-15 3.74021293E-17 0.00000000E+00 6.98456972E-17 9.67456221E-16 1.57284368E-15 0.00000000E+00 1.92843941E-16 1.19341519E-16 1.12935155E-14 4.91354173E-15 5.42845384E-15 3.60665744E-15 2.03928647E-15 1.92782443E-15 2.10157493E-15 6.37205683E-17 6.37205683E-17 4.10893393E-16 4.11255628E-16
RS-stem    2.49234866E-17 2.49234866E-17 2.79961238E-17 2.79961238E-17 2.76547801E-17 1.96368865E-17 1.04444902E-16 1.04444902E-16 1.04444902E-16 4.13354626E-16 4.95311873E-16 4.95311873E-16 1.07299327E-14 9.32336287E-15 9.32336287E-15 9.32336287E-15 2.47510550E-15 2.50679738E-15 2.50679738E-15 4.09021044E-15 4.83517734E-15 4.83517734E-15 8.86478032E-14 1.00161308E-12 2.91766007E-13 2.90305453E-17 1.88163027E-17 1.88163027E-17 1.88163027E-17 2.56320086E-17 8.20031472E-17 8.20031472E-17 8.20031472E-17 1.30645259E-16 1.30645259E-16 1.30645259E-16 1.30645503E-16 7.04533854E-17 1.27546577E-16 4.84369422E-16 2.98905695E-15 1.40813341E-15 1.40813341E-15 1.68908098E-15 1.68908098E-15 6.43090692E-16 2.76597564E-15 3.81311186E-15 1.90880635E-15 9.41795930E-18 1.04810832E-16 2.30557485E-17 5.03956198E-16 5.11600387E-16 1.46979083E-16 8.10626877E-16 3.78763751E-16 6.88554271E-15 5.31726825E-14 7.31601959E-16 1.16890187E-17 0.00000000E+00 2.31947283E-17 9.39025218E-16 3.54481096E-16 0.00000000E+00 6.25995471E-17 3.75412244E-17 1.01697154E-14 2.42669266E-14 2.25290691E-14 6.34610549E-14 2.48157153E-15 2.13572374E-15 2.47518265E-15 1.88163027E-17 1.88163027E-17 1.29018088E-16 1.29083390E-16
ET1-bas    3.76747456E-14 3.76747456E-14 5.10538347E-14 5.10538347E-14 2.80790091E-14 1.94516170E-14 1.51793668E-15 1.51793668E-15 1.51793668E-15 3.61879341E-16 2.80359009E-16 2.80359009E-16 1.10821592E-16 1.14291172E-16 1.14291172E-16 1.14291172E-16 8.78815426E-17 8.78309875E-17 8.78309875E-17 6.24960008E-17 9.38026141E-17 9.38026141E-17 2.90996738E-17 1.93933081E-17 1.93933081E-17 4.62682231E-11 2.40161881E-14 2.40161881E-14 2.40161881E-14 9.34140970E-15 1.60676264E-15 1.60676264E-15 1.60676264E-15 8.70780382E-16 8.70780382E-16 8.70780382E-16 8.70780382E-16 1.75298422E-15 7.85392596E-16 2.36061224E-16 4.16621167E-16 3.35603175E-15 3.35603175E-15 2.64472338E-15 2.64472338E-15 8.13947920E-17 1.18549067E-15 1.44850941E-15 9.28891160E-16 6.96501968E-15 1.41442679E-15 5.91069388E-14 2.86824403E-16 2.77156381E-16 8.31728215E-16 1.71044870E-16 3.46897407E-16 6.59609932E-16 1.68213150E-17 2.45941453E-16 1.10670655E-14 0.00000000E+00 8.28049687E-15 1.26047281E-15 2.89482369E-16 0.00000000E+00 1.94756754E-15 3.02307065E-15 1.00890231E-16 2.84841536E-17 3.00560089E-17 2.40873133E-17 1.37134154E-15 1.52975844E-15 5.48120095E-16 3.34681270E-12 2.40161881E-14 8.95139627E-16 1.08005816E-15
ET2-bas    7.27488282E-14 7.27488282E-14 3.09626640E-14 3.09626640E-14 8.11879058E-14 9.78614203E-14 1.23734596E-14 1.23734596E-14 1.23734596E-14 3.47870571E-16 2.91719985E-16 2.91719985E-16 1.08222772E-16 8.63352109E-17 8.63352109E-17 8.63352109E-17 8.81825276E-17 7.95648646E-17 7.95648646E-17 5.68232126E-17 5.80012364E-17 5.80012364E-17 2.07763897E-17 1.90772514E-17 1.90772514E-17 2.46320311E-14 1.60046713E-12 3.39513415E-12 2.91427723E-12 1.39650361E-13 9.81987873E-15 9.81987873E-15 9.81987873E-15 1.56901234E-15 1.56901234E-15 1.56901234E-15 1.56901234E-15 1.29466598E-14 1.50586676E-15 2.86577726E-16 5.62486986E-16 4.05568722E-15 4.05568722E-15 4.04551223E-15 4.04551223E-15 9.79037921E-17 2.51692904E-15 3.85694047E-15 1.55509972E-15 9.98367026E-15 1.36936774E-15 1.40884859E-14 2.95184270E-16 2.75391276E-16 1.22768042E-15 1.93785272E-16 4.20307921E-16 1.96921802E-15 2.11979893E-17 2.15490820E-16 4.38761186E-14 0.00000000E+00 3.75012493E-14 9.32085398E-16 3.86840251E-16 0.00000000E+00 4.50041717E-15 1.65965164E-14 7.65775961E-17 1.96054850E-17 2.34588785E-17 1.54386616E-17 1.28482070E-15 4.99419229E-15 1.40144513E-15 2.40161881E-14 3.34681270E-12 1.84443997E-15 1.93775658E-14
LN-ET      1.08945878E-13 1.08945878E-13 3.20112739E-14 3.20112739E-14 1.05239110E-13 4.23490077E-14 1.56669499E-14 1.56669499E-14 1.56669499E-14 3.78179613E-16 3.40803936E-16 3.40809030E-16 1.14219211E-16 1.10092511E-16 1.10092511E-16 1.10092511E-16 1.05842107E-16 1.10602787E-16 1.10602787E-16 6.75931841E-17 8.33487682E-17 8.33487682E-17 2.28080740E-17 1.36281071E-17 2.56320077E-17 9.25923324E-15 1.38774557E-13 1.38774557E-13 1.38774557E-13 2.23478230E-12 1.72298017E-14 1.72298017E-14 1.72298017E-14 2.32114951E-15 2.32114951E-15 2.32114951E-15 2.32114951E-15 2.21342013E-14 2.13492779E-15 3.76827707E-16 4.54587943E-16 3.11843714E-15 3.11843714E-15 3.16969595E-15 3.16969595E-15 1.30340170E-16 2.22072186E-15 3.46604371E-15 1.31993018E-15 4.22655009E-15 1.93976797E-15 5.98240163E-15 3.96820938E-16 3.12147300E-16 1.77501097E-15 2.13586374E-16 5.52374837E-16 2.62243837E-15 2.84006751E-17 2.80945402E-16 1.13501820E-14 0.00000000E+00 5.63532822E-14 1.05688648E-15 4.67249911E-16 0.00000000E+00 6.91993327E-15 2.84488587E-14 1.12168501E-16 2.70938485E-17 1.85157663E-17 2.66608426E-17 1.18679559E-15 6.17045780E-15 1.78908549E-15 1.38774557E-13 1.38774557E-13 2.81511645E-15 3.66077450E-15
