  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.21515191E-15 6.26539535E-12 3.64703605E-17 3.84622287E-17 2.02543808E-14 1.73974241E-17 1.86588314E-19 1.86588314E-19 1.86588314E-19 4.00313144E-21 3.90585543E-21 3.90585543E-21 1.08496116E-21 6.25843948E-22 6.25845328E-22 6.25843948E-22 1.22203234E-21 8.77439227E-22 8.77439664E-22 1.58769921E-21 1.42170671E-21 1.42171243E-21 7.27045849E-23 5.49358597E-23 5.49358597E-23 2.03875932E-18 5.31147605E-17 5.31147605E-17 5.31147605E-17 3.48171924E-17 4.01131812E-20 4.01131812E-20 4.01131812E-20 2.00442896E-20 2.00442896E-20 2.00442896E-20 2.00441880E-20 7.93071711E-20 1.92021234E-20 2.19977186E-21 1.79494011E-15 3.63579030E-19 3.63579030E-19 4.22018713E-19 4.22018713E-19 8.81089808E-22 2.45160568E-19 2.83945278E-19 1.90518180E-19 2.43768445E-19 2.09989793E-20 6.01686279E-19 3.05019824E-21 2.98021896E-21 1.50715619E-20 1.25041336E-21 4.90652574E-21 3.85931829E-20 0.00000000E+00 2.17218775E-21 2.32329090E-18 1.37418601E-23 1.90569815E-18 6.82151255E-20 3.69764041E-21 5.29177901E-24 6.52980873E-20 1.67551777E-19 4.47534771E-22 2.22856653E-23 3.31066301E-23 0.00000000E+00 2.63480005E-19 3.94454644E-19 4.60729831E-19 5.31147605E-17 5.31147605E-17 2.06697437E-20 4.84699219E-19
Oesophagus 1.82602469E-19 1.82602469E-19 4.34247022E-20 4.34247022E-20 1.92279796E-19 5.55755326E-20 1.20806894E-15 1.19179848E-15 4.33478483E-12 1.27024975E-18 3.96030523E-18 3.96030523E-18 8.49490221E-20 4.74503854E-20 4.74503854E-20 4.74503854E-20 3.12409536E-20 2.38679952E-20 2.38679952E-20 5.68990850E-20 4.80374122E-20 4.80374122E-20 2.03805522E-21 1.40497308E-21 1.40497308E-21 1.45301583E-20 1.62963477E-17 1.62963477E-17 1.62963477E-17 1.64367520E-17 2.24376420E-17 2.24376420E-17 2.24376420E-17 1.80500210E-18 1.80500210E-18 1.80500210E-18 1.80500210E-18 7.97682684E-17 1.74569130E-18 2.37575803E-19 9.12783395E-15 3.65055695E-19 3.65055695E-19 1.34423104E-19 1.34423104E-19 8.10333969E-21 2.78233811E-19 5.75409537E-19 1.17381343E-19 1.05665231E-20 7.29794947E-20 1.20839476E-20 1.51425751E-19 1.37500149E-19 1.59228009E-17 8.96685674E-20 9.22164501E-19 9.41509442E-18 0.00000000E+00 1.90884109E-19 2.29568979E-20 4.41155716E-22 2.09871985E-19 3.42513334E-20 2.77299346E-19 7.08574747E-23 4.96878169E-18 4.13013989E-17 2.52738585E-20 9.88165289E-22 1.02871776E-21 0.00000000E+00 8.82880327E-19 7.03638739E-19 1.46763430E-19 1.62963477E-17 1.62963477E-17 2.45571845E-18 2.14194946E-18
St-stem    4.72911357E-21 4.72911357E-21 4.37275803E-21 4.37275803E-21 5.32638473E-21 2.18111262E-21 4.11918103E-18 4.11918103E-18 4.11918103E-18 6.98035046E-17 4.71722290E-11 1.15721090E-12 2.24440546E-18 1.42276038E-18 1.42276038E-18 1.42276038E-18 4.57439676E-19 2.47244468E-19 2.47244468E-19 5.96168921E-18 5.61498156E-18 5.61498156E-18 1.50074512E-20 8.63000705E-21 8.63000705E-21 4.33759945E-21 4.51019924E-21 4.51019924E-21 4.51019924E-21 8.80396779E-21 2.71580419E-19 2.71580419E-19 2.71580419E-19 8.14254909E-19 8.14254909E-19 8.14254909E-19 8.14254909E-19 7.69109405E-20 7.70057287E-19 1.16363827E-18 9.12672472E-15 3.86786037E-20 3.86786037E-20 5.98385744E-20 5.98385744E-20 9.37312839E-21 6.47869710E-20 1.29270314E-19 2.75624190E-20 8.12643556E-22 2.39903507E-19 1.85582910E-21 5.59323337E-19 4.57063926E-19 4.48174431E-18 3.65629250E-19 2.20226294E-18 1.02636356E-17 0.00000000E+00 9.83934529E-18 1.37868159E-21 2.48396504E-21 4.48247643E-21 3.70754999E-20 3.90286046E-18 4.13400208E-22 4.67570104E-20 2.00145121E-20 1.39455918E-19 5.76914557E-21 6.38612347E-21 0.00000000E+00 1.15508753E-18 6.05984514E-20 1.18967051E-19 4.51019924E-21 4.51019924E-21 7.97216013E-19 8.01187495E-19
SI-stem    7.74730460E-22 7.74730460E-22 7.49113148E-22 7.49113148E-22 8.61146522E-22 3.74394751E-22 4.92142112E-20 4.92142112E-20 4.92142112E-20 9.20440638E-19 1.42371837E-18 1.42371837E-18 2.87177387E-17 6.07288448E-12 2.60052822E-13 6.40292422E-17 2.14029920E-18 4.52441679E-18 4.52441679E-18 2.31374761E-18 5.41202321E-18 5.41202321E-18 2.46710949E-18 2.27392833E-18 2.27392833E-18 7.34649045E-22 7.33490321E-22 7.33490321E-22 7.33490321E-22 1.35192952E-21 2.02933347E-20 2.02933347E-20 2.02933347E-20 2.65852155E-20 2.65852155E-20 2.65852155E-20 2.65852155E-20 1.02652585E-20 2.65338890E-20 8.67224156E-19 9.88797254E-15 5.90250512E-20 5.90250512E-20 5.99634044E-20 5.99634044E-20 4.27972591E-21 1.02480589E-19 1.89198992E-19 5.05493292E-20 1.44126343E-22 2.09733137E-20 3.34006458E-22 6.86473713E-19 6.96709662E-19 4.77765524E-20 1.13218264E-18 1.80612671E-19 6.95701734E-18 0.00000000E+00 5.12745280E-18 2.35212655E-22 1.13061623E-19 7.50755919E-22 3.83167669E-20 5.86040779E-19 9.30524069E-21 6.33691224E-21 3.04418814E-21 1.00132901E-17 1.85300383E-18 1.56880205E-18 0.00000000E+00 1.80369424E-18 7.83548536E-20 2.36623193E-19 7.33490321E-22 7.33490321E-22 2.63888184E-20 2.62768487E-20
RC-stem    1.05750643E-21 1.05750643E-21 1.04925595E-21 1.04925595E-21 1.14297937E-21 5.19441210E-22 2.48718289E-20 2.48718289E-20 2.48718289E-20 1.26079569E-19 2.51579838E-19 2.51579838E-19 3.19082893E-18 4.53783404E-18 4.53783404E-18 4.53783404E-18 9.62073967E-17 8.56846238E-12 1.12248811E-12 1.41226417E-18 1.31371926E-18 1.31371926E-18 4.09772335E-20 3.57515983E-20 3.57515983E-20 1.08067224E-21 8.98588770E-22 8.98588770E-22 8.98588770E-22 1.59831373E-21 1.77409386E-20 1.77409386E-20 1.77409386E-20 2.30119886E-20 2.30119886E-20 2.30119886E-20 2.30119886E-20 9.71844012E-21 2.22364231E-20 1.60388988E-19 1.00154795E-14 4.21400096E-20 4.21400096E-20 6.37476720E-20 6.37476720E-20 4.96619564E-21 6.83853865E-20 1.24902511E-19 3.47608845E-20 2.01213717E-22 2.47033896E-20 4.63762963E-22 5.33661031E-18 5.23532716E-18 2.98253570E-20 1.55278525E-18 1.20309694E-18 3.68375194E-18 0.00000000E+00 1.71595695E-18 3.33389418E-22 1.92515724E-20 9.41180902E-22 4.34106075E-20 2.66930550E-20 2.52842842E-21 7.25886001E-21 3.29988085E-21 9.57600384E-19 4.60667313E-20 5.13818377E-20 0.00000000E+00 1.31314623E-18 6.81346848E-20 3.18927302E-19 8.98588770E-22 8.98588770E-22 2.28462960E-20 2.27519024E-20
LC-stem    1.69707676E-21 1.69707676E-21 1.61534438E-21 1.61534438E-21 1.78842395E-21 7.79929093E-22 4.95246529E-20 4.95246529E-20 4.95246529E-20 2.41102493E-18 5.64496198E-18 5.64496198E-18 4.70515874E-18 5.42322180E-18 5.42322180E-18 5.42322180E-18 1.43826597E-18 1.32356403E-18 1.32356403E-18 1.33399451E-16 9.18298961E-12 1.12283441E-12 1.87663206E-18 5.38724464E-19 5.38724464E-19 1.62824862E-21 1.50668944E-21 1.50668944E-21 1.50668944E-21 2.77840617E-21 5.02938450E-20 5.02938450E-20 5.02938450E-20 7.27532720E-20 7.27532720E-20 7.27532720E-20 7.27532720E-20 1.75561619E-20 6.77689487E-20 3.29400429E-19 1.00158536E-14 3.31796188E-20 3.31796188E-20 1.74195647E-19 1.74195647E-19 8.31963422E-21 1.30708942E-19 2.62407915E-19 5.79392666E-20 3.03726006E-22 5.85980190E-20 7.45917564E-22 1.45321652E-19 1.37598519E-19 9.17333924E-20 6.58782498E-19 1.10326274E-19 4.27749953E-18 0.00000000E+00 9.58673546E-19 4.74109313E-22 8.75758361E-21 1.58646605E-21 6.09594514E-20 2.22186483E-18 1.34014870E-21 1.18470940E-20 6.12226984E-21 2.73153335E-19 2.07242642E-20 2.31833495E-20 0.00000000E+00 1.47788821E-18 1.57766155E-19 2.55502268E-19 1.50668944E-21 1.50668944E-21 7.20500983E-20 7.18555219E-20
RS-stem    6.07138472E-23 6.07138472E-23 5.69147142E-23 5.69147142E-23 6.88158957E-23 2.52272980E-23 1.37761127E-21 1.37761127E-21 1.37761127E-21 7.57369308E-21 8.25232874E-21 8.25232874E-21 6.13088949E-19 2.27779115E-18 2.27779115E-18 2.27779115E-18 2.53455814E-20 3.55641300E-20 3.55641300E-20 9.14769459E-20 5.46888503E-19 5.46888503E-19 1.57844652E-16 1.52471355E-11 2.40667770E-12 4.84115686E-23 5.21903162E-23 5.21903162E-23 5.21903162E-23 8.94771294E-23 9.85485630E-22 9.85485630E-22 9.85485630E-22 1.32545267E-21 1.32545267E-21 1.32545267E-21 1.32545267E-21 5.63916213E-22 1.20552921E-21 7.58867727E-21 1.00150313E-14 1.22336392E-19 1.22336392E-19 8.18725800E-20 8.18725800E-20 4.01740193E-21 1.41519683E-19 2.31634476E-19 8.22121664E-20 8.85446760E-24 1.14200802E-21 2.66709669E-23 9.34696924E-21 9.17444162E-21 1.70968890E-21 1.68255739E-20 5.21555103E-21 9.36225664E-18 0.00000000E+00 1.58119707E-20 1.71981346E-23 7.05020326E-18 4.38906600E-23 5.58666809E-20 5.01232066E-21 5.82307725E-20 3.90024602E-22 1.90018379E-22 6.58053047E-19 1.25227005E-17 4.35429733E-18 0.00000000E+00 1.57716063E-18 1.04917770E-19 3.64362172E-19 5.21903162E-23 5.21903162E-23 1.31475898E-21 1.31011472E-21
ET1-bas    1.94671190E-18 1.94671190E-18 1.33589264E-18 1.33589264E-18 8.03679223E-19 5.80030840E-19 1.31218392E-20 1.31218392E-20 1.31218392E-20 3.55182868E-21 3.63340310E-21 3.63340310E-21 8.63926104E-22 5.36308037E-22 5.36308037E-22 5.36308037E-22 1.31889868E-21 7.75856753E-22 7.75856753E-22 1.74608183E-21 1.56633819E-21 1.56633819E-21 7.15525929E-23 5.93337988E-23 5.93337988E-23 3.01277629E-14 5.37313388E-17 5.37313388E-17 5.37313388E-17 1.14824592E-19 1.76093612E-20 1.76093612E-20 1.76093612E-20 9.72744037E-21 9.72744037E-21 9.72744037E-21 9.72744037E-21 1.26419138E-20 9.45678486E-21 1.23236721E-21 1.79432465E-15 6.88074394E-19 6.88074394E-19 1.07061299E-19 1.07061299E-19 5.89602521E-22 8.12493375E-20 8.71924338E-20 6.40853984E-20 2.58670857E-19 1.79428845E-19 1.63454518E-17 2.55033293E-21 2.40724537E-21 8.75620846E-21 8.55319410E-22 3.99920668E-21 6.75099648E-21 0.00000000E+00 1.75891239E-21 2.82987868E-18 1.62177726E-23 1.16236542E-19 1.36412951E-18 1.99767039E-21 1.15081397E-23 1.68517663E-20 2.17045585E-20 3.01805461E-22 2.84286357E-23 3.55355125E-23 0.00000000E+00 9.98943992E-19 4.19829253E-18 3.91938509E-20 6.93904037E-11 5.37313388E-17 9.97150543E-21 4.79746681E-19
ET2-bas    4.89775690E-17 4.89775690E-17 9.83478514E-19 9.83478514E-19 3.50674336E-17 7.03775363E-17 1.61182657E-17 1.61182657E-17 1.61182657E-17 4.03078438E-21 3.91327511E-21 3.91327511E-21 1.05737723E-21 6.02434811E-22 6.02434811E-22 6.02434811E-22 9.37385742E-22 8.17479619E-22 8.17479619E-22 1.52191630E-21 1.33394919E-21 1.33394919E-21 6.36635757E-23 4.87818556E-23 4.87818556E-23 5.37538800E-17 1.73822394E-15 7.07948433E-11 6.85658760E-11 3.87910510E-16 2.57195183E-18 2.57195183E-18 2.57195183E-18 3.05557693E-20 3.05557693E-20 3.05557693E-20 3.05557693E-20 3.74862637E-18 2.92690821E-20 2.69741070E-21 1.79463240E-15 5.60718757E-19 5.60718757E-19 3.14401057E-19 3.14401057E-19 8.87300139E-22 2.13118950E-19 2.79518811E-19 1.55731951E-19 2.39612631E-18 1.45823643E-20 4.00660323E-18 2.75051925E-21 2.67456916E-21 2.14488013E-20 1.46216429E-21 4.91489123E-21 1.08394161E-19 0.00000000E+00 2.06307493E-21 1.88389875E-16 1.41229410E-23 2.08009624E-18 7.74783892E-20 4.43261655E-21 1.95906563E-24 2.36124705E-19 2.24999818E-18 4.23297440E-22 3.46708634E-23 4.08592999E-23 0.00000000E+00 1.07312807E-18 3.26199570E-18 5.11567497E-19 5.37313388E-17 6.93904037E-11 1.10109113E-19 2.03648875E-17
LN-ET      3.50197365E-17 3.50197365E-17 5.25237172E-19 5.25237172E-19 2.49558350E-17 1.00502970E-18 1.75141666E-17 1.75141666E-17 1.75141666E-17 9.25531028E-21 8.03138535E-21 8.03142689E-21 2.11697189E-21 1.19137571E-21 1.35192952E-21 1.19137571E-21 2.34563241E-21 1.34811238E-21 1.34812045E-21 2.69377801E-21 2.69948489E-21 2.69949544E-21 6.59783948E-23 1.65283565E-22 8.94771294E-23 1.28613495E-19 4.18821102E-16 4.18821102E-16 4.18821102E-16 1.40759354E-11 9.05172599E-18 9.05172599E-18 9.05172599E-18 7.01266179E-20 7.01266179E-20 7.01266179E-20 7.01340436E-20 1.53689285E-17 6.74937889E-20 5.29384644E-21 2.36028566E-15 1.21444814E-19 1.21444814E-19 7.65506092E-19 7.65506092E-19 1.57572839E-21 2.93180206E-19 3.67408111E-19 2.43989648E-19 8.17768670E-20 2.78454356E-20 9.80507772E-20 5.83179079E-21 5.55344861E-21 4.60265332E-20 2.57757936E-21 1.02306010E-20 4.03143566E-19 0.00000000E+00 4.40437231E-21 2.83744681E-19 1.14267738E-23 6.41027503E-18 1.48654032E-19 8.46621901E-21 2.26587337E-24 5.88579239E-19 7.12875498E-18 6.95170135E-22 6.73863905E-23 7.15490286E-23 0.00000000E+00 1.04650652E-18 6.44823644E-18 9.51656638E-19 4.18821102E-16 4.18821102E-16 3.51165364E-19 3.82350694E-18
