  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.02635136E-13 1.43527553E-12 7.46885577E-13 8.07783683E-15 4.63855149E-13 1.68498110E-14 1.75298008E-16 1.75298008E-16 1.75298008E-16 7.86165527E-18 6.97316478E-18 6.97316478E-18 1.89343953E-18 1.59656128E-18 1.59656128E-18 1.59656128E-18 1.19807190E-18 1.15873055E-18 1.15873055E-18 8.64895404E-19 7.85844668E-19 7.85844668E-19 1.80096704E-19 1.68509735E-19 1.68509735E-19 1.30421379E-15 5.96088678E-15 5.96088678E-15 5.96088678E-15 1.15595895E-14 1.70023717E-16 1.70023717E-16 1.70023717E-16 4.36996026E-17 4.36996026E-17 4.36996026E-17 4.36996026E-17 1.95659467E-16 4.35927643E-17 6.19695942E-18 3.28569433E-16 3.71812407E-16 3.71812407E-16 1.74031856E-16 1.74031856E-16 2.31219333E-18 8.98690176E-17 1.16463359E-16 6.51958429E-17 2.07289806E-16 5.65159433E-17 4.92642684E-16 7.02450859E-18 7.13195732E-18 3.63879834E-17 3.52378184E-18 1.07098047E-17 4.72763685E-17 1.73625183E-19 4.50389102E-18 6.80832828E-16 0.00000000E+00 1.49771216E-15 3.23031022E-17 8.33903866E-18 0.00000000E+00 1.31111411E-16 3.55003749E-16 1.38669093E-18 2.02717070E-19 1.89565231E-19 1.30329817E-19 5.17970311E-17 2.51004383E-16 8.34419503E-17 5.96088678E-15 5.96088678E-15 4.79081345E-17 9.67168737E-17
Oesophagus 1.76260473E-16 1.76260473E-16 9.78023228E-17 9.78023228E-17 1.98207823E-16 1.36393029E-16 2.49359507E-12 2.38971153E-13 7.10928582E-13 2.25872900E-16 2.65850614E-16 2.65850614E-16 2.84371372E-17 2.18279656E-17 2.18279656E-17 2.18279656E-17 1.03163222E-17 1.05875775E-17 1.05875775E-17 9.02497721E-18 8.74607038E-18 8.74607038E-18 1.77340717E-18 1.50678097E-18 1.50678097E-18 3.98657835E-17 1.43428502E-15 1.43428502E-15 1.43428502E-15 6.06852180E-16 6.58125743E-15 6.58125743E-15 6.58125743E-15 5.29367414E-16 5.29367414E-16 5.29367414E-16 5.29367414E-16 5.78472919E-15 5.26522035E-16 1.91566370E-16 1.83620336E-15 1.48987578E-16 1.48987578E-16 8.79359676E-17 8.79359676E-17 1.01608453E-17 1.33978947E-16 2.48175517E-16 5.95031782E-17 2.30339810E-17 1.32925696E-16 2.61334682E-17 1.35449079E-16 1.37392954E-16 1.75367295E-15 6.96324684E-17 2.42520826E-16 8.87860222E-16 1.23497392E-18 7.39814720E-17 4.82875409E-17 0.00000000E+00 1.67355577E-16 2.98830510E-17 1.90312666E-16 0.00000000E+00 8.84576997E-16 2.44863833E-15 2.02361976E-17 1.27182719E-18 1.43560789E-18 1.24466533E-18 5.54467401E-17 1.46723563E-16 7.39446544E-17 1.43428502E-15 1.43428502E-15 7.31206748E-16 5.98158746E-16
St-stem    7.54626085E-18 7.54626085E-18 7.08514744E-18 7.08514744E-18 7.38372585E-18 5.68418848E-18 2.68943300E-16 2.68943300E-16 2.68943300E-16 4.90744851E-14 4.37128986E-12 1.60075582E-13 5.10183055E-16 4.86494065E-16 4.86494065E-16 4.86494065E-16 6.85370975E-17 6.90846259E-17 6.90846259E-17 1.23582004E-16 1.21273857E-16 1.21273857E-16 1.29679341E-17 1.08898523E-17 1.08898523E-17 6.38240245E-18 5.96882357E-18 5.96882357E-18 5.96882357E-18 8.68012352E-18 5.82646458E-17 5.82646458E-17 5.82646458E-17 1.58914890E-16 1.58914890E-16 1.58914890E-16 1.58914890E-16 4.70003504E-17 1.59131836E-16 5.53847396E-16 1.76002256E-15 3.30975791E-17 3.30975791E-17 4.20023467E-17 4.20023467E-17 9.54960886E-18 5.41118105E-17 9.84199678E-17 2.56865894E-17 1.73891182E-18 8.34673756E-17 4.86788051E-18 7.25232951E-16 5.01394625E-16 3.59590901E-16 4.16797186E-16 5.10728110E-16 5.81398439E-16 9.23155275E-18 2.06935379E-15 2.64657454E-18 0.00000000E+00 6.02366496E-18 3.20607136E-17 1.44885229E-15 0.00000000E+00 3.54972651E-17 1.62633465E-17 1.76744268E-16 1.02203880E-17 1.12191708E-17 9.93703377E-18 6.99993184E-17 6.71245296E-17 5.13515683E-17 5.96882357E-18 5.96882357E-18 1.55557289E-16 1.56446317E-16
SI-stem    1.71901107E-18 1.71901107E-18 1.64659291E-18 1.64659291E-18 1.68690498E-18 1.25408148E-18 2.24350552E-17 2.24350552E-17 2.24350552E-17 2.61381726E-16 4.87743243E-16 4.87743243E-16 8.73896450E-15 5.25759703E-13 3.92383667E-14 6.35695402E-14 4.74838763E-16 6.05059076E-16 6.05059076E-16 6.65062867E-16 8.11975916E-16 8.11975916E-16 5.44281735E-16 4.62726734E-16 4.62726734E-16 1.66516180E-18 1.30683143E-18 1.30683143E-18 1.30683143E-18 1.85261222E-18 1.03813683E-17 1.03813683E-17 1.03813683E-17 2.01236394E-17 2.01236394E-17 2.01236394E-17 2.01236394E-17 8.71195410E-18 2.04497456E-17 2.46405587E-16 1.84116758E-15 4.56382643E-17 4.56382643E-17 7.49043030E-17 7.49043030E-17 9.30424236E-18 9.94814622E-17 1.62792983E-16 5.50327126E-17 3.92877174E-19 1.50386013E-17 1.33865896E-18 5.42647309E-16 3.36335837E-16 3.06015122E-17 3.56502636E-16 1.42130611E-16 9.62497854E-16 4.83977439E-16 9.53592813E-16 5.98794553E-19 0.00000000E+00 1.29458678E-18 2.82182135E-17 1.33767439E-16 0.00000000E+00 6.98074704E-18 3.36457459E-18 9.22115667E-16 4.92368795E-16 4.47655293E-16 3.91509905E-16 1.08569014E-16 1.01217697E-16 7.30602669E-17 1.30683143E-18 1.30683143E-18 1.97984654E-17 1.98480647E-17
RC-stem    1.29869638E-18 1.29869638E-18 1.23570386E-18 1.23570386E-18 1.29538415E-18 9.53167770E-19 1.08163958E-17 1.08163958E-17 1.08163958E-17 4.79622863E-17 6.87361034E-17 6.87361034E-17 3.53710057E-16 6.03156121E-16 6.03156121E-16 6.03156121E-16 6.79281566E-15 9.28286490E-13 1.78340921E-13 2.21568946E-16 3.08088247E-16 3.08088247E-16 9.70616799E-17 8.84741080E-17 8.84741080E-17 1.27368383E-18 9.96375394E-19 9.96375394E-19 9.96375394E-19 1.39174933E-18 6.42162426E-18 6.42162426E-18 6.42162426E-18 1.19059606E-17 1.19059606E-17 1.19059606E-17 1.19059606E-17 5.58164323E-18 1.18454990E-17 9.89102847E-17 1.74857523E-15 4.13499681E-17 4.13499681E-17 6.30782604E-17 6.30782604E-17 8.30745314E-18 7.55223982E-17 1.20881686E-16 4.32215046E-17 3.03799564E-19 9.21221293E-18 1.07361719E-18 1.48127187E-16 1.50569243E-16 1.35106428E-17 3.70740009E-16 1.11383976E-16 6.55159454E-16 9.83978261E-17 3.05227779E-16 4.42966699E-19 0.00000000E+00 9.78720739E-19 2.98876762E-17 2.49005911E-17 0.00000000E+00 4.90851384E-18 2.45033437E-18 4.44718447E-16 1.31033248E-16 1.52619654E-16 9.69046447E-17 9.00314631E-17 7.20852805E-17 9.49912643E-17 9.96375394E-19 9.96375394E-19 1.17246622E-17 1.17455012E-17
LC-stem    9.25314929E-19 9.25314929E-19 9.19083288E-19 9.19083288E-19 8.78464886E-19 6.71399500E-19 8.75537157E-18 8.75537157E-18 8.75537157E-18 9.05696337E-17 1.21212121E-16 1.21212121E-16 4.64926082E-16 8.09627567E-16 8.09627567E-16 8.09627567E-16 2.33114423E-16 3.06627285E-16 3.06627285E-16 8.27400310E-15 9.54443182E-13 1.78582965E-13 2.93925301E-16 2.41476794E-16 2.41476794E-16 1.02380634E-18 6.53496848E-19 6.53496848E-19 6.53496848E-19 9.22996811E-19 4.69589262E-18 4.69589262E-18 4.69589262E-18 9.00748754E-18 9.00748754E-18 9.00748754E-18 9.00748754E-18 3.92486347E-18 9.02511632E-18 5.45688109E-17 1.77190817E-15 4.25095100E-17 4.25095100E-17 6.18731496E-17 6.18731496E-17 8.41047538E-18 7.72172750E-17 1.19201554E-16 4.65512725E-17 2.24087882E-19 7.11448527E-18 8.70327025E-19 7.02528257E-17 7.13009617E-17 1.31803597E-17 1.28055670E-16 3.68587804E-17 6.04399591E-16 1.08984052E-16 1.47706735E-16 3.08075320E-19 0.00000000E+00 6.82196791E-19 2.93936270E-17 4.92735273E-17 0.00000000E+00 3.16868419E-18 1.60665595E-18 4.54396602E-16 1.81619585E-16 2.04582637E-16 1.35428866E-16 9.56579221E-17 7.08921493E-17 8.82488222E-17 6.53496848E-19 6.53496848E-19 8.86361500E-18 8.88478131E-18
RS-stem    1.96152217E-19 1.96152217E-19 2.03251798E-19 2.03251798E-19 1.58519350E-19 1.44922813E-19 1.47372345E-18 1.47372345E-18 1.47372345E-18 8.61949885E-18 1.10180331E-17 1.10180331E-17 4.84023689E-16 4.64040427E-16 4.64040427E-16 4.64040427E-16 8.88412550E-17 9.00922642E-17 9.00922642E-17 1.54482423E-16 2.44368120E-16 2.44368120E-16 1.58756654E-14 1.57918299E-12 3.69648010E-13 2.13970181E-19 1.57144624E-19 1.57144624E-19 1.57144624E-19 1.82581513E-19 9.85597487E-19 9.85597487E-19 9.85597487E-19 1.82159409E-18 1.82159409E-18 1.82159409E-18 1.82051130E-18 8.39323265E-19 1.81477189E-18 1.05977320E-17 1.75561718E-15 5.20235747E-17 5.20235747E-17 6.58046487E-17 6.58046487E-17 1.83436383E-17 1.12756045E-16 1.60817797E-16 7.53991352E-17 4.78139307E-20 1.29546669E-18 1.80211108E-19 1.13198727E-17 1.13853453E-17 2.07329537E-18 2.10220209E-17 7.41910678E-18 6.97548146E-16 2.67838663E-15 1.88246552E-17 8.00154665E-20 0.00000000E+00 1.53555499E-19 2.94093144E-17 6.61904738E-18 0.00000000E+00 6.37640737E-19 3.37703123E-19 7.07836499E-16 2.01802748E-15 1.05442507E-15 3.57717978E-15 1.23259861E-16 8.53147599E-17 1.02033268E-16 1.57144624E-19 1.57144624E-19 1.79282674E-18 1.79615000E-18
ET1-bas    1.28907667E-15 1.28907667E-15 1.65636029E-15 1.65636029E-15 9.50632804E-16 6.63817231E-16 3.80517143E-17 3.80517143E-17 3.80517143E-17 5.83407828E-18 5.90679447E-18 5.90679447E-18 1.52024567E-18 1.35925999E-18 1.35925999E-18 1.35925999E-18 1.15665271E-18 1.07803080E-18 1.07803080E-18 8.11674688E-19 9.09318022E-19 9.09318022E-19 8.18200903E-20 1.77784556E-19 1.77784556E-19 7.34904004E-11 1.02810881E-15 1.02810881E-15 1.02810881E-15 2.83360761E-16 3.86251906E-17 3.86251906E-17 3.86251906E-17 2.13634843E-17 2.13634843E-17 2.13634843E-17 2.13634843E-17 4.38347370E-17 1.94600080E-17 4.07162165E-18 2.38886841E-16 2.04729641E-16 2.04729641E-16 8.82174168E-17 8.82174168E-17 1.51595547E-18 3.76903801E-17 4.69270065E-17 3.04993366E-17 2.21353660E-16 4.56909282E-17 2.05401173E-15 5.90650942E-18 5.77013183E-18 1.96377277E-17 2.63054423E-18 6.90260856E-18 1.66476466E-17 1.20875862E-19 3.66360607E-18 3.82401482E-16 0.00000000E+00 2.57268231E-16 5.76781050E-17 5.44528101E-18 0.00000000E+00 4.78971728E-17 7.51398916E-17 1.05078242E-18 3.25174494E-19 3.20935350E-19 1.89427561E-19 1.75074303E-16 7.13670609E-17 2.11645809E-17 5.02873489E-12 1.02810881E-15 2.19374666E-17 3.03431424E-17
ET2-bas    5.93607098E-15 5.93607098E-15 1.09070007E-15 1.09070007E-15 4.48164480E-15 4.02141626E-15 1.42684587E-15 1.42684587E-15 1.42684587E-15 6.30453034E-18 5.35129818E-18 5.35129818E-18 1.38134508E-18 1.25180862E-18 1.25180862E-18 1.25180862E-18 9.72559440E-19 8.39265577E-19 8.39265577E-19 6.44486156E-19 6.37766154E-19 6.37766154E-19 1.29654079E-19 1.19712854E-19 1.19712854E-19 1.02901049E-15 2.19219793E-12 5.14610833E-12 4.22170028E-12 1.53599369E-14 2.08182115E-15 2.08182115E-15 2.08182115E-15 4.60536471E-17 4.60536471E-17 4.60536471E-17 4.60536471E-17 3.00051836E-15 4.54712603E-17 5.44764950E-18 2.58051180E-16 1.84000431E-16 1.84000431E-16 1.51913540E-16 1.51913540E-16 2.14922801E-18 9.12333760E-17 1.36983072E-16 5.61622240E-17 3.59804173E-16 4.18329841E-17 4.85437693E-16 5.23679052E-18 5.45757960E-18 3.33662574E-17 3.14189005E-18 8.65306898E-18 7.06381000E-17 9.49099199E-20 3.41885211E-18 1.62081620E-15 0.00000000E+00 1.40750449E-15 2.94429047E-17 8.24637470E-18 0.00000000E+00 1.49965490E-16 6.13365837E-16 1.04537652E-18 1.24185177E-19 1.40979391E-19 1.19409867E-19 1.18504932E-16 1.32948449E-15 5.91790136E-17 1.02810881E-15 5.02873489E-12 1.13923665E-16 2.42217306E-14
LN-ET      1.16552008E-14 1.16552008E-14 1.10774300E-15 1.10774300E-15 6.84348685E-15 1.65175446E-15 6.22675169E-16 6.22675169E-16 6.22675169E-16 9.56041931E-18 8.47731056E-18 8.49466749E-18 2.44435353E-18 1.39660237E-18 1.39660237E-18 1.39660237E-18 1.18298652E-18 1.29594264E-18 1.29594264E-18 6.34833881E-19 6.49607604E-19 6.49607604E-19 1.99281401E-19 1.60019761E-19 1.82581513E-19 2.96356672E-16 1.55019959E-14 1.55019959E-14 1.55019959E-14 2.61747443E-12 7.45417615E-16 7.45417615E-16 7.45417615E-16 7.37229430E-17 7.37229430E-17 7.37229430E-17 7.37229430E-17 9.07762708E-16 7.05187657E-17 7.61100032E-18 5.63616419E-17 1.08532772E-16 1.08532772E-16 1.09068799E-16 1.09068799E-16 2.79199825E-18 7.82366956E-17 1.20466582E-16 4.45932306E-17 1.42232335E-16 7.01583831E-17 1.73536294E-16 8.47067898E-18 7.71302152E-18 5.23897131E-17 4.72992940E-18 1.27586036E-17 9.26781533E-17 2.32060560E-19 4.70588494E-18 4.10569285E-16 0.00000000E+00 3.16720271E-15 3.62068358E-17 1.15329902E-17 0.00000000E+00 2.48394944E-16 1.09755147E-15 1.55925586E-18 2.16305210E-19 1.45655192E-19 1.75195166E-19 8.83040907E-17 1.47047684E-15 1.65935771E-16 1.55019959E-14 1.55019959E-14 9.61212274E-17 2.15451812E-16
