  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   5.44945759E-13 2.63354486E-12 1.69429706E-12 2.89387990E-14 9.92499805E-13 9.65066403E-14 3.34853753E-18 3.34853753E-18 3.34853753E-18 1.22540920E-19 1.06424527E-19 1.06424527E-19 1.78830146E-20 1.10283326E-20 1.10283326E-20 1.10283326E-20 5.22220344E-21 7.08320330E-21 7.08320330E-21 1.67150858E-21 1.74461609E-20 1.74461609E-20 3.15422748E-22 2.71971894E-22 2.71971894E-22 2.99678081E-17 2.88447248E-14 2.88447248E-14 2.88447248E-14 7.32186415E-14 3.26568436E-18 3.26568436E-18 3.26568436E-18 7.91095639E-19 7.91095639E-19 7.91095639E-19 7.91095639E-19 3.79157286E-18 7.45442042E-19 6.61643521E-20 6.99831341E-16 1.78155036E-15 1.78155036E-15 4.35587272E-16 4.35587272E-16 1.68486364E-20 1.72918066E-16 1.88185916E-16 1.49145485E-16 3.47703295E-18 1.00141926E-18 8.16332211E-18 1.28966901E-19 6.07603712E-20 6.26917248E-19 3.62355597E-20 1.83975757E-19 9.47775454E-19 2.57508290E-22 6.92665329E-20 1.32796805E-17 0.00000000E+00 1.17014555E-15 4.76447244E-18 1.37440479E-19 0.00000000E+00 2.25583974E-18 6.66086378E-18 8.72454011E-21 3.59631011E-22 2.90524580E-22 2.66231392E-22 1.11206604E-16 1.09137824E-15 3.27512546E-16 2.88447248E-14 2.88447248E-14 8.73724425E-19 2.53166506E-16
Oesophagus 3.38493458E-18 3.38493458E-18 2.79781858E-18 2.79781858E-18 3.92946413E-18 2.45179209E-18 5.14374375E-12 1.31791080E-12 1.34998214E-12 6.06877837E-18 6.20776093E-16 6.20776093E-16 4.37884892E-19 3.80609697E-19 3.80609697E-19 3.80609697E-19 1.11873303E-19 1.34708136E-19 1.34708136E-19 1.00233169E-19 1.23210944E-19 1.23210944E-19 3.04120164E-20 2.95414843E-20 2.95414843E-20 5.19984574E-19 8.29608017E-15 8.29608017E-15 8.29608017E-15 1.03955193E-16 3.87656425E-14 3.87656425E-14 3.87656425E-14 5.61068891E-16 5.61068891E-16 5.61068891E-16 5.61068891E-16 3.08088506E-14 5.13142357E-16 3.60889530E-18 3.93199596E-15 4.39082401E-16 4.39082401E-16 2.31064385E-17 2.31064385E-17 1.19606033E-19 4.05316900E-17 7.81385718E-17 1.64061945E-17 3.92834424E-19 2.04829662E-18 4.11178227E-19 2.32248358E-18 2.38088760E-18 7.45141733E-15 1.12423638E-18 3.36864537E-16 4.76248200E-15 6.00887134E-21 1.19238163E-18 7.78139964E-19 0.00000000E+00 3.09890572E-18 5.01319084E-19 3.64320510E-18 0.00000000E+00 1.94878107E-17 5.86747886E-15 3.62819710E-19 1.00798063E-20 1.78389132E-20 1.91348693E-20 1.10075245E-16 4.17481012E-16 1.32447097E-16 8.29608017E-15 8.29608017E-15 1.83470445E-15 1.01448985E-15
St-stem    1.07107949E-19 1.07107949E-19 1.60386938E-19 1.60386938E-19 1.18657911E-19 8.07361319E-20 6.20321020E-16 6.20321020E-16 6.20321020E-16 1.92840645E-13 4.18275371E-12 3.06685113E-13 4.42081151E-16 1.39289193E-15 1.39289193E-15 1.39289193E-15 1.11077053E-18 1.13221020E-18 1.13221020E-18 2.20324869E-18 2.21822382E-18 2.21822382E-18 1.99228623E-19 1.58720560E-19 1.58720560E-19 9.06420971E-20 7.12834721E-20 7.12834721E-20 7.12834721E-20 1.44261688E-19 9.96922470E-19 9.96922470E-19 9.96922470E-19 2.19199868E-16 2.19199868E-16 2.19199868E-16 2.19199868E-16 7.83357714E-19 2.01144122E-16 1.47870736E-17 3.51457295E-15 9.74362014E-19 9.74362014E-19 1.40244132E-18 1.40244132E-18 1.52681577E-19 2.16177731E-18 4.29099470E-18 8.49040758E-19 2.25413345E-20 1.29152340E-18 7.15987490E-20 1.35533621E-15 5.67252643E-17 6.05560190E-16 1.13475702E-17 1.13633023E-15 2.76913391E-15 1.33896751E-19 7.28283856E-15 3.26249817E-20 0.00000000E+00 7.89699841E-20 5.31510141E-19 3.72078284E-15 0.00000000E+00 5.64602673E-19 2.54193074E-19 3.30875216E-18 1.68369482E-19 1.59122003E-19 1.27999494E-19 1.35741601E-16 1.18177223E-17 6.45889737E-17 7.12834721E-20 7.12834721E-20 2.11915380E-16 2.14939419E-16
SI-stem    2.29548081E-20 2.29548081E-20 4.33623687E-20 4.33623687E-20 1.94624170E-20 1.65357166E-20 3.62430498E-19 3.62430498E-19 3.62430498E-19 1.38545914E-16 1.39066575E-15 1.39066575E-15 3.78254999E-14 4.47242159E-13 7.20190268E-14 1.86557637E-13 3.22415030E-16 1.30745872E-15 1.30745872E-15 7.00112534E-16 1.85005164E-15 1.85005164E-15 7.30779189E-16 8.06537509E-16 8.06537509E-16 2.58933420E-20 2.09390527E-20 2.09390527E-20 2.09390527E-20 2.58036394E-20 1.54392639E-19 1.54392639E-19 1.54392639E-19 3.27238543E-19 3.27238543E-19 3.27238543E-19 3.27238543E-19 1.31564183E-19 3.26778350E-19 4.57386079E-16 3.74545147E-15 2.30522972E-18 2.30522972E-18 3.28092243E-18 3.28092243E-18 1.35462449E-19 9.15150952E-18 1.72595824E-17 3.86527048E-18 5.77394439E-21 2.00307548E-19 1.59853458E-20 1.83767927E-15 4.92347324E-16 5.11129805E-19 2.05769682E-16 1.57106663E-16 4.95844696E-15 9.94968118E-16 2.92573890E-15 6.53432358E-21 0.00000000E+00 1.82670915E-20 4.63425729E-19 2.77830411E-18 0.00000000E+00 9.75636343E-20 4.71401242E-20 1.77517861E-15 1.16459913E-15 3.92632429E-16 2.41500867E-16 2.67683162E-16 1.07555010E-17 3.39008041E-17 2.09390527E-20 2.09390527E-20 3.21484667E-19 3.22590373E-19
RC-stem    1.49470241E-20 1.49470241E-20 3.30661168E-20 3.30661168E-20 1.17528780E-20 8.48925050E-21 1.51553909E-19 1.51553909E-19 1.51553909E-19 7.77395929E-19 1.20816829E-18 1.20816829E-18 8.90393536E-17 1.31213488E-15 1.31213488E-15 1.31213488E-15 2.99430670E-14 9.93839961E-13 3.15506058E-13 7.08520537E-17 6.35704483E-16 6.35704483E-16 1.59701335E-18 1.45725324E-18 1.45725324E-18 9.93493183E-21 5.85699477E-21 5.85699477E-21 5.85699477E-21 1.36201863E-20 9.71774726E-20 9.71774726E-20 9.71774726E-20 1.98021184E-19 1.98021184E-19 1.98021184E-19 1.98021184E-19 8.63261054E-20 1.86788222E-19 1.62542663E-18 3.45237204E-15 1.15853131E-18 1.15853131E-18 1.20037165E-18 1.20037165E-18 1.10976986E-19 1.41344047E-18 2.35650182E-18 7.96741003E-19 1.58522936E-21 1.20070207E-19 9.74006879E-21 2.63651600E-18 2.60834239E-18 1.86233617E-19 6.95280006E-16 5.33296066E-17 3.30965477E-15 1.66829651E-18 2.35832342E-16 7.60042105E-21 0.00000000E+00 1.25062670E-20 4.58983385E-19 3.84878386E-19 0.00000000E+00 5.60823676E-20 2.37934419E-20 9.07821052E-18 2.37374905E-18 2.84606346E-18 1.54341278E-18 1.94146001E-16 1.96120558E-18 1.75630363E-16 5.85699477E-21 5.85699477E-21 1.94654338E-19 1.95193374E-19
LC-stem    7.10215889E-21 7.10215889E-21 1.98432660E-20 1.98432660E-20 1.03455384E-20 3.75269474E-21 1.31388080E-19 1.31388080E-19 1.31388080E-19 1.60798031E-18 2.13708019E-18 2.13708019E-18 1.58943603E-16 1.85235413E-15 1.85235413E-15 1.85235413E-15 1.95343873E-16 6.31174274E-16 6.31174274E-16 3.68230795E-14 1.02101199E-12 3.17338400E-13 5.82061976E-16 5.49452492E-16 5.49452492E-16 8.08676930E-21 3.85736081E-21 3.85736081E-21 3.85736081E-21 8.85909729E-21 6.88352181E-20 6.88352181E-20 6.88352181E-20 1.34914174E-19 1.34914174E-19 1.34914174E-19 1.34914174E-19 5.07158362E-20 1.34638771E-19 8.44408388E-19 3.63721623E-15 1.60233298E-18 1.60233298E-18 1.23281413E-18 1.23281413E-18 1.38109551E-19 1.52627543E-18 2.33416927E-18 9.07157506E-19 3.70885600E-21 8.43860173E-20 1.25010556E-20 1.11106337E-18 1.17968942E-18 1.94469457E-19 2.35134043E-18 5.73989714E-19 2.78867049E-15 1.88330739E-18 2.61329304E-18 3.33197032E-21 0.00000000E+00 5.19938236E-21 5.08102732E-19 7.62457322E-19 0.00000000E+00 4.23649485E-20 2.23241698E-20 9.08265128E-18 3.70297933E-18 4.08082522E-18 2.31371227E-18 1.95248721E-16 1.52823031E-18 1.11667007E-16 3.85736081E-21 3.85736081E-21 1.32708222E-19 1.33022145E-19
RS-stem    2.88832710E-22 2.88832710E-22 5.67857826E-21 5.67857826E-21 3.01279782E-22 8.06100005E-22 2.25333842E-20 2.25333842E-20 2.25333842E-20 1.22418020E-19 1.45686810E-19 1.45686810E-19 5.33571991E-16 8.04678894E-16 8.04678894E-16 8.04678894E-16 1.48051256E-18 1.45846501E-18 1.45846501E-18 2.89162645E-17 5.45746733E-16 5.45746733E-16 1.00981092E-13 1.69155956E-12 6.28940818E-13 4.51455347E-21 2.48202643E-22 2.48202643E-22 2.48202643E-22 4.25268088E-22 1.02064534E-20 1.02064534E-20 1.02064534E-20 3.19029946E-20 3.19029946E-20 3.19029946E-20 2.00414999E-20 7.20409833E-21 2.10979163E-20 1.24325791E-19 3.56182878E-15 1.35643196E-18 1.35643196E-18 1.41420097E-17 1.41420097E-17 2.87387681E-19 5.41567902E-17 1.01523634E-16 2.24655199E-17 9.72443869E-23 1.44056792E-20 3.56921990E-22 1.53821447E-19 1.49178838E-19 2.71760182E-20 3.15079573E-19 1.10061519E-19 3.68929316E-15 4.75525356E-15 2.68357521E-19 6.88005789E-22 0.00000000E+00 3.09252316E-22 4.81717055E-19 7.93064042E-20 0.00000000E+00 2.84322906E-21 1.12416064E-21 2.68534636E-15 7.76735750E-15 1.48321915E-15 9.28445826E-15 2.49575537E-16 2.31817860E-17 8.36952811E-17 2.48202643E-22 2.48202643E-22 1.99541155E-20 1.99513621E-20
ET1-bas    3.02274248E-17 3.02274248E-17 4.88883345E-17 4.88883345E-17 1.91321729E-17 1.11068573E-17 4.53423323E-19 4.53423323E-19 4.53423323E-19 1.71904853E-20 4.04260232E-20 4.04260232E-20 2.09116245E-21 5.88150286E-20 5.88150286E-20 5.88150286E-20 1.64990787E-21 1.29805678E-21 1.29805678E-21 1.13910115E-21 1.47568698E-21 1.47568698E-21 3.93519133E-22 2.52075488E-22 2.52075488E-22 7.18566670E-11 1.19586689E-15 1.19586689E-15 1.19586689E-15 4.43893622E-18 3.79904879E-19 3.79904879E-19 3.79904879E-19 3.05391362E-19 3.05391362E-19 3.05391362E-19 3.05391362E-19 4.39520351E-19 2.74529553E-19 2.01472860E-20 4.30067830E-16 9.69124754E-16 9.69124754E-16 7.14555659E-17 7.14555659E-17 7.53870529E-21 2.80281702E-17 2.35132452E-17 2.31546151E-17 3.99522771E-18 1.47365436E-17 4.44641078E-17 8.48201979E-21 8.31703631E-20 2.68972647E-19 4.78531889E-20 1.34211485E-19 1.44223222E-19 1.09398008E-22 7.18258015E-21 6.24844176E-18 0.00000000E+00 3.94753056E-18 1.51015226E-16 4.56213393E-20 0.00000000E+00 7.10774295E-19 1.33456122E-18 2.20703919E-21 4.66414354E-22 5.32392182E-22 2.53996091E-22 9.76074159E-16 2.73338647E-16 6.84477391E-17 3.97337534E-12 1.19586689E-15 3.08110398E-19 1.07676090E-17
ET2-bas    2.89905171E-14 2.89905171E-14 3.40434473E-17 3.40434473E-17 1.36533620E-14 4.94375117E-15 8.25578873E-15 8.25578873E-15 8.25578873E-15 7.78908218E-20 4.83170877E-20 4.83170877E-20 1.27144900E-20 1.28121285E-20 1.28121285E-20 1.28121285E-20 3.06198180E-21 1.06553229E-21 1.06553229E-21 6.79596637E-21 5.67531329E-21 5.67531329E-21 2.19925300E-22 1.54006196E-22 1.54006196E-22 1.21240582E-15 2.25012434E-12 3.75621796E-12 3.50281862E-12 1.02849773E-13 1.26672539E-14 1.26672539E-14 1.26672539E-14 7.26729433E-19 7.26729433E-19 7.26729433E-19 7.26729433E-19 1.87844859E-14 8.27996594E-19 8.03908895E-20 4.65265776E-16 4.88813521E-16 4.88813521E-16 9.02732375E-17 9.02732375E-17 4.13225772E-20 3.48764014E-17 3.89019909E-17 2.84138527E-17 3.59754584E-17 6.29860038E-19 9.35600942E-18 6.80004394E-20 5.42211008E-20 5.46459783E-19 4.23255801E-20 6.82272185E-20 5.78897804E-18 1.91751029E-22 3.08008072E-20 3.20807713E-17 0.00000000E+00 7.36741432E-17 4.00403954E-19 7.99210975E-20 0.00000000E+00 2.39057319E-18 1.74853918E-17 1.48605905E-21 2.01843204E-22 1.98305967E-22 2.05973723E-22 5.56736026E-16 8.70813251E-15 1.22294844E-16 1.19586689E-15 3.97337534E-12 4.23058576E-16 2.33627145E-14
LN-ET      7.35475936E-14 7.35475936E-14 3.46807514E-17 3.46807514E-17 2.79514500E-14 3.61499492E-17 1.01941124E-16 1.01941124E-16 1.01941124E-16 7.10131466E-19 1.23900376E-19 1.41860996E-19 1.27962293E-20 1.32630855E-21 1.32630855E-21 1.32630855E-21 2.14399260E-21 1.78595772E-21 1.78595772E-21 1.32843432E-21 7.40914771E-22 7.40914771E-22 2.74968657E-22 1.11915860E-22 3.16438293E-22 4.49610492E-18 1.02828761E-13 1.02828761E-13 1.02828761E-13 5.04426901E-12 2.36252477E-15 2.36252477E-15 2.36252477E-15 1.25912427E-18 1.25912427E-18 1.25912427E-18 1.25912427E-18 1.34271876E-15 1.23391692E-18 2.11019550E-20 8.49618199E-17 1.03582151E-16 1.03582151E-16 3.02452016E-18 3.02452016E-18 1.99242031E-20 2.30106504E-18 4.23121863E-18 1.06288699E-18 2.31842836E-18 1.14326423E-18 1.66376376E-18 8.44984492E-20 1.31487013E-19 9.04869290E-19 7.39758614E-20 2.05650136E-19 2.07173456E-18 1.76405604E-22 7.15253898E-20 9.29116416E-18 0.00000000E+00 9.73701923E-15 6.53817446E-19 1.70205493E-19 0.00000000E+00 4.76515450E-18 2.42048286E-17 2.26603426E-20 3.60767656E-22 4.90029483E-22 3.05203606E-22 3.46790975E-16 9.56064503E-15 8.19118533E-16 1.02828761E-13 1.02828761E-13 7.99784222E-17 9.24661775E-16
