  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.19187803E-13 1.20810562E-12 1.02801729E-12 3.33699678E-14 5.28355874E-13 2.67869722E-15 1.39086649E-16 1.39086649E-16 1.39086649E-16 9.14269018E-18 8.95942876E-18 8.95942876E-18 3.00285089E-18 1.68747801E-18 1.68948473E-18 1.68747801E-18 3.27966097E-18 2.32138150E-18 2.32216586E-18 4.12563896E-18 3.60066637E-18 3.60998766E-18 2.09220209E-19 1.68870324E-19 1.68870324E-19 1.35024315E-15 8.59349296E-15 8.59349296E-15 8.59349296E-15 4.80306995E-15 6.44896377E-17 6.44896377E-17 6.44896377E-17 3.93702475E-17 3.93702475E-17 3.93702475E-17 3.93922665E-17 1.14323133E-16 3.78599092E-17 5.43137464E-18 4.72417276E-16 2.62277707E-16 2.62277707E-16 1.89846209E-16 1.89846209E-16 2.30691348E-18 1.14589030E-16 1.49829566E-16 8.58747414E-17 3.40263204E-16 3.24102173E-17 7.63933899E-16 7.17921638E-18 7.07484731E-18 2.98356066E-17 3.42832976E-18 1.11915832E-17 4.86916366E-17 0.00000000E+00 5.34719353E-18 1.13082760E-15 7.35287649E-20 9.80338423E-16 4.00269294E-17 8.79701296E-18 2.29446162E-20 1.10885903E-16 2.38976244E-16 1.10984575E-18 1.04202282E-19 1.00573179E-19 0.00000000E+00 6.92309550E-17 1.82177210E-16 1.11943437E-16 8.59349296E-15 8.59349296E-15 4.01774029E-17 1.14446030E-16
Oesophagus 1.40881564E-16 1.40881564E-16 8.65762467E-17 8.65762467E-17 1.64696394E-16 9.24749503E-17 3.01207074E-12 4.77917027E-13 7.38895329E-13 4.26307222E-16 7.35009391E-16 7.35009391E-16 1.01991276E-16 5.43416728E-17 5.43416728E-17 5.43416728E-17 5.51775769E-17 4.32390015E-17 4.32390015E-17 8.76387614E-17 7.60018484E-17 7.60018484E-17 4.96637715E-18 3.46082081E-18 3.46082081E-18 3.17760957E-17 2.38699014E-15 2.38699014E-15 2.38699014E-15 1.26838129E-15 2.69615118E-15 2.69615118E-15 2.69615118E-15 6.39826242E-16 6.39826242E-16 6.39826242E-16 6.39826242E-16 1.16672788E-14 6.45787308E-16 2.73160797E-16 2.18134787E-15 2.05227641E-16 2.05227641E-16 1.05686072E-16 1.05686072E-16 1.60124335E-17 1.68004577E-16 3.29120808E-16 7.36100713E-17 2.34574780E-17 1.14802908E-16 2.61880583E-17 1.96528136E-16 1.83169168E-16 2.45467391E-15 1.28812412E-16 3.45000765E-16 1.57714130E-15 0.00000000E+00 2.20463036E-16 4.40678655E-17 1.21408044E-18 1.71406229E-16 3.70600139E-17 3.00566008E-16 2.30108296E-19 1.19033405E-15 4.93108472E-15 4.14341945E-17 2.67388714E-18 2.71398915E-18 0.00000000E+00 1.77353496E-16 1.78500760E-16 7.65234603E-17 2.38699014E-15 2.38699014E-15 7.04270332E-16 6.75536336E-16
St-stem    1.04407701E-17 1.04407701E-17 1.03511995E-17 1.03511995E-17 1.13957825E-17 5.25076201E-18 7.42915678E-16 7.42915678E-16 7.42915678E-16 8.50066855E-14 4.47525646E-12 1.78532047E-13 7.17853689E-16 3.96035108E-16 3.96035108E-16 3.96035108E-16 2.58115885E-16 1.83094903E-16 1.83094903E-16 1.24823898E-15 1.19464410E-15 1.19464410E-15 2.92735711E-17 1.77032555E-17 1.77032555E-17 8.41501172E-18 9.86584432E-18 9.86584432E-18 9.86584432E-18 1.79168472E-17 2.24843857E-16 2.24843857E-16 2.24843857E-16 2.80969380E-16 2.80969380E-16 2.80969380E-16 2.80969380E-16 1.12063310E-16 2.76714356E-16 5.63158111E-16 2.05897096E-15 4.99796734E-17 4.99796734E-17 5.57274033E-17 5.57274033E-17 1.70515577E-17 6.65461266E-17 1.30452056E-16 3.17496103E-17 2.11309905E-18 2.45133344E-16 4.32455893E-18 4.59365029E-16 4.25205895E-16 9.39590255E-16 3.61501166E-16 5.99049453E-16 2.23159670E-15 0.00000000E+00 1.63803812E-15 3.48836315E-18 6.17321608E-18 9.61920557E-18 4.04373850E-17 9.10229169E-16 1.16612748E-18 7.92399742E-17 3.86513934E-17 1.77741902E-16 1.28321070E-17 1.41140116E-17 0.00000000E+00 2.15765279E-16 5.79449178E-17 5.70504602E-17 9.86584432E-18 9.86584432E-18 2.79231804E-16 2.77850261E-16
SI-stem    2.00139881E-18 2.00139881E-18 1.99578443E-18 1.99578443E-18 2.15077581E-18 1.03169503E-18 5.55896113E-17 5.55896113E-17 5.55896113E-17 3.43779868E-16 3.96778915E-16 3.96778915E-16 1.53409930E-14 4.92516627E-13 4.25766588E-14 9.50805449E-14 5.87909506E-16 7.90804581E-16 7.90804581E-16 6.19783774E-16 9.90676501E-16 9.90676501E-16 5.39348650E-16 4.40141072E-16 4.40141072E-16 1.74584572E-18 1.84183465E-18 1.84183465E-18 1.84183465E-18 3.24460043E-18 3.39377167E-17 3.39377167E-17 3.39377167E-17 4.10235041E-17 4.10235041E-17 4.10235041E-17 4.10235041E-17 1.96269460E-17 4.13610896E-17 2.66065222E-16 2.11368284E-15 6.77529859E-17 6.77529859E-17 7.65935333E-17 7.65935333E-17 8.79987248E-18 1.08414848E-16 1.91627163E-16 5.78185910E-17 4.26224105E-19 3.66238654E-17 8.93989651E-19 3.34848101E-16 3.33332028E-16 6.89134875E-17 4.01346574E-16 1.59362960E-16 1.39757536E-15 0.00000000E+00 1.03670152E-15 6.69908471E-19 1.42862524E-16 1.91176747E-18 3.93305163E-17 2.05785816E-16 1.91705379E-17 1.31365935E-17 6.83076632E-18 1.35241452E-15 4.34911865E-16 4.73224419E-16 0.00000000E+00 3.00456662E-16 9.42367574E-17 9.13548069E-17 1.84183465E-18 1.84183465E-18 4.07967409E-17 4.05820685E-17
RC-stem    2.67350175E-18 2.67350175E-18 2.78145344E-18 2.78145344E-18 2.91624524E-18 1.40842337E-18 4.39999815E-17 4.39999815E-17 4.39999815E-17 1.42024041E-16 1.82999512E-16 1.82999512E-16 7.02861577E-16 7.89318246E-16 7.89318246E-16 7.89318246E-16 1.28883356E-14 8.75562989E-13 1.98875205E-13 3.16091329E-16 3.32702021E-16 3.32702021E-16 7.27038582E-17 6.56833117E-17 6.56833117E-17 2.53387349E-18 2.36797546E-18 2.36797546E-18 2.36797546E-18 3.98668235E-18 3.32067657E-17 3.32067657E-17 3.32067657E-17 4.16822769E-17 4.16822769E-17 4.16822769E-17 4.16822769E-17 2.01533415E-17 4.11103859E-17 2.08302185E-16 2.12938398E-15 5.12406164E-17 5.12406164E-17 6.00065676E-17 6.00065676E-17 9.65629465E-18 7.51217297E-17 1.34257033E-16 4.02576767E-17 5.62838725E-19 4.45894355E-17 1.25885552E-18 1.25194054E-15 1.24736541E-15 5.32556483E-17 4.96704392E-16 4.57792327E-16 8.41388782E-16 0.00000000E+00 7.04503949E-16 9.07360868E-19 3.80711491E-17 2.36463843E-18 4.13212709E-17 5.05206508E-17 6.19419588E-18 1.55655688E-17 7.74906293E-18 5.18773319E-16 7.80850031E-17 8.60127931E-17 0.00000000E+00 2.44736962E-16 6.92546193E-17 9.45475725E-17 2.36797546E-18 2.36797546E-18 4.14152093E-17 4.12266625E-17
LC-stem    4.09744798E-18 4.09744798E-18 4.14353985E-18 4.14353985E-18 4.32741475E-18 2.05735407E-18 7.63306334E-17 7.63306334E-17 7.63306334E-17 8.66345386E-16 1.19594962E-15 1.19594962E-15 1.09675181E-15 9.89314818E-16 9.89314818E-16 9.89314818E-16 3.56240843E-16 3.32196309E-16 3.32196309E-16 1.58541050E-14 9.37759501E-13 1.99875853E-13 3.56717579E-16 1.23343729E-16 1.23343729E-16 3.58299670E-18 3.67013683E-18 3.67013683E-18 3.67013683E-18 6.40259772E-18 6.88642627E-17 6.88642627E-17 6.88642627E-17 7.93841099E-17 7.93841099E-17 7.93841099E-17 7.93841099E-17 3.23832674E-17 7.85425363E-17 2.80545038E-16 2.14528512E-15 3.90935892E-17 3.90935892E-17 6.69145596E-17 6.69145596E-17 1.48616857E-17 6.69610415E-17 1.24363935E-16 3.44611224E-17 8.59428369E-19 8.54636529E-17 1.89680350E-18 1.94841389E-16 1.87673722E-16 1.28286367E-16 4.05810017E-16 1.44986425E-16 9.26589599E-16 0.00000000E+00 5.51984353E-16 1.31426438E-18 1.86032599E-17 3.76483600E-18 4.64539992E-17 5.65581714E-16 3.46432093E-18 2.33137252E-17 1.31690327E-17 2.88272855E-16 3.85421035E-17 4.22174128E-17 0.00000000E+00 2.53592680E-16 6.78448120E-17 7.46539842E-17 3.67013683E-18 3.67013683E-18 7.90573711E-17 7.85655231E-17
RS-stem    1.77150336E-19 1.77150336E-19 1.69537102E-19 1.69537102E-19 2.03516661E-19 9.36414364E-20 3.52295388E-18 3.52295388E-18 3.52295388E-18 1.60300289E-17 1.72547108E-17 1.72547108E-17 1.71855502E-16 4.39001931E-16 4.39001931E-16 4.39001931E-16 4.81339816E-17 6.58220470E-17 6.58220470E-17 4.69717397E-17 1.22135255E-16 1.22135255E-16 3.55362405E-14 1.55572700E-12 4.23857107E-13 1.52065188E-19 1.65586918E-19 1.65586918E-19 1.65586918E-19 2.87178121E-19 2.54263965E-18 2.54263965E-18 2.54263965E-18 3.40962477E-18 3.40962477E-18 3.40962477E-18 3.40962477E-18 1.49453040E-18 3.17211392E-18 1.72484828E-17 2.01872751E-15 1.01390459E-16 1.01390459E-16 1.03519835E-16 1.03519835E-16 9.17704950E-18 1.47123245E-16 2.27372687E-16 9.31739901E-17 3.36879421E-20 2.90826174E-18 8.23778614E-20 2.01292020E-17 2.03848683E-17 4.18638109E-18 3.40076430E-17 1.19554025E-17 1.99986949E-15 0.00000000E+00 3.16006346E-17 6.18430883E-20 1.48228068E-15 1.54266964E-19 4.14879608E-17 1.14585338E-17 9.75202539E-17 9.56495003E-19 5.75362106E-19 4.06340206E-16 1.80701205E-15 1.43629697E-15 0.00000000E+00 2.79180727E-16 1.23079321E-16 1.34002645E-16 1.65586918E-19 1.65586918E-19 3.38280629E-18 3.37050778E-18
ET1-bas    1.33074550E-15 1.33074550E-15 1.80926224E-15 1.80926224E-15 1.06214488E-15 5.24630821E-16 2.85804617E-17 2.85804617E-17 2.85804617E-17 6.57725094E-18 7.36520262E-18 7.36520262E-18 2.16055970E-18 1.24054716E-18 1.24054716E-18 1.24054716E-18 3.05830004E-18 1.94022291E-18 1.94022291E-18 3.83732932E-18 3.31118893E-18 3.31118893E-18 1.51775691E-19 1.05902441E-19 1.05902441E-19 5.46981177E-11 1.18265767E-14 1.18265767E-14 1.18265767E-14 2.15538213E-16 2.54745866E-17 2.54745866E-17 2.54745866E-17 1.71363490E-17 1.71363490E-17 1.71363490E-17 1.71363490E-17 2.79498019E-17 1.66431687E-17 3.18904711E-18 3.45698643E-16 4.14741364E-16 4.14741364E-16 7.07663021E-17 7.07663021E-17 1.52795605E-18 4.76091196E-17 5.78940252E-17 3.72717852E-17 2.91423404E-16 3.33298516E-17 2.88052993E-15 5.39716495E-18 5.47891605E-18 1.55113250E-17 2.19330258E-18 8.28369978E-18 1.33724694E-17 0.00000000E+00 4.40438431E-18 7.29584237E-16 4.35827115E-20 2.21128786E-16 2.10785365E-16 4.57717385E-18 7.92958832E-20 3.54094720E-17 4.89766167E-17 7.88955230E-19 2.15834598E-19 1.25546622E-19 0.00000000E+00 1.91392934E-16 1.06089140E-15 1.78972599E-17 4.53366285E-12 1.18265767E-14 1.73978247E-17 1.20547853E-16
ET2-bas    8.60867895E-15 8.60867895E-15 1.49475601E-15 1.49475601E-15 5.63399261E-15 4.72177685E-15 2.38746329E-15 2.38746329E-15 2.38746329E-15 8.92252642E-18 8.64913626E-18 8.64913626E-18 2.75734088E-18 1.46659480E-18 1.46659480E-18 1.46659480E-18 2.58223226E-18 2.09960810E-18 2.09960810E-18 3.63332877E-18 3.26995573E-18 3.26995573E-18 1.90436397E-19 1.44511409E-19 1.44511409E-19 1.18758925E-14 1.68701364E-12 4.55055982E-12 3.95055938E-12 1.06360368E-13 8.05514426E-16 8.05514426E-16 8.05514426E-16 5.08613234E-17 5.08613234E-17 5.08613234E-17 5.08613234E-17 4.81005650E-16 4.92753991E-17 6.42413018E-18 3.68532155E-16 2.89639024E-16 2.89639024E-16 1.31790282E-16 1.31790282E-16 2.24100298E-18 1.01576845E-16 1.46804684E-16 7.00868074E-17 7.74765525E-16 2.38875944E-17 1.26052114E-15 6.59016963E-18 6.44204612E-18 3.78278165E-17 3.85493532E-18 1.09711897E-17 6.46053923E-17 0.00000000E+00 5.03220120E-18 2.04237347E-14 4.89787688E-20 9.37396266E-16 4.15803547E-17 1.01163540E-17 4.89214375E-21 2.08914574E-16 6.71598165E-16 1.21827139E-18 9.39077589E-20 8.08224465E-20 0.00000000E+00 2.27537642E-16 7.13546903E-16 9.46985056E-17 1.18265767E-14 4.53366285E-12 7.44965409E-17 1.77730810E-14
LN-ET      4.75021501E-15 4.75021501E-15 8.60868102E-16 8.60868102E-16 3.83275583E-15 9.05984089E-16 1.29080537E-15 1.29080537E-15 1.29080537E-15 1.73989376E-17 1.69152674E-17 1.69478809E-17 4.82092365E-18 3.15441164E-18 3.24460043E-18 3.15441164E-18 5.92270050E-18 3.19924152E-18 3.20752153E-18 6.66464433E-18 6.28107868E-18 6.29106289E-18 1.67689000E-19 1.90436691E-19 2.87178098E-19 2.30841749E-16 1.06300401E-13 1.06300401E-13 1.06300401E-13 2.72910277E-12 1.68075546E-15 1.68075546E-15 1.68075546E-15 1.00942140E-16 1.00942140E-16 1.00942140E-16 1.01059804E-16 1.33830212E-15 9.99327136E-17 1.19511506E-17 3.37604279E-16 1.21245057E-16 1.21245057E-16 2.13055202E-16 2.13055202E-16 3.02354603E-18 1.18696609E-16 1.85904374E-16 8.23723101E-17 1.49418219E-16 3.83748939E-17 1.76369744E-16 1.04836301E-17 1.14723734E-17 7.26833981E-17 6.42403872E-18 2.13699096E-17 1.30763917E-16 0.00000000E+00 1.02310950E-17 3.86811439E-16 5.93824306E-20 1.53059434E-15 4.81832058E-17 1.85978880E-17 3.46308124E-21 4.50099259E-16 1.59913553E-15 2.15416151E-18 1.90466867E-19 2.56501331E-19 0.00000000E+00 2.10692969E-16 9.39407196E-16 1.91197305E-16 1.06300401E-13 1.06300401E-13 1.50538790E-16 1.04606160E-15
