  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.59924613E-14 4.68988966E-13 1.71689673E-13 2.73055665E-15 1.97716189E-13 5.83588817E-16 1.46807325E-17 1.46807325E-17 1.46807325E-17 1.61370553E-19 1.47656941E-19 1.47656941E-19 6.60801731E-21 3.14154794E-21 3.18220605E-21 3.14154794E-21 1.72746685E-20 1.44099766E-20 1.44131102E-20 3.47609087E-20 4.24128199E-20 4.25644622E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.41094919E-16 1.13153045E-15 1.13153045E-15 1.13153045E-15 7.53912245E-16 3.76168678E-18 3.76168678E-18 3.76168678E-18 1.51279756E-18 1.51279756E-18 1.51279756E-18 1.50487169E-18 8.54905967E-18 1.25902795E-18 3.21687820E-20 1.50067209E-16 2.36422400E-17 2.36422400E-17 1.99931971E-17 1.99931971E-17 1.47002911E-20 1.19100938E-17 1.52818582E-17 8.66994624E-18 2.21206538E-17 2.11147856E-18 7.06636974E-17 1.05859015E-19 1.11736479E-19 9.77611776E-19 2.42488194E-20 1.76065921E-19 4.45747513E-18 0.00000000E+00 3.65031338E-20 1.60111594E-16 0.00000000E+00 1.27477573E-16 3.18797236E-18 1.17343980E-19 0.00000000E+00 6.55173774E-18 2.05358039E-17 9.54961361E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 7.45312912E-18 2.03150903E-17 1.32564069E-17 1.13153045E-15 1.13153045E-15 1.57574865E-18 1.14117548E-17
Oesophagus 1.40128600E-17 1.40128600E-17 2.38439884E-18 2.38439884E-18 1.92812337E-17 5.11930070E-18 6.35112295E-13 2.75610809E-14 3.16419488E-13 7.19638176E-17 1.12249040E-16 1.12249040E-16 9.80821215E-18 4.58346069E-18 4.58346069E-18 4.58346069E-18 2.45686961E-18 1.75760990E-18 1.75760990E-18 6.19611362E-18 4.79149914E-18 4.79149914E-18 3.70679586E-20 2.93974676E-20 2.93974676E-20 7.86545190E-19 3.08789135E-16 3.08789135E-16 3.08789135E-16 3.06635535E-16 4.10141505E-16 4.10141505E-16 4.10141505E-16 9.90770440E-17 9.90770440E-17 9.90770440E-17 9.90770440E-17 1.53500981E-15 1.01248188E-16 3.12551265E-17 7.50066115E-16 1.93164167E-17 1.93164167E-17 1.05981668E-17 1.05981668E-17 4.82623185E-19 1.97773229E-17 4.04709119E-17 8.33063410E-18 4.52974080E-19 8.43020697E-18 6.33593748E-19 2.03971896E-17 1.79570572E-17 4.01377883E-16 1.04084049E-17 4.82470549E-17 1.96886990E-16 0.00000000E+00 2.49239063E-17 1.39062853E-18 3.98365198E-21 2.05309591E-17 2.73046818E-18 3.73359366E-17 0.00000000E+00 2.45001865E-16 8.49575128E-16 2.27994227E-18 3.59932361E-22 9.87095591E-21 0.00000000E+00 2.10659802E-17 2.27914672E-17 6.79490425E-18 3.08789135E-16 3.08789135E-16 1.08842169E-16 1.04002393E-16
St-stem    1.88794481E-19 1.88794481E-19 8.97494272E-20 8.97494272E-20 2.25862244E-19 4.76926755E-20 1.15267770E-16 1.15267770E-16 1.15267770E-16 1.10544797E-14 2.90388769E-12 7.93540671E-14 1.28819687E-16 6.24361158E-17 6.24361158E-17 6.24361158E-17 3.44760199E-17 2.13965825E-17 2.13965825E-17 2.57832305E-16 2.15304653E-16 2.15304653E-16 9.03553562E-19 4.18183547E-19 4.18183547E-19 3.46174646E-19 1.62407343E-19 1.62407343E-19 1.62407343E-19 4.25220339E-19 2.61108342E-17 2.61108342E-17 2.61108342E-17 3.86726326E-17 3.86726326E-17 3.86726326E-17 3.86726326E-17 8.39918688E-18 3.80018352E-17 9.04975517E-17 7.29496077E-16 3.39586280E-18 3.39586280E-18 5.10452647E-18 5.10452647E-18 7.11609590E-19 5.75861714E-18 1.15277109E-17 2.38321517E-18 1.00715257E-20 3.31968896E-17 9.05949824E-20 6.02685709E-17 5.77319562E-17 1.51922286E-16 4.78545781E-17 9.31449034E-17 2.57661816E-16 0.00000000E+00 3.17059681E-16 1.79620830E-20 5.97561770E-20 2.03014459E-19 3.99177851E-18 1.79661831E-16 5.79884002E-21 4.12597523E-18 1.10719745E-18 1.87218114E-17 1.51516210E-19 2.27770144E-19 0.00000000E+00 3.08330990E-17 5.04567666E-18 6.18238231E-18 1.62407343E-19 1.62407343E-19 3.82880814E-17 3.81866869E-17
SI-stem    1.24934158E-20 1.24934158E-20 4.04427879E-21 4.04427879E-21 1.38010418E-20 1.83841808E-21 5.02202882E-18 5.02202882E-18 5.02202882E-18 5.56798821E-17 6.29335378E-17 6.29335378E-17 1.51399367E-15 3.44592596E-13 1.87257220E-14 9.29374517E-15 1.06560432E-16 1.41709336E-16 1.41709336E-16 1.22209781E-16 1.79297049E-16 1.79297049E-16 1.01093243E-16 7.67934645E-17 7.67934645E-17 2.86735298E-20 1.14913391E-20 1.14913391E-20 1.14913391E-20 3.30416368E-20 1.79508194E-18 1.79508194E-18 1.79508194E-18 2.49238324E-18 2.49238324E-18 2.49238324E-18 2.49238324E-18 6.13538031E-19 2.49089233E-18 3.84795449E-17 7.73925340E-16 5.32886908E-18 5.32886908E-18 6.19442969E-18 6.19442969E-18 2.14104718E-19 9.75090485E-18 1.80193478E-17 4.80180615E-18 7.16585493E-22 1.91261788E-18 7.40764463E-21 4.51276601E-17 4.57418323E-17 5.25247333E-18 6.53176627E-17 1.52819623E-17 1.79028696E-16 0.00000000E+00 1.71265524E-16 1.47906538E-21 1.53158712E-17 1.49995858E-20 4.10735031E-18 3.01640954E-17 4.68198966E-19 2.53507927E-19 8.07447436E-20 2.66145662E-16 7.61686303E-17 8.50843044E-17 0.00000000E+00 4.61049789E-17 8.19462379E-18 1.15344470E-17 1.14913391E-20 1.14913391E-20 2.47101765E-18 2.46143739E-18
RC-stem    1.97868107E-20 1.97868107E-20 1.17271380E-20 1.17271380E-20 2.01752716E-20 4.72630636E-21 1.94624764E-18 1.94624764E-18 1.94624764E-18 1.25548920E-17 2.15410958E-17 2.15410958E-17 1.33311480E-16 1.41182370E-16 1.41182370E-16 1.41182370E-16 1.46054977E-15 5.28617540E-13 8.42022445E-14 5.51884809E-17 4.39222928E-17 4.39222928E-17 3.25882499E-18 2.49700930E-18 2.49700930E-18 5.93516194E-20 1.20975252E-20 1.20975252E-20 1.20975252E-20 3.20970524E-20 1.25880330E-18 1.25880330E-18 1.25880330E-18 1.77068789E-18 1.77068789E-18 1.77068789E-18 1.77068789E-18 3.84875055E-19 1.54974682E-18 2.03254114E-17 7.79014347E-16 3.61440878E-18 3.61440878E-18 5.04394999E-18 5.04394999E-18 3.22174569E-19 5.56262637E-18 1.02378076E-17 2.86974742E-18 3.71640892E-21 2.18428056E-18 1.33007898E-20 2.17416786E-16 2.33983629E-16 2.19488892E-18 8.46982569E-17 6.52725451E-17 9.98211831E-17 0.00000000E+00 1.17198911E-16 3.20307153E-21 1.02454040E-18 3.04781189E-20 4.87052789E-18 1.57416004E-18 5.51332186E-20 2.90541812E-19 8.27840641E-20 8.39636938E-17 4.15396814E-18 4.78838361E-18 0.00000000E+00 3.59656414E-17 5.46100445E-18 1.30432738E-17 1.20975252E-20 1.20975252E-20 1.75474246E-18 1.74891776E-18
LC-stem    3.50278234E-20 3.50278234E-20 1.06800590E-20 1.06800590E-20 4.89975712E-20 5.76987432E-21 5.36097876E-18 5.36097876E-18 5.36097876E-18 1.68504137E-16 2.16150882E-16 2.16150882E-16 2.32029942E-16 1.79313962E-16 1.79313962E-16 1.79313962E-16 5.22534725E-17 4.42973250E-17 4.42973250E-17 1.73002997E-15 5.66386767E-13 8.49369441E-14 4.97705010E-17 1.61531740E-17 1.61531740E-17 1.04442908E-19 4.28750875E-20 4.28750875E-20 4.28750875E-20 8.89088309E-20 5.43372390E-18 5.43372390E-18 5.43372390E-18 7.17598083E-18 7.17598083E-18 7.17598083E-18 7.17598083E-18 1.13205210E-18 6.89324738E-18 3.43411410E-17 7.83416847E-16 2.48634718E-18 2.48634718E-18 7.65938010E-18 7.65938010E-18 7.60681477E-19 6.47231187E-18 1.23832128E-17 2.97163297E-18 2.42825891E-21 7.46302117E-18 2.46478853E-20 1.86453624E-17 1.75258816E-17 1.10598612E-17 6.23031891E-17 1.35842986E-17 1.18211937E-16 0.00000000E+00 8.44151720E-17 4.51461602E-21 3.68009638E-19 5.57991066E-20 6.21606743E-18 1.03160470E-16 2.18204199E-20 5.74432832E-19 2.18628389E-19 3.94388282E-17 1.43979464E-18 1.77460639E-18 0.00000000E+00 3.81745012E-17 7.30301091E-18 1.06465140E-17 4.28750875E-20 4.28750875E-20 7.12081457E-18 7.09225858E-18
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.14401853E-20 3.14401853E-20 3.14401853E-20 3.46019776E-19 4.30816702E-19 4.30816702E-19 2.51144283E-17 7.61830399E-17 7.61830399E-17 7.61830399E-17 1.62571023E-18 2.47678097E-18 2.47678097E-18 3.49659672E-18 1.60714250E-17 1.60714250E-17 2.19843202E-15 9.38304960E-13 1.82747761E-13 2.21292637E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.25388380E-20 1.25388380E-20 1.25388380E-20 1.10888634E-20 1.10888634E-20 1.10888634E-20 1.10888634E-20 1.72958172E-21 1.87038022E-20 2.23199502E-19 7.62226526E-16 1.04129458E-17 1.04129458E-17 8.63025905E-18 8.63025905E-18 1.29412821E-19 1.45256402E-17 2.39384516E-17 8.37227519E-18 0.00000000E+00 1.79558241E-20 0.00000000E+00 3.32920383E-19 3.31918773E-19 3.50466771E-20 8.07457784E-19 1.55666459E-19 2.28167425E-16 0.00000000E+00 7.86860922E-19 0.00000000E+00 3.24533539E-16 0.00000000E+00 3.84560069E-18 1.64749352E-19 5.41214248E-18 5.78138283E-21 2.36481271E-21 6.29429897E-17 4.01255932E-16 2.96071184E-16 0.00000000E+00 4.02676766E-17 1.09631086E-17 1.62415806E-17 0.00000000E+00 0.00000000E+00 1.11345755E-20 1.09998935E-20
ET1-bas    1.31508756E-16 1.31508756E-16 1.13048188E-16 1.13048188E-16 9.39103863E-17 5.63447440E-17 6.44904182E-19 6.44904182E-19 6.44904182E-19 3.17230974E-19 3.35718149E-19 3.35718149E-19 5.89665088E-21 3.55683213E-20 3.55683213E-20 3.55683213E-20 1.00360344E-19 1.97067726E-20 1.97067726E-20 1.62902911E-19 1.35101942E-19 1.35101942E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.66197516E-11 1.27369650E-15 1.27369650E-15 1.27369650E-15 1.01601629E-17 1.39394223E-18 1.39394223E-18 1.39394223E-18 6.85535631E-19 6.85535631E-19 6.85535631E-19 6.85535631E-19 7.50180721E-19 7.18910508E-19 4.03940773E-20 1.32554714E-16 3.67031056E-17 3.67031056E-17 5.93465457E-18 5.93465457E-18 5.07761819E-20 3.98239364E-18 4.52101160E-18 3.05186532E-18 2.24705933E-17 4.69317215E-18 5.24984459E-16 2.23215249E-19 1.66076263E-19 5.98121255E-19 4.62388177E-20 2.84546570E-19 4.58796807E-19 0.00000000E+00 9.43810212E-20 1.16046966E-16 0.00000000E+00 9.40858422E-18 2.49707388E-17 1.09838821E-19 0.00000000E+00 1.04397160E-18 8.96469608E-19 1.31545110E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.15413467E-17 9.73802879E-17 1.53335540E-18 3.34360434E-12 1.27369650E-15 7.07706960E-19 1.18291523E-17
ET2-bas    1.08234070E-15 1.08234070E-15 9.89068658E-17 9.89068658E-17 8.38401300E-16 1.08217955E-15 3.06090094E-16 3.06090094E-16 3.06090094E-16 1.99257791E-19 1.84301583E-19 1.84301583E-19 2.08069083E-20 1.85128306E-20 1.85128306E-20 1.85128306E-20 2.85338187E-20 1.55635438E-20 1.55635438E-20 4.71353810E-20 2.52638172E-20 2.52638172E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.27561307E-15 1.06237743E-12 3.48595316E-12 2.28890918E-12 1.03861101E-14 7.67194598E-17 7.67194598E-17 7.67194598E-17 2.89966560E-18 2.89966560E-18 2.89966560E-18 2.89966560E-18 7.46238869E-17 2.71811682E-18 5.14056449E-20 1.38631106E-16 2.88835737E-17 2.88835737E-17 1.38646765E-17 1.38646765E-17 5.55442595E-21 1.05844857E-17 1.54791685E-17 7.19374021E-18 9.64698685E-17 1.48296507E-18 2.14115549E-16 7.50234239E-20 7.11205503E-20 1.90662828E-18 4.92380923E-20 1.87298286E-19 7.83612695E-18 0.00000000E+00 3.99051543E-20 2.64653804E-15 0.00000000E+00 1.33370546E-16 4.38865873E-18 1.38656544E-19 0.00000000E+00 2.45781538E-17 1.23604579E-16 6.58494597E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.44260889E-17 7.75729316E-17 1.28478872E-17 1.27369650E-15 3.34360434E-12 5.21102191E-18 1.23687526E-14
LN-ET      7.55005363E-16 7.55005363E-16 5.28551638E-17 5.28551638E-17 7.14628616E-16 1.31745336E-16 3.24181768E-16 3.24181768E-16 3.24181768E-16 4.00095549E-19 4.14322878E-19 4.15607279E-19 1.33525401E-19 0.00000000E+00 3.30416368E-20 0.00000000E+00 2.34750920E-20 0.00000000E+00 1.43241618E-22 6.25810193E-21 1.49310045E-19 1.50201700E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.20040903E-17 1.05777923E-14 1.05777923E-14 1.05777923E-14 1.07038429E-12 1.86080841E-16 1.86080841E-16 1.86080841E-16 8.08439770E-18 8.08439770E-18 8.08439770E-18 8.10056486E-18 2.40150806E-16 8.18273042E-18 2.55707391E-19 7.49417726E-17 1.43795539E-17 1.43795539E-17 2.47414029E-17 2.47414029E-17 9.52846488E-21 1.33386758E-17 1.98438004E-17 9.01485233E-18 6.18926510E-18 2.80148904E-18 8.49217969E-18 3.17609478E-19 9.48424480E-20 4.70830593E-18 1.47362958E-21 6.97671944E-19 2.01505720E-17 0.00000000E+00 2.42485600E-19 3.26931513E-17 0.00000000E+00 3.19201413E-16 7.31737488E-18 3.10308177E-19 0.00000000E+00 7.14284127E-17 3.50697309E-16 2.84546570E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.44179125E-17 1.26305727E-16 2.50298436E-17 1.05777923E-14 1.05777923E-14 1.36734197E-17 1.02350661E-16
