  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.38683659E-15 5.34296749E-13 8.35354612E-14 3.05282068E-16 1.66524110E-13 1.20136669E-15 5.65801437E-20 5.65801437E-20 5.65801437E-20 0.00000000E+00 5.56124318E-24 5.56124318E-24 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 5.34443922E-19 3.09008275E-16 3.09008275E-16 3.09008275E-16 7.01973915E-16 5.99924526E-20 5.99924526E-20 5.99924526E-20 8.70484845E-21 8.70484845E-21 8.70484845E-21 8.70484845E-21 5.84028225E-20 9.20302397E-22 0.00000000E+00 9.48762842E-17 2.52727363E-17 2.52727363E-17 3.55120555E-18 3.55120555E-18 0.00000000E+00 1.33540089E-18 1.55153064E-18 1.13321606E-18 3.23703130E-20 1.15384308E-20 1.26266182E-19 0.00000000E+00 1.80471292E-23 6.48593901E-21 0.00000000E+00 1.59380996E-21 1.04807391E-20 0.00000000E+00 1.47574320E-23 1.72780954E-19 0.00000000E+00 3.47341188E-23 3.10322451E-21 5.18906844E-23 0.00000000E+00 2.30131868E-20 1.37198235E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.42679879E-18 1.63932592E-17 4.42557480E-18 3.09008275E-16 3.09008275E-16 1.04034422E-20 2.71305808E-18
Oesophagus 7.26370011E-20 7.26370011E-20 3.84543545E-20 3.84543545E-20 7.93002310E-20 4.78571631E-20 3.68062716E-13 7.18168330E-15 2.78690782E-13 1.00177896E-19 6.14672151E-18 6.14672151E-18 1.59047355E-21 5.40298203E-21 5.40298203E-21 5.40298203E-21 3.62654812E-21 1.07907054E-21 1.07907054E-21 3.65021080E-23 4.53269141E-22 4.53269141E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.18120267E-21 9.68733950E-17 9.68733950E-17 9.68733950E-17 5.39765013E-19 4.23271626E-16 4.23271626E-16 4.23271626E-16 7.84035261E-18 7.84035261E-18 7.84035261E-18 7.84035261E-18 3.40081894E-16 6.57205724E-18 7.29041874E-20 5.69403823E-16 4.79043502E-18 4.79043502E-18 5.53826155E-20 5.53826155E-20 0.00000000E+00 1.23714528E-19 3.30776761E-19 7.46257434E-20 3.92007389E-21 3.68813780E-20 1.10855644E-21 2.61304278E-20 1.95835842E-20 8.88735398E-17 1.29565175E-20 3.86162883E-18 5.75935236E-17 0.00000000E+00 1.12459945E-20 1.42611366E-20 0.00000000E+00 6.84754837E-20 1.29763059E-20 9.11141110E-20 0.00000000E+00 6.22012308E-19 6.20963418E-17 9.45164496E-22 0.00000000E+00 0.00000000E+00 7.70858801E-24 1.45783716E-18 5.35171594E-18 1.63314349E-18 9.68733950E-17 9.68733950E-17 2.16919114E-17 1.28129231E-17
St-stem    1.71875126E-21 1.71875126E-21 1.18534702E-21 1.18534702E-21 9.55600872E-22 4.44579614E-22 6.52557019E-18 6.52557019E-18 6.52557019E-18 5.42730667E-15 2.22862563E-12 6.51598488E-14 4.32795975E-18 1.55890130E-17 1.55890130E-17 1.55890130E-17 1.17728424E-20 1.46049880E-20 1.46049880E-20 3.81150842E-20 3.71472160E-20 3.71472160E-20 1.49922306E-22 3.96013517E-22 3.96013517E-22 6.23497112E-23 2.78703542E-22 2.78703542E-22 2.78703542E-22 3.03894465E-21 1.12859814E-20 1.12859814E-20 1.12859814E-20 2.56495881E-18 2.56495881E-18 2.56495881E-18 2.56495881E-18 7.83968371E-21 2.34949145E-18 3.30134104E-19 5.65824701E-16 1.96299542E-20 1.96299542E-20 1.69700027E-20 1.69700027E-20 1.28575514E-21 2.04407141E-20 5.43255580E-20 8.45080798E-21 1.45266041E-23 1.45647623E-20 7.90695235E-22 1.84992684E-17 2.64926456E-19 6.45999543E-18 1.93618841E-19 1.32533172E-17 3.49153672E-17 2.77597161E-22 8.67821187E-17 6.27702837E-22 0.00000000E+00 9.77152005E-24 1.09212752E-20 3.98715185E-17 0.00000000E+00 3.07679441E-21 1.57880523E-21 6.14478468E-20 1.02553276E-21 4.71972068E-22 1.12991503E-22 1.72578598E-18 5.95116389E-20 7.50643386E-19 2.78703542E-22 2.78703542E-22 2.47985044E-18 2.51484980E-18
SI-stem    1.09554955E-22 1.09554955E-22 3.85911749E-22 3.85911749E-22 8.49245024E-23 1.37749275E-23 5.72741328E-21 5.72741328E-21 5.72741328E-21 1.43239209E-18 1.55026684E-17 1.55026684E-17 5.50442973E-16 2.86177054E-13 1.55781400E-14 3.31498691E-15 3.15054321E-18 1.37491914E-17 1.37491914E-17 6.96445732E-18 1.97227572E-17 1.97227572E-17 7.30456009E-18 8.80308950E-18 8.80308950E-18 2.36591718E-22 5.37449953E-23 5.37449953E-23 5.37449953E-23 6.31590169E-23 1.22391682E-21 1.22391682E-21 1.22391682E-21 3.47346561E-21 3.47346561E-21 3.47346561E-21 3.47346561E-21 8.76864325E-22 4.91624806E-21 4.67329818E-18 6.15201711E-16 2.95423767E-20 2.95423767E-20 3.73733604E-20 3.73733604E-20 1.21057455E-21 8.10754529E-20 1.54601345E-19 3.91598819E-20 0.00000000E+00 1.09337180E-21 2.13146918E-24 2.61095439E-17 4.47890291E-18 6.03427058E-21 1.74290566E-18 1.83422854E-18 6.00250607E-17 9.17204689E-18 3.36789275E-17 0.00000000E+00 0.00000000E+00 7.29179314E-23 8.03419258E-21 6.32061031E-20 0.00000000E+00 3.80164530E-22 7.86968839E-23 1.36718389E-17 1.53633358E-17 3.87486831E-18 2.38156649E-18 3.26355670E-18 9.82022773E-20 3.68978694E-19 5.37449953E-23 5.37449953E-23 3.39894490E-21 3.41880230E-21
RC-stem    0.00000000E+00 0.00000000E+00 1.03675511E-22 1.03675511E-22 0.00000000E+00 0.00000000E+00 8.98307548E-22 8.98307548E-22 8.98307548E-22 5.91657632E-21 1.42770573E-20 1.42770573E-20 8.82080945E-19 1.36978810E-17 1.36978810E-17 1.36978810E-17 3.95608574E-17 4.32224250E-13 6.73890941E-14 2.44255035E-19 7.48103236E-18 7.48103236E-18 1.92941926E-20 1.61196603E-20 1.61196603E-20 9.55976369E-25 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.70802966E-23 2.70802966E-23 2.70802966E-23 1.93906401E-21 1.93906401E-21 1.93906401E-21 1.93906401E-21 1.12157535E-21 1.10127761E-21 2.46373545E-20 5.93579704E-16 2.79518900E-20 2.79518900E-20 2.40639718E-20 2.40639718E-20 4.45880271E-22 2.27391008E-20 3.59700146E-20 1.25399607E-20 0.00000000E+00 1.67690079E-22 0.00000000E+00 4.82029156E-20 3.47901963E-20 2.60206114E-21 8.08975880E-18 5.96757818E-19 4.30203561E-17 2.20159885E-20 2.46584068E-18 0.00000000E+00 0.00000000E+00 3.47762717E-24 1.09412795E-20 2.80192697E-21 0.00000000E+00 2.71399729E-22 0.00000000E+00 2.01362639E-19 3.79739208E-20 5.20652775E-20 1.80709097E-20 2.33065739E-18 2.30111019E-20 2.09349822E-18 0.00000000E+00 0.00000000E+00 1.87512184E-21 1.90136534E-21
LC-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.39971309E-22 4.39971309E-22 4.39971309E-22 2.01849952E-20 3.84706069E-20 3.84706069E-20 1.53332484E-18 1.98397139E-17 1.98397139E-17 1.98397139E-17 1.71761204E-18 7.34857040E-18 7.34857040E-18 4.28882358E-17 4.44267440E-13 6.71011916E-14 5.62827896E-18 5.83933671E-18 5.83933671E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.69845719E-24 4.69845719E-24 4.69845719E-24 1.99030494E-23 1.99030494E-23 1.99030494E-23 1.99030494E-23 1.06066708E-21 7.48681431E-23 1.20394323E-20 5.98051933E-16 2.61804319E-20 2.61804319E-20 1.99754965E-20 1.99754965E-20 3.70498352E-23 2.30195050E-20 3.34493080E-20 1.13228816E-20 5.64413973E-26 1.87773139E-22 0.00000000E+00 1.50908252E-20 1.26524845E-20 1.86066723E-21 3.34545865E-20 5.62667128E-21 3.28757413E-17 2.54777360E-20 4.55960675E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.14876121E-20 9.60623467E-21 0.00000000E+00 2.99426241E-22 0.00000000E+00 2.19258540E-19 6.99394140E-20 7.48081051E-20 3.51061943E-20 2.43344737E-18 2.28119949E-20 1.27474679E-18 0.00000000E+00 0.00000000E+00 1.93886013E-23 1.95590735E-23
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.44835385E-22 2.15933032E-21 2.15933032E-21 5.15980174E-18 8.63139839E-18 8.63139839E-18 8.63139839E-18 2.34161922E-20 2.83194367E-20 2.83194367E-20 7.76112067E-20 5.84512346E-18 5.84512346E-18 1.15032880E-16 7.34575557E-13 1.40317539E-13 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.01374754E-22 0.00000000E+00 0.00000000E+00 1.76425738E-21 6.00539583E-16 2.24774825E-20 2.24774825E-20 1.40447222E-19 1.40447222E-19 7.71610491E-22 5.98898484E-19 9.51101049E-19 2.26551404E-19 0.00000000E+00 1.90612898E-25 0.00000000E+00 1.20054857E-21 2.16654535E-22 2.03400865E-22 7.50250755E-22 3.55623352E-24 4.22592496E-17 5.30358281E-17 1.68603757E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 7.20367107E-21 6.49420467E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.95222028E-17 1.08812501E-16 1.34014365E-17 1.00980161E-16 3.05181290E-18 2.46564423E-19 1.00948898E-18 0.00000000E+00 0.00000000E+00 9.59815308E-23 9.77443157E-23
ET1-bas    5.28954331E-19 5.28954331E-19 6.45007666E-19 6.45007666E-19 1.84125474E-19 1.91836970E-19 5.00728197E-23 5.00728197E-23 5.00728197E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.61812234E-11 1.70434005E-17 1.70434005E-17 1.70434005E-17 4.90511645E-20 4.39197935E-21 4.39197935E-21 4.39197935E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.86079599E-23 1.06763002E-23 0.00000000E+00 8.54918308E-17 1.03586924E-17 1.03586924E-17 4.01416513E-19 4.01416513E-19 0.00000000E+00 1.85892958E-19 4.02856840E-19 2.66281082E-19 4.72743495E-20 7.64854352E-20 9.00706105E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.86905511E-23 0.00000000E+00 0.00000000E+00 7.08075478E-20 0.00000000E+00 1.33619023E-20 1.74927008E-18 1.81603222E-22 0.00000000E+00 5.95505786E-23 2.38451977E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.31941978E-17 2.38175822E-18 2.79314451E-19 2.83504452E-12 1.70434005E-17 1.46154553E-22 1.49157142E-19
ET2-bas    3.14045761E-16 3.14045761E-16 5.81712085E-19 5.81712085E-19 1.32096039E-16 7.10003910E-18 9.59891565E-17 9.59891565E-17 9.59891565E-17 2.38491676E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.62160946E-17 9.95581344E-13 2.90240879E-12 2.39448070E-12 1.00143579E-15 1.67119051E-16 1.67119051E-16 1.67119051E-16 8.06695941E-21 8.06695941E-21 8.06695941E-21 8.06695941E-21 2.62826637E-16 8.34532097E-21 0.00000000E+00 8.97985930E-17 4.26201927E-18 4.26201927E-18 9.21657163E-19 9.21657163E-19 0.00000000E+00 2.72047193E-19 4.21295817E-19 2.75232100E-19 2.61596770E-19 1.12849809E-22 1.80953208E-19 0.00000000E+00 0.00000000E+00 1.12436068E-21 2.23155521E-23 0.00000000E+00 3.22539236E-20 0.00000000E+00 0.00000000E+00 5.01929484E-19 0.00000000E+00 8.90898243E-19 1.18338630E-20 1.27868965E-23 0.00000000E+00 1.81438201E-20 3.21008272E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 8.09339312E-18 1.17380103E-16 1.20546704E-18 1.70434005E-17 2.83504452E-12 5.58065430E-18 1.22700089E-14
LN-ET      7.12036275E-16 7.12036275E-16 3.21731948E-19 3.21731948E-19 2.61543543E-16 8.83056657E-19 2.87294663E-19 2.87294663E-19 2.87294663E-19 0.00000000E+00 0.00000000E+00 3.03894465E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.70561476E-21 1.02570250E-15 1.02570250E-15 1.02570250E-15 9.30078719E-13 1.76768493E-18 1.76768493E-18 1.76768493E-18 1.42003730E-20 1.42003730E-20 1.42003730E-20 1.42003730E-20 1.13852093E-18 1.79554590E-20 0.00000000E+00 1.08629892E-17 2.27821646E-19 2.27821646E-19 6.32237530E-22 6.32237530E-22 0.00000000E+00 5.95073520E-20 8.13060201E-20 2.50157202E-23 2.58307599E-20 2.20471173E-20 3.06435023E-20 0.00000000E+00 0.00000000E+00 1.41187804E-20 2.04881902E-22 2.33674489E-21 5.09708536E-20 0.00000000E+00 1.97450626E-22 7.14941179E-20 0.00000000E+00 1.03539589E-16 1.40074330E-20 1.57694274E-21 0.00000000E+00 6.09093487E-20 6.42165528E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.11365991E-18 1.26419001E-16 1.05435776E-17 1.02570250E-15 1.02570250E-15 7.23785300E-20 9.00507163E-18
Bronch-bas 3.41838935E-22 3.41838935E-22 5.67119824E-21 5.67119824E-21 2.50497515E-21 5.02144360E-21 1.67154262E-16 1.67154262E-16 1.67154262E-16 3.65090921E-20 6.29495959E-21 6.29495959E-21 3.64359285E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.77095792E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.20411360E-21 9.20411360E-21 9.20411360E-21 9.28757329E-21 2.04203592E-12 4.54032132E-12 2.83098929E-12 1.28747030E-14 3.19245129E-16 3.19245129E-16 1.35994829E-18 3.37035114E-15 3.03996386E-16 7.50481823E-21 5.04437017E-16 4.66547617E-20 4.66547617E-20 4.09416940E-20 4.09416940E-20 1.37342178E-23 2.01237532E-20 5.48189184E-20 2.65760737E-21 1.21861826E-22 4.53161719E-20 2.92867184E-21 1.46865158E-21 4.60620561E-21 9.00376063E-17 9.97319084E-21 3.26015234E-20 4.80500811E-18 0.00000000E+00 1.38863008E-20 1.79581203E-23 0.00000000E+00 1.15404834E-21 7.33259763E-21 1.92164351E-20 0.00000000E+00 3.36785837E-19 2.16596032E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.01661106E-18 5.83158223E-21 1.65254358E-20 9.20411360E-21 9.20411360E-21 2.77411324E-14 2.69497503E-14
