  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   2.28469399E-14 6.33430978E-14 1.88236275E-16 1.88540818E-16 1.97350359E-14 4.17642148E-15 6.50007083E-18 6.50007083E-18 6.50007083E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.60553651E-16 1.63186616E-15 1.63186616E-15 1.63186616E-15 3.39577116E-15 4.76855496E-18 4.76855496E-18 4.76855496E-18 1.58383522E-20 1.58383522E-20 1.58383522E-20 1.58383522E-20 3.81001505E-18 8.65729496E-21 0.00000000E+00 1.95205271E-17 1.72922892E-17 1.72922892E-17 1.09823612E-17 1.09823612E-17 0.00000000E+00 4.82972558E-18 5.42880396E-18 3.90815861E-18 3.30788008E-19 1.61299780E-18 5.82824549E-18 0.00000000E+00 0.00000000E+00 2.85968607E-21 0.00000000E+00 1.54841053E-21 1.06451399E-18 0.00000000E+00 0.00000000E+00 2.03511500E-18 0.00000000E+00 6.26557181E-16 2.76402150E-18 0.00000000E+00 0.00000000E+00 3.09361367E-19 2.06494419E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 6.75044052E-18 2.87778492E-17 1.04783359E-17 1.63186616E-15 1.63186616E-15 1.65600455E-19 1.43861139E-17
Oesophagus 5.96183583E-18 5.96183583E-18 4.56325643E-21 4.56325643E-21 6.17725238E-18 1.00851420E-18 2.07284515E-14 2.07284515E-14 3.79837413E-14 1.96750213E-17 5.62598416E-17 5.62598416E-17 5.55034937E-20 4.24303241E-20 4.24303241E-20 4.24303241E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.77027064E-21 3.19497928E-16 3.19497928E-16 3.19497928E-16 2.05456609E-16 2.10509297E-15 2.10509297E-15 2.10509297E-15 6.70516735E-17 6.70516735E-17 6.70516735E-17 6.70516735E-17 1.94754705E-15 6.18190864E-17 6.17088185E-18 1.24954142E-16 8.38802995E-18 8.38802995E-18 3.36952686E-18 3.36952686E-18 9.26892113E-22 6.00497668E-18 1.18922972E-17 2.33201537E-18 2.85583516E-21 1.36998043E-19 0.00000000E+00 3.66888770E-19 3.61662277E-19 3.80823141E-16 1.68238338E-19 2.70820559E-17 1.92272927E-16 0.00000000E+00 7.90304453E-20 3.50800484E-23 0.00000000E+00 4.11451284E-18 2.63200329E-19 3.22331101E-18 0.00000000E+00 1.29034820E-16 9.57907292E-16 5.65461759E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 6.61219124E-18 2.04311919E-17 6.41756300E-18 3.19497928E-16 3.19497928E-16 1.37769723E-16 9.08594554E-17
St-stem    2.17651868E-22 2.17651868E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 5.95867512E-17 5.95867512E-17 5.95867512E-17 1.50499610E-15 1.94096606E-13 9.68975990E-15 9.32159206E-17 8.82554968E-17 8.82554968E-17 8.82554968E-17 1.87806018E-20 2.35574618E-20 2.35574618E-20 2.25852173E-19 2.88055779E-19 2.88055779E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.06491915E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.19565462E-19 1.19565462E-19 1.19565462E-19 1.83174094E-17 1.83174094E-17 1.83174094E-17 1.83174094E-17 4.51959714E-20 1.74309365E-17 8.96759047E-17 1.06255258E-16 2.80906711E-19 2.80906711E-19 7.00362771E-19 7.00362771E-19 4.58930511E-22 1.34889374E-18 2.58069526E-18 5.48052753E-19 0.00000000E+00 2.50617267E-19 4.76766075E-22 6.98941963E-17 2.45872659E-17 4.89361649E-17 2.02508565E-17 7.31625350E-17 9.53161860E-17 0.00000000E+00 4.63695883E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 7.61602764E-19 3.80701165E-16 0.00000000E+00 4.48413628E-22 0.00000000E+00 1.79352203E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.15036916E-18 4.10063710E-18 4.95062334E-18 0.00000000E+00 0.00000000E+00 1.77109207E-17 1.79608073E-17
SI-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.25505944E-20 4.25505944E-20 4.25505944E-20 2.95399503E-17 8.82925509E-17 8.82925509E-17 6.88947101E-16 2.76981812E-14 2.39076593E-15 1.53695935E-15 6.74794101E-17 1.12467857E-16 1.12467857E-16 1.17946500E-16 1.70292604E-16 1.70292604E-16 1.00388091E-16 7.27030949E-17 7.27030949E-17 5.30995793E-23 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 5.04170985E-23 5.04170985E-23 5.04170985E-23 6.37237260E-21 6.37237260E-21 6.37237260E-21 6.37237260E-21 4.60018053E-23 7.38374310E-21 4.14570393E-17 1.11933604E-16 5.06599693E-19 5.06599693E-19 1.14926104E-18 1.14926104E-18 4.32302806E-22 3.51939867E-18 6.73295191E-18 1.42953671E-18 0.00000000E+00 5.76945565E-22 1.08070942E-22 7.21448246E-17 4.96697562E-17 1.04248593E-20 5.94464340E-17 1.12821870E-17 2.10975124E-16 1.02746689E-16 2.09599430E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.69354586E-19 1.04817179E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.92114565E-16 5.64254290E-17 5.09685085E-17 4.62709062E-17 1.82537248E-17 4.88303870E-18 5.91788293E-18 0.00000000E+00 0.00000000E+00 6.16059426E-21 6.24940648E-21
RC-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 5.23645474E-21 2.70752894E-20 2.70752894E-20 3.53462178E-17 1.12267465E-16 1.12267465E-16 1.12267465E-16 2.24609378E-15 5.47802584E-14 9.13615821E-15 2.06448264E-17 3.76511963E-17 3.76511963E-17 1.60437743E-20 1.47442984E-20 1.47442984E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.35546485E-20 1.01441558E-16 5.45315316E-19 5.45315316E-19 3.23660788E-19 3.23660788E-19 4.38754804E-22 3.98658654E-19 6.06162533E-19 2.45755707E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.14476323E-19 1.89133838E-19 0.00000000E+00 5.63461427E-17 4.24343886E-18 1.13013401E-16 2.98431436E-20 2.64876775E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.27179439E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.43886997E-17 9.38603500E-19 1.01990258E-18 2.45329447E-20 1.24594107E-17 1.21262323E-18 1.36001619E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
LC-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.00464224E-19 2.94005367E-19 2.94005367E-19 5.37314235E-17 1.70197138E-16 1.70197138E-16 1.70197138E-16 2.18807948E-17 3.74808738E-17 3.74808738E-17 3.02555666E-15 5.68764914E-14 9.65969867E-15 4.64691533E-17 3.14703241E-17 3.14703241E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.71338873E-21 1.04711188E-16 6.87886899E-19 6.87886899E-19 3.90047075E-19 3.90047075E-19 8.87774018E-22 4.35823439E-19 6.91419752E-19 2.88893725E-19 0.00000000E+00 2.12625431E-22 0.00000000E+00 3.86298351E-21 3.66975065E-21 0.00000000E+00 3.43172971E-19 1.08166723E-21 1.27645269E-16 5.06806520E-20 1.17146178E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.38850004E-19 8.36535543E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.06738983E-17 4.82030211E-18 4.27563878E-18 1.43749830E-19 1.34719715E-17 9.98960871E-19 1.23047655E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 8.41325288E-17 7.24369042E-17 7.24369042E-17 7.24369042E-17 9.53702068E-21 2.32655313E-20 2.32655313E-20 1.25090057E-17 3.15395063E-17 3.15395063E-17 2.90577400E-15 9.53475239E-14 1.90651973E-14 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.02993504E-16 5.28055203E-19 5.28055203E-19 1.14771584E-18 1.14771584E-18 0.00000000E+00 4.21037540E-18 8.18112928E-18 1.82613035E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.51470533E-16 8.11057938E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.00248112E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.40679590E-16 2.73145022E-16 1.59450990E-16 1.16251717E-15 1.88131008E-17 1.83880072E-18 8.83035381E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
ET1-bas    1.43377944E-16 1.43377944E-16 4.02800688E-18 4.02800688E-18 8.81023088E-18 1.77387987E-18 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.03071566E-13 2.35117729E-16 2.35117729E-16 2.35117729E-16 7.46507894E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 8.02036480E-21 8.02036480E-21 8.02036480E-21 8.02036480E-21 0.00000000E+00 7.66787045E-21 0.00000000E+00 1.35884889E-17 1.76123229E-17 1.76123229E-17 3.99632419E-18 3.99632419E-18 0.00000000E+00 1.09104843E-18 1.37258691E-18 9.80695546E-19 7.67780515E-19 6.51362608E-18 2.63029064E-16 0.00000000E+00 1.25929239E-20 2.37509308E-20 0.00000000E+00 0.00000000E+00 1.83448213E-19 0.00000000E+00 0.00000000E+00 6.28144467E-19 0.00000000E+00 8.49259012E-20 2.00520081E-17 0.00000000E+00 0.00000000E+00 3.21752556E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.37827643E-17 9.35944262E-18 3.38135525E-18 3.92307734E-13 2.35117729E-16 7.73823151E-21 2.05393410E-18
ET2-bas    1.49854892E-15 1.49854892E-15 1.54456566E-18 1.54456566E-18 1.43538752E-15 2.43351159E-15 3.16790690E-16 3.16790690E-16 3.16790690E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 2.35306679E-16 3.19585883E-14 4.54153284E-13 3.20429341E-14 5.28975660E-15 2.67422307E-16 2.67422307E-16 2.67422307E-16 1.37710343E-20 1.37710343E-20 1.37710343E-20 1.37710343E-20 3.98654919E-16 1.85178545E-20 0.00000000E+00 1.34804749E-17 1.49351001E-17 1.49351001E-17 5.62487141E-18 5.62487141E-18 0.00000000E+00 3.06959553E-18 4.79832501E-18 1.82269811E-18 6.31646464E-18 2.06453671E-19 1.70885038E-17 0.00000000E+00 0.00000000E+00 9.35994293E-21 0.00000000E+00 0.00000000E+00 8.06772692E-18 0.00000000E+00 0.00000000E+00 2.44473070E-17 0.00000000E+00 2.52058814E-16 5.76570579E-19 0.00000000E+00 0.00000000E+00 9.62449991E-19 4.39104047E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.90142056E-17 1.74877459E-16 1.19965133E-17 2.35117729E-16 3.92307734E-13 8.88883020E-18 2.82159073E-16
LN-ET      3.43522117E-15 3.43522117E-15 2.18644632E-18 2.18644632E-18 2.23374952E-15 1.88226191E-16 2.23128795E-16 2.23128795E-16 2.23128795E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.26549908E-20 5.84657814E-15 5.84657814E-15 5.84657814E-15 2.03613483E-13 3.95384290E-16 3.95384290E-16 3.95384290E-16 1.00706468E-19 1.00706468E-19 1.00706468E-19 1.00706468E-19 5.40132487E-16 2.81536210E-20 0.00000000E+00 1.02347617E-17 6.21999492E-18 6.21999492E-18 2.05221046E-18 2.05221046E-18 0.00000000E+00 1.68981250E-18 2.73318676E-18 8.53925876E-19 2.42391394E-20 2.79662131E-18 2.32137947E-20 0.00000000E+00 0.00000000E+00 5.13282547E-20 0.00000000E+00 0.00000000E+00 1.12375665E-17 0.00000000E+00 0.00000000E+00 7.11933356E-20 0.00000000E+00 1.08259975E-15 2.43731612E-18 0.00000000E+00 0.00000000E+00 1.63005606E-18 6.31194279E-17 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.29617258E-17 2.36176706E-16 2.79846787E-17 5.84657814E-15 5.84657814E-15 1.33248206E-17 5.50016049E-17
