  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   7.04698119E-14 2.19247861E-13 1.15377266E-13 2.88442408E-14 1.10372976E-13 8.77495411E-15 4.28171772E-16 4.28171772E-16 4.28171772E-16 2.83541735E-17 2.78572712E-17 2.78572712E-17 9.56103279E-18 5.33387521E-18 5.33389512E-18 5.33387521E-18 1.04510166E-17 7.30896316E-18 7.30896389E-18 1.30492153E-17 1.13706450E-17 1.13707187E-17 6.83265745E-19 5.53352790E-19 5.53352790E-19 4.17496166E-15 1.04268809E-14 1.04268809E-14 1.04268809E-14 7.81438782E-15 1.96537750E-16 1.96537750E-16 1.96537750E-16 1.20776776E-16 1.20776776E-16 1.20776776E-16 1.20772298E-16 3.47322337E-16 1.15476875E-16 1.69674940E-17 3.09766980E-16 5.03001653E-16 5.03001653E-16 4.33883736E-16 4.33883736E-16 7.31190175E-18 2.68019809E-16 3.66722087E-16 1.91842725E-16 1.02612907E-15 9.98945821E-17 2.32068393E-15 2.23931796E-17 2.20682472E-17 9.11310635E-17 1.08858510E-17 3.47312178E-17 1.48158311E-16 0.00000000E+00 1.67235655E-17 3.49857334E-15 2.42558420E-19 3.03229700E-15 1.23459926E-16 2.74526621E-17 7.48558509E-20 3.36285106E-16 7.22296915E-16 3.48452881E-18 3.55160684E-19 3.17634773E-19 0.00000000E+00 1.48132813E-16 4.28003252E-16 2.05205305E-16 1.04268809E-14 1.04268809E-14 1.23143538E-16 2.11540112E-16
Oesophagus 4.32506886E-16 4.32506886E-16 2.62808863E-16 2.62808863E-16 5.05171978E-16 2.79889823E-16 3.79630647E-13 6.53991462E-14 1.44133448E-13 1.31951896E-15 1.46422930E-15 1.46422930E-15 3.04725920E-16 1.63473469E-16 1.63473469E-16 1.63473469E-16 1.65247310E-16 1.29903122E-16 1.29903122E-16 2.59417511E-16 2.25627857E-16 2.25627857E-16 1.55315343E-17 1.08384585E-17 1.08384585E-17 9.82431490E-17 2.40678242E-15 2.40678242E-15 2.40678242E-15 4.05508279E-15 4.16375224E-15 4.16375224E-15 4.16375224E-15 1.84778535E-15 1.84778535E-15 1.84778535E-15 1.84778535E-15 1.14563536E-14 1.88725526E-15 8.15491896E-16 1.15107651E-15 4.68436740E-16 4.68436740E-16 3.17422485E-16 3.17422485E-16 4.85682056E-17 4.99751087E-16 9.78786830E-16 2.18623278E-16 7.25186561E-17 3.43104288E-16 8.10191671E-17 5.82804691E-16 5.43223387E-16 4.65588136E-15 3.84497876E-16 9.91970673E-16 1.67176900E-15 0.00000000E+00 6.55391474E-16 1.34355644E-16 3.83260929E-18 5.28487875E-16 1.12903082E-16 8.97910539E-16 7.43513336E-19 3.85307784E-15 8.69093039E-15 1.23920560E-16 8.47841248E-18 8.58385591E-18 0.00000000E+00 2.92409853E-16 4.12719676E-16 2.10662216E-16 2.40678242E-15 2.40678242E-15 1.91887798E-15 1.87422974E-15
St-stem    3.21539830E-17 3.21539830E-17 3.20930343E-17 3.20930343E-17 3.49667538E-17 1.63738337E-17 1.48732078E-15 1.48732078E-15 1.48732078E-15 1.77290971E-14 9.00391934E-13 3.93492973E-14 2.13109326E-15 1.06244063E-15 1.06244063E-15 1.06244063E-15 7.84494863E-16 5.52662593E-16 5.52662593E-16 3.71385638E-15 2.94708501E-15 2.94708501E-15 8.86496033E-17 5.39281731E-17 5.39281731E-17 2.59220979E-17 3.03498483E-17 3.03498483E-17 3.03498483E-17 5.45130382E-17 6.76754488E-16 6.76754488E-16 6.76754488E-16 8.05612604E-16 8.05612604E-16 8.05612604E-16 8.05612604E-16 3.32326530E-16 7.96901793E-16 1.73487320E-15 1.06740091E-15 1.49652185E-16 1.49652185E-16 1.67887423E-16 1.67887423E-16 5.12319920E-17 1.99746126E-16 3.91415831E-16 9.53905576E-17 6.66443233E-18 7.41328777E-16 1.35329228E-17 1.37868113E-15 1.26895723E-15 2.22687950E-15 1.07657960E-15 1.58652949E-15 1.76096383E-15 0.00000000E+00 4.31391447E-15 1.09392562E-17 1.93772746E-17 2.95681052E-17 1.23229666E-16 2.86892066E-15 3.71377390E-18 2.35649003E-16 1.16527630E-16 5.25010478E-16 3.94819371E-17 4.34876404E-17 0.00000000E+00 4.09515481E-16 1.74528479E-16 1.66479256E-16 3.03498483E-17 3.03498483E-17 8.01662380E-16 7.97045225E-16
SI-stem    6.30558612E-18 6.30558612E-18 6.29370089E-18 6.29370089E-18 6.72812744E-18 3.27605573E-18 1.66693058E-16 1.66693058E-16 1.66693058E-16 1.01708546E-15 1.06631383E-15 1.06631383E-15 5.55200699E-15 1.06738896E-13 1.06128404E-14 1.06743949E-14 1.70664465E-15 1.96729888E-15 1.96729888E-15 1.91267101E-15 2.32468928E-15 2.32468928E-15 1.59805217E-15 1.21461533E-15 1.21461533E-15 5.44761748E-18 5.77399492E-18 5.77399492E-18 5.77399492E-18 1.01117186E-17 1.01701818E-16 1.01701818E-16 1.01701818E-16 1.23027010E-16 1.23027010E-16 1.23027010E-16 1.23027010E-16 5.92954120E-17 1.24083502E-16 8.02922933E-16 8.07911716E-16 2.02467419E-16 2.02467419E-16 2.28756518E-16 2.28756518E-16 2.68796266E-17 3.24564936E-16 5.73457605E-16 1.73034972E-16 1.36303933E-18 1.10271574E-16 2.83387738E-18 9.45224506E-16 9.55850886E-16 2.05131134E-16 1.21750376E-15 4.65708780E-16 1.51356135E-15 0.00000000E+00 2.28726941E-15 2.13820601E-18 4.24652497E-16 6.01203200E-18 1.19726246E-16 6.07882581E-16 5.85173576E-17 3.99857468E-17 2.10440608E-17 3.38798749E-15 1.22372830E-15 1.39202419E-15 0.00000000E+00 5.73150336E-16 2.81219269E-16 2.59602616E-16 5.77399492E-18 5.77399492E-18 1.22342527E-16 1.21703751E-16
RC-stem    8.39758914E-18 8.39758914E-18 8.77777290E-18 8.77777290E-18 9.17316031E-18 4.46754096E-18 1.31674651E-16 1.31674651E-16 1.31674651E-16 4.23354112E-16 5.51795433E-16 5.51795433E-16 1.99530733E-15 1.96283763E-15 1.96283763E-15 1.96283763E-15 1.46634367E-14 1.89248096E-13 4.26810053E-14 9.42908824E-16 6.89199052E-16 6.89199052E-16 2.17848659E-16 1.97410266E-16 1.97410266E-16 7.94855165E-18 7.48726596E-18 7.48726596E-18 7.48726596E-18 1.24902332E-17 1.00104917E-16 1.00104917E-16 1.00104917E-16 1.25151659E-16 1.25151659E-16 1.25151659E-16 1.25151659E-16 6.13520365E-17 1.23825435E-16 6.15823911E-16 8.18098451E-16 1.53806086E-16 1.53806086E-16 1.80283802E-16 1.80283802E-16 2.92814253E-17 2.24460353E-16 4.01040556E-16 1.20659398E-16 1.80310670E-18 1.34561325E-16 4.00955337E-18 3.10261103E-15 3.38209943E-15 1.59124954E-16 1.50067819E-15 1.24589852E-15 8.94676373E-16 0.00000000E+00 2.03690900E-15 2.87886920E-18 1.15332245E-16 7.41565385E-18 1.26348611E-16 1.51863056E-16 1.93559388E-17 4.77029246E-17 2.40483720E-17 1.59100550E-15 2.33512550E-16 2.56806747E-16 0.00000000E+00 4.68111823E-16 2.07240123E-16 2.52809304E-16 7.48726596E-18 7.48726596E-18 1.24364012E-16 1.23788682E-16
LC-stem    1.27675807E-17 1.27675807E-17 1.29878096E-17 1.29878096E-17 1.35271822E-17 6.48545298E-18 2.25956050E-16 2.25956050E-16 2.25956050E-16 2.69887749E-15 2.94567998E-15 2.94567998E-15 3.39888949E-15 2.32268475E-15 2.32268475E-15 2.32268475E-15 8.55238757E-16 6.86040266E-16 6.86040266E-16 1.65334138E-14 2.01682679E-13 4.31500135E-14 6.88416060E-16 3.08827955E-16 3.08827955E-16 1.11728664E-17 1.14865702E-17 1.14865702E-17 1.14865702E-17 1.98504605E-17 2.06177143E-16 2.06177143E-16 2.06177143E-16 2.38459180E-16 2.38459180E-16 2.38459180E-16 2.38459180E-16 9.73216448E-17 2.36069509E-16 8.42362747E-16 7.92740226E-16 1.17299831E-16 1.17299831E-16 1.77120049E-16 1.77120049E-16 4.48283086E-17 1.83344013E-16 3.38674261E-16 9.67424249E-17 2.73341092E-18 2.56514083E-16 5.98014343E-18 5.73520790E-16 5.52677840E-16 3.79802619E-16 1.23415709E-15 4.29428225E-16 1.09033369E-15 0.00000000E+00 1.66023301E-15 4.17737298E-18 5.69609162E-17 1.17438923E-17 1.43621015E-16 1.70727336E-15 1.09115848E-17 7.04088011E-17 4.03582298E-17 8.55989358E-16 1.16246086E-16 1.26938106E-16 0.00000000E+00 4.74829757E-16 1.83048352E-16 2.08871142E-16 1.14865702E-17 1.14865702E-17 2.37459214E-16 2.36000129E-16
RS-stem    5.67821483E-19 5.67821483E-19 5.47563673E-19 5.47563673E-19 6.59841861E-19 3.09391450E-19 1.10773933E-17 1.10773933E-17 1.10773933E-17 4.91172175E-17 5.29300767E-17 5.29300767E-17 4.98973726E-16 1.20990118E-15 1.20990118E-15 1.20990118E-15 1.45249649E-16 1.98167414E-16 1.98167414E-16 1.43237754E-16 3.05342337E-16 3.05342337E-16 1.80418282E-14 3.39476672E-13 8.89478572E-14 5.00374943E-19 5.36417091E-19 5.36417091E-19 5.36417091E-19 9.30856047E-19 8.00531460E-18 8.00531460E-18 8.00531460E-18 1.06834302E-17 1.06834302E-17 1.06834302E-17 1.06834302E-17 4.71032613E-18 1.00343276E-17 5.32994544E-17 6.07425466E-16 3.06140324E-16 3.06140324E-16 3.09342964E-16 3.09342964E-16 2.84542454E-17 4.41376500E-16 6.82666462E-16 2.79267289E-16 1.10455498E-19 9.10261024E-18 2.62385924E-19 6.17115127E-17 6.28156813E-17 1.30874086E-17 1.03402728E-16 3.70294431E-17 1.45635122E-15 0.00000000E+00 9.58755879E-17 2.01473930E-19 4.56734471E-15 5.07635418E-19 1.27533995E-16 3.55232708E-17 2.90922901E-16 2.96491828E-18 1.84592704E-18 1.24175488E-15 5.35134640E-15 4.52390551E-15 0.00000000E+00 5.28034464E-16 3.67782093E-16 3.54254095E-16 5.36417091E-19 5.36417091E-19 1.06007102E-17 1.05612449E-17
ET1-bas    4.11809334E-15 4.11809334E-15 5.53367348E-15 5.53367348E-15 3.23848996E-15 1.61312754E-15 8.87133145E-17 8.87133145E-17 8.87133145E-17 2.03190176E-17 2.30001236E-17 2.30001236E-17 6.86179916E-18 3.84101918E-18 3.84101918E-18 3.84101918E-18 9.67779339E-18 6.10882587E-18 6.10882587E-18 1.19903743E-17 1.05132860E-17 1.05132860E-17 4.61981418E-19 3.21221283E-19 3.21221283E-19 1.30068957E-11 7.59594771E-15 7.59594771E-15 7.59594771E-15 6.59908998E-16 7.92152356E-17 7.92152356E-17 7.92152356E-17 5.34477310E-17 5.34477310E-17 5.34477310E-17 5.34477310E-17 8.70823311E-17 5.21168411E-17 1.01366787E-17 8.93122679E-17 4.07425976E-16 4.07425976E-16 1.80198775E-16 1.80198775E-16 4.93411401E-18 1.21127282E-16 1.52035330E-16 9.59681847E-17 8.91305741E-16 1.01840677E-16 9.25198118E-15 1.67606130E-17 1.70904729E-17 4.83681032E-17 6.97348536E-18 2.57935048E-17 4.13745857E-17 0.00000000E+00 1.39376481E-17 2.31291291E-15 1.61322725E-19 6.77127285E-16 2.15451017E-16 1.42825770E-17 2.55847636E-19 1.09664023E-16 1.51975430E-16 2.50159943E-18 7.58538093E-19 4.16832497E-19 0.00000000E+00 1.57338477E-16 4.70282897E-16 5.60368954E-17 1.01446162E-12 7.59594771E-15 5.42610964E-17 1.19693617E-16
ET2-bas    1.02806439E-14 1.02806439E-14 4.51182297E-15 4.51182297E-15 9.54720802E-15 1.43548858E-14 2.39209592E-15 2.39209592E-15 2.39209592E-15 2.75239605E-17 2.68084413E-17 2.68084413E-17 8.69432056E-18 4.60310773E-18 4.60310773E-18 4.60310773E-18 8.24496131E-18 6.62511356E-18 6.62511356E-18 1.13173726E-17 1.02355534E-17 1.02355534E-17 6.19318013E-19 4.79720225E-19 4.79720225E-19 7.65924023E-15 4.63089230E-13 1.07370713E-12 5.67713759E-13 2.92946283E-14 4.97004823E-16 4.97004823E-16 4.97004823E-16 1.54659719E-16 1.54659719E-16 1.54659719E-16 1.54659719E-16 1.11972026E-15 1.49542604E-16 1.99849730E-17 1.17391278E-16 5.54770709E-16 5.54770709E-16 3.21382244E-16 3.21382244E-16 7.08654632E-18 2.65415484E-16 3.97319177E-16 1.77247812E-16 1.96421837E-15 7.34347494E-17 4.05436631E-15 2.05734431E-17 2.01491770E-17 1.14810174E-16 1.22414035E-17 3.39388334E-17 2.00764723E-16 0.00000000E+00 1.57546704E-17 1.90241425E-14 1.59650328E-19 2.94061668E-15 1.28317888E-16 3.12993408E-17 2.06298280E-20 6.43021269E-16 2.15749224E-15 3.92103116E-18 3.08838433E-19 2.53057034E-19 0.00000000E+00 2.00890193E-16 6.19660790E-16 2.04596682E-16 7.59594771E-15 1.01446162E-12 1.65421086E-16 4.81757584E-15
LN-ET      7.82452154E-15 7.82452154E-15 2.57937861E-15 2.57937861E-15 8.65232243E-15 2.75840611E-15 4.13805196E-15 4.13805196E-15 4.13805196E-15 5.19655948E-17 5.17713013E-17 5.17719361E-17 1.52734791E-17 9.95310825E-18 1.01117186E-17 9.95310825E-18 1.88624368E-17 9.86446416E-18 9.86450383E-18 2.06662376E-17 1.98042103E-17 1.98046679E-17 5.07656293E-19 4.93260620E-19 9.30856047E-19 7.03493670E-16 3.00415126E-14 3.00415126E-14 3.00415126E-14 6.64655575E-13 1.26584184E-15 1.26584184E-15 1.26584184E-15 3.05157211E-16 3.05157211E-16 3.05157211E-16 3.05165199E-16 3.03004991E-15 3.02984792E-16 3.71555921E-17 2.78541496E-16 3.68779681E-16 3.68779681E-16 3.38983761E-16 3.38983761E-16 9.33199076E-18 2.73092294E-16 4.52893939E-16 1.59913539E-16 4.51936440E-16 1.17229919E-16 5.33579075E-16 3.15435118E-17 3.48892176E-17 2.16972983E-16 2.03299332E-17 6.59213211E-17 4.15673811E-16 0.00000000E+00 3.18321207E-17 1.16155782E-15 2.00662241E-19 5.02439072E-15 1.52980737E-16 5.71779014E-17 1.19049102E-20 1.38051342E-15 5.21797288E-15 7.10137400E-18 6.00473036E-19 8.87615520E-19 0.00000000E+00 1.92214441E-16 1.05110315E-15 3.08551380E-16 3.00415126E-14 3.00415126E-14 3.35428521E-16 5.75301960E-16
