  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   1.52818006E-15 9.99810985E-12 1.82467324E-17 1.58789611E-17 2.35487873E-14 2.23194887E-16 4.74723577E-19 4.74723577E-19 4.74723577E-19 5.89499185E-21 4.98308215E-21 4.98308215E-21 1.10123140E-21 9.18982275E-22 9.18982275E-22 9.18982275E-22 5.14276686E-22 5.50590844E-22 5.50590844E-22 3.83334575E-22 3.92843787E-22 3.92843787E-22 5.81167276E-23 5.03949368E-23 5.03949368E-23 7.91638716E-18 8.40003360E-17 8.40003360E-17 8.40003360E-17 1.78334376E-16 4.03557033E-19 4.03557033E-19 4.03557033E-19 4.32012565E-20 4.32012565E-20 4.32012565E-20 4.32012565E-20 4.05645060E-19 4.29121130E-20 4.14354752E-21 1.63536895E-15 1.10516482E-18 1.10516482E-18 6.70080534E-19 6.70080534E-19 1.73920283E-21 3.01261214E-19 3.65261038E-19 2.37249917E-19 2.24324071E-19 1.27281611E-19 7.62145791E-19 4.81301166E-21 5.04936152E-21 3.48821991E-20 2.18398474E-21 8.31341748E-21 9.86624948E-20 5.45486352E-23 2.79278502E-21 8.98881529E-19 0.00000000E+00 3.19795398E-17 1.47854359E-19 6.03873932E-21 0.00000000E+00 1.64101750E-19 5.51259038E-19 7.60150095E-22 6.29355005E-23 7.22025992E-23 3.59697634E-23 3.73482953E-19 1.65416657E-18 5.96789561E-19 8.40003360E-17 8.40003360E-17 5.50371940E-20 7.81646504E-19
Oesophagus 4.50798035E-19 4.50798035E-19 8.64651306E-20 8.64651306E-20 4.94289675E-19 2.10137896E-19 1.34794930E-15 1.33042776E-15 5.19728931E-12 1.06580312E-18 2.83374695E-18 2.83374695E-18 3.24453236E-20 2.42517717E-20 2.42517717E-20 2.42517717E-20 7.82268496E-21 7.98453753E-21 7.98453753E-21 6.97412633E-21 6.68126167E-21 6.68126167E-21 9.62932918E-22 8.55738431E-22 8.55738431E-22 3.30375063E-20 1.72014120E-17 1.72014120E-17 1.72014120E-17 9.07055707E-18 1.09761757E-16 1.09761757E-16 1.09761757E-16 3.51723849E-18 3.51723849E-18 3.51723849E-18 3.51723849E-18 9.93943839E-17 3.28972349E-18 4.88911678E-19 1.03963193E-14 5.14162820E-19 5.14162820E-19 2.37546936E-19 2.37546936E-19 9.44143026E-21 4.01881633E-19 7.81362050E-19 1.64676704E-19 1.83092423E-20 1.65200593E-19 2.02967119E-20 1.84498357E-19 1.87160947E-19 1.98312365E-17 8.55223546E-20 1.49016314E-18 1.03995973E-17 6.24285494E-22 8.87129017E-20 4.09928182E-20 0.00000000E+00 3.72618293E-19 4.24883214E-20 3.84720662E-19 0.00000000E+00 6.10468334E-18 4.35024074E-17 1.96028107E-20 6.97710425E-22 7.61777066E-22 6.53694976E-22 3.71387451E-19 1.08408465E-18 3.77384172E-19 1.72014120E-17 1.72014120E-17 7.08561581E-18 4.71814325E-18
St-stem    5.44254854E-21 5.44254854E-21 4.70936815E-21 4.70936815E-21 5.39495177E-21 3.95892640E-21 3.00693430E-18 3.00693430E-18 3.00693430E-18 7.58301528E-17 4.71516857E-11 1.29952091E-12 4.53742705E-18 4.59584009E-18 4.59584009E-18 4.59584009E-18 7.43458567E-20 7.51728707E-20 7.51728707E-20 1.62808669E-19 1.63687438E-19 1.63687438E-19 9.81426164E-21 7.94921141E-21 7.94921141E-21 5.07546963E-21 4.29219206E-21 4.29219206E-21 4.29219206E-21 6.59997629E-21 7.09317776E-20 7.09317776E-20 7.09317776E-20 1.00802594E-18 1.00802594E-18 1.00802594E-18 1.00802594E-18 5.17381395E-20 9.62981858E-19 4.28855968E-18 1.03954555E-14 4.66797427E-20 4.66797427E-20 7.49714031E-20 7.49714031E-20 9.08618520E-21 1.15978049E-19 2.18393719E-19 5.03929092E-20 9.36347882E-22 1.06320162E-19 3.62158256E-21 4.10576076E-18 1.70617163E-18 2.61845863E-18 1.38395090E-18 3.90958839E-18 5.38799947E-18 6.54889632E-21 2.33674471E-17 1.58793870E-21 0.00000000E+00 4.28147934E-21 6.83731962E-20 1.84929250E-17 0.00000000E+00 3.36338479E-20 1.37646016E-20 3.13455420E-19 7.45567551E-21 8.39273937E-21 7.07815120E-21 5.09917490E-19 2.50520858E-19 2.80112080E-19 4.29219206E-21 4.29219206E-21 9.76770592E-19 9.89075659E-19
SI-stem    1.00603871E-21 1.00603871E-21 9.22560488E-22 9.22560488E-22 9.92557285E-22 7.03622462E-22 2.55607007E-20 2.55607007E-20 2.55607007E-20 1.56154009E-18 4.60280435E-18 4.60280435E-18 3.51289800E-17 6.54207403E-12 2.97070901E-13 7.51379554E-17 3.41983647E-18 5.77048433E-18 5.77048433E-18 5.77318217E-18 8.51236437E-18 8.51236437E-18 4.95836494E-18 3.80191191E-18 3.80191191E-18 1.08158075E-21 7.47318613E-22 7.47318613E-22 7.47318613E-22 1.13346571E-21 8.74717953E-21 8.74717953E-21 8.74717953E-21 1.93189553E-20 1.93189553E-20 1.93189553E-20 1.93189553E-20 7.18734611E-21 1.97541039E-20 2.14725866E-18 1.12890436E-14 7.20956043E-20 7.20956043E-20 1.37847206E-19 1.37847206E-19 7.83953638E-21 2.66033713E-19 4.77529787E-19 1.24324930E-19 1.75220922E-22 1.29247252E-20 8.38202952E-22 4.03746241E-18 2.60651888E-18 3.14623026E-20 2.94252468E-18 6.69850310E-19 1.14033699E-17 5.17701329E-18 1.04568386E-17 2.90190162E-22 0.00000000E+00 7.42105871E-22 4.73150128E-20 5.84180304E-19 0.00000000E+00 5.35307478E-21 2.23243201E-21 1.40741205E-17 3.19757691E-18 2.75977023E-18 2.48093432E-18 9.85688405E-19 3.25389481E-19 3.37706267E-19 7.47318613E-22 7.47318613E-22 1.89658859E-20 1.90384528E-20
RC-stem    6.62060656E-22 6.62060656E-22 5.91441373E-22 5.91441373E-22 6.55268716E-22 4.69576939E-22 8.51945112E-21 8.51945112E-21 8.51945112E-21 4.72550542E-20 7.51894671E-20 7.51894671E-20 1.90227097E-18 5.75532310E-18 5.75532310E-18 5.75532310E-18 1.13865361E-16 9.70622914E-12 1.23808867E-12 1.13929173E-18 2.07153914E-18 2.07153914E-18 1.05707765E-19 9.56315441E-20 9.56315441E-20 7.10960557E-22 4.73580555E-22 4.73580555E-22 4.73580555E-22 7.17514204E-22 4.55276240E-21 4.55276240E-21 4.55276240E-21 9.12779284E-21 9.12779284E-21 9.12779284E-21 9.12779284E-21 3.85868755E-21 9.24335311E-21 1.08959701E-19 1.09721356E-14 6.83180878E-20 6.83180878E-20 8.70727471E-20 8.70727471E-20 7.17575580E-21 1.05693994E-19 1.67044521E-19 6.00537755E-20 1.05343763E-22 6.82135636E-21 5.86889783E-22 1.89357007E-19 1.91031934E-19 1.04086174E-20 2.92771369E-18 3.16159687E-19 6.32771765E-18 1.08842323E-19 1.53626738E-18 1.89788306E-22 0.00000000E+00 4.85522066E-22 8.34011991E-20 2.00516902E-20 0.00000000E+00 3.25380155E-21 1.43654430E-21 1.57197323E-18 1.93274514E-19 2.28565813E-19 1.07402080E-19 6.89136236E-19 1.33128794E-19 7.15845725E-19 4.73580555E-22 4.73580555E-22 8.97500808E-21 8.99977448E-21
LC-stem    4.63909427E-22 4.63909427E-22 4.31526335E-22 4.31526335E-22 4.30575207E-22 3.26250812E-22 6.94602236E-21 6.94602236E-21 6.94602236E-21 1.10431689E-19 1.65095162E-19 1.65095162E-19 2.80355083E-18 8.48989144E-18 8.48989144E-18 8.48989144E-18 1.23213394E-18 2.06750446E-18 2.06750446E-18 1.53972157E-16 9.97083079E-12 1.23794355E-12 2.42667346E-18 1.72266429E-18 1.72266429E-18 6.16613028E-22 3.21451263E-22 3.21451263E-22 3.21451263E-22 4.58867704E-22 3.14308759E-21 3.14308759E-21 3.14308759E-21 6.69050036E-21 6.69050036E-21 6.69050036E-21 6.69050036E-21 2.57939670E-21 6.61668176E-21 5.12198897E-20 1.09724930E-14 7.60141695E-20 7.60141695E-20 8.89209121E-20 8.89209121E-20 7.27179909E-21 1.08814350E-19 1.69919392E-19 6.57964041E-20 7.97216767E-23 5.01834827E-21 4.63903671E-22 7.14184789E-20 7.21332901E-20 1.04004755E-20 1.71033785E-19 3.41598337E-20 6.82765544E-18 1.25078557E-19 1.84009331E-19 1.23286966E-22 0.00000000E+00 3.19969420E-22 7.14128054E-20 4.98590407E-20 0.00000000E+00 1.95691364E-21 9.25104973E-22 1.44857565E-18 4.21812864E-19 4.37351948E-19 1.68087858E-19 7.41102032E-19 1.23755232E-19 6.36389498E-19 3.21451263E-22 3.21451263E-22 6.57239162E-21 6.59462997E-21
RS-stem    5.61572204E-23 5.61572204E-23 7.04676518E-23 7.04676518E-23 5.41482086E-23 5.21932041E-23 8.55810437E-22 8.55810437E-22 8.55810437E-22 6.19571251E-21 8.01124871E-21 8.01124871E-21 4.16147837E-18 3.79760304E-18 3.79760304E-18 3.79760304E-18 9.52871534E-20 9.81051191E-20 9.81051191E-20 7.07295992E-19 1.73790200E-18 1.73790200E-18 1.50181453E-16 1.65645455E-11 2.56353668E-12 8.13209413E-23 5.10267750E-23 5.10267750E-23 5.10267750E-23 8.44369388E-23 5.10199970E-22 5.10199970E-22 5.10199970E-22 9.77171186E-22 9.77171186E-22 9.77171186E-22 9.77170283E-22 4.10833311E-22 9.79268101E-22 7.40688821E-21 1.09725968E-14 8.21018422E-20 8.21018422E-20 1.30059575E-19 1.30059575E-19 1.60322093E-20 3.24696155E-19 5.64312851E-19 1.69708564E-19 1.39377392E-23 6.93288221E-22 6.30519189E-23 8.07955678E-21 8.20034086E-21 1.11986996E-21 1.68251464E-20 5.06424698E-21 8.26684991E-18 3.74289263E-17 1.47678605E-20 2.53026594E-23 0.00000000E+00 5.26863651E-23 4.56717078E-20 4.46132872E-21 0.00000000E+00 2.98431467E-22 1.33341211E-22 7.65122771E-18 1.51711261E-17 8.28922935E-18 5.45828672E-17 1.01682316E-18 1.86576345E-19 5.00797114E-19 5.10267750E-23 5.10267750E-23 9.61540789E-22 9.63666962E-22
ET1-bas    7.18904422E-18 7.18904422E-18 1.72773490E-18 1.72773490E-18 1.44991755E-18 8.05053293E-19 3.03961465E-20 3.03961465E-20 3.03961465E-20 4.30494926E-21 4.95414232E-21 4.95414232E-21 1.07472429E-21 8.23852261E-22 8.23852261E-22 8.23852261E-22 7.85509410E-22 4.60381411E-22 4.60381411E-22 4.01339476E-22 4.52615393E-22 4.52615393E-22 3.35616895E-23 4.95547967E-23 4.95547967E-23 3.81247262E-14 1.15398131E-17 1.15398131E-17 1.15398131E-17 2.71884254E-19 3.13751478E-20 3.13751478E-20 3.13751478E-20 1.80128746E-20 1.80128746E-20 1.80128746E-20 1.80128746E-20 3.48620672E-20 1.67484289E-20 3.12072416E-21 1.63466055E-15 9.57419746E-19 9.57419746E-19 2.54979419E-19 2.54979419E-19 9.28723887E-22 8.25584131E-20 1.03751435E-19 7.29821613E-20 2.63833466E-19 3.13723995E-19 1.26566627E-17 4.12551312E-21 4.60101275E-21 1.91225756E-20 1.58543368E-21 5.84154076E-21 2.35125062E-20 7.49253379E-23 2.98835002E-21 4.21251508E-19 0.00000000E+00 2.47002922E-19 9.69390526E-19 3.65708434E-21 0.00000000E+00 4.32922459E-20 6.04273166E-20 1.05916372E-21 1.50193494E-22 1.59697061E-22 5.83787156E-23 1.89063851E-18 5.51917005E-19 1.91520037E-19 8.05258475E-11 1.15398131E-17 1.84508587E-20 1.18652393E-19
ET2-bas    7.74185497E-17 7.74185497E-17 1.18784718E-18 1.18784718E-18 6.80707278E-17 1.12725788E-16 1.70709350E-17 1.70709350E-17 1.70709350E-17 4.35650195E-21 3.55993408E-21 3.55993408E-21 8.24752772E-22 6.33716767E-22 6.33716767E-22 6.33716767E-22 4.14245000E-22 3.02371331E-22 3.02371331E-22 3.43440821E-22 2.94097668E-22 2.94097668E-22 6.92956150E-23 3.35975721E-23 3.35975721E-23 1.16571842E-17 2.76139742E-15 8.19009785E-11 7.93271760E-11 2.72862071E-16 1.50373969E-17 1.50373969E-17 1.50373969E-17 4.60001666E-20 4.60001666E-20 4.60001666E-20 4.60001666E-20 2.31961366E-17 4.46556156E-20 3.65530704E-21 1.63475796E-15 8.22718050E-19 8.22718050E-19 4.07315745E-19 4.07315745E-19 1.48585690E-21 2.30319334E-19 3.55374707E-19 1.41323115E-19 6.58279356E-19 5.28933448E-20 1.25057961E-18 3.48227713E-21 3.41976358E-21 3.12833483E-20 1.95475051E-21 6.09631605E-21 4.13849609E-19 4.55537305E-23 1.97389577E-21 2.98278293E-18 0.00000000E+00 1.15426175E-17 5.44710563E-20 5.57165695E-21 0.00000000E+00 2.16159991E-19 2.53381884E-18 5.74493324E-22 3.79677533E-23 3.65782642E-23 3.71282486E-23 1.08174591E-18 1.00881436E-17 5.99439676E-19 1.15398131E-17 8.05258475E-11 5.45201673E-19 3.02527595E-17
LN-ET      1.80754558E-16 1.80754558E-16 1.26065320E-18 1.26065320E-18 1.07376478E-16 9.55550227E-18 9.78296448E-18 9.78296448E-18 9.78296448E-18 8.10925394E-21 6.42934920E-21 6.42951227E-21 1.50099987E-21 9.59709400E-22 9.59709400E-22 9.59709400E-22 6.13786613E-22 5.16262796E-22 5.16262796E-22 2.69579373E-22 2.48796121E-22 2.48796121E-22 1.67002882E-22 1.02978736E-23 8.44369388E-23 2.89198043E-19 3.00277840E-16 3.00277840E-16 3.00277840E-16 1.76796186E-11 1.85162546E-17 1.85162546E-17 1.85162546E-17 8.83428417E-20 8.83428417E-20 8.83428417E-20 8.83428417E-20 2.53227515E-17 7.98783093E-20 5.69047323E-21 2.96025767E-15 3.78448308E-19 3.78448308E-19 2.12457614E-19 2.12457614E-19 1.39257567E-21 1.61429001E-19 2.69811715E-19 8.62768697E-20 1.41106128E-19 2.00546917E-19 1.56256203E-19 5.53159092E-21 5.21955304E-21 5.69267971E-20 2.75703231E-21 8.77583723E-21 5.49148707E-19 2.66124644E-23 2.95602168E-21 4.62776220E-19 0.00000000E+00 5.16227850E-17 1.43980767E-19 9.01307703E-21 0.00000000E+00 3.99870330E-19 4.08518550E-18 8.07336462E-22 7.21910127E-23 1.05730551E-22 5.26183810E-23 7.13022430E-19 1.30075724E-17 1.51784291E-18 3.00277840E-16 3.00277840E-16 7.02288918E-19 2.89943696E-18
