  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   4.58513271E-13 2.57989179E-12 1.36705857E-12 7.14036412E-14 9.53110632E-13 1.08322788E-13 1.79999463E-15 1.79999463E-15 1.79999463E-15 1.22537302E-16 1.11809028E-16 1.11809028E-16 3.83067928E-17 3.04137105E-17 3.04137105E-17 3.04137105E-17 2.95011657E-17 2.82721905E-17 2.82721905E-17 2.43652731E-17 2.36378365E-17 2.36378365E-17 7.05999589E-18 7.02603141E-18 7.02603141E-18 1.36139381E-14 4.45139581E-14 4.45139581E-14 4.45139581E-14 8.50284752E-14 1.76182406E-15 1.76182406E-15 1.76182406E-15 5.04428454E-16 5.04428454E-16 5.04428454E-16 5.04428454E-16 2.01935293E-15 5.07608056E-16 1.05788360E-16 1.14148667E-15 2.45140201E-15 2.45140201E-15 1.68451780E-15 1.68451780E-15 3.56852351E-17 8.91945015E-16 1.17171252E-15 6.46528881E-16 2.19760791E-15 6.16765380E-16 5.37933636E-15 1.15336297E-16 1.14756973E-16 4.31697991E-16 6.75942849E-17 1.52118456E-16 5.01564643E-16 5.63460875E-18 8.07998387E-17 6.55137375E-15 0.00000000E+00 1.50958179E-14 3.66210637E-16 1.25946486E-16 0.00000000E+00 1.40094904E-15 3.63303434E-15 3.16503066E-17 8.08284562E-18 7.13285778E-18 6.23498877E-18 4.78510559E-16 1.70716305E-15 6.28187676E-16 4.45139581E-14 4.45139581E-14 5.46353849E-16 9.01808127E-16
Oesophagus 1.78675346E-15 1.78675346E-15 1.11554213E-15 1.11554213E-15 1.99390389E-15 1.41449488E-15 4.19980818E-12 9.35581779E-13 1.32920019E-12 2.12835152E-15 2.29646364E-15 2.29646364E-15 3.06912871E-16 2.48724554E-16 2.48724554E-16 2.48724554E-16 1.45868352E-16 1.52550284E-16 1.52550284E-16 1.30636068E-16 1.23250413E-16 1.23250413E-16 3.75108032E-17 3.09712440E-17 3.09712440E-17 5.19654175E-16 9.67598319E-15 9.67598319E-15 9.67598319E-15 5.88834332E-15 4.58075055E-14 4.58075055E-14 4.58075055E-14 4.66673903E-15 4.66673903E-15 4.66673903E-15 4.66673903E-15 4.16393392E-14 4.69345469E-15 1.82093217E-15 5.29582757E-15 1.31479496E-15 1.31479496E-15 9.02396472E-16 9.02396472E-16 1.13143824E-16 1.35950274E-15 2.49400587E-15 6.12156229E-16 3.12322038E-16 1.34267932E-15 3.61396252E-16 1.29281631E-15 1.31349299E-15 1.30420451E-14 7.10381285E-16 2.16050215E-15 6.03148562E-15 2.74446708E-17 7.40929174E-16 5.75212150E-16 0.00000000E+00 1.74464550E-15 3.35440173E-16 1.77887971E-15 0.00000000E+00 8.39724526E-15 2.13271369E-14 2.36149664E-16 2.87954286E-17 3.12644287E-17 2.82361203E-17 5.04822933E-16 1.20093550E-15 6.73091937E-16 9.67598319E-15 9.67598319E-15 6.03859910E-15 5.12391118E-15
St-stem    1.14361489E-16 1.14361489E-16 1.12335306E-16 1.12335306E-16 1.12475221E-16 9.15656725E-17 2.30559313E-15 2.30559313E-15 2.30559313E-15 1.53206903E-13 5.91688558E-12 3.15201149E-13 4.63606908E-15 3.96671785E-15 3.96671785E-15 3.96671785E-15 7.29968419E-16 7.30270468E-16 7.30270468E-16 1.21897745E-15 1.20308227E-15 1.20308227E-15 1.85123352E-16 1.59287666E-16 1.59287666E-16 9.78556979E-17 9.46333142E-17 9.46333142E-17 9.46333142E-17 1.26415221E-16 5.98421290E-16 5.98421290E-16 5.98421290E-16 1.43517333E-15 1.43517333E-15 1.43517333E-15 1.43517333E-15 4.95297517E-16 1.44133284E-15 5.07029823E-15 4.69180457E-15 3.44753493E-16 3.44753493E-16 4.28507791E-16 4.28507791E-16 1.16240763E-16 5.46164406E-16 9.77478212E-16 2.70816903E-16 3.70425465E-17 9.07898904E-16 8.16232976E-17 5.83928233E-15 4.56119892E-15 3.15320714E-15 3.80561229E-15 4.26585640E-15 3.99503153E-15 1.39810025E-16 1.57926885E-14 5.23054790E-17 0.00000000E+00 9.54951650E-17 3.57087984E-16 1.21037067E-14 0.00000000E+00 4.02760089E-16 2.11341106E-16 1.66566290E-15 1.55547503E-16 1.67031840E-16 1.50754117E-16 6.32906621E-16 6.70007158E-16 4.92517867E-16 9.46333142E-17 9.46333142E-17 1.40723159E-15 1.41403616E-15
SI-stem    3.52897534E-17 3.52897534E-17 3.43636339E-17 3.43636339E-17 3.37600995E-17 2.75160977E-17 2.50080220E-16 2.50080220E-16 2.50080220E-16 2.40664720E-15 3.97458114E-15 3.97458114E-15 3.49020708E-14 7.11951728E-13 7.75368742E-14 1.47017820E-13 4.31291292E-15 5.14044555E-15 5.14044555E-15 5.92242491E-15 6.81696612E-15 6.81696612E-15 4.75136543E-15 3.91240421E-15 3.91240421E-15 3.30034418E-17 2.77644804E-17 2.77644804E-17 2.77644804E-17 3.65293751E-17 1.37691541E-16 1.37691541E-16 1.37691541E-16 2.41194963E-16 2.41194963E-16 2.41194963E-16 2.41194963E-16 1.19493909E-16 2.43191662E-16 2.17799729E-15 4.46791913E-15 4.55453241E-16 4.55453241E-16 7.14743463E-16 7.14743463E-16 1.22784187E-16 9.47600779E-16 1.53775740E-15 5.36957029E-16 1.13576161E-17 2.04996067E-16 2.85913650E-17 3.89901942E-15 3.00053043E-15 3.44898859E-16 3.29488321E-15 1.31118392E-15 6.50549672E-15 4.15182483E-15 7.56817454E-15 1.56956497E-17 0.00000000E+00 2.81299266E-17 3.20568270E-16 1.29055588E-15 0.00000000E+00 1.02448499E-16 5.79273093E-17 8.17923327E-15 3.90631548E-15 4.00621240E-15 3.47620014E-15 9.23153354E-16 9.60619969E-16 7.03990041E-16 2.77644804E-17 2.77644804E-17 2.37727554E-16 2.38131845E-16
RC-stem    3.12177575E-17 3.12177575E-17 2.93986109E-17 2.93986109E-17 2.96262116E-17 2.42505584E-17 1.47125944E-16 1.47125944E-16 1.47125944E-16 5.34743022E-16 7.28405511E-16 7.28405511E-16 3.27693004E-15 5.14034061E-15 5.14034061E-15 5.14034061E-15 4.72994810E-14 1.34680133E-12 3.27127946E-13 2.12527839E-15 2.62528341E-15 2.62528341E-15 9.69258580E-16 8.95221848E-16 8.95221848E-16 2.80708883E-17 2.48027128E-17 2.48027128E-17 2.48027128E-17 3.28423482E-17 1.02789153E-16 1.02789153E-16 1.02789153E-16 1.68368774E-16 1.68368774E-16 1.68368774E-16 1.68368774E-16 9.07882570E-17 1.69296008E-16 1.00011798E-15 4.11147925E-15 4.24707785E-16 4.24707785E-16 6.12566679E-16 6.12566679E-16 1.11753655E-16 7.43020263E-16 1.16794171E-15 4.37373632E-16 1.05681329E-17 1.44501399E-16 2.48707976E-17 1.43186615E-15 1.44557648E-15 1.88982784E-16 3.17560373E-15 1.09746084E-15 4.32869178E-15 9.81509602E-16 2.78427505E-15 1.39199180E-17 0.00000000E+00 2.53787947E-17 3.39345088E-16 3.16133399E-16 0.00000000E+00 8.60005366E-17 5.08834699E-17 4.06924650E-15 1.31057657E-15 1.48966691E-15 9.68883215E-16 8.00312725E-16 7.11374281E-16 8.56993304E-16 2.48027128E-17 2.48027128E-17 1.66174976E-16 1.66328871E-16
LC-stem    2.37107951E-17 2.37107951E-17 2.33100596E-17 2.33100596E-17 2.24791929E-17 1.80525016E-17 1.25503727E-16 1.25503727E-16 1.25503727E-16 9.24781743E-16 1.20695688E-15 1.20695688E-15 4.25398098E-15 6.80682000E-15 6.80682000E-15 6.80682000E-15 2.18070318E-15 2.61937626E-15 2.61937626E-15 5.75909636E-14 1.38780815E-12 3.31631737E-13 2.58783300E-15 2.07609595E-15 2.07609595E-15 2.50754768E-17 1.81804557E-17 1.81804557E-17 1.81804557E-17 2.27627530E-17 7.96051825E-17 7.96051825E-17 7.96051825E-17 1.33997786E-16 1.33997786E-16 1.33997786E-16 1.33997786E-16 6.82487363E-17 1.35680015E-16 6.02217239E-16 4.16709196E-15 4.31759755E-16 4.31759755E-16 6.00855207E-16 6.00855207E-16 1.14116745E-16 7.59186320E-16 1.15785693E-15 4.62302685E-16 7.67299842E-18 1.20143726E-16 2.11509176E-17 7.39848625E-16 7.51273886E-16 1.84912039E-16 1.23668921E-15 4.32803237E-16 4.33560729E-15 1.07037743E-15 1.41746568E-15 1.01176626E-17 0.00000000E+00 1.94919761E-17 3.34462769E-16 5.46839481E-16 0.00000000E+00 5.93122135E-17 3.53887280E-17 4.13848343E-15 1.76907969E-15 1.96116854E-15 1.30356524E-15 8.49109080E-16 6.93083300E-16 8.23876602E-16 1.81804557E-17 1.81804557E-17 1.32177999E-16 1.32345185E-16
RS-stem    6.80264793E-18 6.80264793E-18 7.76512621E-18 7.76512621E-18 7.21172840E-18 5.22238347E-18 3.15419780E-17 3.15419780E-17 3.15419780E-17 1.33927550E-16 1.61107369E-16 1.61107369E-16 4.26786079E-15 3.92198995E-15 3.92198995E-15 3.92198995E-15 8.84565781E-16 8.97668004E-16 8.97668004E-16 1.49682409E-15 2.09291109E-15 2.09291109E-15 9.52006816E-14 2.29307011E-12 6.56617294E-13 7.94823947E-18 5.15972545E-18 5.15972545E-18 5.15972545E-18 6.90520308E-18 2.40547386E-17 2.40547386E-17 2.40547386E-17 3.85331407E-17 3.85331407E-17 3.85331407E-17 3.85262304E-17 2.04399574E-17 3.83603989E-17 1.58230366E-16 3.97778977E-15 5.05046283E-16 5.05046283E-16 6.18994652E-16 6.18994652E-16 2.19400302E-16 1.03710017E-15 1.45677541E-15 7.06489064E-16 2.45966402E-18 3.06144759E-17 6.16996294E-18 1.65533091E-16 1.66961316E-16 4.39209005E-17 2.73014510E-16 1.20241523E-16 4.81303658E-15 2.26850257E-14 2.47265645E-16 3.07824068E-18 0.00000000E+00 6.26320234E-18 3.26098304E-16 1.11385817E-16 0.00000000E+00 1.75703824E-17 1.04428177E-17 5.40493713E-15 1.37272562E-14 9.21500255E-15 2.92920012E-14 1.05400544E-15 7.90635251E-16 9.44288151E-16 5.15972545E-18 5.15972545E-18 3.80464542E-17 3.80603825E-17
ET1-bas    1.36035095E-14 1.36035095E-14 1.82796661E-14 1.82796661E-14 1.00893453E-14 6.98445153E-15 5.11847495E-16 5.11847495E-16 5.11847495E-16 1.14736320E-16 9.10713786E-17 9.10713786E-17 3.18847191E-17 3.43918864E-17 3.43918864E-17 3.43918864E-17 2.69551658E-17 2.52656845E-17 2.52656845E-17 1.83245522E-17 2.86011087E-17 2.86011087E-17 8.39243729E-18 5.65098764E-18 5.65098764E-18 8.24550094E-11 9.52158280E-15 9.52158280E-15 9.52158280E-15 3.26614078E-15 5.36045826E-16 5.36045826E-16 5.36045826E-16 2.97731079E-16 2.97731079E-16 2.97731079E-16 2.97731079E-16 5.87193390E-16 2.71359312E-16 7.39083732E-17 5.12323842E-16 1.79085067E-15 1.79085067E-15 9.89676339E-16 9.89676339E-16 2.68941292E-17 4.32134919E-16 5.26256063E-16 3.39062566E-16 2.47448191E-15 5.10884392E-16 2.13755016E-14 9.31013296E-17 8.89135479E-17 2.77196140E-16 5.27733646E-17 1.14210786E-16 2.20384439E-16 3.50794052E-18 7.56541711E-17 3.98305227E-15 0.00000000E+00 2.92419796E-15 5.43984149E-16 9.09684277E-17 0.00000000E+00 6.57048571E-16 1.01984793E-15 2.72156538E-17 7.91884964E-18 8.86416084E-18 6.36199819E-18 1.09944910E-15 7.03884289E-16 2.29269226E-16 7.21598534E-12 9.52158280E-15 3.05663690E-16 3.80769637E-16
ET2-bas    4.45692648E-14 4.45692648E-14 1.12292976E-14 1.12292976E-14 3.84368229E-14 3.97158915E-14 9.65081951E-15 9.65081951E-15 9.65081951E-15 1.10068085E-16 9.09843642E-17 9.09843642E-17 3.19187020E-17 2.59542693E-17 2.59542693E-17 2.59542693E-17 2.57041921E-17 2.25915786E-17 2.25915786E-17 1.62107572E-17 1.61616600E-17 1.61616600E-17 5.20225469E-18 4.61535995E-18 4.61535995E-18 9.74424504E-15 2.60675650E-12 7.26296568E-12 5.62021482E-12 1.15735550E-13 1.14192679E-14 1.14192679E-14 1.14192679E-14 5.41908288E-16 5.41908288E-16 5.41908288E-16 5.41908288E-16 1.63081815E-14 5.27184873E-16 9.17259273E-17 5.92641140E-16 1.76519838E-15 1.76519838E-15 1.52263220E-15 1.52263220E-15 3.11077418E-17 9.25260587E-16 1.40426145E-15 5.74448206E-16 3.62779197E-15 4.81431918E-16 5.05209022E-15 9.33221201E-17 8.73610931E-17 4.16298391E-16 5.97587112E-17 1.34910845E-16 7.12160143E-16 5.29634237E-18 6.64371193E-17 1.60016934E-14 0.00000000E+00 1.37831911E-14 3.28354016E-16 1.27023707E-16 0.00000000E+00 1.59328459E-15 6.04760622E-15 2.29207206E-17 5.07445847E-18 5.99612345E-18 4.45123504E-18 8.04290096E-16 7.17910400E-15 5.78647404E-16 9.52158280E-15 7.21598534E-12 9.04677355E-16 2.85814512E-14
LN-ET      8.54641539E-14 8.54641539E-14 1.15638578E-14 1.15638578E-14 5.61267924E-14 1.55456735E-14 5.85181633E-15 5.85181633E-15 5.85181633E-15 1.24606240E-16 1.12500380E-16 1.12529039E-16 3.33067857E-17 2.97859590E-17 2.97859590E-17 2.97859590E-17 3.35264156E-17 3.51055440E-17 3.51055440E-17 2.17678845E-17 2.01566224E-17 2.01566224E-17 6.54351931E-18 3.34781593E-18 6.90501996E-18 3.32195337E-15 1.15969768E-13 1.15969768E-13 1.15969768E-13 5.11110346E-12 7.88566683E-15 7.88566683E-15 7.88566683E-15 8.19005076E-16 8.19005076E-16 8.19005076E-16 8.19005076E-16 9.27742116E-15 7.64256807E-16 1.15803132E-16 2.42945635E-16 1.15629626E-15 1.15629626E-15 1.11852612E-15 1.11852612E-15 4.51012216E-17 8.01485110E-16 1.22191931E-15 4.61938283E-16 1.53472357E-15 7.00306548E-16 2.07192887E-15 1.29707995E-16 1.01089237E-16 6.16779056E-16 7.09608483E-17 1.87797635E-16 9.32316430E-16 6.80937985E-18 8.16652375E-17 4.08753001E-15 0.00000000E+00 2.67847095E-14 3.80623028E-16 1.59275343E-16 0.00000000E+00 2.45590876E-15 1.04089556E-14 3.39863059E-17 7.38192142E-18 6.60793589E-18 7.15156796E-18 6.43415127E-16 8.11929475E-15 1.16886542E-15 1.15969768E-13 1.15969768E-13 1.05474953E-15 1.89740556E-15
