  T/S      O-cavity       O-mucosa       Teeth-S        Teeth-V        Tongue         Tonsils        Oesophag-s     Oesophag-f     Oesophag-w     St-cont        St-mucosa      St-wall        SI-cont        SI-mucosa      SI-wall        SI-villi       RC-cont        RC-mucosa      RC-wall        LC-cont        LC-mucosa      LC-wall        RS-cont        RS-mucosa      RS-wall        ET1-sur        ET2-sur        ET2-bnd        ET2-seq        LN-ET          Bronchi        Bronchi-b      Bronchi-q      Brchiole       Brchiole-b     Brchiole-q     ALV            LN-Th          Lungs          Adrenals       Blood          C-bone-S       C-bone-V       T-bone-S       T-bone-V       C-marrow       T-marrow       R-marrow       Y-marrow       Brain          Breast         Eye-lens       GB-wall        GB-cont        Ht-wall        Kidneys        Liver          LN-Sys         Ovaries        Pancreas       P-gland        Prostate       S-glands       Skin           Spleen         Testes         Thymus         Thyroid        Ureters        UB-wall        UB-cont        Uterus         Adipose        Cartilage      Muscle         ET1-wall       ET2-wall       Lung-Tis       RT-air
O-mucosa   3.03978912E-14 1.72747111E-13 2.13066182E-15 2.13349618E-15 4.31467948E-14 1.08826495E-14 1.22775100E-16 1.22775100E-16 1.22775100E-16 1.65893393E-19 1.80329090E-19 1.80329090E-19 5.30369810E-21 2.07240527E-21 2.07240527E-21 2.07240527E-21 1.19985957E-21 3.42413576E-21 3.42413576E-21 8.07269841E-22 2.41293967E-20 2.41293967E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.04176082E-15 5.25081424E-15 5.25081424E-15 5.25081424E-15 8.96395873E-15 1.20215053E-16 1.20215053E-16 1.20215053E-16 5.90523659E-18 5.90523659E-18 5.90523659E-18 5.90523659E-18 1.29579341E-16 4.91018193E-18 5.14168907E-20 6.63670912E-17 9.66636931E-17 9.66636931E-17 8.78835375E-17 8.78835375E-17 5.10728481E-20 4.54109098E-17 5.93580216E-17 3.34749622E-17 3.22152240E-17 3.13848292E-17 1.83061832E-16 1.24865372E-19 1.36833668E-19 4.20461028E-18 1.52192810E-21 3.02354851E-19 2.72037759E-17 0.00000000E+00 8.92291366E-21 2.13597397E-16 0.00000000E+00 2.22009972E-15 1.78608819E-17 1.39580015E-19 0.00000000E+00 4.04791861E-17 1.90640376E-16 5.31373103E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.26806533E-17 1.10976669E-16 3.65908093E-17 5.25081424E-15 5.25081424E-15 9.63366500E-18 5.27895201E-17
Oesophagus 1.13036967E-16 1.13036967E-16 5.25385834E-18 5.25385834E-18 1.38829630E-16 6.44434778E-17 2.62830207E-14 2.62830207E-14 9.60694754E-14 2.15753759E-16 2.33607503E-16 2.33607503E-16 5.73505762E-18 3.87002795E-18 3.87002795E-18 3.87002795E-18 1.15520158E-19 1.61466299E-19 1.61466299E-19 2.00634660E-19 1.76462517E-19 1.76462517E-19 3.94466739E-22 7.85968891E-24 7.85968891E-24 2.15082358E-18 8.33260293E-16 8.33260293E-16 8.33260293E-16 9.62832339E-16 5.08480137E-15 5.08480137E-15 5.08480137E-15 4.88037621E-16 4.88037621E-16 4.88037621E-16 4.88037621E-16 5.25082324E-15 4.95502053E-16 1.37354318E-16 4.33997797E-16 6.19042790E-17 6.19042790E-17 5.38740410E-17 5.38740410E-17 5.78603987E-19 9.44930494E-17 1.80265436E-16 3.77809591E-17 6.77720890E-19 3.95354803E-17 7.55255073E-19 4.84653551E-17 4.91969785E-17 1.38329509E-15 1.70661435E-17 1.72382172E-16 5.47070603E-16 0.00000000E+00 1.85338466E-17 1.31566632E-18 0.00000000E+00 1.13326699E-16 9.56674553E-18 1.14712042E-16 0.00000000E+00 1.24758012E-15 3.73494336E-15 2.08993738E-18 2.68475224E-21 1.11578524E-21 7.71931946E-22 2.96445366E-17 8.53601619E-17 3.39308958E-17 8.33260293E-16 8.33260293E-16 6.30081994E-16 5.33838837E-16
St-stem    1.26669471E-19 1.26669471E-19 2.91499906E-20 2.91499906E-20 1.12548472E-19 3.20072767E-20 2.45835320E-16 2.45835320E-16 2.45835320E-16 4.98793474E-15 6.65715595E-13 2.60385259E-14 6.19847708E-16 4.24733961E-16 4.24733961E-16 4.24733961E-16 1.07824247E-17 1.15622375E-17 1.15622375E-17 3.90775559E-17 4.13649917E-17 4.13649917E-17 1.57113979E-19 9.54722857E-20 9.54722857E-20 5.28747104E-19 5.99476188E-20 5.99476188E-20 5.99476188E-20 1.43888575E-19 1.31307513E-17 1.31307513E-17 1.31307513E-17 1.06125253E-16 1.06125253E-16 1.06125253E-16 1.06125253E-16 7.28928419E-18 1.06188605E-16 6.20067990E-16 3.62822331E-16 8.38400182E-18 8.38400182E-18 1.33941081E-17 1.33941081E-17 7.69033556E-19 2.11191849E-17 4.14420109E-17 8.87391744E-18 6.66484629E-22 2.43106173E-17 3.36523407E-19 5.25208587E-16 3.97477820E-16 2.86463485E-16 3.50168394E-16 4.04665863E-16 3.35770028E-16 7.34670472E-20 1.98615441E-15 5.48636760E-21 0.00000000E+00 1.11003112E-19 1.83217910E-17 1.68203065E-15 0.00000000E+00 1.77005422E-18 3.81198095E-19 1.01050452E-16 1.33706808E-19 1.56977995E-19 5.96702046E-20 4.82511519E-17 3.95034290E-17 3.08437396E-17 5.99476188E-20 5.99476188E-20 1.03062752E-16 1.04199901E-16
SI-stem    1.17743989E-20 1.17743989E-20 2.67239723E-21 2.67239723E-21 8.62437847E-21 3.84086921E-21 4.41929253E-18 4.41929253E-18 4.41929253E-18 2.65098195E-16 4.27005738E-16 4.27005738E-16 2.15712725E-15 9.42260954E-14 6.56559386E-15 2.83470680E-15 5.05966074E-16 5.76420621E-16 5.76420621E-16 7.89043117E-16 8.55424090E-16 8.55424090E-16 6.35174826E-16 4.54757577E-16 4.54757577E-16 7.09986585E-20 1.83113312E-21 1.83113312E-21 1.83113312E-21 6.03238341E-21 3.73609389E-19 3.73609389E-19 3.73609389E-19 1.96116757E-18 1.96116757E-18 1.96116757E-18 1.96116757E-18 2.48826159E-19 2.06794396E-18 1.79776236E-16 3.41776717E-16 1.43586439E-17 1.43586439E-17 3.08783837E-17 3.08783837E-17 4.15471846E-19 5.19369370E-17 9.20883429E-17 2.41723009E-17 1.89352164E-22 8.70424281E-19 5.24789099E-20 3.20752220E-16 2.97963188E-16 3.79019613E-18 3.92630177E-16 8.58897510E-17 6.55049077E-16 4.97695175E-16 9.43893872E-16 1.37101751E-22 0.00000000E+00 3.38804498E-21 1.26597971E-17 1.16065552E-16 0.00000000E+00 1.00695400E-19 1.60729173E-20 1.21312769E-15 3.69681518E-16 4.61446039E-16 4.09727995E-16 7.74421964E-17 6.47163247E-17 4.89328894E-17 1.83113312E-21 1.83113312E-21 1.90783619E-18 1.92645533E-18
RC-stem    4.65486255E-21 4.65486255E-21 9.02016314E-22 9.02016314E-22 7.77863389E-22 3.73107351E-21 1.85477430E-19 1.85477430E-19 1.85477430E-19 4.27154228E-18 1.10129934E-17 1.10129934E-17 3.44639152E-16 5.75699025E-16 5.75699025E-16 5.75699025E-16 6.72271227E-15 1.76434957E-13 2.48330110E-14 1.65219344E-16 2.03233935E-16 2.03233935E-16 1.39395148E-17 1.23083263E-17 1.23083263E-17 2.92050355E-20 5.72357014E-22 5.72357014E-22 5.72357014E-22 4.21995731E-21 4.94607079E-20 4.94607079E-20 4.94607079E-20 2.25761415E-19 2.25761415E-19 2.25761415E-19 2.25761415E-19 3.38474412E-20 1.91726933E-19 1.54206147E-17 3.04729205E-16 1.43152062E-17 1.43152062E-17 1.99913607E-17 1.99913607E-17 6.04476889E-19 2.35698829E-17 3.91491225E-17 1.28933593E-17 0.00000000E+00 2.73636277E-19 2.66783685E-20 4.18752232E-17 4.17857224E-17 2.11117730E-19 3.22614312E-16 4.78117296E-17 3.61969828E-16 1.57077767E-17 2.35551910E-16 6.60203463E-24 0.00000000E+00 4.32325453E-22 1.93332372E-17 3.71007239E-19 0.00000000E+00 3.04150920E-20 8.60097283E-21 4.07284025E-16 4.75609207E-17 6.04137741E-17 1.52541561E-17 6.35142754E-17 2.75004544E-17 7.29952006E-17 5.72357014E-22 5.72357014E-22 2.19868701E-19 2.21874688E-19
LC-stem    3.53418056E-21 3.53418056E-21 4.36197575E-22 4.36197575E-22 7.07759137E-22 2.83313366E-22 2.03257879E-19 2.03257879E-19 2.03257879E-19 2.27584164E-17 4.24110849E-17 4.24110849E-17 5.05211882E-16 8.53032739E-16 8.53032739E-16 8.53032739E-16 1.58570927E-16 2.02203848E-16 2.02203848E-16 8.50629250E-15 1.82484703E-13 2.57599179E-14 2.22374596E-16 1.49129696E-16 1.49129696E-16 2.92462597E-20 1.34351311E-22 1.34351311E-22 1.34351311E-22 1.23201143E-21 2.00878008E-20 2.00878008E-20 2.00878008E-20 1.47642612E-19 1.47642612E-19 1.47642612E-19 1.47642612E-19 1.44411209E-20 1.35236799E-19 3.09912773E-18 3.06508908E-16 1.64883593E-17 1.64883593E-17 2.08088027E-17 2.08088027E-17 5.95517192E-19 2.59232840E-17 4.08369659E-17 1.53272833E-17 6.12021925E-24 1.31653046E-19 2.81609653E-20 6.72330509E-18 6.82184567E-18 2.47592901E-19 4.12518997E-17 2.45369389E-18 4.37345578E-16 2.05478172E-17 3.81517393E-17 0.00000000E+00 0.00000000E+00 4.25397093E-22 1.81663890E-17 5.36978007E-18 0.00000000E+00 5.02809817E-21 1.34199818E-21 3.95736495E-16 1.06667651E-16 1.24416618E-16 3.50083614E-17 6.99203506E-17 2.68479390E-17 7.04101484E-17 1.34351311E-22 1.34351311E-22 1.43343568E-19 1.44947119E-19
RS-stem    0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.04472824E-21 1.04472824E-21 1.04472824E-21 6.48286816E-20 1.38302963E-19 1.38302963E-19 5.94025427E-16 4.53729941E-16 4.53729941E-16 4.53729941E-16 1.14880627E-17 1.24326164E-17 1.24326164E-17 9.33425686E-17 1.48787551E-16 1.48787551E-16 8.08217443E-15 3.02057481E-13 5.01025430E-14 3.62633139E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.15989258E-24 2.13126719E-22 2.13126719E-22 2.13126719E-22 6.42922615E-21 6.42922615E-21 6.42922615E-21 6.42922615E-21 1.77495731E-23 1.15294225E-21 4.44948109E-20 2.95159470E-16 1.83279694E-17 1.83279694E-17 2.74830597E-17 2.74830597E-17 3.67869051E-19 5.18952042E-17 8.32923407E-17 2.88818054E-17 0.00000000E+00 4.61013019E-23 3.19211957E-24 2.71843020E-20 2.89509077E-20 7.41017223E-21 2.66158855E-19 5.24045447E-20 4.55425649E-16 4.00929079E-15 2.36012488E-19 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.12181379E-17 2.46686368E-20 0.00000000E+00 0.00000000E+00 3.71783794E-23 5.33145618E-16 1.36124337E-15 1.15287002E-15 5.06728405E-15 9.31852293E-17 3.84566431E-17 6.70931487E-17 0.00000000E+00 0.00000000E+00 6.21984359E-21 6.30487527E-21
ET1-bas    9.50977812E-16 9.50977812E-16 2.79664608E-16 2.79664608E-16 4.00558459E-16 1.79322819E-16 1.94027156E-18 1.94027156E-18 1.94027156E-18 8.27635985E-20 3.84927067E-19 3.84927067E-19 1.05337092E-19 1.52980588E-20 1.52980588E-20 1.52980588E-20 1.83602269E-20 5.74831655E-23 5.74831655E-23 0.00000000E+00 9.72404467E-21 9.72404467E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 1.18154476E-13 9.34736846E-16 9.34736846E-16 9.34736846E-16 3.79232309E-17 1.89109725E-18 1.89109725E-18 1.89109725E-18 2.30779379E-18 2.30779379E-18 2.30779379E-18 2.30779379E-18 2.62468168E-18 2.79978354E-18 1.38103493E-19 3.47759138E-17 8.90291557E-17 8.90291557E-17 3.93926068E-17 3.93926068E-17 7.84885538E-21 1.35558337E-17 1.76505146E-17 1.21463260E-17 5.21898309E-17 3.98678013E-17 2.47243257E-15 3.64508070E-19 7.12570217E-20 3.77849449E-18 2.47951729E-20 1.11567250E-18 2.22473216E-18 0.00000000E+00 1.54296096E-19 6.97175438E-17 0.00000000E+00 2.89261943E-17 5.59876265E-17 1.12056284E-20 0.00000000E+00 5.86349744E-18 4.48575063E-18 1.47652814E-20 0.00000000E+00 0.00000000E+00 0.00000000E+00 6.84318059E-17 3.03011056E-17 7.79953395E-18 1.29158887E-12 9.34736846E-16 2.29209614E-18 1.05141197E-17
ET2-bas    4.83299732E-15 4.83299732E-15 1.82177250E-16 1.82177250E-16 5.61315206E-15 7.76854437E-15 8.28774714E-16 8.28774714E-16 8.28774714E-16 1.61022857E-20 6.91202537E-20 6.91202537E-20 3.71790694E-20 2.67277914E-21 2.67277914E-21 2.67277914E-21 1.27614097E-21 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 9.52534393E-16 3.76842302E-14 1.47641500E-12 9.08696094E-14 1.23554379E-14 6.27124897E-16 6.27124897E-16 6.27124897E-16 6.75576935E-18 6.75576935E-18 6.75576935E-18 6.75576935E-18 8.50398106E-16 6.35380433E-18 4.17685769E-20 3.94325023E-17 1.00561805E-16 1.00561805E-16 7.99071786E-17 7.99071786E-17 4.08822807E-20 5.23136010E-17 8.08421488E-17 3.08902169E-17 1.19487517E-16 1.29235074E-17 3.40082843E-16 4.37535995E-20 4.09919549E-20 3.21350456E-18 7.37956827E-21 9.13758562E-20 6.24434700E-17 0.00000000E+00 6.97023183E-21 8.44255851E-16 0.00000000E+00 1.83781088E-15 1.29221683E-17 1.91967079E-20 0.00000000E+00 6.13684605E-17 6.75828437E-16 6.69702355E-24 0.00000000E+00 0.00000000E+00 0.00000000E+00 5.21243724E-17 3.32411008E-16 4.77143695E-17 9.34736846E-16 1.29158887E-12 2.76093497E-17 3.42657868E-16
LN-ET      9.01004518E-15 9.01004518E-15 2.12770290E-16 2.12770290E-16 8.26233771E-15 2.25886265E-15 1.04202445E-15 1.04202445E-15 1.04202445E-15 4.14417408E-20 4.17348868E-19 4.17348868E-19 0.00000000E+00 5.21601241E-22 5.21601241E-22 5.21601241E-22 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 3.15989258E-24 4.30124596E-17 1.34724284E-14 1.34724284E-14 1.34724284E-14 4.80934794E-13 1.30130225E-15 1.30130225E-15 1.30130225E-15 2.08266540E-17 2.08266540E-17 2.08266540E-17 2.08266540E-17 1.75684171E-15 1.26787769E-17 3.83396929E-19 4.10721908E-17 6.08676751E-17 6.08676751E-17 5.45127655E-17 5.45127655E-17 3.95171467E-20 4.61360602E-17 7.66145102E-17 2.38951435E-17 1.57660183E-17 6.32933986E-17 1.44913103E-17 1.29315811E-20 4.84277923E-20 7.65404098E-18 0.00000000E+00 4.12037779E-19 1.08780489E-16 0.00000000E+00 1.74472072E-20 7.54677108E-17 0.00000000E+00 4.05983723E-15 3.48329318E-17 1.24739585E-19 0.00000000E+00 1.32048809E-16 1.38188206E-15 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 4.38110122E-17 4.96883098E-16 8.00084315E-17 1.34724284E-14 1.34724284E-14 6.36587492E-17 1.51708093E-16
