Radionuclide	Y-87
Route of Intake	Ingestion
Material	All chemical forms, fA=1E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	9.9E-1	1.0E-6	7.4E-7
0.083333	9.8E-1	-	-	9.8E-1	4.2E-6	2.2E-6
0.125	9.7E-1	-	-	9.7E-1	8.7E-6	3.6E-6
0.25	9.5E-1	-	-	9.5E-1	2.2E-5	6.6E-6
0.375	9.1E-1	-	-	9.1E-1	2.9E-5	8.0E-6
0.5	8.7E-1	-	-	8.7E-1	3.3E-5	8.5E-6
0.625	8.2E-1	-	-	8.2E-1	3.4E-5	8.6E-6
0.75	7.7E-1	-	-	7.7E-1	3.5E-5	8.5E-6
0.875	7.0E-1	-	-	7.0E-1	3.4E-5	8.3E-6
1	6.4E-1	1.3E-5	1.7E-1	6.4E-1	3.4E-5	8.0E-6
1.125	5.7E-1	-	-	5.7E-1	3.3E-5	7.8E-6
1.25	5.1E-1	-	-	5.1E-1	3.3E-5	7.6E-6
1.375	4.4E-1	-	-	4.4E-1	3.2E-5	7.3E-6
1.5	3.9E-1	-	-	3.9E-1	3.2E-5	7.1E-6
1.625	3.3E-1	-	-	3.3E-1	3.1E-5	6.9E-6
1.75	2.9E-1	-	-	2.9E-1	3.0E-5	6.7E-6
1.875	2.4E-1	-	-	2.4E-1	3.0E-5	6.5E-6
2	2.1E-1	7.0E-7	3.1E-1	2.1E-1	2.9E-5	6.3E-6
2.25	1.5E-1	-	-	1.5E-1	2.8E-5	5.9E-6
2.5	1.0E-1	-	-	1.0E-1	2.7E-5	5.5E-6
2.75	6.9E-2	-	-	6.9E-2	2.6E-5	5.2E-6
3	4.6E-2	4.0E-7	1.2E-1	4.6E-2	2.5E-5	4.9E-6
3.25	3.1E-2	-	-	3.1E-2	2.4E-5	4.6E-6
3.5	2.0E-2	-	-	2.0E-2	2.3E-5	4.3E-6
3.75	1.3E-2	-	-	1.3E-2	2.2E-5	4.1E-6
4	8.7E-3	2.7E-7	2.9E-2	8.7E-3	2.1E-5	3.8E-6
4.25	5.6E-3	-	-	5.6E-3	2.0E-5	3.6E-6
4.5	3.6E-3	-	-	3.6E-3	1.9E-5	3.4E-6
4.75	2.3E-3	-	-	2.3E-3	1.8E-5	3.2E-6
