Radionuclide	Es-256
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.9E-1	1.2E-2	4.5E-2	2.0E-2
0.083333	3.6E-2	2.1E-3	1.2E-2	4.0E-3
0.125	7.0E-3	3.9E-4	2.6E-3	7.9E-4
0.25	5.0E-5	2.8E-6	2.2E-5	6.1E-6
0.375	3.6E-7	2.1E-8	1.7E-7	4.6E-8
0.5	2.6E-9	1.5E-10	1.3E-9	3.5E-10
