Radionuclide	Sb-127
Route of Intake	Ingestion
Material	All chemical forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
9.5	4.0E-3	-	-	1.3E-4	6.5E-5	3.6E-4	1.8E-4
10	3.6E-3	1.5E-4	3.8E-5	1.2E-4	5.8E-5	3.1E-4	1.6E-4
11	2.8E-3	1.1E-4	2.7E-5	8.9E-5	4.6E-5	2.3E-4	1.2E-4
12	2.3E-3	8.1E-5	1.9E-5	6.8E-5	3.6E-5	1.7E-4	9.1E-5
13	1.8E-3	5.9E-5	1.4E-5	5.3E-5	2.8E-5	1.3E-4	7.0E-5
14	1.5E-3	4.3E-5	1.0E-5	4.1E-5	2.1E-5	9.4E-5	5.4E-5
15	1.2E-3	3.2E-5	7.2E-6	3.2E-5	1.7E-5	7.0E-5	4.2E-5
16	9.7E-4	2.4E-5	5.3E-6	2.5E-5	1.3E-5	5.3E-5	3.3E-5
17	7.8E-4	1.8E-5	3.9E-6	2.0E-5	9.8E-6	4.0E-5	2.6E-5
18	6.4E-4	1.3E-5	2.9E-6	1.6E-5	7.6E-6	3.0E-5	2.0E-5
19	5.2E-4	1.0E-5	2.1E-6	1.3E-5	5.8E-6	2.3E-5	1.6E-5
20	4.3E-4	7.6E-6	1.6E-6	1.0E-5	4.5E-6	1.7E-5	1.3E-5
21	3.5E-4	5.8E-6	1.2E-6	8.3E-6	3.4E-6	1.3E-5	1.0E-5
22	2.9E-4	4.4E-6	8.9E-7	6.7E-6	2.6E-6	1.0E-5	8.4E-6
23	2.4E-4	3.4E-6	6.7E-7	5.4E-6	2.0E-6	8.0E-6	6.9E-6
24	1.9E-4	2.6E-6	5.1E-7	4.4E-6	1.5E-6	6.3E-6	5.6E-6
25	1.6E-4	2.1E-6	3.9E-7	3.6E-6	1.2E-6	4.9E-6	4.6E-6
26	1.3E-4	1.6E-6	3.0E-7	2.9E-6	9.1E-7	3.9E-6	3.7E-6
27	1.1E-4	1.3E-6	2.3E-7	2.4E-6	7.0E-7	3.1E-6	3.1E-6
28	8.9E-5	9.9E-7	1.8E-7	2.0E-6	5.4E-7	2.5E-6	2.5E-6
29	7.3E-5	7.9E-7	1.4E-7	1.6E-6	4.2E-7	2.0E-6	2.1E-6
30	6.1E-5	6.3E-7	1.1E-7	1.3E-6	3.2E-7	1.6E-6	1.7E-6
31	5.0E-5	5.0E-7	8.7E-8	1.1E-6	2.5E-7	1.3E-6	1.4E-6
32	4.1E-5	4.0E-7	6.9E-8	8.9E-7	1.9E-7	1.1E-6	1.2E-6
33	3.4E-5	3.2E-7	5.5E-8	7.4E-7	1.5E-7	8.6E-7	9.7E-7
34	2.8E-5	2.6E-7	4.4E-8	6.1E-7	1.2E-7	7.0E-7	8.1E-7
35	2.3E-5	2.1E-7	3.5E-8	5.0E-7	9.2E-8	5.7E-7	6.7E-7
36	1.9E-5	1.7E-7	2.8E-8	4.1E-7	7.2E-8	4.7E-7	5.6E-7
37	1.6E-5	1.4E-7	2.3E-8	3.4E-7	5.7E-8	3.8E-7	4.6E-7
38	1.3E-5	1.1E-7	1.8E-8	2.8E-7	4.5E-8	3.2E-7	3.9E-7
39	1.1E-5	9.3E-8	1.5E-8	2.3E-7	3.6E-8	2.6E-7	3.2E-7
40	9.0E-6	7.6E-8	1.2E-8	1.9E-7	2.8E-8	2.2E-7	2.7E-7
41	7.4E-6	6.2E-8	9.9E-9	1.6E-7	2.2E-8	1.8E-7	2.2E-7
42	6.2E-6	5.1E-8	8.0E-9	1.3E-7	1.8E-8	1.5E-7	1.9E-7
43	5.1E-6	4.2E-8	6.6E-9	1.1E-7	1.4E-8	1.2E-7	1.6E-7
44	4.2E-6	3.4E-8	5.4E-9	8.9E-8	1.1E-8	1.0E-7	1.3E-7
45	3.5E-6	2.8E-8	4.4E-9	7.3E-8	9.2E-9	8.4E-8	1.1E-7
46	2.9E-6	2.3E-8	3.6E-9	6.1E-8	7.4E-9	6.9E-8	9.0E-8
47	2.4E-6	1.9E-8	3.0E-9	5.0E-8	6.0E-9	5.8E-8	7.5E-8
48	2.0E-6	1.6E-8	2.4E-9	4.2E-8	4.8E-9	4.8E-8	6.3E-8
49	1.6E-6	1.3E-8	2.0E-9	3.4E-8	3.9E-9	4.0E-8	5.2E-8
50	1.4E-6	1.1E-8	1.7E-9	2.8E-8	3.2E-9	3.3E-8	4.4E-8
51	1.1E-6	8.9E-9	1.4E-9	2.3E-8	2.6E-9	2.7E-8	3.6E-8
52	9.3E-7	7.3E-9	1.1E-9	1.9E-8	2.1E-9	2.3E-8	3.0E-8
53	7.7E-7	6.0E-9	9.3E-10	1.6E-8	1.7E-9	1.9E-8	2.5E-8
54	6.4E-7	5.0E-9	7.6E-10	1.3E-8	1.4E-9	1.6E-8	2.1E-8
55	5.3E-7	4.1E-9	6.3E-10	1.1E-8	1.2E-9	1.3E-8	1.8E-8
56	4.4E-7	3.4E-9	5.2E-10	9.1E-9	9.4E-10	1.1E-8	1.5E-8
57	3.6E-7	2.8E-9	4.3E-10	7.5E-9	7.7E-10	9.1E-9	1.2E-8
58	3.0E-7	2.3E-9	3.5E-10	6.2E-9	6.3E-10	7.6E-9	1.0E-8
59	2.5E-7	1.9E-9	2.9E-10	5.2E-9	5.2E-10	6.3E-9	8.6E-9
60	2.0E-7	1.6E-9	2.4E-10	4.3E-9	4.3E-10	5.2E-9	7.2E-9
61	1.7E-7	1.3E-9	2.0E-10	3.5E-9	3.5E-10	4.4E-9	6.0E-9
62	1.4E-7	1.1E-9	1.7E-10	2.9E-9	2.9E-10	3.6E-9	5.0E-9
63	1.2E-7	9.0E-10	1.4E-10	2.4E-9	2.4E-10	3.0E-9	4.2E-9
64	9.6E-8	7.4E-10	1.1E-10	2.0E-9	2.0E-10	2.5E-9	3.5E-9
65	8.0E-8	6.1E-10	-	1.7E-9	1.6E-10	2.1E-9	2.9E-9
66	6.6E-8	5.1E-10	-	1.4E-9	1.3E-10	1.7E-9	2.4E-9
67	5.5E-8	4.2E-10	-	1.1E-9	1.1E-10	1.5E-9	2.0E-9
68	4.5E-8	3.5E-10	-	9.4E-10	-	1.2E-9	1.7E-9
69	3.7E-8	2.9E-10	-	7.8E-10	-	1.0E-9	1.4E-9
70	3.1E-8	2.4E-10	-	6.4E-10	-	8.4E-10	1.2E-9
71	2.6E-8	2.0E-10	-	5.3E-10	-	7.0E-10	9.9E-10
72	2.1E-8	1.6E-10	-	4.4E-10	-	5.8E-10	8.3E-10
73	1.8E-8	1.3E-10	-	3.6E-10	-	4.9E-10	6.9E-10
74	1.5E-8	1.1E-10	-	3.0E-10	-	4.1E-10	5.8E-10
75	1.2E-8	-	-	2.5E-10	-	3.4E-10	4.8E-10
76	1.0E-8	-	-	2.1E-10	-	2.8E-10	4.0E-10
77	8.3E-9	-	-	1.7E-10	-	2.3E-10	3.4E-10
78	6.8E-9	-	-	1.4E-10	-	2.0E-10	2.8E-10
79	5.7E-9	-	-	1.2E-10	-	1.6E-10	2.3E-10
80	4.7E-9	-	-	-	-	1.4E-10	2.0E-10
81	3.9E-9	-	-	-	-	1.1E-10	1.6E-10
82	3.2E-9	-	-	-	-	-	1.4E-10
83	2.7E-9	-	-	-	-	-	1.1E-10
84	2.2E-9	-	-	-	-	-	-
85	1.8E-9	-	-	-	-	-	-
86	1.5E-9	-	-	-	-	-	-
87	1.3E-9	-	-	-	-	-	-
88	1.0E-9	-	-	-	-	-	-
89	8.6E-10	-	-	-	-	-	-
90	7.1E-10	-	-	-	-	-	-
91	5.9E-10	-	-	-	-	-	-
92	4.9E-10	-	-	-	-	-	-
93	4.0E-10	-	-	-	-	-	-
94	3.3E-10	-	-	-	-	-	-
95	2.8E-10	-	-	-	-	-	-
96	2.3E-10	-	-	-	-	-	-
97	1.9E-10	-	-	-	-	-	-
98	1.6E-10	-	-	-	-	-	-
99	1.3E-10	-	-	-	-	-	-
100	1.1E-10	-	-	-	-	-	-
