Radionuclide	Ca-45
Route of Intake	Inhalation
Material	Aerosols Type S, fA=4E-3
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	8.1E-1	-	-	2.8E-1	7.6E-2	2.7E-5
0.083333	8.0E-1	-	-	3.2E-1	7.2E-2	6.9E-5
0.125	7.9E-1	-	-	3.4E-1	6.9E-2	1.2E-4
0.25	7.6E-1	-	-	4.1E-1	6.5E-2	3.1E-4
0.375	7.4E-1	-	-	4.5E-1	6.4E-2	4.8E-4
0.5	7.2E-1	-	-	4.8E-1	6.3E-2	6.2E-4
0.625	7.0E-1	-	-	5.0E-1	6.3E-2	7.4E-4
0.75	6.7E-1	-	-	5.1E-1	6.2E-2	8.4E-4
0.875	6.4E-1	-	-	5.0E-1	6.2E-2	9.2E-4
1	6.1E-1	1.9E-4	8.5E-2	4.9E-1	6.2E-2	9.9E-4
1.125	5.8E-1	-	-	4.7E-1	6.1E-2	1.0E-3
1.25	5.4E-1	-	-	4.4E-1	6.1E-2	1.1E-3
1.375	5.1E-1	-	-	4.1E-1	6.1E-2	1.1E-3
1.5	4.7E-1	-	-	3.8E-1	6.1E-2	1.2E-3
1.625	4.3E-1	-	-	3.5E-1	6.0E-2	1.2E-3
1.75	4.0E-1	-	-	3.2E-1	6.0E-2	1.2E-3
1.875	3.6E-1	-	-	2.9E-1	6.0E-2	1.2E-3
2	3.3E-1	1.4E-4	2.6E-1	2.6E-1	6.0E-2	1.2E-3
2.25	2.7E-1	-	-	2.1E-1	5.9E-2	1.2E-3
2.5	2.2E-1	-	-	1.6E-1	5.9E-2	1.2E-3
2.75	1.8E-1	-	-	1.2E-1	5.8E-2	1.2E-3
3	1.5E-1	9.4E-5	1.7E-1	9.1E-2	5.8E-2	1.2E-3
3.25	1.3E-1	-	-	6.7E-2	5.8E-2	1.2E-3
3.5	1.1E-1	-	-	4.9E-2	5.7E-2	1.2E-3
3.75	9.6E-2	-	-	3.6E-2	5.7E-2	1.2E-3
4	8.6E-2	7.3E-5	6.6E-2	2.6E-2	5.7E-2	1.2E-3
4.25	7.8E-2	-	-	1.9E-2	5.6E-2	1.2E-3
4.5	7.3E-2	-	-	1.4E-2	5.6E-2	1.2E-3
4.75	6.9E-2	-	-	1.0E-2	5.6E-2	1.1E-3
5	6.6E-2	6.1E-5	2.0E-2	7.6E-3	5.5E-2	1.1E-3
5.5	6.2E-2	-	-	4.4E-3	5.5E-2	1.1E-3
6	6.0E-2	5.3E-5	5.6E-3	2.8E-3	5.4E-2	1.1E-3
6.5	5.9E-2	-	-	2.0E-3	5.4E-2	1.1E-3
7	5.8E-2	4.7E-5	1.9E-3	1.6E-3	5.3E-2	1.1E-3
7.5	5.7E-2	-	-	1.3E-3	5.3E-2	1.1E-3
8	5.6E-2	4.2E-5	9.9E-4	1.2E-3	5.3E-2	1.1E-3
8.5	5.6E-2	-	-	1.1E-3	5.2E-2	1.1E-3
9	5.5E-2	3.8E-5	7.0E-4	9.7E-4	5.2E-2	1.1E-3
9.5	5.5E-2	-	-	8.9E-4	5.2E-2	1.1E-3
10	5.5E-2	3.4E-5	5.7E-4	8.2E-4	5.1E-2	1.1E-3
11	5.4E-2	3.1E-5	4.8E-4	7.1E-4	5.1E-2	1.1E-3
12	5.3E-2	2.9E-5	4.1E-4	6.1E-4	5.0E-2	1.1E-3
13	5.3E-2	2.7E-5	3.6E-4	5.4E-4	5.0E-2	1.1E-3
14	5.2E-2	2.5E-5	3.1E-4	4.7E-4	4.9E-2	1.1E-3
15	5.2E-2	2.3E-5	2.7E-4	4.2E-4	4.9E-2	1.1E-3
16	5.1E-2	2.1E-5	2.4E-4	3.7E-4	4.9E-2	1.1E-3
17	5.1E-2	2.0E-5	2.1E-4	3.4E-4	4.8E-2	1.1E-3
18	5.0E-2	1.9E-5	1.9E-4	3.1E-4	4.8E-2	1.1E-3
19	5.0E-2	1.7E-5	1.8E-4	2.8E-4	4.7E-2	1.1E-3
20	4.9E-2	1.6E-5	1.6E-4	2.6E-4	4.7E-2	1.1E-3
21	4.9E-2	1.5E-5	1.5E-4	2.5E-4	4.7E-2	1.1E-3
22	4.9E-2	1.4E-5	1.4E-4	2.3E-4	4.6E-2	1.1E-3
23	4.8E-2	1.3E-5	1.3E-4	2.2E-4	4.6E-2	1.1E-3
24	4.8E-2	1.3E-5	1.3E-4	2.1E-4	4.6E-2	1.1E-3
25	4.8E-2	1.2E-5	1.2E-4	2.0E-4	4.6E-2	1.1E-3
26	4.7E-2	1.1E-5	1.1E-4	1.9E-4	4.5E-2	1.1E-3
27	4.7E-2	1.1E-5	1.1E-4	1.9E-4	4.5E-2	1.1E-3
28	4.7E-2	1.0E-5	1.1E-4	1.8E-4	4.5E-2	1.1E-3
29	4.6E-2	9.5E-6	1.0E-4	1.8E-4	4.4E-2	1.1E-3
30	4.6E-2	8.9E-6	1.0E-4	1.7E-4	4.4E-2	1.1E-3
31	4.6E-2	8.5E-6	9.8E-5	1.7E-4	4.4E-2	1.1E-3
32	4.5E-2	8.0E-6	9.6E-5	1.7E-4	4.4E-2	1.1E-3
33	4.5E-2	7.6E-6	9.4E-5	1.6E-4	4.3E-2	1.1E-3
34	4.5E-2	7.2E-6	9.3E-5	1.6E-4	4.3E-2	1.1E-3
35	4.5E-2	6.9E-6	9.1E-5	1.6E-4	4.3E-2	1.1E-3
36	4.4E-2	6.5E-6	9.0E-5	1.6E-4	4.2E-2	1.1E-3
37	4.4E-2	6.2E-6	8.8E-5	1.5E-4	4.2E-2	1.1E-3
38	4.4E-2	5.9E-6	8.7E-5	1.5E-4	4.2E-2	1.1E-3
39	4.3E-2	5.7E-6	8.6E-5	1.5E-4	4.2E-2	1.1E-3
40	4.3E-2	5.4E-6	8.5E-5	1.5E-4	4.1E-2	1.1E-3
41	4.3E-2	5.2E-6	8.4E-5	1.5E-4	4.1E-2	1.1E-3
42	4.3E-2	5.0E-6	8.3E-5	1.4E-4	4.1E-2	1.1E-3
43	4.2E-2	4.8E-6	8.2E-5	1.4E-4	4.1E-2	1.1E-3
44	4.2E-2	4.6E-6	8.2E-5	1.4E-4	4.0E-2	1.1E-3
45	4.2E-2	4.4E-6	8.1E-5	1.4E-4	4.0E-2	1.1E-3
46	4.2E-2	4.2E-6	8.0E-5	1.4E-4	4.0E-2	1.1E-3
47	4.1E-2	4.1E-6	7.9E-5	1.4E-4	4.0E-2	1.0E-3
48	4.1E-2	4.0E-6	7.9E-5	1.4E-4	3.9E-2	1.0E-3
49	4.1E-2	3.8E-6	7.8E-5	1.3E-4	3.9E-2	1.0E-3
50	4.1E-2	3.7E-6	7.7E-5	1.3E-4	3.9E-2	1.0E-3
51	4.0E-2	3.6E-6	7.7E-5	1.3E-4	3.9E-2	1.0E-3
52	4.0E-2	3.5E-6	7.6E-5	1.3E-4	3.8E-2	1.0E-3
53	4.0E-2	3.4E-6	7.5E-5	1.3E-4	3.8E-2	1.0E-3
54	4.0E-2	3.3E-6	7.5E-5	1.3E-4	3.8E-2	1.0E-3
55	3.9E-2	3.2E-6	7.4E-5	1.3E-4	3.8E-2	1.0E-3
56	3.9E-2	3.1E-6	7.3E-5	1.3E-4	3.7E-2	1.0E-3
57	3.9E-2	3.0E-6	7.3E-5	1.3E-4	3.7E-2	1.0E-3
58	3.9E-2	2.9E-6	7.2E-5	1.2E-4	3.7E-2	1.0E-3
59	3.8E-2	2.9E-6	7.2E-5	1.2E-4	3.7E-2	1.0E-3
60	3.8E-2	2.8E-6	7.1E-5	1.2E-4	3.6E-2	1.0E-3
61	3.8E-2	2.8E-6	7.1E-5	1.2E-4	3.6E-2	1.0E-3
62	3.8E-2	2.7E-6	7.0E-5	1.2E-4	3.6E-2	9.9E-4
63	3.7E-2	2.6E-6	6.9E-5	1.2E-4	3.6E-2	9.9E-4
64	3.7E-2	2.6E-6	6.9E-5	1.2E-4	3.6E-2	9.9E-4
65	3.7E-2	2.5E-6	6.8E-5	1.2E-4	3.5E-2	9.8E-4
66	3.7E-2	2.5E-6	6.8E-5	1.2E-4	3.5E-2	9.8E-4
67	3.6E-2	2.4E-6	6.7E-5	1.2E-4	3.5E-2	9.8E-4
68	3.6E-2	2.4E-6	6.7E-5	1.2E-4	3.5E-2	9.7E-4
69	3.6E-2	2.4E-6	6.6E-5	1.1E-4	3.4E-2	9.7E-4
70	3.6E-2	2.3E-6	6.6E-5	1.1E-4	3.4E-2	9.6E-4
71	3.6E-2	2.3E-6	6.5E-5	1.1E-4	3.4E-2	9.6E-4
72	3.5E-2	2.3E-6	6.5E-5	1.1E-4	3.4E-2	9.6E-4
73	3.5E-2	2.2E-6	6.4E-5	1.1E-4	3.4E-2	9.5E-4
74	3.5E-2	2.2E-6	6.4E-5	1.1E-4	3.3E-2	9.5E-4
75	3.5E-2	2.2E-6	6.3E-5	1.1E-4	3.3E-2	9.5E-4
76	3.4E-2	2.1E-6	6.3E-5	1.1E-4	3.3E-2	9.4E-4
77	3.4E-2	2.1E-6	6.2E-5	1.1E-4	3.3E-2	9.4E-4
78	3.4E-2	2.1E-6	6.2E-5	1.1E-4	3.3E-2	9.4E-4
79	3.4E-2	2.1E-6	6.2E-5	1.1E-4	3.2E-2	9.3E-4
80	3.4E-2	2.0E-6	6.1E-5	1.1E-4	3.2E-2	9.3E-4
81	3.3E-2	2.0E-6	6.1E-5	1.0E-4	3.2E-2	9.2E-4
82	3.3E-2	2.0E-6	6.0E-5	1.0E-4	3.2E-2	9.2E-4
83	3.3E-2	2.0E-6	6.0E-5	1.0E-4	3.2E-2	9.2E-4
84	3.3E-2	2.0E-6	5.9E-5	1.0E-4	3.1E-2	9.1E-4
85	3.3E-2	1.9E-6	5.9E-5	1.0E-4	3.1E-2	9.1E-4
86	3.2E-2	1.9E-6	5.8E-5	1.0E-4	3.1E-2	9.1E-4
87	3.2E-2	1.9E-6	5.8E-5	1.0E-4	3.1E-2	9.0E-4
88	3.2E-2	1.9E-6	5.8E-5	9.9E-5	3.1E-2	9.0E-4
89	3.2E-2	1.9E-6	5.7E-5	9.8E-5	3.0E-2	9.0E-4
90	3.2E-2	1.8E-6	5.7E-5	9.8E-5	3.0E-2	8.9E-4
91	3.1E-2	1.8E-6	5.6E-5	9.7E-5	3.0E-2	8.9E-4
92	3.1E-2	1.8E-6	5.6E-5	9.6E-5	3.0E-2	8.9E-4
93	3.1E-2	1.8E-6	5.5E-5	9.5E-5	3.0E-2	8.8E-4
94	3.1E-2	1.8E-6	5.5E-5	9.5E-5	3.0E-2	8.8E-4
95	3.1E-2	1.8E-6	5.5E-5	9.4E-5	2.9E-2	8.8E-4
96	3.1E-2	1.7E-6	5.4E-5	9.3E-5	2.9E-2	8.7E-4
97	3.0E-2	1.7E-6	5.4E-5	9.3E-5	2.9E-2	8.7E-4
98	3.0E-2	1.7E-6	5.3E-5	9.2E-5	2.9E-2	8.6E-4
99	3.0E-2	1.7E-6	5.3E-5	9.1E-5	2.9E-2	8.6E-4
100	3.0E-2	1.7E-6	5.3E-5	9.1E-5	2.8E-2	8.6E-4
110	2.8E-2	1.6E-6	4.9E-5	8.4E-5	2.7E-2	8.2E-4
120	2.6E-2	1.5E-6	4.5E-5	7.8E-5	2.5E-2	7.9E-4
130	2.5E-2	1.4E-6	4.2E-5	7.3E-5	2.4E-2	7.6E-4
140	2.3E-2	1.3E-6	3.9E-5	6.8E-5	2.2E-2	7.3E-4
150	2.2E-2	1.2E-6	3.6E-5	6.3E-5	2.1E-2	7.0E-4
160	2.1E-2	1.1E-6	3.4E-5	5.8E-5	2.0E-2	6.8E-4
170	2.0E-2	1.1E-6	3.1E-5	5.4E-5	1.9E-2	6.5E-4
