Radionuclide	Ca-45
Route of Intake	Inhalation
Material	Aerosols Type F, Calcium chloride, fA=0.4
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.6E-1	-	-	1.5E-1	1.1E-2	1.7E-2
0.083333	6.5E-1	-	-	1.5E-1	8.2E-3	2.6E-2
0.125	6.4E-1	-	-	1.5E-1	7.5E-3	3.4E-2
0.25	6.1E-1	-	-	1.6E-1	6.5E-3	5.4E-2
0.375	5.9E-1	-	-	1.7E-1	6.0E-3	6.9E-2
0.5	5.7E-1	-	-	1.7E-1	5.7E-3	8.1E-2
0.625	5.6E-1	-	-	1.8E-1	5.4E-3	9.2E-2
0.75	5.4E-1	-	-	1.8E-1	5.2E-3	1.0E-1
0.875	5.2E-1	-	-	1.7E-1	5.0E-3	1.1E-1
1	5.1E-1	2.3E-2	3.2E-2	1.7E-1	4.7E-3	1.1E-1
1.125	4.9E-1	-	-	1.6E-1	4.5E-3	1.2E-1
1.25	4.7E-1	-	-	1.5E-1	4.3E-3	1.2E-1
1.375	4.6E-1	-	-	1.4E-1	4.1E-3	1.3E-1
1.5	4.4E-1	-	-	1.3E-1	4.0E-3	1.3E-1
1.625	4.3E-1	-	-	1.2E-1	3.8E-3	1.3E-1
1.75	4.1E-1	-	-	1.1E-1	3.7E-3	1.3E-1
1.875	4.0E-1	-	-	1.0E-1	3.6E-3	1.3E-1
2	3.9E-1	1.4E-2	9.1E-2	9.4E-2	3.5E-3	1.3E-1
2.25	3.6E-1	-	-	7.7E-2	3.3E-3	1.3E-1
2.5	3.4E-1	-	-	6.2E-2	3.1E-3	1.3E-1
2.75	3.3E-1	-	-	5.0E-2	2.9E-3	1.3E-1
3	3.1E-1	9.6E-3	6.0E-2	4.1E-2	2.8E-3	1.3E-1
3.25	3.0E-1	-	-	3.3E-2	2.7E-3	1.3E-1
3.5	2.9E-1	-	-	2.7E-2	2.6E-3	1.3E-1
3.75	2.8E-1	-	-	2.3E-2	2.5E-3	1.3E-1
4	2.8E-1	7.6E-3	2.6E-2	2.0E-2	2.5E-3	1.2E-1
4.25	2.7E-1	-	-	1.7E-2	2.4E-3	1.2E-1
4.5	2.7E-1	-	-	1.5E-2	2.3E-3	1.2E-1
4.75	2.6E-1	-	-	1.3E-2	2.3E-3	1.2E-1
5	2.6E-1	6.3E-3	1.2E-2	1.2E-2	2.2E-3	1.2E-1
5.5	2.5E-1	-	-	1.1E-2	2.1E-3	1.2E-1
6	2.4E-1	5.5E-3	6.5E-3	9.7E-3	2.0E-3	1.2E-1
6.5	2.4E-1	-	-	9.0E-3	1.9E-3	1.2E-1
7	2.3E-1	4.8E-3	4.7E-3	8.4E-3	1.8E-3	1.1E-1
7.5	2.3E-1	-	-	7.9E-3	1.8E-3	1.1E-1
8	2.3E-1	4.3E-3	3.9E-3	7.5E-3	1.7E-3	1.1E-1
8.5	2.2E-1	-	-	7.1E-3	1.6E-3	1.1E-1
9	2.2E-1	3.8E-3	3.4E-3	6.8E-3	1.6E-3	1.1E-1
9.5	2.1E-1	-	-	6.4E-3	1.5E-3	1.1E-1
10	2.1E-1	3.5E-3	3.0E-3	6.2E-3	1.4E-3	1.1E-1
11	2.0E-1	3.2E-3	2.7E-3	5.6E-3	1.3E-3	1.1E-1
12	2.0E-1	2.9E-3	2.5E-3	5.2E-3	1.2E-3	1.1E-1
13	1.9E-1	2.7E-3	2.2E-3	4.8E-3	1.1E-3	1.1E-1
14	1.9E-1	2.4E-3	2.1E-3	4.4E-3	1.1E-3	1.1E-1
15	1.8E-1	2.3E-3	1.9E-3	4.1E-3	9.8E-4	1.1E-1
16	1.8E-1	2.1E-3	1.7E-3	3.8E-3	9.1E-4	1.1E-1
17	1.7E-1	1.9E-3	1.6E-3	3.5E-3	8.4E-4	1.1E-1
18	1.7E-1	1.8E-3	1.5E-3	3.2E-3	7.8E-4	1.1E-1
19	1.6E-1	1.7E-3	1.4E-3	3.0E-3	7.3E-4	1.1E-1
20	1.6E-1	1.6E-3	1.3E-3	2.8E-3	6.8E-4	1.1E-1
21	1.6E-1	1.4E-3	1.2E-3	2.6E-3	6.3E-4	1.1E-1
22	1.5E-1	1.3E-3	1.1E-3	2.4E-3	5.9E-4	1.1E-1
23	1.5E-1	1.3E-3	1.0E-3	2.3E-3	5.5E-4	1.1E-1
24	1.5E-1	1.2E-3	9.6E-4	2.1E-3	5.1E-4	1.1E-1
25	1.5E-1	1.1E-3	9.0E-4	2.0E-3	4.7E-4	1.1E-1
26	1.4E-1	1.0E-3	8.4E-4	1.8E-3	4.4E-4	1.1E-1
27	1.4E-1	9.4E-4	7.8E-4	1.7E-3	4.1E-4	1.1E-1
28	1.4E-1	8.8E-4	7.3E-4	1.6E-3	3.8E-4	1.1E-1
29	1.4E-1	8.2E-4	6.8E-4	1.5E-3	3.6E-4	1.1E-1
30	1.3E-1	7.7E-4	6.3E-4	1.4E-3	3.3E-4	1.1E-1
31	1.3E-1	7.2E-4	5.9E-4	1.3E-3	3.1E-4	1.1E-1
32	1.3E-1	6.7E-4	5.5E-4	1.2E-3	2.9E-4	1.1E-1
33	1.3E-1	6.3E-4	5.2E-4	1.1E-3	2.7E-4	1.1E-1
34	1.3E-1	5.9E-4	4.8E-4	1.1E-3	2.6E-4	1.1E-1
35	1.3E-1	5.5E-4	4.5E-4	9.9E-4	2.4E-4	1.1E-1
36	1.2E-1	5.2E-4	4.2E-4	9.3E-4	2.2E-4	1.1E-1
37	1.2E-1	4.9E-4	4.0E-4	8.7E-4	2.1E-4	1.1E-1
38	1.2E-1	4.6E-4	3.7E-4	8.2E-4	2.0E-4	1.1E-1
39	1.2E-1	4.3E-4	3.5E-4	7.7E-4	1.8E-4	1.1E-1
40	1.2E-1	4.0E-4	3.3E-4	7.2E-4	1.7E-4	1.1E-1
41	1.2E-1	3.8E-4	3.1E-4	6.8E-4	1.6E-4	1.1E-1
42	1.2E-1	3.6E-4	2.9E-4	6.3E-4	1.5E-4	1.1E-1
43	1.2E-1	3.4E-4	2.7E-4	6.0E-4	1.4E-4	1.1E-1
44	1.1E-1	3.2E-4	2.6E-4	5.6E-4	1.4E-4	1.1E-1
45	1.1E-1	3.0E-4	2.4E-4	5.3E-4	1.3E-4	1.0E-1
46	1.1E-1	2.8E-4	2.3E-4	5.0E-4	1.2E-4	1.0E-1
47	1.1E-1	2.7E-4	2.2E-4	4.7E-4	1.1E-4	1.0E-1
48	1.1E-1	2.5E-4	2.0E-4	4.5E-4	1.1E-4	1.0E-1
49	1.1E-1	2.4E-4	1.9E-4	4.2E-4	1.0E-4	1.0E-1
50	1.1E-1	2.3E-4	1.8E-4	4.0E-4	9.6E-5	1.0E-1
51	1.1E-1	2.2E-4	1.7E-4	3.8E-4	9.1E-5	1.0E-1
52	1.1E-1	2.0E-4	1.6E-4	3.6E-4	8.6E-5	1.0E-1
53	1.1E-1	1.9E-4	1.6E-4	3.4E-4	8.2E-5	1.0E-1
54	1.1E-1	1.9E-4	1.5E-4	3.2E-4	7.8E-5	1.0E-1
55	1.0E-1	1.8E-4	1.4E-4	3.1E-4	7.4E-5	1.0E-1
56	1.0E-1	1.7E-4	1.3E-4	2.9E-4	7.0E-5	9.9E-2
57	1.0E-1	1.6E-4	1.3E-4	2.8E-4	6.7E-5	9.9E-2
58	1.0E-1	1.5E-4	1.2E-4	2.7E-4	6.4E-5	9.8E-2
59	1.0E-1	1.5E-4	1.2E-4	2.6E-4	6.1E-5	9.8E-2
60	1.0E-1	1.4E-4	1.1E-4	2.5E-4	5.9E-5	9.7E-2
61	1.0E-1	1.4E-4	1.1E-4	2.4E-4	5.6E-5	9.7E-2
62	1.0E-1	1.3E-4	1.0E-4	2.3E-4	5.4E-5	9.6E-2
63	9.9E-2	1.3E-4	9.9E-5	2.2E-4	5.2E-5	9.6E-2
64	9.9E-2	1.2E-4	9.5E-5	2.1E-4	5.0E-5	9.5E-2
65	9.8E-2	1.2E-4	9.1E-5	2.0E-4	4.8E-5	9.5E-2
66	9.7E-2	1.1E-4	8.8E-5	1.9E-4	4.6E-5	9.4E-2
67	9.7E-2	1.1E-4	8.5E-5	1.9E-4	4.4E-5	9.4E-2
68	9.6E-2	1.0E-4	8.2E-5	1.8E-4	4.3E-5	9.3E-2
69	9.6E-2	1.0E-4	7.9E-5	1.7E-4	4.1E-5	9.3E-2
70	9.5E-2	9.8E-5	7.6E-5	1.7E-4	4.0E-5	9.2E-2
71	9.5E-2	9.5E-5	7.4E-5	1.6E-4	3.9E-5	9.2E-2
72	9.4E-2	9.2E-5	7.2E-5	1.6E-4	3.7E-5	9.1E-2
73	9.3E-2	9.0E-5	7.0E-5	1.5E-4	3.6E-5	9.1E-2
74	9.3E-2	8.7E-5	6.8E-5	1.5E-4	3.5E-5	9.1E-2
75	9.2E-2	8.5E-5	6.6E-5	1.4E-4	3.4E-5	9.0E-2
76	9.2E-2	8.3E-5	6.4E-5	1.4E-4	3.3E-5	9.0E-2
77	9.1E-2	8.1E-5	6.2E-5	1.4E-4	3.2E-5	8.9E-2
78	9.1E-2	7.9E-5	6.1E-5	1.3E-4	3.2E-5	8.9E-2
79	9.0E-2	7.7E-5	5.9E-5	1.3E-4	3.1E-5	8.8E-2
80	9.0E-2	7.5E-5	5.8E-5	1.3E-4	3.0E-5	8.8E-2
81	8.9E-2	7.3E-5	5.6E-5	1.2E-4	2.9E-5	8.7E-2
82	8.9E-2	7.2E-5	5.5E-5	1.2E-4	2.9E-5	8.7E-2
83	8.8E-2	7.0E-5	5.4E-5	1.2E-4	2.8E-5	8.6E-2
84	8.8E-2	6.9E-5	5.3E-5	1.2E-4	2.8E-5	8.6E-2
85	8.7E-2	6.8E-5	5.2E-5	1.1E-4	2.7E-5	8.5E-2
86	8.7E-2	6.6E-5	5.1E-5	1.1E-4	2.6E-5	8.5E-2
87	8.6E-2	6.5E-5	5.0E-5	1.1E-4	2.6E-5	8.5E-2
88	8.6E-2	6.4E-5	4.9E-5	1.1E-4	2.5E-5	8.4E-2
89	8.5E-2	6.3E-5	4.8E-5	1.1E-4	2.5E-5	8.4E-2
90	8.5E-2	6.2E-5	4.7E-5	1.0E-4	2.5E-5	8.3E-2
91	8.4E-2	6.1E-5	4.6E-5	1.0E-4	2.4E-5	8.3E-2
92	8.4E-2	6.0E-5	4.6E-5	1.0E-4	2.4E-5	8.2E-2
93	8.3E-2	5.9E-5	4.5E-5	9.9E-5	2.3E-5	8.2E-2
94	8.3E-2	5.8E-5	4.4E-5	9.7E-5	2.3E-5	8.1E-2
95	8.2E-2	5.7E-5	4.3E-5	9.6E-5	2.3E-5	8.1E-2
96	8.2E-2	5.6E-5	4.3E-5	9.4E-5	2.2E-5	8.1E-2
97	8.2E-2	5.5E-5	4.2E-5	9.3E-5	2.2E-5	8.0E-2
98	8.1E-2	5.5E-5	4.2E-5	9.2E-5	2.2E-5	8.0E-2
99	8.1E-2	5.4E-5	4.1E-5	9.0E-5	2.1E-5	7.9E-2
100	8.0E-2	5.3E-5	4.0E-5	8.9E-5	2.1E-5	7.9E-2
110	7.6E-2	4.7E-5	3.6E-5	7.9E-5	1.9E-5	7.5E-2
120	7.2E-2	4.2E-5	3.2E-5	7.1E-5	1.7E-5	7.1E-2
130	6.8E-2	3.9E-5	2.9E-5	6.4E-5	1.5E-5	6.7E-2
140	6.5E-2	3.5E-5	2.7E-5	5.9E-5	1.4E-5	6.4E-2
150	6.2E-2	3.2E-5	2.4E-5	5.4E-5	1.3E-5	6.1E-2
160	5.9E-2	2.9E-5	2.2E-5	4.9E-5	1.2E-5	5.8E-2
170	5.6E-2	2.7E-5	2.0E-5	4.5E-5	1.1E-5	5.5E-2
180	5.3E-2	2.5E-5	1.9E-5	4.2E-5	9.9E-6	5.2E-2
190	5.0E-2	2.3E-5	1.7E-5	3.8E-5	9.1E-6	5.0E-2
200	4.8E-2	2.1E-5	1.6E-5	3.5E-5	8.4E-6	4.7E-2
210	4.5E-2	1.9E-5	1.4E-5	3.2E-5	7.7E-6	4.5E-2
220	4.3E-2	1.8E-5	1.3E-5	3.0E-5	7.1E-6	4.3E-2
230	4.1E-2	1.6E-5	1.2E-5	2.7E-5	6.6E-6	4.1E-2
240	3.9E-2	1.5E-5	1.1E-5	2.5E-5	6.1E-6	3.9E-2
250	3.7E-2	1.4E-5	1.0E-5	2.3E-5	5.6E-6	3.7E-2
260	3.5E-2	1.3E-5	9.5E-6	2.1E-5	5.2E-6	3.5E-2
270	3.4E-2	1.2E-5	8.8E-6	2.0E-5	4.8E-6	3.3E-2
280	3.2E-2	1.1E-5	8.1E-6	1.8E-5	4.4E-6	3.2E-2
290	3.1E-2	9.9E-6	7.5E-6	1.7E-5	4.1E-6	3.0E-2
300	2.9E-2	9.1E-6	6.9E-6	1.6E-5	3.8E-6	2.9E-2
310	2.8E-2	8.4E-6	6.4E-6	1.5E-5	3.5E-6	2.8E-2
320	2.7E-2	7.8E-6	5.9E-6	1.3E-5	3.3E-6	2.6E-2
330	2.5E-2	7.2E-6	5.4E-6	1.2E-5	3.0E-6	2.5E-2
340	2.4E-2	6.7E-6	5.0E-6	1.2E-5	2.8E-6	2.4E-2
350	2.3E-2	6.2E-6	4.7E-6	1.1E-5	2.6E-6	2.3E-2
360	2.2E-2	5.7E-6	4.3E-6	1.0E-5	2.5E-6	2.2E-2
365	2.1E-2	5.5E-6	4.2E-6	9.6E-6	2.4E-6	2.1E-2
370	2.1E-2	5.3E-6	4.0E-6	9.3E-6	2.3E-6	2.1E-2
380	2.0E-2	5.0E-6	3.7E-6	8.7E-6	2.1E-6	2.0E-2
390	1.9E-2	4.6E-6	3.5E-6	8.1E-6	2.0E-6	1.9E-2
400	1.8E-2	4.3E-6	3.2E-6	7.5E-6	1.9E-6	1.8E-2
410	1.7E-2	4.0E-6	3.0E-6	7.0E-6	1.7E-6	1.7E-2
420	1.7E-2	3.7E-6	2.8E-6	6.5E-6	1.6E-6	1.6E-2
430	1.6E-2	3.5E-6	2.6E-6	6.1E-6	1.5E-6	1.6E-2
440	1.5E-2	3.2E-6	2.4E-6	5.7E-6	1.4E-6	1.5E-2
450	1.4E-2	3.0E-6	2.3E-6	5.3E-6	1.3E-6	1.4E-2
460	1.4E-2	2.8E-6	2.1E-6	5.0E-6	1.2E-6	1.4E-2
470	1.3E-2	2.6E-6	2.0E-6	4.7E-6	1.2E-6	1.3E-2
480	1.3E-2	2.5E-6	1.8E-6	4.4E-6	1.1E-6	1.2E-2
490	1.2E-2	2.3E-6	1.7E-6	4.1E-6	1.0E-6	1.2E-2
500	1.1E-2	2.2E-6	1.6E-6	3.8E-6	9.6E-7	1.1E-2
510	1.1E-2	2.0E-6	1.5E-6	3.6E-6	9.1E-7	1.1E-2
520	1.0E-2	1.9E-6	1.4E-6	3.4E-6	8.5E-7	1.0E-2
530	1.0E-2	1.8E-6	1.3E-6	3.2E-6	8.0E-7	9.9E-3
540	9.5E-3	1.7E-6	1.3E-6	3.0E-6	7.6E-7	9.5E-3
550	9.1E-3	1.6E-6	1.2E-6	2.8E-6	7.1E-7	9.1E-3
560	8.7E-3	1.5E-6	1.1E-6	2.7E-6	6.7E-7	8.7E-3
570	8.3E-3	1.4E-6	1.0E-6	2.5E-6	6.3E-7	8.3E-3
580	8.0E-3	1.3E-6	9.8E-7	2.4E-6	6.0E-7	7.9E-3
590	7.6E-3	1.2E-6	9.2E-7	2.2E-6	5.6E-7	7.6E-3
600	7.3E-3	1.2E-6	8.7E-7	2.1E-6	5.3E-7	7.2E-3
610	6.9E-3	1.1E-6	8.2E-7	2.0E-6	5.0E-7	6.9E-3
