Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	9.8E-2	1.3E-2	8.1E-3
0.083333	1.9E-2	1.5E-3	5.7E-4
0.125	3.6E-3	2.1E-4	5.7E-5
0.25	2.6E-5	1.0E-6	2.9E-7
0.375	1.9E-7	6.6E-9	2.2E-9
0.5	1.3E-9	-	-
