Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.3E-1	2.1E-2	1.5E-3
0.083333	2.5E-2	2.4E-3	2.0E-4
0.125	4.7E-3	3.2E-4	3.7E-5
0.25	3.3E-5	1.5E-6	3.1E-7
0.375	2.4E-7	9.5E-9	2.5E-9
0.5	1.7E-9	-	-
