Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.2E-1	7.0E-3	9.9E-2
0.083333	2.3E-2	1.6E-3	1.9E-2
0.125	4.5E-3	3.4E-4	3.6E-3
0.25	3.3E-5	3.0E-6	2.5E-5
0.375	2.4E-7	2.4E-8	1.8E-7
0.5	1.8E-9	1.9E-10	1.3E-9
