Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.9E-1	2.8E-2	1.0E-2
0.083333	3.6E-2	3.3E-3	7.2E-4
0.125	7.0E-3	4.4E-4	8.3E-5
0.25	5.0E-5	2.0E-6	5.2E-7
0.375	3.6E-7	1.3E-8	4.1E-9
0.5	2.6E-9	-	-
