Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.8E-1	1.9E-2	2.6E-2
0.083333	3.5E-2	2.3E-3	1.7E-3
0.125	6.8E-3	3.3E-4	1.5E-4
0.25	4.9E-5	1.6E-6	6.2E-7
0.375	3.5E-7	1.1E-8	4.6E-9
0.5	2.5E-9	-	-
