Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.5E-1	2.4E-2	3.0E-3
0.083333	2.8E-2	2.7E-3	3.1E-4
0.125	5.5E-3	3.7E-4	4.8E-5
0.25	3.9E-5	1.7E-6	3.6E-7
0.375	2.8E-7	1.1E-8	3.0E-9
0.5	2.0E-9	-	-
