Radionuclide	Br-74
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.7E-1	8.8E-3	4.0E-2
0.083333	3.3E-2	1.3E-3	2.6E-3
0.125	6.4E-3	2.0E-4	2.1E-4
0.25	4.6E-5	1.2E-6	6.9E-7
0.375	3.4E-7	8.5E-9	5.0E-9
0.5	2.4E-9	-	-
