Radionuclide	As-69
Route of Intake	Ingestion
Material	Water insoluble compounds and arsenic in soil, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	6.5E-2	6.3E-2	1.3E-4	1.7E-4
0.083333	4.2E-3	3.9E-3	2.2E-5	2.8E-5
0.125	2.7E-4	2.4E-4	2.2E-6	2.8E-6
0.25	7.4E-8	5.9E-8	9.9E-10	1.2E-9
