Radionuclide	Ba-128
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.9E-1	-	-	4.2E-2	1.8E-1	4.6E-5
0.083333	2.9E-1	-	-	4.8E-2	1.8E-1	1.0E-4
0.125	2.8E-1	-	-	5.2E-2	1.7E-1	1.5E-4
0.25	2.7E-1	-	-	6.1E-2	1.7E-1	2.8E-4
0.375	2.6E-1	-	-	6.6E-2	1.6E-1	3.6E-4
0.5	2.4E-1	-	-	6.9E-2	1.5E-1	4.1E-4
0.625	2.3E-1	-	-	6.9E-2	1.5E-1	4.4E-4
0.75	2.2E-1	-	-	6.8E-2	1.4E-1	4.5E-4
0.875	2.1E-1	-	-	6.5E-2	1.4E-1	4.5E-4
1	2.0E-1	7.5E-5	1.0E-2	6.2E-2	1.3E-1	4.4E-4
1.125	1.9E-1	-	-	5.7E-2	1.2E-1	4.2E-4
1.25	1.8E-1	-	-	5.3E-2	1.2E-1	4.1E-4
1.375	1.7E-1	-	-	4.8E-2	1.2E-1	3.9E-4
1.5	1.6E-1	-	-	4.4E-2	1.1E-1	3.7E-4
1.625	1.5E-1	-	-	3.9E-2	1.1E-1	3.5E-4
1.75	1.4E-1	-	-	3.5E-2	1.0E-1	3.3E-4
1.875	1.3E-1	-	-	3.1E-2	9.9E-2	3.1E-4
2	1.2E-1	1.8E-5	2.5E-2	2.7E-2	9.5E-2	3.0E-4
2.25	1.1E-1	-	-	2.1E-2	8.8E-2	2.7E-4
2.5	9.8E-2	-	-	1.6E-2	8.1E-2	2.4E-4
2.75	8.8E-2	-	-	1.2E-2	7.5E-2	2.1E-4
3	7.9E-2	7.4E-6	1.3E-2	9.0E-3	7.0E-2	1.9E-4
3.25	7.2E-2	-	-	6.9E-3	6.5E-2	1.7E-4
3.5	6.5E-2	-	-	5.3E-3	6.0E-2	1.5E-4
3.75	6.0E-2	-	-	4.1E-3	5.5E-2	1.4E-4
4	5.5E-2	3.9E-6	4.6E-3	3.2E-3	5.1E-2	1.2E-4
4.25	5.0E-2	-	-	2.6E-3	4.8E-2	1.1E-4
4.5	4.6E-2	-	-	2.1E-3	4.4E-2	1.0E-4
4.75	4.3E-2	-	-	1.8E-3	4.1E-2	9.3E-5
5	4.0E-2	2.2E-6	1.6E-3	1.5E-3	3.8E-2	8.4E-5
5.5	3.4E-2	-	-	1.1E-3	3.3E-2	7.0E-5
6	2.9E-2	1.2E-6	7.1E-4	8.4E-4	2.8E-2	5.9E-5
6.5	2.5E-2	-	-	6.5E-4	2.4E-2	4.9E-5
7	2.1E-2	7.2E-7	3.8E-4	5.1E-4	2.1E-2	4.1E-5
7.5	1.8E-2	-	-	4.1E-4	1.8E-2	3.5E-5
8	1.6E-2	4.3E-7	2.3E-4	3.2E-4	1.6E-2	3.0E-5
8.5	1.4E-2	-	-	2.6E-4	1.3E-2	2.5E-5
9	1.2E-2	2.7E-7	1.5E-4	2.1E-4	1.2E-2	2.2E-5
9.5	1.0E-2	-	-	1.6E-4	1.0E-2	1.9E-5
10	8.8E-3	1.7E-7	9.2E-5	1.3E-4	8.6E-3	1.6E-5
11	6.5E-3	1.1E-7	5.9E-5	8.5E-5	6.4E-3	1.2E-5
12	4.9E-3	7.3E-8	3.8E-5	5.5E-5	4.8E-3	8.7E-6
13	3.6E-3	5.0E-8	2.5E-5	3.6E-5	3.6E-3	6.5E-6
14	2.7E-3	3.5E-8	1.6E-5	2.4E-5	2.7E-3	4.9E-6
15	2.0E-3	2.5E-8	1.1E-5	1.6E-5	2.0E-3	3.7E-6
16	1.5E-3	1.8E-8	7.1E-6	1.1E-5	1.5E-3	2.7E-6
17	1.1E-3	1.3E-8	4.8E-6	7.3E-6	1.1E-3	2.1E-6
18	8.6E-4	9.4E-9	3.3E-6	5.1E-6	8.5E-4	1.5E-6
19	6.4E-4	6.9E-9	2.2E-6	3.5E-6	6.4E-4	1.2E-6
20	4.8E-4	5.1E-9	1.6E-6	2.5E-6	4.8E-4	8.7E-7
21	3.6E-4	3.8E-9	1.1E-6	1.7E-6	3.6E-4	6.5E-7
22	2.7E-4	2.8E-9	7.7E-7	1.2E-6	2.7E-4	4.9E-7
23	2.0E-4	2.1E-9	5.5E-7	8.9E-7	2.0E-4	3.7E-7
24	1.5E-4	1.6E-9	3.9E-7	6.4E-7	1.5E-4	2.8E-7
25	1.1E-4	1.2E-9	2.8E-7	4.7E-7	1.1E-4	2.1E-7
