Radionuclide	Ba-128
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
37	1.3E-6	-	2.7E-9	4.6E-9	1.3E-6	5.8E-9
38	9.8E-7	-	2.0E-9	3.4E-9	9.7E-7	4.3E-9
39	7.4E-7	-	1.5E-9	2.6E-9	7.2E-7	3.3E-9
40	5.5E-7	-	1.1E-9	1.9E-9	5.4E-7	2.4E-9
41	4.2E-7	-	8.4E-10	1.4E-9	4.1E-7	1.8E-9
42	3.1E-7	-	6.3E-10	1.1E-9	3.1E-7	1.4E-9
43	2.3E-7	-	4.7E-10	8.0E-10	2.3E-7	1.0E-9
44	1.8E-7	-	3.5E-10	6.0E-10	1.7E-7	7.7E-10
45	1.3E-7	-	2.6E-10	4.5E-10	1.3E-7	5.8E-10
46	9.9E-8	-	2.0E-10	3.4E-10	9.7E-8	4.3E-10
47	7.4E-8	-	1.5E-10	2.5E-10	7.3E-8	3.2E-10
48	5.6E-8	-	1.1E-10	1.9E-10	5.5E-8	2.4E-10
49	4.2E-8	-	-	1.4E-10	4.1E-8	1.8E-10
50	3.1E-8	-	-	1.1E-10	3.1E-8	1.4E-10
51	2.3E-8	-	-	-	2.3E-8	1.0E-10
52	1.8E-8	-	-	-	1.7E-8	-
53	1.3E-8	-	-	-	1.3E-8	-
54	9.9E-9	-	-	-	9.7E-9	-
55	7.4E-9	-	-	-	7.3E-9	-
56	5.6E-9	-	-	-	5.5E-9	-
57	4.2E-9	-	-	-	4.1E-9	-
58	3.1E-9	-	-	-	3.1E-9	-
59	2.4E-9	-	-	-	2.3E-9	-
60	1.8E-9	-	-	-	1.7E-9	-
61	1.3E-9	-	-	-	1.3E-9	-
62	1.0E-9	-	-	-	9.8E-10	-
63	7.5E-10	-	-	-	7.3E-10	-
64	5.6E-10	-	-	-	5.5E-10	-
65	4.2E-10	-	-	-	4.1E-10	-
66	3.2E-10	-	-	-	3.1E-10	-
67	2.4E-10	-	-	-	2.3E-10	-
68	1.8E-10	-	-	-	1.7E-10	-
69	1.3E-10	-	-	-	1.3E-10	-
70	1.0E-10	-	-	-	-	-
