Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
15	2.6E-4	1.2E-6	2.7E-4	2.2E-6	2.5E-4	1.3E-6	1.0E-7
16	2.7E-4	1.2E-6	2.4E-4	2.1E-6	2.7E-4	1.4E-6	1.0E-7
17	2.9E-4	1.1E-6	2.1E-4	2.1E-6	2.8E-4	1.4E-6	1.0E-7
18	3.1E-4	1.1E-6	1.9E-4	2.0E-6	3.0E-4	1.5E-6	1.1E-7
19	3.2E-4	1.1E-6	1.8E-4	2.0E-6	3.2E-4	1.6E-6	1.1E-7
20	3.4E-4	1.0E-6	1.6E-4	1.9E-6	3.3E-4	1.6E-6	1.1E-7
21	3.5E-4	1.0E-6	1.5E-4	1.9E-6	3.5E-4	1.7E-6	1.1E-7
22	3.7E-4	9.9E-7	1.4E-4	1.9E-6	3.6E-4	1.8E-6	1.1E-7
23	3.9E-4	9.6E-7	1.3E-4	1.9E-6	3.8E-4	1.8E-6	1.1E-7
24	4.0E-4	9.4E-7	1.3E-4	1.9E-6	3.9E-4	1.9E-6	1.2E-7
25	4.2E-4	9.2E-7	1.2E-4	1.9E-6	4.1E-4	2.0E-6	1.2E-7
26	4.3E-4	8.9E-7	1.2E-4	2.0E-6	4.3E-4	2.0E-6	1.2E-7
27	4.5E-4	8.7E-7	1.1E-4	2.0E-6	4.4E-4	2.1E-6	1.2E-7
28	4.7E-4	8.6E-7	1.1E-4	2.0E-6	4.6E-4	2.2E-6	1.2E-7
29	4.8E-4	8.4E-7	1.1E-4	2.0E-6	4.7E-4	2.2E-6	1.3E-7
30	5.0E-4	8.2E-7	1.1E-4	2.1E-6	4.9E-4	2.3E-6	1.3E-7
31	5.1E-4	8.0E-7	1.0E-4	2.1E-6	5.0E-4	2.3E-6	1.3E-7
32	5.3E-4	7.9E-7	1.0E-4	2.1E-6	5.2E-4	2.4E-6	1.3E-7
33	5.4E-4	7.7E-7	1.0E-4	2.2E-6	5.3E-4	2.5E-6	1.3E-7
34	5.6E-4	7.6E-7	1.0E-4	2.2E-6	5.5E-4	2.5E-6	1.3E-7
35	5.7E-4	7.5E-7	1.0E-4	2.3E-6	5.6E-4	2.6E-6	1.4E-7
36	5.9E-4	7.3E-7	9.9E-5	2.3E-6	5.8E-4	2.7E-6	1.4E-7
37	6.0E-4	7.2E-7	9.8E-5	2.4E-6	5.9E-4	2.7E-6	1.4E-7
38	6.2E-4	7.1E-7	9.7E-5	2.4E-6	6.1E-4	2.8E-6	1.4E-7
39	6.4E-4	7.0E-7	9.7E-5	2.4E-6	6.2E-4	2.9E-6	1.4E-7
40	6.5E-4	6.9E-7	9.6E-5	2.5E-6	6.4E-4	2.9E-6	1.5E-7
41	6.7E-4	6.8E-7	9.6E-5	2.5E-6	6.5E-4	3.0E-6	1.5E-7
42	6.8E-4	6.7E-7	9.5E-5	2.6E-6	6.7E-4	3.0E-6	1.5E-7
43	6.9E-4	6.6E-7	9.5E-5	2.6E-6	6.8E-4	3.1E-6	1.5E-7
44	7.1E-4	6.5E-7	9.5E-5	2.7E-6	7.0E-4	3.2E-6	1.5E-7
45	7.2E-4	6.4E-7	9.4E-5	2.7E-6	7.1E-4	3.2E-6	1.6E-7
46	7.4E-4	6.3E-7	9.4E-5	2.8E-6	7.2E-4	3.3E-6	1.6E-7
47	7.5E-4	6.2E-7	9.3E-5	2.8E-6	7.4E-4	3.4E-6	1.6E-7
48	7.7E-4	6.1E-7	9.3E-5	2.9E-6	7.5E-4	3.4E-6	1.6E-7
49	7.8E-4	6.1E-7	9.3E-5	2.9E-6	7.7E-4	3.5E-6	1.6E-7
50	8.0E-4	6.0E-7	9.2E-5	3.0E-6	7.8E-4	3.5E-6	1.7E-7
51	8.1E-4	5.9E-7	9.2E-5	3.0E-6	8.0E-4	3.6E-6	1.7E-7
52	8.3E-4	5.9E-7	9.2E-5	3.0E-6	8.1E-4	3.7E-6	1.7E-7
53	8.4E-4	5.8E-7	9.2E-5	3.1E-6	8.2E-4	3.7E-6	1.7E-7
54	8.5E-4	5.7E-7	9.1E-5	3.1E-6	8.4E-4	3.8E-6	1.7E-7
55	8.7E-4	5.7E-7	9.1E-5	3.2E-6	8.5E-4	3.8E-6	1.8E-7
56	8.8E-4	5.6E-7	9.1E-5	3.2E-6	8.6E-4	3.9E-6	1.8E-7
57	9.0E-4	5.6E-7	9.0E-5	3.3E-6	8.8E-4	4.0E-6	1.8E-7
58	9.1E-4	5.5E-7	9.0E-5	3.3E-6	8.9E-4	4.0E-6	1.8E-7
59	9.2E-4	5.5E-7	9.0E-5	3.4E-6	9.1E-4	4.1E-6	1.9E-7
60	9.4E-4	5.4E-7	8.9E-5	3.4E-6	9.2E-4	4.2E-6	1.9E-7
61	9.5E-4	5.4E-7	8.9E-5	3.4E-6	9.3E-4	4.2E-6	1.9E-7
62	9.6E-4	5.3E-7	8.9E-5	3.5E-6	9.5E-4	4.3E-6	1.9E-7
63	9.8E-4	5.3E-7	8.9E-5	3.5E-6	9.6E-4	4.3E-6	1.9E-7
64	9.9E-4	5.3E-7	8.8E-5	3.6E-6	9.7E-4	4.4E-6	2.0E-7
65	1.0E-3	5.2E-7	8.8E-5	3.6E-6	9.8E-4	4.5E-6	2.0E-7
66	1.0E-3	5.2E-7	8.8E-5	3.7E-6	1.0E-3	4.5E-6	2.0E-7
67	1.0E-3	5.1E-7	8.8E-5	3.7E-6	1.0E-3	4.6E-6	2.0E-7
68	1.0E-3	5.1E-7	8.7E-5	3.7E-6	1.0E-3	4.6E-6	2.1E-7
69	1.1E-3	5.1E-7	8.7E-5	3.8E-6	1.0E-3	4.7E-6	2.1E-7
70	1.1E-3	5.0E-7	8.7E-5	3.8E-6	1.0E-3	4.8E-6	2.1E-7
71	1.1E-3	5.0E-7	8.6E-5	3.9E-6	1.1E-3	4.8E-6	2.1E-7
72	1.1E-3	5.0E-7	8.6E-5	3.9E-6	1.1E-3	4.9E-6	2.1E-7
73	1.1E-3	4.9E-7	8.6E-5	3.9E-6	1.1E-3	4.9E-6	2.2E-7
74	1.1E-3	4.9E-7	8.6E-5	4.0E-6	1.1E-3	5.0E-6	2.2E-7
75	1.1E-3	4.9E-7	8.5E-5	4.0E-6	1.1E-3	5.1E-6	2.2E-7
76	1.1E-3	4.9E-7	8.5E-5	4.1E-6	1.1E-3	5.1E-6	2.2E-7
77	1.2E-3	4.8E-7	8.5E-5	4.1E-6	1.1E-3	5.2E-6	2.3E-7
78	1.2E-3	4.8E-7	8.5E-5	4.1E-6	1.2E-3	5.3E-6	2.3E-7
79	1.2E-3	4.8E-7	8.4E-5	4.2E-6	1.2E-3	5.3E-6	2.3E-7
80	1.2E-3	4.8E-7	8.4E-5	4.2E-6	1.2E-3	5.4E-6	2.3E-7
81	1.2E-3	4.8E-7	8.4E-5	4.2E-6	1.2E-3	5.4E-6	2.4E-7
82	1.2E-3	4.7E-7	8.4E-5	4.3E-6	1.2E-3	5.5E-6	2.4E-7
83	1.2E-3	4.7E-7	8.3E-5	4.3E-6	1.2E-3	5.6E-6	2.4E-7
84	1.2E-3	4.7E-7	8.3E-5	4.4E-6	1.2E-3	5.6E-6	2.4E-7
85	1.3E-3	4.7E-7	8.3E-5	4.4E-6	1.2E-3	5.7E-6	2.5E-7
86	1.3E-3	4.7E-7	8.3E-5	4.4E-6	1.2E-3	5.7E-6	2.5E-7
87	1.3E-3	4.6E-7	8.2E-5	4.5E-6	1.3E-3	5.8E-6	2.5E-7
88	1.3E-3	4.6E-7	8.2E-5	4.5E-6	1.3E-3	5.9E-6	2.5E-7
89	1.3E-3	4.6E-7	8.2E-5	4.5E-6	1.3E-3	5.9E-6	2.6E-7
90	1.3E-3	4.6E-7	8.2E-5	4.6E-6	1.3E-3	6.0E-6	2.6E-7
91	1.3E-3	4.6E-7	8.1E-5	4.6E-6	1.3E-3	6.0E-6	2.6E-7
92	1.3E-3	4.6E-7	8.1E-5	4.6E-6	1.3E-3	6.1E-6	2.6E-7
93	1.4E-3	4.5E-7	8.1E-5	4.7E-6	1.3E-3	6.2E-6	2.7E-7
94	1.4E-3	4.5E-7	8.1E-5	4.7E-6	1.3E-3	6.2E-6	2.7E-7
95	1.4E-3	4.5E-7	8.0E-5	4.7E-6	1.4E-3	6.3E-6	2.7E-7
96	1.4E-3	4.5E-7	8.0E-5	4.8E-6	1.4E-3	6.4E-6	2.7E-7
97	1.4E-3	4.5E-7	8.0E-5	4.8E-6	1.4E-3	6.4E-6	2.8E-7
98	1.4E-3	4.5E-7	8.0E-5	4.8E-6	1.4E-3	6.5E-6	2.8E-7
99	1.4E-3	4.5E-7	7.9E-5	4.9E-6	1.4E-3	6.5E-6	2.8E-7
100	1.4E-3	4.4E-7	7.9E-5	4.9E-6	1.4E-3	6.6E-6	2.8E-7
110	1.6E-3	4.3E-7	7.7E-5	5.2E-6	1.5E-3	7.2E-6	3.1E-7
120	1.7E-3	4.2E-7	7.4E-5	5.5E-6	1.6E-3	7.8E-6	3.4E-7
130	1.8E-3	4.2E-7	7.2E-5	5.8E-6	1.7E-3	8.4E-6	3.7E-7
140	1.9E-3	4.1E-7	7.0E-5	6.0E-6	1.8E-3	9.0E-6	4.0E-7
150	2.0E-3	4.0E-7	6.8E-5	6.2E-6	1.9E-3	9.7E-6	4.3E-7
160	2.0E-3	4.0E-7	6.6E-5	6.4E-6	2.0E-3	1.0E-5	4.7E-7
170	2.1E-3	3.9E-7	6.4E-5	6.6E-6	2.1E-3	1.1E-5	5.0E-7
180	2.2E-3	3.9E-7	6.2E-5	6.8E-6	2.2E-3	1.2E-5	5.4E-7
190	2.3E-3	3.8E-7	6.0E-5	7.0E-6	2.2E-3	1.2E-5	5.7E-7
200	2.4E-3	3.8E-7	5.8E-5	7.1E-6	2.3E-3	1.3E-5	6.1E-7
210	2.5E-3	3.7E-7	5.6E-5	7.2E-6	2.4E-3	1.3E-5	6.5E-7
220	2.5E-3	3.7E-7	5.5E-5	7.3E-6	2.5E-3	1.4E-5	6.9E-7
230	2.6E-3	3.6E-7	5.3E-5	7.4E-6	2.5E-3	1.5E-5	7.4E-7
240	2.7E-3	3.6E-7	5.1E-5	7.5E-6	2.6E-3	1.5E-5	7.8E-7
250	2.7E-3	3.6E-7	5.0E-5	7.6E-6	2.7E-3	1.6E-5	8.2E-7
260	2.8E-3	3.5E-7	4.8E-5	7.6E-6	2.7E-3	1.7E-5	8.7E-7
270	2.8E-3	3.5E-7	4.7E-5	7.7E-6	2.8E-3	1.7E-5	9.2E-7
280	2.9E-3	3.5E-7	4.5E-5	7.7E-6	2.8E-3	1.8E-5	9.7E-7
290	3.0E-3	3.4E-7	4.4E-5	7.8E-6	2.9E-3	1.9E-5	1.0E-6
300	3.0E-3	3.4E-7	4.3E-5	7.8E-6	2.9E-3	1.9E-5	1.1E-6
310	3.1E-3	3.4E-7	4.1E-5	7.8E-6	3.0E-3	2.0E-5	1.1E-6
320	3.1E-3	3.3E-7	4.0E-5	7.8E-6	3.0E-3	2.1E-5	1.2E-6
330	3.2E-3	3.3E-7	3.9E-5	7.8E-6	3.1E-3	2.2E-5	1.2E-6
340	3.2E-3	3.3E-7	3.8E-5	7.8E-6	3.1E-3	2.2E-5	1.3E-6
350	3.3E-3	3.2E-7	3.6E-5	7.8E-6	3.2E-3	2.3E-5	1.3E-6
360	3.3E-3	3.2E-7	3.5E-5	7.8E-6	3.2E-3	2.4E-5	1.4E-6
365	3.3E-3	3.2E-7	3.5E-5	7.8E-6	3.2E-3	2.4E-5	1.4E-6
370	3.3E-3	3.2E-7	3.4E-5	7.8E-6	3.3E-3	2.4E-5	1.5E-6
380	3.4E-3	3.2E-7	3.3E-5	7.8E-6	3.3E-3	2.5E-5	1.5E-6
390	3.4E-3	3.1E-7	3.2E-5	7.7E-6	3.3E-3	2.6E-5	1.6E-6
400	3.5E-3	3.1E-7	3.1E-5	7.7E-6	3.4E-3	2.7E-5	1.6E-6
410	3.5E-3	3.1E-7	3.0E-5	7.6E-6	3.4E-3	2.7E-5	1.7E-6
420	3.5E-3	3.1E-7	2.9E-5	7.6E-6	3.4E-3	2.8E-5	1.8E-6
430	3.6E-3	3.0E-7	2.8E-5	7.6E-6	3.5E-3	2.9E-5	1.8E-6
440	3.6E-3	3.0E-7	2.8E-5	7.5E-6	3.5E-3	3.0E-5	1.9E-6
450	3.7E-3	3.0E-7	2.7E-5	7.5E-6	3.5E-3	3.0E-5	2.0E-6
460	3.7E-3	3.0E-7	2.6E-5	7.4E-6	3.6E-3	3.1E-5	2.0E-6
470	3.7E-3	3.0E-7	2.5E-5	7.3E-6	3.6E-3	3.2E-5	2.1E-6
480	3.8E-3	3.0E-7	2.4E-5	7.3E-6	3.6E-3	3.3E-5	2.2E-6
490	3.8E-3	2.9E-7	2.4E-5	7.2E-6	3.7E-3	3.3E-5	2.2E-6
500	3.8E-3	2.9E-7	2.3E-5	7.2E-6	3.7E-3	3.4E-5	2.3E-6
510	3.9E-3	2.9E-7	2.2E-5	7.1E-6	3.7E-3	3.5E-5	2.4E-6
520	3.9E-3	2.9E-7	2.2E-5	7.0E-6	3.8E-3	3.6E-5	2.4E-6
530	3.9E-3	2.9E-7	2.1E-5	7.0E-6	3.8E-3	3.7E-5	2.5E-6
540	3.9E-3	2.9E-7	2.0E-5	6.9E-6	3.8E-3	3.7E-5	2.6E-6
550	4.0E-3	2.8E-7	2.0E-5	6.8E-6	3.8E-3	3.8E-5	2.7E-6
560	4.0E-3	2.8E-7	1.9E-5	6.8E-6	3.9E-3	3.9E-5	2.7E-6
570	4.0E-3	2.8E-7	1.8E-5	6.7E-6	3.9E-3	4.0E-5	2.8E-6
580	4.1E-3	2.8E-7	1.8E-5	6.6E-6	3.9E-3	4.1E-5	2.9E-6
590	4.1E-3	2.8E-7	1.7E-5	6.5E-6	4.0E-3	4.2E-5	3.0E-6
600	4.1E-3	2.8E-7	1.7E-5	6.5E-6	4.0E-3	4.2E-5	3.0E-6
610	4.1E-3	2.8E-7	1.6E-5	6.4E-6	4.0E-3	4.3E-5	3.1E-6
620	4.2E-3	2.7E-7	1.6E-5	6.3E-6	4.0E-3	4.4E-5	3.2E-6
630	4.2E-3	2.7E-7	1.5E-5	6.3E-6	4.1E-3	4.5E-5	3.3E-6
640	4.2E-3	2.7E-7	1.5E-5	6.2E-6	4.1E-3	4.6E-5	3.4E-6
650	4.3E-3	2.7E-7	1.4E-5	6.1E-6	4.1E-3	4.7E-5	3.4E-6
660	4.3E-3	2.7E-7	1.4E-5	6.0E-6	4.1E-3	4.8E-5	3.5E-6
670	4.3E-3	2.7E-7	1.4E-5	6.0E-6	4.2E-3	4.8E-5	3.6E-6
680	4.3E-3	2.7E-7	1.3E-5	5.9E-6	4.2E-3	4.9E-5	3.7E-6
690	4.4E-3	2.7E-7	1.3E-5	5.8E-6	4.2E-3	5.0E-5	3.8E-6
700	4.4E-3	2.7E-7	1.2E-5	5.8E-6	4.2E-3	5.1E-5	3.8E-6
710	4.4E-3	2.7E-7	1.2E-5	5.7E-6	4.3E-3	5.2E-5	3.9E-6
720	4.4E-3	2.7E-7	1.2E-5	5.6E-6	4.3E-3	5.3E-5	4.0E-6
730	4.5E-3	2.6E-7	1.1E-5	5.5E-6	4.3E-3	5.4E-5	4.1E-6
740	4.5E-3	2.6E-7	1.1E-5	5.5E-6	4.3E-3	5.5E-5	4.2E-6
750	4.5E-3	2.6E-7	1.1E-5	5.4E-6	4.3E-3	5.6E-5	4.3E-6
760	4.5E-3	2.6E-7	1.0E-5	5.3E-6	4.4E-3	5.7E-5	4.3E-6
770	4.6E-3	2.6E-7	9.9E-6	5.3E-6	4.4E-3	5.7E-5	4.4E-6
780	4.6E-3	2.6E-7	9.6E-6	5.2E-6	4.4E-3	5.8E-5	4.5E-6
790	4.6E-3	2.6E-7	9.4E-6	5.1E-6	4.4E-3	5.9E-5	4.6E-6
800	4.7E-3	2.6E-7	9.1E-6	5.1E-6	4.5E-3	6.0E-5	4.7E-6
810	4.7E-3	2.6E-7	8.8E-6	5.0E-6	4.5E-3	6.1E-5	4.8E-6
820	4.7E-3	2.6E-7	8.5E-6	5.0E-6	4.5E-3	6.2E-5	4.9E-6
830	4.7E-3	2.6E-7	8.3E-6	4.9E-6	4.5E-3	6.3E-5	4.9E-6
840	4.8E-3	2.6E-7	8.0E-6	4.8E-6	4.6E-3	6.4E-5	5.0E-6
850	4.8E-3	2.6E-7	7.8E-6	4.8E-6	4.6E-3	6.5E-5	5.1E-6
860	4.8E-3	2.6E-7	7.5E-6	4.7E-6	4.6E-3	6.6E-5	5.2E-6
870	4.8E-3	2.6E-7	7.3E-6	4.7E-6	4.6E-3	6.7E-5	5.3E-6
880	4.9E-3	2.6E-7	7.1E-6	4.6E-6	4.7E-3	6.8E-5	5.4E-6
890	4.9E-3	2.6E-7	6.9E-6	4.6E-6	4.7E-3	6.9E-5	5.5E-6
900	4.9E-3	2.6E-7	6.7E-6	4.5E-6	4.7E-3	7.0E-5	5.6E-6
910	4.9E-3	2.5E-7	6.5E-6	4.4E-6	4.7E-3	7.1E-5	5.6E-6
920	5.0E-3	2.5E-7	6.3E-6	4.4E-6	4.7E-3	7.2E-5	5.7E-6
930	5.0E-3	2.5E-7	6.1E-6	4.3E-6	4.8E-3	7.3E-5	5.8E-6
940	5.0E-3	2.5E-7	5.9E-6	4.3E-6	4.8E-3	7.4E-5	5.9E-6
950	5.0E-3	2.5E-7	5.7E-6	4.2E-6	4.8E-3	7.5E-5	6.0E-6
960	5.1E-3	2.5E-7	5.5E-6	4.2E-6	4.8E-3	7.6E-5	6.1E-6
970	5.1E-3	2.5E-7	5.4E-6	4.1E-6	4.9E-3	7.7E-5	6.2E-6
980	5.1E-3	2.5E-7	5.2E-6	4.1E-6	4.9E-3	7.8E-5	6.3E-6
990	5.1E-3	2.5E-7	5.1E-6	4.1E-6	4.9E-3	7.9E-5	6.4E-6
1000	5.2E-3	2.5E-7	4.9E-6	4.0E-6	4.9E-3	8.0E-5	6.5E-6
1010	5.2E-3	2.5E-7	4.8E-6	4.0E-6	5.0E-3	8.1E-5	6.5E-6
1020	5.2E-3	2.5E-7	4.6E-6	3.9E-6	5.0E-3	8.2E-5	6.6E-6
1030	5.2E-3	2.5E-7	4.5E-6	3.9E-6	5.0E-3	8.3E-5	6.7E-6
1040	5.3E-3	2.5E-7	4.3E-6	3.8E-6	5.0E-3	8.4E-5	6.8E-6
1050	5.3E-3	2.5E-7	4.2E-6	3.8E-6	5.0E-3	8.5E-5	6.9E-6
1060	5.3E-3	2.5E-7	4.1E-6	3.8E-6	5.1E-3	8.6E-5	7.0E-6
1070	5.3E-3	2.5E-7	4.0E-6	3.7E-6	5.1E-3	8.7E-5	7.1E-6
1080	5.4E-3	2.5E-7	3.8E-6	3.7E-6	5.1E-3	8.8E-5	7.2E-6
1090	5.4E-3	2.5E-7	3.7E-6	3.6E-6	5.1E-3	8.9E-5	7.3E-6
1095	5.4E-3	2.5E-7	3.7E-6	3.6E-6	5.2E-3	9.0E-5	7.3E-6
1100	5.4E-3	2.5E-7	3.6E-6	3.6E-6	5.2E-3	9.0E-5	7.4E-6
1200	5.7E-3	2.5E-7	2.7E-6	3.3E-6	5.4E-3	1.0E-4	8.3E-6
1300	5.9E-3	2.5E-7	2.0E-6	3.0E-6	5.6E-3	1.1E-4	9.2E-6
1400	6.1E-3	2.5E-7	1.5E-6	2.9E-6	5.8E-3	1.2E-4	1.0E-5
1500	6.4E-3	2.5E-7	1.1E-6	2.7E-6	6.1E-3	1.4E-4	1.1E-5
1600	6.6E-3	2.5E-7	8.0E-7	2.7E-6	6.3E-3	1.5E-4	1.2E-5
1700	6.8E-3	2.5E-7	6.0E-7	2.6E-6	6.5E-3	1.6E-4	1.3E-5
1800	7.0E-3	2.5E-7	4.6E-7	2.6E-6	6.7E-3	1.7E-4	1.3E-5
1900	7.2E-3	2.5E-7	3.5E-7	2.6E-6	6.8E-3	1.9E-4	1.4E-5
2000	7.4E-3	2.5E-7	2.7E-7	2.6E-6	7.0E-3	2.0E-4	1.5E-5
2100	7.6E-3	2.5E-7	2.1E-7	2.6E-6	7.2E-3	2.1E-4	1.6E-5
2200	7.8E-3	2.5E-7	1.7E-7	2.6E-6	7.3E-3	2.3E-4	1.7E-5
2300	7.9E-3	2.5E-7	1.3E-7	2.6E-6	7.5E-3	2.4E-4	1.7E-5
2400	8.1E-3	2.5E-7	1.1E-7	2.7E-6	7.6E-3	2.5E-4	1.8E-5
2500	8.2E-3	2.5E-7	9.5E-8	2.7E-6	7.7E-3	2.7E-4	1.9E-5
2600	8.4E-3	2.5E-7	8.3E-8	2.8E-6	7.8E-3	2.8E-4	1.9E-5
2700	8.5E-3	2.5E-7	7.4E-8	2.8E-6	7.9E-3	2.9E-4	2.0E-5
2800	8.6E-3	2.5E-7	6.7E-8	2.9E-6	8.0E-3	3.1E-4	2.1E-5
2900	8.7E-3	2.5E-7	6.2E-8	2.9E-6	8.1E-3	3.2E-4	2.1E-5
3000	8.8E-3	2.5E-7	5.9E-8	2.9E-6	8.2E-3	3.4E-4	2.2E-5
3100	8.9E-3	2.5E-7	5.6E-8	3.0E-6	8.3E-3	3.5E-4	2.3E-5
3200	9.0E-3	2.5E-7	5.5E-8	3.0E-6	8.3E-3	3.6E-4	2.3E-5
3300	9.1E-3	2.5E-7	5.3E-8	3.1E-6	8.4E-3	3.8E-4	2.4E-5
3400	9.1E-3	2.6E-7	5.2E-8	3.1E-6	8.5E-3	3.9E-4	2.4E-5
3500	9.2E-3	2.6E-7	5.2E-8	3.2E-6	8.5E-3	4.1E-4	2.5E-5
3600	9.3E-3	2.6E-7	5.1E-8	3.2E-6	8.5E-3	4.2E-4	2.6E-5
3650	9.3E-3	2.6E-7	5.1E-8	3.2E-6	8.6E-3	4.3E-4	2.6E-5
4000	9.4E-3	2.6E-7	5.0E-8	3.3E-6	8.7E-3	4.8E-4	2.8E-5
5000	9.6E-3	2.6E-7	5.0E-8	3.6E-6	8.6E-3	6.2E-4	3.2E-5
6000	9.4E-3	2.5E-7	5.0E-8	3.8E-6	8.3E-3	7.6E-4	3.6E-5
7000	9.1E-3	2.5E-7	4.9E-8	4.0E-6	7.9E-3	9.0E-4	3.9E-5
8000	8.7E-3	2.5E-7	4.8E-8	4.1E-6	7.3E-3	1.0E-3	4.1E-5
9000	8.2E-3	2.4E-7	4.8E-8	4.2E-6	6.8E-3	1.2E-3	4.3E-5
10000	7.8E-3	2.4E-7	4.7E-8	4.3E-6	6.2E-3	1.3E-3	4.4E-5
11000	7.4E-3	2.3E-7	4.6E-8	4.3E-6	5.7E-3	1.4E-3	4.5E-5
12000	7.0E-3	2.3E-7	4.5E-8	4.3E-6	5.2E-3	1.5E-3	4.6E-5
13000	6.6E-3	2.2E-7	4.4E-8	4.3E-6	4.7E-3	1.7E-3	4.6E-5
14000	6.3E-3	2.2E-7	4.3E-8	4.3E-6	4.3E-3	1.8E-3	4.6E-5
