Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type F, fA=5E-4
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
2.5	2.3E-4	-	-	1.1E-4	2.0E-7	9.1E-5	1.3E-5
2.75	2.4E-4	-	-	1.0E-4	2.0E-7	1.0E-4	1.4E-5
3	2.4E-4	1.5E-3	1.1E-1	9.4E-5	2.1E-7	1.1E-4	1.5E-5
3.25	2.4E-4	-	-	8.7E-5	2.1E-7	1.2E-4	1.6E-5
3.5	2.5E-4	-	-	8.0E-5	2.2E-7	1.3E-4	1.7E-5
3.75	2.5E-4	-	-	7.5E-5	2.2E-7	1.3E-4	1.8E-5
4	2.6E-4	1.0E-3	4.3E-2	7.1E-5	2.3E-7	1.4E-4	1.8E-5
4.25	2.6E-4	-	-	6.8E-5	2.3E-7	1.5E-4	1.9E-5
4.5	2.7E-4	-	-	6.6E-5	2.4E-7	1.6E-4	1.9E-5
4.75	2.8E-4	-	-	6.5E-5	2.4E-7	1.6E-4	2.0E-5
5	2.8E-4	8.5E-4	1.2E-2	6.4E-5	2.4E-7	1.7E-4	2.0E-5
5.5	3.0E-4	-	-	6.4E-5	2.5E-7	1.9E-4	2.1E-5
6	3.1E-4	7.1E-4	3.1E-3	6.4E-5	2.6E-7	2.0E-4	2.2E-5
6.5	3.3E-4	-	-	6.5E-5	2.6E-7	2.1E-4	2.3E-5
7	3.4E-4	6.1E-4	7.1E-4	6.6E-5	2.7E-7	2.2E-4	2.3E-5
7.5	3.6E-4	-	-	6.7E-5	2.7E-7	2.3E-4	2.4E-5
8	3.7E-4	5.3E-4	1.7E-4	6.8E-5	2.8E-7	2.5E-4	2.4E-5
8.5	3.8E-4	-	-	6.9E-5	2.8E-7	2.6E-4	2.5E-5
9	4.0E-4	4.7E-4	5.4E-5	7.0E-5	2.8E-7	2.7E-4	2.5E-5
9.5	4.1E-4	-	-	7.1E-5	2.9E-7	2.8E-4	2.6E-5
10	4.2E-4	4.2E-4	2.7E-5	7.1E-5	2.9E-7	2.9E-4	2.6E-5
11	4.5E-4	3.8E-4	1.9E-5	7.2E-5	2.9E-7	3.1E-4	2.6E-5
12	4.7E-4	3.5E-4	1.5E-5	7.3E-5	3.0E-7	3.3E-4	2.7E-5
13	4.9E-4	3.2E-4	1.3E-5	7.4E-5	3.0E-7	3.5E-4	2.7E-5
14	5.1E-4	3.0E-4	1.1E-5	7.4E-5	3.1E-7	3.6E-4	2.7E-5
15	5.3E-4	2.8E-4	1.0E-5	7.4E-5	3.1E-7	3.8E-4	2.8E-5
16	5.5E-4	2.6E-4	9.2E-6	7.5E-5	3.1E-7	4.0E-4	2.8E-5
17	5.7E-4	2.5E-4	8.5E-6	7.5E-5	3.1E-7	4.2E-4	2.8E-5
18	5.9E-4	2.3E-4	8.0E-6	7.5E-5	3.2E-7	4.3E-4	2.8E-5
19	6.1E-4	2.2E-4	7.7E-6	7.6E-5	3.2E-7	4.5E-4	2.8E-5
20	6.3E-4	2.1E-4	7.4E-6	7.6E-5	3.2E-7	4.7E-4	2.8E-5
21	6.5E-4	2.0E-4	7.2E-6	7.6E-5	3.3E-7	4.8E-4	2.9E-5
22	6.6E-4	1.9E-4	7.1E-6	7.6E-5	3.3E-7	5.0E-4	2.9E-5
23	6.8E-4	1.8E-4	7.0E-6	7.6E-5	3.3E-7	5.2E-4	2.9E-5
24	7.0E-4	1.7E-4	6.9E-6	7.6E-5	3.3E-7	5.3E-4	2.9E-5
25	7.2E-4	1.6E-4	6.8E-6	7.7E-5	3.4E-7	5.5E-4	2.9E-5
26	7.3E-4	1.6E-4	6.8E-6	7.7E-5	3.4E-7	5.6E-4	3.0E-5
27	7.5E-4	1.5E-4	6.7E-6	7.7E-5	3.4E-7	5.8E-4	3.0E-5
28	7.7E-4	1.4E-4	6.7E-6	7.7E-5	3.4E-7	6.0E-4	3.0E-5
29	7.9E-4	1.4E-4	6.7E-6	7.7E-5	3.4E-7	6.1E-4	3.0E-5
30	8.0E-4	1.3E-4	6.6E-6	7.7E-5	3.5E-7	6.2E-4	3.0E-5
31	8.2E-4	1.3E-4	6.6E-6	7.7E-5	3.5E-7	6.4E-4	3.0E-5
32	8.3E-4	1.2E-4	6.6E-6	7.8E-5	3.5E-7	6.5E-4	3.1E-5
33	8.5E-4	1.1E-4	6.6E-6	7.8E-5	3.5E-7	6.7E-4	3.1E-5
34	8.7E-4	1.1E-4	6.6E-6	7.8E-5	3.6E-7	6.8E-4	3.1E-5
35	8.8E-4	1.0E-4	6.6E-6	7.8E-5	3.6E-7	7.0E-4	3.1E-5
36	9.0E-4	1.0E-4	6.6E-6	7.8E-5	3.6E-7	7.1E-4	3.1E-5
37	9.1E-4	9.6E-5	6.6E-6	7.8E-5	3.6E-7	7.2E-4	3.2E-5
38	9.3E-4	9.2E-5	6.5E-6	7.8E-5	3.7E-7	7.4E-4	3.2E-5
39	9.4E-4	8.8E-5	6.5E-6	7.9E-5	3.7E-7	7.5E-4	3.2E-5
40	9.6E-4	8.4E-5	6.5E-6	7.9E-5	3.7E-7	7.6E-4	3.2E-5
41	9.7E-4	8.1E-5	6.5E-6	7.9E-5	3.7E-7	7.8E-4	3.3E-5
42	9.9E-4	7.7E-5	6.5E-6	7.9E-5	3.8E-7	7.9E-4	3.3E-5
43	1.0E-3	7.4E-5	6.5E-6	7.9E-5	3.8E-7	8.0E-4	3.3E-5
44	1.0E-3	7.1E-5	6.5E-6	7.9E-5	3.8E-7	8.2E-4	3.3E-5
45	1.0E-3	6.8E-5	6.5E-6	7.9E-5	3.8E-7	8.3E-4	3.4E-5
46	1.0E-3	6.5E-5	6.5E-6	7.9E-5	3.8E-7	8.4E-4	3.4E-5
47	1.1E-3	6.2E-5	6.5E-6	8.0E-5	3.9E-7	8.5E-4	3.4E-5
48	1.1E-3	6.0E-5	6.4E-6	8.0E-5	3.9E-7	8.7E-4	3.4E-5
49	1.1E-3	5.7E-5	6.4E-6	8.0E-5	3.9E-7	8.8E-4	3.5E-5
50	1.1E-3	5.5E-5	6.4E-6	8.0E-5	3.9E-7	8.9E-4	3.5E-5
51	1.1E-3	5.3E-5	6.4E-6	8.0E-5	4.0E-7	9.0E-4	3.5E-5
52	1.1E-3	5.1E-5	6.4E-6	8.0E-5	4.0E-7	9.1E-4	3.5E-5
53	1.1E-3	4.9E-5	6.4E-6	8.0E-5	4.0E-7	9.3E-4	3.6E-5
54	1.2E-3	4.7E-5	6.4E-6	8.0E-5	4.0E-7	9.4E-4	3.6E-5
55	1.2E-3	4.5E-5	6.4E-6	8.0E-5	4.1E-7	9.5E-4	3.6E-5
56	1.2E-3	4.3E-5	6.4E-6	8.1E-5	4.1E-7	9.6E-4	3.6E-5
57	1.2E-3	4.1E-5	6.4E-6	8.1E-5	4.1E-7	9.7E-4	3.7E-5
58	1.2E-3	4.0E-5	6.4E-6	8.1E-5	4.1E-7	9.8E-4	3.7E-5
59	1.2E-3	3.8E-5	6.3E-6	8.1E-5	4.1E-7	9.9E-4	3.7E-5
60	1.2E-3	3.7E-5	6.3E-6	8.1E-5	4.2E-7	1.0E-3	3.8E-5
61	1.2E-3	3.5E-5	6.3E-6	8.1E-5	4.2E-7	1.0E-3	3.8E-5
62	1.3E-3	3.4E-5	6.3E-6	8.1E-5	4.2E-7	1.0E-3	3.8E-5
63	1.3E-3	3.3E-5	6.3E-6	8.1E-5	4.2E-7	1.0E-3	3.8E-5
64	1.3E-3	3.1E-5	6.3E-6	8.1E-5	4.3E-7	1.0E-3	3.9E-5
65	1.3E-3	3.0E-5	6.3E-6	8.1E-5	4.3E-7	1.1E-3	3.9E-5
66	1.3E-3	2.9E-5	6.3E-6	8.1E-5	4.3E-7	1.1E-3	3.9E-5
67	1.3E-3	2.8E-5	6.3E-6	8.2E-5	4.3E-7	1.1E-3	4.0E-5
68	1.3E-3	2.7E-5	6.3E-6	8.2E-5	4.3E-7	1.1E-3	4.0E-5
69	1.3E-3	2.6E-5	6.3E-6	8.2E-5	4.4E-7	1.1E-3	4.0E-5
70	1.4E-3	2.5E-5	6.3E-6	8.2E-5	4.4E-7	1.1E-3	4.1E-5
71	1.4E-3	2.4E-5	6.2E-6	8.2E-5	4.4E-7	1.1E-3	4.1E-5
72	1.4E-3	2.3E-5	6.2E-6	8.2E-5	4.4E-7	1.1E-3	4.1E-5
73	1.4E-3	2.3E-5	6.2E-6	8.2E-5	4.5E-7	1.1E-3	4.2E-5
74	1.4E-3	2.2E-5	6.2E-6	8.2E-5	4.5E-7	1.2E-3	4.2E-5
75	1.4E-3	2.1E-5	6.2E-6	8.2E-5	4.5E-7	1.2E-3	4.2E-5
76	1.4E-3	2.1E-5	6.2E-6	8.2E-5	4.5E-7	1.2E-3	4.2E-5
77	1.4E-3	2.0E-5	6.2E-6	8.2E-5	4.5E-7	1.2E-3	4.3E-5
78	1.4E-3	1.9E-5	6.2E-6	8.2E-5	4.6E-7	1.2E-3	4.3E-5
79	1.5E-3	1.9E-5	6.2E-6	8.2E-5	4.6E-7	1.2E-3	4.4E-5
80	1.5E-3	1.8E-5	6.2E-6	8.3E-5	4.6E-7	1.2E-3	4.4E-5
81	1.5E-3	1.8E-5	6.2E-6	8.3E-5	4.6E-7	1.2E-3	4.4E-5
82	1.5E-3	1.7E-5	6.1E-6	8.3E-5	4.7E-7	1.2E-3	4.5E-5
83	1.5E-3	1.6E-5	6.1E-6	8.3E-5	4.7E-7	1.2E-3	4.5E-5
84	1.5E-3	1.6E-5	6.1E-6	8.3E-5	4.7E-7	1.2E-3	4.5E-5
85	1.5E-3	1.6E-5	6.1E-6	8.3E-5	4.7E-7	1.3E-3	4.6E-5
86	1.5E-3	1.5E-5	6.1E-6	8.3E-5	4.7E-7	1.3E-3	4.6E-5
87	1.5E-3	1.5E-5	6.1E-6	8.3E-5	4.8E-7	1.3E-3	4.6E-5
88	1.6E-3	1.4E-5	6.1E-6	8.3E-5	4.8E-7	1.3E-3	4.7E-5
89	1.6E-3	1.4E-5	6.1E-6	8.3E-5	4.8E-7	1.3E-3	4.7E-5
90	1.6E-3	1.4E-5	6.1E-6	8.3E-5	4.8E-7	1.3E-3	4.7E-5
91	1.6E-3	1.3E-5	6.1E-6	8.3E-5	4.8E-7	1.3E-3	4.8E-5
92	1.6E-3	1.3E-5	6.1E-6	8.3E-5	4.9E-7	1.3E-3	4.8E-5
93	1.6E-3	1.3E-5	6.1E-6	8.3E-5	4.9E-7	1.3E-3	4.9E-5
94	1.6E-3	1.2E-5	6.0E-6	8.3E-5	4.9E-7	1.3E-3	4.9E-5
95	1.6E-3	1.2E-5	6.0E-6	8.3E-5	4.9E-7	1.3E-3	4.9E-5
96	1.6E-3	1.2E-5	6.0E-6	8.3E-5	4.9E-7	1.4E-3	5.0E-5
97	1.6E-3	1.2E-5	6.0E-6	8.4E-5	5.0E-7	1.4E-3	5.0E-5
98	1.7E-3	1.1E-5	6.0E-6	8.4E-5	5.0E-7	1.4E-3	5.0E-5
99	1.7E-3	1.1E-5	6.0E-6	8.4E-5	5.0E-7	1.4E-3	5.1E-5
100	1.7E-3	1.1E-5	6.0E-6	8.4E-5	5.0E-7	1.4E-3	5.1E-5
110	1.8E-3	9.2E-6	5.9E-6	8.4E-5	5.2E-7	1.5E-3	5.5E-5
120	1.9E-3	8.2E-6	5.8E-6	8.4E-5	5.4E-7	1.5E-3	6.0E-5
130	2.0E-3	7.6E-6	5.8E-6	8.5E-5	5.6E-7	1.6E-3	6.4E-5
140	2.0E-3	7.2E-6	5.7E-6	8.5E-5	5.8E-7	1.7E-3	6.9E-5
150	2.1E-3	7.0E-6	5.6E-6	8.5E-5	6.0E-7	1.8E-3	7.4E-5
160	2.2E-3	7.0E-6	5.5E-6	8.5E-5	6.2E-7	1.8E-3	7.9E-5
170	2.3E-3	6.9E-6	5.4E-6	8.5E-5	6.4E-7	1.9E-3	8.5E-5
180	2.4E-3	6.9E-6	5.4E-6	8.6E-5	6.6E-7	2.0E-3	9.0E-5
190	2.4E-3	7.0E-6	5.3E-6	8.6E-5	6.8E-7	2.0E-3	9.6E-5
200	2.5E-3	7.0E-6	5.2E-6	8.6E-5	7.0E-7	2.1E-3	1.0E-4
210	2.6E-3	7.1E-6	5.2E-6	8.6E-5	7.1E-7	2.2E-3	1.1E-4
220	2.7E-3	7.1E-6	5.1E-6	8.6E-5	7.3E-7	2.2E-3	1.1E-4
230	2.8E-3	7.1E-6	5.0E-6	8.6E-5	7.5E-7	2.3E-3	1.2E-4
240	2.8E-3	7.2E-6	5.0E-6	8.6E-5	7.7E-7	2.3E-3	1.3E-4
250	2.9E-3	7.2E-6	4.9E-6	8.6E-5	7.8E-7	2.4E-3	1.3E-4
260	3.0E-3	7.3E-6	4.8E-6	8.6E-5	8.0E-7	2.5E-3	1.4E-4
270	3.1E-3	7.3E-6	4.8E-6	8.6E-5	8.2E-7	2.5E-3	1.5E-4
280	3.1E-3	7.3E-6	4.7E-6	8.6E-5	8.4E-7	2.6E-3	1.6E-4
290	3.2E-3	7.3E-6	4.6E-6	8.6E-5	8.5E-7	2.6E-3	1.6E-4
300	3.3E-3	7.4E-6	4.6E-6	8.6E-5	8.7E-7	2.7E-3	1.7E-4
310	3.4E-3	7.4E-6	4.5E-6	8.6E-5	8.8E-7	2.8E-3	1.8E-4
320	3.4E-3	7.4E-6	4.5E-6	8.5E-5	9.0E-7	2.8E-3	1.8E-4
330	3.5E-3	7.4E-6	4.4E-6	8.5E-5	9.2E-7	2.9E-3	1.9E-4
340	3.6E-3	7.4E-6	4.4E-6	8.5E-5	9.3E-7	3.0E-3	2.0E-4
350	3.7E-3	7.4E-6	4.3E-6	8.5E-5	9.5E-7	3.0E-3	2.1E-4
360	3.7E-3	7.4E-6	4.3E-6	8.5E-5	9.6E-7	3.1E-3	2.1E-4
365	3.8E-3	7.4E-6	4.2E-6	8.5E-5	9.7E-7	3.1E-3	2.2E-4
370	3.8E-3	7.4E-6	4.2E-6	8.5E-5	9.8E-7	3.1E-3	2.2E-4
380	3.9E-3	7.4E-6	4.1E-6	8.5E-5	9.9E-7	3.2E-3	2.3E-4
390	4.0E-3	7.4E-6	4.1E-6	8.5E-5	1.0E-6	3.3E-3	2.4E-4
400	4.0E-3	7.4E-6	4.0E-6	8.5E-5	1.0E-6	3.3E-3	2.5E-4
410	4.1E-3	7.4E-6	4.0E-6	8.5E-5	1.0E-6	3.4E-3	2.5E-4
420	4.2E-3	7.4E-6	3.9E-6	8.5E-5	1.1E-6	3.5E-3	2.6E-4
430	4.3E-3	7.4E-6	3.9E-6	8.5E-5	1.1E-6	3.5E-3	2.7E-4
440	4.3E-3	7.4E-6	3.9E-6	8.5E-5	1.1E-6	3.6E-3	2.8E-4
450	4.4E-3	7.4E-6	3.8E-6	8.5E-5	1.1E-6	3.6E-3	2.9E-4
460	4.5E-3	7.4E-6	3.8E-6	8.5E-5	1.1E-6	3.7E-3	2.9E-4
470	4.6E-3	7.4E-6	3.7E-6	8.5E-5	1.1E-6	3.8E-3	3.0E-4
480	4.6E-3	7.4E-6	3.7E-6	8.5E-5	1.1E-6	3.8E-3	3.1E-4
490	4.7E-3	7.4E-6	3.6E-6	8.5E-5	1.2E-6	3.9E-3	3.2E-4
500	4.8E-3	7.3E-6	3.6E-6	8.5E-5	1.2E-6	4.0E-3	3.3E-4
510	4.9E-3	7.3E-6	3.5E-6	8.5E-5	1.2E-6	4.0E-3	3.3E-4
520	4.9E-3	7.3E-6	3.5E-6	8.5E-5	1.2E-6	4.1E-3	3.4E-4
530	5.0E-3	7.3E-6	3.5E-6	8.5E-5	1.2E-6	4.2E-3	3.5E-4
540	5.1E-3	7.3E-6	3.4E-6	8.4E-5	1.2E-6	4.2E-3	3.6E-4
550	5.2E-3	7.3E-6	3.4E-6	8.4E-5	1.2E-6	4.3E-3	3.7E-4
560	5.3E-3	7.3E-6	3.4E-6	8.4E-5	1.3E-6	4.4E-3	3.7E-4
570	5.3E-3	7.3E-6	3.3E-6	8.4E-5	1.3E-6	4.4E-3	3.8E-4
580	5.4E-3	7.2E-6	3.3E-6	8.4E-5	1.3E-6	4.5E-3	3.9E-4
590	5.5E-3	7.2E-6	3.2E-6	8.4E-5	1.3E-6	4.6E-3	4.0E-4
600	5.6E-3	7.2E-6	3.2E-6	8.4E-5	1.3E-6	4.6E-3	4.1E-4
610	5.6E-3	7.2E-6	3.2E-6	8.4E-5	1.3E-6	4.7E-3	4.1E-4
620	5.7E-3	7.2E-6	3.1E-6	8.4E-5	1.3E-6	4.7E-3	4.2E-4
630	5.8E-3	7.2E-6	3.1E-6	8.4E-5	1.3E-6	4.8E-3	4.3E-4
640	5.9E-3	7.2E-6	3.1E-6	8.4E-5	1.4E-6	4.9E-3	4.4E-4
650	5.9E-3	7.1E-6	3.0E-6	8.4E-5	1.4E-6	4.9E-3	4.4E-4
660	6.0E-3	7.1E-6	3.0E-6	8.4E-5	1.4E-6	5.0E-3	4.5E-4
670	6.1E-3	7.1E-6	3.0E-6	8.4E-5	1.4E-6	5.1E-3	4.6E-4
680	6.2E-3	7.1E-6	2.9E-6	8.4E-5	1.4E-6	5.1E-3	4.7E-4
690	6.3E-3	7.1E-6	2.9E-6	8.4E-5	1.4E-6	5.2E-3	4.8E-4
700	6.3E-3	7.1E-6	2.9E-6	8.4E-5	1.4E-6	5.3E-3	4.8E-4
710	6.4E-3	7.1E-6	2.9E-6	8.4E-5	1.4E-6	5.3E-3	4.9E-4
720	6.5E-3	7.0E-6	2.8E-6	8.4E-5	1.4E-6	5.4E-3	5.0E-4
730	6.6E-3	7.0E-6	2.8E-6	8.4E-5	1.5E-6	5.5E-3	5.1E-4
740	6.6E-3	7.0E-6	2.8E-6	8.4E-5	1.5E-6	5.5E-3	5.1E-4
750	6.7E-3	7.0E-6	2.7E-6	8.4E-5	1.5E-6	5.6E-3	5.2E-4
760	6.8E-3	7.0E-6	2.7E-6	8.4E-5	1.5E-6	5.7E-3	5.3E-4
770	6.9E-3	7.0E-6	2.7E-6	8.4E-5	1.5E-6	5.7E-3	5.3E-4
780	6.9E-3	6.9E-6	2.7E-6	8.4E-5	1.5E-6	5.8E-3	5.4E-4
790	7.0E-3	6.9E-6	2.6E-6	8.4E-5	1.5E-6	5.9E-3	5.5E-4
800	7.1E-3	6.9E-6	2.6E-6	8.4E-5	1.5E-6	5.9E-3	5.6E-4
810	7.2E-3	6.9E-6	2.6E-6	8.4E-5	1.5E-6	6.0E-3	5.6E-4
820	7.2E-3	6.9E-6	2.6E-6	8.3E-5	1.6E-6	6.1E-3	5.7E-4
830	7.3E-3	6.9E-6	2.5E-6	8.3E-5	1.6E-6	6.1E-3	5.8E-4
840	7.4E-3	6.8E-6	2.5E-6	8.3E-5	1.6E-6	6.2E-3	5.8E-4
850	7.5E-3	6.8E-6	2.5E-6	8.3E-5	1.6E-6	6.3E-3	5.9E-4
860	7.6E-3	6.8E-6	2.5E-6	8.3E-5	1.6E-6	6.3E-3	6.0E-4
870	7.6E-3	6.8E-6	2.4E-6	8.3E-5	1.6E-6	6.4E-3	6.0E-4
880	7.7E-3	6.8E-6	2.4E-6	8.3E-5	1.6E-6	6.5E-3	6.1E-4
890	7.8E-3	6.8E-6	2.4E-6	8.3E-5	1.6E-6	6.5E-3	6.2E-4
900	7.9E-3	6.8E-6	2.4E-6	8.3E-5	1.6E-6	6.6E-3	6.2E-4
910	7.9E-3	6.7E-6	2.4E-6	8.3E-5	1.6E-6	6.7E-3	6.3E-4
920	8.0E-3	6.7E-6	2.3E-6	8.3E-5	1.7E-6	6.7E-3	6.4E-4
930	8.1E-3	6.7E-6	2.3E-6	8.3E-5	1.7E-6	6.8E-3	6.4E-4
940	8.2E-3	6.7E-6	2.3E-6	8.3E-5	1.7E-6	6.9E-3	6.5E-4
950	8.2E-3	6.7E-6	2.3E-6	8.3E-5	1.7E-6	6.9E-3	6.6E-4
960	8.3E-3	6.7E-6	2.3E-6	8.3E-5	1.7E-6	7.0E-3	6.6E-4
970	8.4E-3	6.7E-6	2.2E-6	8.3E-5	1.7E-6	7.1E-3	6.7E-4
980	8.5E-3	6.6E-6	2.2E-6	8.3E-5	1.7E-6	7.1E-3	6.8E-4
990	8.5E-3	6.6E-6	2.2E-6	8.3E-5	1.7E-6	7.2E-3	6.8E-4
1000	8.6E-3	6.6E-6	2.2E-6	8.3E-5	1.7E-6	7.3E-3	6.9E-4
1010	8.7E-3	6.6E-6	2.2E-6	8.3E-5	1.7E-6	7.3E-3	6.9E-4
1020	8.7E-3	6.6E-6	2.2E-6	8.3E-5	1.8E-6	7.4E-3	7.0E-4
1030	8.8E-3	6.6E-6	2.1E-6	8.3E-5	1.8E-6	7.5E-3	7.0E-4
1040	8.9E-3	6.6E-6	2.1E-6	8.3E-5	1.8E-6	7.5E-3	7.1E-4
1050	9.0E-3	6.5E-6	2.1E-6	8.3E-5	1.8E-6	7.6E-3	7.2E-4
1060	9.0E-3	6.5E-6	2.1E-6	8.3E-5	1.8E-6	7.7E-3	7.2E-4
1070	9.1E-3	6.5E-6	2.1E-6	8.3E-5	1.8E-6	7.7E-3	7.3E-4
1080	9.2E-3	6.5E-6	2.1E-6	8.3E-5	1.8E-6	7.8E-3	7.3E-4
1090	9.3E-3	6.5E-6	2.0E-6	8.3E-5	1.8E-6	7.9E-3	7.4E-4
1095	9.3E-3	6.5E-6	2.0E-6	8.3E-5	1.8E-6	7.9E-3	7.4E-4
1100	9.3E-3	6.5E-6	2.0E-6	8.3E-5	1.8E-6	7.9E-3	7.4E-4
1200	1.0E-2	6.3E-6	1.9E-6	8.3E-5	1.9E-6	8.6E-3	8.0E-4
1300	1.1E-2	6.2E-6	1.8E-6	8.2E-5	2.0E-6	9.3E-3	8.4E-4
1400	1.1E-2	6.1E-6	1.7E-6	8.2E-5	2.0E-6	9.9E-3	8.8E-4
1500	1.2E-2	6.0E-6	1.6E-6	8.2E-5	2.1E-6	1.1E-2	9.2E-4
1600	1.3E-2	5.9E-6	1.5E-6	8.2E-5	2.2E-6	1.1E-2	9.5E-4
1700	1.3E-2	5.7E-6	1.4E-6	8.2E-5	2.2E-6	1.2E-2	9.8E-4
1800	1.4E-2	5.6E-6	1.4E-6	8.1E-5	2.3E-6	1.2E-2	1.0E-3
1900	1.5E-2	5.6E-6	1.3E-6	8.1E-5	2.3E-6	1.3E-2	1.0E-3
2000	1.5E-2	5.5E-6	1.3E-6	8.1E-5	2.3E-6	1.3E-2	1.0E-3
2100	1.6E-2	5.4E-6	1.2E-6	8.1E-5	2.4E-6	1.4E-2	1.1E-3
2200	1.6E-2	5.3E-6	1.2E-6	8.1E-5	2.4E-6	1.5E-2	1.1E-3
2300	1.7E-2	5.2E-6	1.2E-6	8.1E-5	2.5E-6	1.5E-2	1.1E-3
2400	1.7E-2	5.1E-6	1.1E-6	8.0E-5	2.5E-6	1.6E-2	1.1E-3
2500	1.8E-2	5.0E-6	1.1E-6	8.0E-5	2.5E-6	1.6E-2	1.1E-3
2600	1.8E-2	5.0E-6	1.1E-6	8.0E-5	2.5E-6	1.7E-2	1.1E-3
2700	1.9E-2	4.9E-6	1.0E-6	8.0E-5	2.5E-6	1.7E-2	1.1E-3
2800	1.9E-2	4.8E-6	1.0E-6	8.0E-5	2.6E-6	1.7E-2	1.1E-3
2900	2.0E-2	4.8E-6	1.0E-6	7.9E-5	2.6E-6	1.8E-2	1.1E-3
3000	2.0E-2	4.7E-6	9.9E-7	7.9E-5	2.6E-6	1.8E-2	1.1E-3
3100	2.0E-2	4.6E-6	9.7E-7	7.9E-5	2.6E-6	1.9E-2	1.1E-3
3200	2.1E-2	4.6E-6	9.5E-7	7.9E-5	2.6E-6	1.9E-2	1.1E-3
3300	2.1E-2	4.5E-6	9.4E-7	7.9E-5	2.6E-6	1.9E-2	1.1E-3
3400	2.2E-2	4.5E-6	9.2E-7	7.9E-5	2.6E-6	2.0E-2	1.1E-3
3500	2.2E-2	4.4E-6	9.1E-7	7.8E-5	2.7E-6	2.0E-2	1.1E-3
3600	2.2E-2	4.4E-6	9.0E-7	7.8E-5	2.7E-6	2.1E-2	1.1E-3
3650	2.2E-2	4.3E-6	8.9E-7	7.8E-5	2.7E-6	2.1E-2	1.1E-3
4000	2.4E-2	4.2E-6	8.5E-7	7.7E-5	2.7E-6	2.2E-2	1.1E-3
5000	2.6E-2	3.8E-6	7.6E-7	7.5E-5	2.7E-6	2.5E-2	1.1E-3
6000	2.9E-2	3.5E-6	7.0E-7	7.3E-5	2.6E-6	2.7E-2	1.0E-3
7000	3.0E-2	3.2E-6	6.5E-7	7.1E-5	2.6E-6	2.9E-2	9.7E-4
8000	3.2E-2	3.0E-6	6.1E-7	6.9E-5	2.5E-6	3.1E-2	9.1E-4
9000	3.4E-2	2.9E-6	5.7E-7	6.7E-5	2.4E-6	3.2E-2	8.6E-4
10000	3.5E-2	2.8E-6	5.5E-7	6.5E-5	2.4E-6	3.4E-2	8.1E-4
11000	3.7E-2	2.7E-6	5.3E-7	6.4E-5	2.3E-6	3.5E-2	7.7E-4
12000	3.8E-2	2.6E-6	5.1E-7	6.2E-5	2.3E-6	3.7E-2	7.3E-4
13000	3.9E-2	2.5E-6	4.9E-7	6.1E-5	2.2E-6	3.8E-2	6.9E-4
14000	4.0E-2	2.4E-6	4.8E-7	5.9E-5	2.1E-6	3.9E-2	6.6E-4
15000	4.1E-2	2.4E-6	4.7E-7	5.8E-5	2.1E-6	3.9E-2	6.3E-4
