Radionuclide	Ag-104m
Route of Intake	Ingestion
Material	All forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.9E-1	2.9E-1	6.2E-5	3.5E-4
0.083333	8.4E-2	8.3E-2	4.7E-5	3.8E-4
0.125	2.4E-2	2.4E-2	2.2E-5	2.0E-4
0.25	5.8E-4	5.6E-4	9.9E-7	1.0E-5
0.375	1.4E-5	1.3E-5	3.0E-8	3.3E-7
0.5	3.3E-7	3.1E-7	8.2E-10	8.9E-9
0.625	7.7E-9	7.3E-9	-	2.3E-10
0.75	1.8E-10	1.7E-10	-	-
