Radionuclide	Lu-178m
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.6E-1	4.9E-3	5.1E-2	8.6E-3
0.083333	2.5E-2	5.3E-4	1.0E-2	1.1E-3
0.125	4.1E-3	7.7E-5	1.8E-3	1.7E-4
0.25	1.8E-5	3.3E-7	8.4E-6	7.8E-7
0.375	7.8E-8	1.4E-9	3.9E-8	3.6E-9
0.5	3.5E-10	-	1.8E-10	-
