Radionuclide	Br-74m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	3.5E-1	1.8E-2	8.4E-2
0.083333	1.4E-1	5.6E-3	1.1E-2
0.125	5.7E-2	1.8E-3	1.9E-3
0.25	3.8E-3	9.9E-5	5.6E-5
0.375	2.5E-4	6.2E-6	3.6E-6
0.5	1.6E-5	4.0E-7	2.4E-7
0.625	1.1E-6	2.6E-8	1.6E-8
0.75	7.0E-8	1.7E-9	1.1E-9
0.875	4.6E-9	1.1E-10	-
1	3.0E-10	-	-
