Radionuclide	Br-74m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.0E-1	2.7E-2	1.7E-2
0.083333	8.2E-2	6.6E-3	2.5E-3
0.125	3.3E-2	1.9E-3	5.1E-4
0.25	2.1E-3	8.2E-5	2.3E-5
0.375	1.4E-4	4.8E-6	1.6E-6
0.5	8.9E-6	3.0E-7	1.1E-7
0.625	5.8E-7	1.8E-8	7.8E-9
0.75	3.8E-8	1.2E-9	5.3E-10
0.875	2.5E-9	-	-
1	1.6E-10	-	-
