Radionuclide	Br-74m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	3.1E-1	4.6E-2	1.4E-2
0.083333	1.2E-1	1.1E-2	2.3E-3
0.125	5.0E-2	3.1E-3	5.7E-4
0.25	3.2E-3	1.3E-4	3.2E-5
0.375	2.1E-4	7.8E-6	2.3E-6
0.5	1.3E-5	4.7E-7	1.6E-7
0.625	8.7E-7	2.9E-8	1.1E-8
0.75	5.7E-8	1.8E-9	7.7E-10
0.875	3.7E-9	1.1E-10	-
1	2.4E-10	-	-
