Radionuclide	Br-74m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.3E-1	6.4E-3	3.2E-2
0.083333	5.3E-2	2.0E-3	4.2E-3
0.125	2.1E-2	6.6E-4	7.0E-4
0.25	1.4E-3	3.6E-5	2.1E-5
0.375	9.2E-5	2.3E-6	1.4E-6
0.5	6.0E-6	1.5E-7	9.1E-8
0.625	4.0E-7	9.6E-9	6.0E-9
0.75	2.6E-8	6.2E-10	4.0E-10
0.875	1.7E-9	-	-
1	1.1E-10	-	-
