Radionuclide	Br-74m
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.2E-1	8.9E-3	2.3E-2
0.083333	4.8E-2	2.4E-3	3.1E-3
0.125	1.9E-2	7.6E-4	5.3E-4
0.25	1.3E-3	3.8E-5	1.7E-5
0.375	8.2E-5	2.3E-6	1.1E-6
0.5	5.4E-6	1.5E-7	7.7E-8
0.625	3.5E-7	9.3E-9	5.2E-9
0.75	2.3E-8	6.0E-10	3.5E-10
0.875	1.5E-9	-	-
