Radionuclide	Fr-223
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	1.2E-1	4.2E-2	1.1E-2
0.083333	1.8E-2	7.2E-3	1.6E-3
0.125	2.7E-3	1.2E-3	2.4E-4
0.25	9.1E-6	4.8E-6	7.7E-7
0.375	3.0E-8	1.8E-8	2.6E-9
0.5	1.0E-10	-	-
