Radionuclide	Fr-223
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	4.9E-2	3.9E-3	3.8E-2
0.083333	7.4E-3	6.8E-4	5.6E-3
0.125	1.1E-3	1.1E-4	8.3E-4
0.25	3.8E-6	4.4E-7	2.7E-6
0.375	1.3E-8	1.7E-9	8.9E-9
